condition,seed,data_label,samples_per_anchor_source,gradient_updates,model,step,train_loss,train_behavior_loss,train_state_loss,train_reward_loss,validation_loss,behavior_nll,delta_mse,reward_mse,total
confounded,1,n16,16,500,source_2,460,1.6746878218837082,1.4893486499786377,0.18308356404304504,0.0022556078620254993,1.8217815160751343,1.576230525970459,0.2359725385904312,0.00957847572863102,1.8217815160751343
confounded,1,n16,16,500,source_2,470,1.581656382069923,1.401170015335083,0.17882101237773895,0.0016653543571010232,1.8184906244277954,1.5750702619552612,0.23382322490215302,0.009597225114703178,1.8184906244277954
confounded,1,n16,16,500,source_2,480,1.657192551298067,1.4927740097045898,0.16260187327861786,0.001816668314859271,1.815665364265442,1.5746909379959106,0.23134393990039825,0.00963045284152031,1.815665364265442
confounded,1,n16,16,500,source_2,490,1.4665090695489198,1.3195934295654297,0.1453995406627655,0.0015160993207246065,1.8016566038131714,1.563565731048584,0.2290978580713272,0.008993086405098438,1.8016566038131714
confounded,1,n16,16,500,source_2,500,1.4720906568691134,1.3107746839523315,0.1597202718257904,0.001595701090991497,1.8126890659332275,1.5765049457550049,0.22721214592456818,0.008971882984042168,1.8126890659332275
confounded,1,n16,16,500,source_3,1,3.4476715326309204,2.1710259914398193,0.41342467069625854,0.8632208704948425,3.9775075912475586,2.1770496368408203,0.42498740553855896,1.375470519065857,3.9775075912475586
confounded,1,n16,16,500,source_3,10,3.435215324163437,2.1416263580322266,0.40797337889671326,0.8856155872344971,3.8621113300323486,2.175021171569824,0.41984230279922485,1.2672479152679443,3.8621113300323486
confounded,1,n16,16,500,source_3,20,3.2945955395698547,2.134070873260498,0.40183937549591064,0.758685290813446,3.7442846298217773,2.172030448913574,0.41425517201423645,1.1579991579055786,3.7442846298217773
confounded,1,n16,16,500,source_3,30,3.357104182243347,2.15449857711792,0.38815319538116455,0.8144524097442627,3.6099460124969482,2.167205333709717,0.4089307487010956,1.0338099002838135,3.6099460124969482
confounded,1,n16,16,500,source_3,40,3.2221022248268127,2.1508629322052,0.3658146858215332,0.7054246068000793,3.4469149112701416,2.158087968826294,0.4038393199443817,0.8849876523017883,3.4469149112701416
confounded,1,n16,16,500,source_3,50,3.0093029737472534,2.1233510971069336,0.39256805181503296,0.49338382482528687,3.249082326889038,2.1400856971740723,0.39899566769599915,0.7100009322166443,3.249082326889038
confounded,1,n16,16,500,source_3,60,2.849069893360138,2.0667853355407715,0.3251214623451233,0.45716309547424316,3.017815113067627,2.1062374114990234,0.39422839879989624,0.517349123954773,3.017815113067627
confounded,1,n16,16,500,source_3,70,2.6742889881134033,2.010533332824707,0.3801819980144501,0.2835736572742462,2.786086082458496,2.048746109008789,0.3896194100379944,0.3477207124233246,2.786086082458496
confounded,1,n16,16,500,source_3,80,2.5337670892477036,1.9416038990020752,0.4114781320095062,0.18068505823612213,2.5573413372039795,1.9685404300689697,0.3850822448730469,0.2037186175584793,2.5573413372039795
confounded,1,n16,16,500,source_3,90,2.2071137502789497,1.7837169170379639,0.3327424228191376,0.0906544104218483,2.385361671447754,1.8888715505599976,0.38056856393814087,0.11592156440019608,2.385361671447754
confounded,1,n16,16,500,source_3,100,2.2928118258714676,1.8634480237960815,0.37441572546958923,0.054948076605796814,2.299268960952759,1.8432178497314453,0.37606626749038696,0.0799848735332489,2.299268960952759
confounded,1,n16,16,500,source_3,110,2.135805156081915,1.7474632263183594,0.3506435751914978,0.037698354572057724,2.225484609603882,1.7918946743011475,0.37152722477912903,0.06206280738115311,2.225484609603882
confounded,1,n16,16,500,source_3,120,2.080052135512233,1.6834437847137451,0.3653685450553894,0.03123980574309826,2.175868511199951,1.7569714784622192,0.3670903742313385,0.05180658400058746,2.175868511199951
confounded,1,n16,16,500,source_3,130,2.0109542161226273,1.6467523574829102,0.34117668867111206,0.02302516996860504,2.138948917388916,1.7310320138931274,0.36260679364204407,0.04531003534793854,2.138948917388916
confounded,1,n16,16,500,source_3,140,2.0241431053727865,1.687129259109497,0.31827598810195923,0.018737858161330223,2.10628080368042,1.7065619230270386,0.3580007553100586,0.04171791300177574,2.10628080368042
confounded,1,n16,16,500,source_3,150,2.028642240911722,1.6846437454223633,0.3277062177658081,0.016292277723550797,2.076918601989746,1.6846215724945068,0.35330790281295776,0.03898908570408821,2.076918601989746
confounded,1,n16,16,500,source_3,160,1.887282750569284,1.5531845092773438,0.32004281878471375,0.014055422507226467,2.0539443492889404,1.6698073148727417,0.3485386073589325,0.03559842333197594,2.0539443492889404
confounded,1,n16,16,500,source_3,170,2.0062037501484156,1.6663826704025269,0.3291439712047577,0.01067710854113102,2.0390841960906982,1.6624507904052734,0.3436860144138336,0.0329473577439785,2.0390841960906982
confounded,1,n16,16,500,source_3,180,1.908471410162747,1.6187036037445068,0.2801046073436737,0.009663199074566364,2.0256876945495605,1.655293583869934,0.3387920558452606,0.03160201758146286,2.0256876945495605
confounded,1,n16,16,500,source_3,190,1.9651311729103327,1.6716516017913818,0.28479140996932983,0.00868816114962101,2.0133862495422363,1.6501548290252686,0.33388590812683105,0.029345456510782242,2.0133862495422363
confounded,1,n16,16,500,source_3,200,1.8402792885899544,1.552419900894165,0.27971959114074707,0.008139796555042267,2.003912925720215,1.647454857826233,0.32909294962882996,0.027365028858184814,2.003912925720215
confounded,1,n16,16,500,source_3,210,1.9066470135003328,1.5917179584503174,0.30746543407440186,0.007463620975613594,1.9969232082366943,1.6471461057662964,0.3242209255695343,0.025556260719895363,1.9969232082366943
confounded,1,n16,16,500,source_3,220,1.9065927993506193,1.6185815334320068,0.28114619851112366,0.006865067407488823,1.9864243268966675,1.6428836584091187,0.3193131387233734,0.024227481335401535,1.9864243268966675
confounded,1,n16,16,500,source_3,230,1.8422853997908533,1.5933313369750977,0.24168267846107483,0.007271384354680777,1.9816458225250244,1.6434422731399536,0.31448620557785034,0.023717353120446205,1.9816458225250244
confounded,1,n16,16,500,source_3,240,1.8682751744054258,1.6043440103530884,0.25792527198791504,0.006005892064422369,1.9714430570602417,1.6395231485366821,0.309665709733963,0.02225423790514469,1.9714430570602417
confounded,1,n16,16,500,source_3,250,1.7512005437165499,1.506354808807373,0.23926930129528046,0.00557643361389637,1.960214614868164,1.6339081525802612,0.3048580288887024,0.021448424085974693,1.960214614868164
confounded,1,n16,16,500,source_3,260,1.7895881910808384,1.5209875106811523,0.2628883719444275,0.005712308455258608,1.9557815790176392,1.6344788074493408,0.30031371116638184,0.020989051088690758,1.9557815790176392
confounded,1,n16,16,500,source_3,270,1.7422597967088223,1.4889578819274902,0.24817702174186707,0.0051248930394649506,1.954801082611084,1.6390190124511719,0.29576534032821655,0.020016729831695557,1.954801082611084
confounded,1,n16,16,500,source_3,280,1.7242888896726072,1.478602409362793,0.24109415709972382,0.004592323210090399,1.9476078748703003,1.6370432376861572,0.2914101481437683,0.01915445365011692,1.9476078748703003
confounded,1,n16,16,500,source_3,290,1.8032046929001808,1.5625134706497192,0.23625224828720093,0.004438973963260651,1.9395028352737427,1.6338046789169312,0.2870444655418396,0.018653791397809982,1.9395028352737427
confounded,1,n16,16,500,source_3,300,1.681254792958498,1.445457935333252,0.23147305846214294,0.004323799163103104,1.9322465658187866,1.6314491033554077,0.2826653718948364,0.01813206635415554,1.9322465658187866
confounded,1,n16,16,500,source_3,310,1.7651990382000804,1.5479307174682617,0.21328496932983398,0.003983351401984692,1.9361741542816162,1.6390985250473022,0.27864375710487366,0.018431955948472023,1.9361741542816162
confounded,1,n16,16,500,source_3,320,1.7368662434164435,1.5088880062103271,0.22443825006484985,0.003539987141266465,1.9223573207855225,1.63036048412323,0.27478301525115967,0.017213840037584305,1.9223573207855225
confounded,1,n16,16,500,source_3,330,1.6319532301276922,1.4355618953704834,0.1931636780500412,0.0032276567071676254,1.922069787979126,1.6335002183914185,0.27087152004241943,0.017698055133223534,1.922069787979126
confounded,1,n16,16,500,source_3,340,1.6750556258484721,1.4660522937774658,0.2058156579732895,0.0031876740977168083,1.9185301065444946,1.634912133216858,0.26701897382736206,0.016599003225564957,1.9185301065444946
confounded,1,n16,16,500,source_3,350,1.7331658112816513,1.5229721069335938,0.20714032649993896,0.0030533778481185436,1.9282147884368896,1.6481871604919434,0.263431191444397,0.016596423462033272,1.9282147884368896
confounded,1,n16,16,500,source_3,360,1.6808175113983452,1.4688358306884766,0.20878922939300537,0.0031924513168632984,1.9087178707122803,1.6326848268508911,0.26005032658576965,0.01598278246819973,1.9087178707122803
confounded,1,n16,16,500,source_3,370,1.661614523269236,1.453881025314331,0.20459020137786865,0.0031432965770363808,1.905423641204834,1.6325575113296509,0.25692301988601685,0.01594308391213417,1.905423641204834
confounded,1,n16,16,500,source_3,380,1.6465441477485,1.449928641319275,0.1936551034450531,0.002960402984172106,1.9093364477157593,1.640293002128601,0.2537086308002472,0.015334884636104107,1.9093364477157593
confounded,1,n16,16,500,source_3,390,1.6455627284012735,1.4502683877944946,0.19232723116874695,0.002967109438031912,1.8987407684326172,1.6332224607467651,0.25048863887786865,0.015029674395918846,1.8987407684326172
confounded,1,n16,16,500,source_3,400,1.640698381466791,1.4297301769256592,0.20810215175151825,0.0028660527896136045,1.9029345512390137,1.6407032012939453,0.2474227398633957,0.014808688312768936,1.9029345512390137
confounded,1,n16,16,500,source_3,410,1.7410674905404449,1.5358364582061768,0.20236705243587494,0.002863979898393154,1.8967361450195312,1.6375995874404907,0.24454115331172943,0.014595411717891693,1.8967361450195312
confounded,1,n16,16,500,source_3,420,1.6309926877729595,1.448478102684021,0.18024036288261414,0.002274222206324339,1.9010072946548462,1.6443167924880981,0.24199776351451874,0.014692779630422592,1.9010072946548462
confounded,1,n16,16,500,source_3,430,1.6345762319397181,1.4653363227844238,0.1665271520614624,0.0027127570938318968,1.9055922031402588,1.6519542932510376,0.23975209891796112,0.013885879889130592,1.9055922031402588
confounded,1,n16,16,500,source_3,440,1.5901685180142522,1.4041415452957153,0.18331727385520935,0.002709698863327503,1.8930679559707642,1.6420738697052002,0.2374083548784256,0.01358565129339695,1.8930679559707642
confounded,1,n16,16,500,source_3,450,1.6168726498726755,1.4454351663589478,0.16907082498073578,0.0023666585329920053,1.899616003036499,1.650728464126587,0.23504838347434998,0.013839123770594597,1.899616003036499
confounded,1,n16,16,500,source_3,460,1.599396675825119,1.4102020263671875,0.18701103329658508,0.0021836161613464355,1.8895190954208374,1.6429462432861328,0.23284800350666046,0.013724812306463718,1.8895190954208374
confounded,1,n16,16,500,source_3,470,1.552076436812058,1.371307134628296,0.1786423921585083,0.002126910025253892,1.887156367301941,1.6432483196258545,0.2306363731622696,0.013271642848849297,1.887156367301941
confounded,1,n16,16,500,source_3,480,1.6208622844424099,1.457200288772583,0.16187509894371033,0.001786896726116538,1.889872431755066,1.6486544609069824,0.22847232222557068,0.012745633721351624,1.889872431755066
confounded,1,n16,16,500,source_3,490,1.4885664929170161,1.3173916339874268,0.16912519931793213,0.002049659611657262,1.8920139074325562,1.6520992517471313,0.22675219178199768,0.013162481598556042,1.8920139074325562
confounded,1,n16,16,500,source_3,500,1.6189214597688988,1.4523255825042725,0.16470801830291748,0.0018878589617088437,1.8905353546142578,1.6527085304260254,0.22504188120365143,0.012784918770194054,1.8905353546142578
confounded,1,n16,16,500,pooled_balanced,1,3.6199301183223724,2.149624824523926,0.4262436330318451,1.0440616607666016,3.9514575004577637,2.161074161529541,0.41626036167144775,1.3741230964660645,3.9514575004577637
confounded,1,n16,16,500,pooled_balanced,10,3.3835322856903076,2.134492874145508,0.38726937770843506,0.8617700338363647,3.8512625694274902,2.1591150760650635,0.41220536828041077,1.2799421548843384,3.8512625694274902
confounded,1,n16,16,500,pooled_balanced,20,3.3406187295913696,2.1517040729522705,0.3707236051559448,0.8181910514831543,3.7418313026428223,2.156306743621826,0.4078811705112457,1.1776434183120728,3.7418313026428223
confounded,1,n16,16,500,pooled_balanced,30,3.238993912935257,2.1505796909332275,0.3787413537502289,0.7096728682518005,3.6145920753479004,2.1519410610198975,0.4036334156990051,1.0590176582336426,3.6145920753479004
confounded,1,n16,16,500,pooled_balanced,40,3.1089738607406616,2.145724058151245,0.367167592048645,0.5960822105407715,3.4611377716064453,2.143913745880127,0.39944562315940857,0.9177783727645874,3.4611377716064453
confounded,1,n16,16,500,pooled_balanced,50,3.0666893422603607,2.1397652626037598,0.3711493909358978,0.5557746887207031,3.268401861190796,2.1282825469970703,0.39525938034057617,0.7448599934577942,3.268401861190796
confounded,1,n16,16,500,pooled_balanced,60,2.8851910829544067,2.073573112487793,0.3591083884239197,0.4525095820426941,3.045919179916382,2.09908127784729,0.39117082953453064,0.5556671619415283,3.045919179916382
confounded,1,n16,16,500,pooled_balanced,70,2.6586993932724,2.0365395545959473,0.32144948840141296,0.3007103502750397,2.7984261512756348,2.0499894618988037,0.3871857523918152,0.3612508773803711,2.7984261512756348
confounded,1,n16,16,500,pooled_balanced,80,2.505045771598816,1.9504873752593994,0.34530434012413025,0.20925405621528625,2.5619847774505615,1.9805753231048584,0.383238285779953,0.19817113876342773,2.5619847774505615
confounded,1,n16,16,500,pooled_balanced,90,2.3126918226480484,1.8660447597503662,0.3499668836593628,0.0966801792383194,2.37846040725708,1.9049619436264038,0.3791656792163849,0.09433258324861526,2.37846040725708
confounded,1,n16,16,500,pooled_balanced,100,2.1504696905612946,1.7559199333190918,0.33189257979393005,0.0626571774482727,2.281461238861084,1.8574857711791992,0.3750109076499939,0.04896453395485878,2.281461238861084
confounded,1,n16,16,500,pooled_balanced,110,2.1022916734218597,1.7317373752593994,0.32934892177581787,0.041205376386642456,2.2294251918792725,1.8257982730865479,0.3708585500717163,0.03276843950152397,2.2294251918792725
confounded,1,n16,16,500,pooled_balanced,120,2.1132746785879135,1.7338025569915771,0.3466063439846039,0.03286577761173248,2.1774933338165283,1.7848373651504517,0.3664498031139374,0.026206165552139282,2.1774933338165283
confounded,1,n16,16,500,pooled_balanced,130,2.050028532743454,1.7179954051971436,0.3070140779018402,0.025019049644470215,2.1364707946777344,1.7506905794143677,0.3620685040950775,0.02371157892048359,2.1364707946777344
confounded,1,n16,16,500,pooled_balanced,140,2.054498091340065,1.6900599002838135,0.340913861989975,0.02352432906627655,2.1020758152008057,1.7246261835098267,0.35767799615859985,0.019771557301282883,2.1020758152008057
confounded,1,n16,16,500,pooled_balanced,150,1.9615944251418114,1.6353445053100586,0.30861082673072815,0.017639093101024628,2.0712854862213135,1.7003004550933838,0.3534356355667114,0.017549311742186546,2.0712854862213135
confounded,1,n16,16,500,pooled_balanced,160,1.9811403015628457,1.6526719331741333,0.3134126365184784,0.015055731870234013,2.043776750564575,1.6782439947128296,0.3491726219654083,0.016360079869627953,2.043776750564575
confounded,1,n16,16,500,pooled_balanced,170,1.8945067841559649,1.5838741064071655,0.2973507344722748,0.013281943276524544,2.013944149017334,1.6536914110183716,0.3447857201099396,0.015466969460248947,2.013944149017334
confounded,1,n16,16,500,pooled_balanced,180,1.9079882316291332,1.5949947834014893,0.3017435371875763,0.011249911040067673,1.997952938079834,1.6429293155670166,0.34042030572891235,0.014603424817323685,1.997952938079834
confounded,1,n16,16,500,pooled_balanced,190,1.9082412580028176,1.6292165517807007,0.2693197429180145,0.00970496330410242,1.9953033924102783,1.645274043083191,0.33611926436424255,0.013910006731748581,1.9953033924102783
confounded,1,n16,16,500,pooled_balanced,200,1.819376552477479,1.5503053665161133,0.26071521639823914,0.008355969563126564,1.971824049949646,1.6261566877365112,0.3317367732524872,0.01393050141632557,1.971824049949646
confounded,1,n16,16,500,pooled_balanced,210,1.8823654260486364,1.5918545722961426,0.2823171019554138,0.00819375179708004,1.9671776294708252,1.6268932819366455,0.3273748755455017,0.012909465469419956,1.9671776294708252
confounded,1,n16,16,500,pooled_balanced,220,1.9112567934207618,1.6235626935958862,0.28017473220825195,0.00751936761662364,1.9582234621047974,1.6225718259811401,0.32319098711013794,0.012460612691938877,1.9582234621047974
confounded,1,n16,16,500,pooled_balanced,230,1.8814021041616797,1.5892192125320435,0.2841700315475464,0.008012860082089901,1.9457799196243286,1.6150486469268799,0.31870320439338684,0.012028124183416367,1.9457799196243286
confounded,1,n16,16,500,pooled_balanced,240,1.7893780982121825,1.5101815462112427,0.2722547650337219,0.006941786967217922,1.9410771131515503,1.6153876781463623,0.31414416432380676,0.011545338667929173,1.9410771131515503
confounded,1,n16,16,500,pooled_balanced,250,1.820098403841257,1.5554823875427246,0.25898706912994385,0.005628947168588638,1.9363188743591309,1.6148343086242676,0.3099156320095062,0.011568873189389706,1.9363188743591309
confounded,1,n16,16,500,pooled_balanced,260,1.8001228566281497,1.5550373792648315,0.23997889459133148,0.005106582771986723,1.926846981048584,1.6098190546035767,0.3058548867702484,0.011173046194016933,1.926846981048584
confounded,1,n16,16,500,pooled_balanced,270,1.7792856292799115,1.541534423828125,0.23292911052703857,0.004822094924747944,1.9230422973632812,1.6106752157211304,0.30178865790367126,0.010578406043350697,1.9230422973632812
confounded,1,n16,16,500,pooled_balanced,280,1.8018479403108358,1.5497597455978394,0.24737364053726196,0.00471455417573452,1.9149112701416016,1.606585144996643,0.29771512746810913,0.010611102916300297,1.9149112701416016
confounded,1,n16,16,500,pooled_balanced,290,1.8485332848504186,1.6052751541137695,0.2389865517616272,0.004271578975021839,1.9081859588623047,1.604479193687439,0.29339852929115295,0.01030823402106762,1.9081859588623047
confounded,1,n16,16,500,pooled_balanced,300,1.7305443962104619,1.4819016456604004,0.24431875348091125,0.004323997069150209,1.897730827331543,1.5990668535232544,0.2891086935997009,0.009555388242006302,1.897730827331543
confounded,1,n16,16,500,pooled_balanced,310,1.7591523779556155,1.5244193077087402,0.23079335689544678,0.003939713351428509,1.89615797996521,1.6018565893173218,0.2850368916988373,0.00926444586366415,1.89615797996521
confounded,1,n16,16,500,pooled_balanced,320,1.741322353715077,1.5130524635314941,0.2250944823026657,0.0031754078809171915,1.8906922340393066,1.6007918119430542,0.2810368239879608,0.008863622322678566,1.8906922340393066
confounded,1,n16,16,500,pooled_balanced,330,1.7844387893565,1.5488698482513428,0.2322075068950653,0.0033614342100918293,1.8888278007507324,1.6029746532440186,0.2771746516227722,0.008678448386490345,1.8888278007507324
confounded,1,n16,16,500,pooled_balanced,340,1.7427411945536733,1.5311745405197144,0.20826250314712524,0.0033041508868336678,1.887602686882019,1.6054363250732422,0.27371054887771606,0.008455894887447357,1.887602686882019
confounded,1,n16,16,500,pooled_balanced,350,1.771337439538911,1.5559841394424438,0.21220986545085907,0.0031434346456080675,1.8863883018493652,1.6078903675079346,0.2702503800392151,0.00824759155511856,1.8863883018493652
confounded,1,n16,16,500,pooled_balanced,360,1.6816612067632377,1.456188440322876,0.22296559810638428,0.002507168333977461,1.8845491409301758,1.6094547510147095,0.26693031191825867,0.008164098486304283,1.8845491409301758
confounded,1,n16,16,500,pooled_balanced,370,1.6395111475139856,1.439958095550537,0.19737665355205536,0.0021763984113931656,1.872267484664917,1.600813388824463,0.2636561691761017,0.007797980681061745,1.872267484664917
confounded,1,n16,16,500,pooled_balanced,380,1.7641244842670858,1.5468628406524658,0.21484249830245972,0.0024191453121602535,1.8704009056091309,1.6023876667022705,0.2603151798248291,0.007698118221014738,1.8704009056091309
confounded,1,n16,16,500,pooled_balanced,390,1.7046967453788966,1.5149939060211182,0.18698492646217346,0.002717912895604968,1.865747094154358,1.6011521816253662,0.2570030093193054,0.007591794710606337,1.865747094154358
confounded,1,n16,16,500,pooled_balanced,400,1.7119733840227127,1.5134201049804688,0.1959335058927536,0.0026197731494903564,1.866063117980957,1.6049954891204834,0.2537113428115845,0.007356235291808844,1.866063117980957
confounded,1,n16,16,500,pooled_balanced,410,1.6734266562853009,1.4615697860717773,0.20935258269309998,0.0025042875204235315,1.86422598361969,1.6065243482589722,0.25053903460502625,0.007162543013691902,1.86422598361969
confounded,1,n16,16,500,pooled_balanced,420,1.6824516968335956,1.4911917448043823,0.18924936652183533,0.002010585507377982,1.8566454648971558,1.6020801067352295,0.24748171865940094,0.007083613891154528,1.8566454648971558
confounded,1,n16,16,500,pooled_balanced,430,1.5623232191428542,1.3943736553192139,0.16578134894371033,0.0021682148799300194,1.8465813398361206,1.5947232246398926,0.24486041069030762,0.006997734308242798,1.8465813398361206
confounded,1,n16,16,500,pooled_balanced,440,1.7126828031614423,1.5453433990478516,0.165258526802063,0.002080877311527729,1.845443844795227,1.5964231491088867,0.2421266883611679,0.006893944926559925,1.845443844795227
confounded,1,n16,16,500,pooled_balanced,450,1.5804252782836556,1.408420205116272,0.16981492936611176,0.0021901438012719154,1.847409963607788,1.6013169288635254,0.23939138650894165,0.006701658945530653,1.847409963607788
confounded,1,n16,16,500,pooled_balanced,460,1.6383777416776866,1.4475558996200562,0.1890026032924652,0.0018192387651652098,1.8387129306793213,1.5955448150634766,0.23659560084342957,0.006572508253157139,1.8387129306793213
confounded,1,n16,16,500,pooled_balanced,470,1.6935318752657622,1.5231454372406006,0.16832798719406128,0.0020584508311003447,1.8455075025558472,1.60491943359375,0.23394909501075745,0.006638961844146252,1.8455075025558472
confounded,1,n16,16,500,pooled_balanced,480,1.6012484647799283,1.4329123497009277,0.16656556725502014,0.0017705478239804506,1.840914011001587,1.603103756904602,0.2314542829990387,0.006355995312333107,1.840914011001587
confounded,1,n16,16,500,pooled_balanced,490,1.4890836253762245,1.3215863704681396,0.16574636101722717,0.0017508938908576965,1.82551908493042,1.5901955366134644,0.22918520867824554,0.006138318218290806,1.82551908493042
confounded,1,n16,16,500,pooled_balanced,500,1.5603573445696384,1.380202054977417,0.17842112481594086,0.0017341647762805223,1.8293452262878418,1.5961766242980957,0.2270234376192093,0.006145144812762737,1.8293452262878418
confounded,2,n16,16,500,source_1,1,3.6559170186519623,2.1595864295959473,0.3536246716976166,1.1427059173583984,3.9643495082855225,2.1491870880126953,0.42553073167800903,1.389631748199463,3.9643495082855225
confounded,2,n16,16,500,source_1,10,3.530461549758911,2.1472995281219482,0.35220885276794434,1.0309531688690186,3.8430871963500977,2.1472716331481934,0.42078104615211487,1.2750344276428223,3.8430871963500977
confounded,2,n16,16,500,source_1,20,3.5162785947322845,2.168844223022461,0.4310992658138275,0.9163351058959961,3.7356560230255127,2.1445469856262207,0.41560232639312744,1.175506830215454,3.7356560230255127
confounded,2,n16,16,500,source_1,30,3.2728787064552307,2.1418697834014893,0.351573646068573,0.7794352769851685,3.6038269996643066,2.1402628421783447,0.4105573296546936,1.0530070066452026,3.6038269996643066
confounded,2,n16,16,500,source_1,40,3.1504184007644653,2.100353956222534,0.3618159890174866,0.6882484555244446,3.4455695152282715,2.13223934173584,0.40565094351768494,0.9076792597770691,3.4455695152282715
confounded,2,n16,16,500,source_1,50,3.167159914970398,2.095405101776123,0.38981175422668457,0.6819430589675903,3.255366563796997,2.116250514984131,0.40077728033065796,0.7383386492729187,3.255366563796997
confounded,2,n16,16,500,source_1,60,2.8648924827575684,2.0822627544403076,0.3475387990474701,0.43509092926979065,3.024683713912964,2.085813045501709,0.39601850509643555,0.5428521037101746,3.024683713912964
confounded,2,n16,16,500,source_1,70,2.6606580317020416,2.0241143703460693,0.3665367066860199,0.2700069546699524,2.7636642456054688,2.03420090675354,0.39123764634132385,0.3382255434989929,2.7636642456054688
confounded,2,n16,16,500,source_1,80,2.426557421684265,1.9252729415893555,0.33940941095352173,0.16187506914138794,2.514859914779663,1.9588689804077148,0.3865261375904083,0.16946490108966827,2.514859914779663
confounded,2,n16,16,500,source_1,90,2.2877469658851624,1.8431804180145264,0.3672425150871277,0.0773240327835083,2.325101137161255,1.8726096153259277,0.38183650374412537,0.07065519690513611,2.325101137161255
confounded,2,n16,16,500,source_1,100,2.1327514350414276,1.773260235786438,0.3232913911342621,0.03619980812072754,2.2470850944519043,1.8309849500656128,0.37716805934906006,0.038932058960199356,2.2470850944519043
confounded,2,n16,16,500,source_1,110,2.009498132392764,1.6845488548278809,0.29616883397102356,0.028780443593859673,2.2070412635803223,1.8020128011703491,0.3725532293319702,0.032475221902132034,2.2070412635803223
confounded,2,n16,16,500,source_1,120,1.9540367610752583,1.6111915111541748,0.3227570056915283,0.02008824422955513,2.1457905769348145,1.752760887145996,0.3680642247200012,0.024965602904558182,2.1457905769348145
confounded,2,n16,16,500,source_1,130,1.9991157473996282,1.640260934829712,0.3443027138710022,0.014552098698914051,2.101886510848999,1.7178019285202026,0.36351433396339417,0.020570190623402596,2.101886510848999
confounded,2,n16,16,500,source_1,140,1.9426983408629894,1.6115632057189941,0.3195466995239258,0.011588435620069504,2.06831955909729,1.6905027627944946,0.358975350856781,0.018841605633497238,2.06831955909729
confounded,2,n16,16,500,source_1,150,1.8936075884848833,1.5750346183776855,0.30658766627311707,0.011985303834080696,2.0327646732330322,1.6610292196273804,0.3543661832809448,0.01736937090754509,2.0327646732330322
confounded,2,n16,16,500,source_1,160,1.8972036968916655,1.6021435260772705,0.28729498386383057,0.0077651869505643845,1.993146300315857,1.6275053024291992,0.3498975932598114,0.01574333943426609,1.993146300315857
confounded,2,n16,16,500,source_1,170,1.7934206118807197,1.5164003372192383,0.26846176385879517,0.008558510802686214,1.9702892303466797,1.6101795434951782,0.3453443944454193,0.014765258878469467,1.9702892303466797
confounded,2,n16,16,500,source_1,180,1.867220824584365,1.5624370574951172,0.2965823709964752,0.008201396092772484,1.9556406736373901,1.6015245914459229,0.34081995487213135,0.013296075165271759,1.9556406736373901
confounded,2,n16,16,500,source_1,190,1.8502241526730359,1.5490812063217163,0.29379770159721375,0.007345244754105806,1.939571499824524,1.590537428855896,0.3363621234893799,0.01267196424305439,1.939571499824524
confounded,2,n16,16,500,source_1,200,1.7801523921079934,1.5087437629699707,0.26554369926452637,0.005864929873496294,1.9268347024917603,1.5818257331848145,0.33187738060951233,0.013131590560078621,1.9268347024917603
confounded,2,n16,16,500,source_1,210,1.8476131157949567,1.5474600791931152,0.29444196820259094,0.005711068399250507,1.9136691093444824,1.5740282535552979,0.32732337713241577,0.012317439541220665,1.9136691093444824
confounded,2,n16,16,500,source_1,220,1.7411746480502188,1.4905012845993042,0.24609290063381195,0.004580462817102671,1.9009482860565186,1.5667524337768555,0.32273605465888977,0.011459770612418652,1.9009482860565186
confounded,2,n16,16,500,source_1,230,1.753057254012674,1.4889957904815674,0.25937336683273315,0.004688096698373556,1.8965611457824707,1.5674399137496948,0.3182682394981384,0.01085305493324995,1.8965611457824707
confounded,2,n16,16,500,source_1,240,1.65807085018605,1.4263767004013062,0.22751808166503906,0.004176068119704723,1.8852931261062622,1.5606471300125122,0.31409862637519836,0.01054736040532589,1.8852931261062622
confounded,2,n16,16,500,source_1,250,1.682263467926532,1.4255306720733643,0.2526804208755493,0.004052374977618456,1.8750855922698975,1.554847002029419,0.3099184036254883,0.010320165194571018,1.8750855922698975
confounded,2,n16,16,500,source_1,260,1.7482346738688648,1.4898501634597778,0.254121869802475,0.004262640606611967,1.8780597448349,1.5624233484268188,0.3056199848651886,0.010016459971666336,1.8780597448349
confounded,2,n16,16,500,source_1,270,1.8147426107898355,1.5682193040847778,0.24239850044250488,0.004124806262552738,1.8558435440063477,1.5449539422988892,0.3013288676738739,0.009560652077198029,1.8558435440063477
confounded,2,n16,16,500,source_1,280,1.6188940247520804,1.3827040195465088,0.2323451042175293,0.0038449009880423546,1.8514546155929565,1.5447537899017334,0.29722073674201965,0.009480101056396961,1.8514546155929565
confounded,2,n16,16,500,source_1,290,1.7974009176250547,1.5378056764602661,0.2560610771179199,0.003534164046868682,1.8462905883789062,1.543729305267334,0.2931445240974426,0.009416834451258183,1.8462905883789062
confounded,2,n16,16,500,source_1,300,1.6115033708047122,1.3660051822662354,0.24187085032463074,0.0036273382138460875,1.838478446006775,1.5401722192764282,0.2891778349876404,0.009128401055932045,1.838478446006775
