condition,conditional_positive_mean,kappa,lambda_reward,max,mean,median,min,mixture,model_seed,n,negative_fraction,p90,p99,positive_fraction,source,top_1pct_total_contribution,top_set_rule,zero_fraction
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.05,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.05,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.05,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.05,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.05,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.05,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.05,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.05,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.05,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.05,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.05,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.05,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger2_heavy,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.05,0.0,0.0,0.0,0.0,logger2_heavy,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.05,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006210550445160953,0.0,0.1,0.014561894727489477,0.005812438237137814,0.004823937133084488,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.032119215796892156,best,
confounded,0.006210550445160953,0.0,0.1,0.014561894727489477,0.005812438237137814,0.004823937133084488,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.032119215796892156,worst,
confounded,,0.0,0.1,0.0,-6.519485630571641e-05,0.0,-0.00508519879184588,logger1_heavy,0,78,0.01282051282051282,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9871794871794872
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.0062714136868560885,0.0,0.1,0.014561894727489477,0.005708594509830542,0.004823937133084488,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.032703489050280914,best,
confounded,0.0062714136868560885,0.0,0.1,0.014561894727489477,0.005708594509830542,0.004823937133084488,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.032703489050280914,worst,
confounded,,0.0,0.1,0.0,-0.00016903858361298868,0.0,-0.005340289987942448,logger1_heavy,1,78,0.038461538461538464,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9615384615384616
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,worst,
confounded,,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,2,78,0.0,0.0,0.0,0.0,neural_minus_observational,0.0,best,1.0
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006210550445160953,0.0,0.1,0.014561894727489477,0.005812438237137814,0.004823937133084488,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.032119215796892156,best,
confounded,0.006210550445160953,0.0,0.1,0.014561894727489477,0.005812438237137814,0.004823937133084488,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.032119215796892156,worst,
confounded,,0.0,0.1,0.0,-6.519485630571641e-05,0.0,-0.00508519879184588,logger12_balanced,0,78,0.01282051282051282,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9871794871794872
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.0062714136868560885,0.0,0.1,0.014561894727489477,0.005708594509830542,0.004823937133084488,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.032703489050280914,best,
confounded,0.0062714136868560885,0.0,0.1,0.014561894727489477,0.005708594509830542,0.004823937133084488,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.032703489050280914,worst,
confounded,,0.0,0.1,0.0,-0.00016903858361298868,0.0,-0.005340289987942448,logger12_balanced,1,78,0.038461538461538464,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9615384615384616
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006177187199641476,0.0,0.1,0.014561894727489477,0.005860408368890631,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.03185630527656851,best,
confounded,0.006177187199641476,0.0,0.1,0.014561894727489477,0.005860408368890631,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.03185630527656851,worst,
confounded,,0.0,0.1,0.0,-1.7224724552900028e-05,0.0,-0.0013435285151262022,logger12_balanced,2,78,0.01282051282051282,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9871794871794872
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006239460273438169,0.0,0.1,0.014561894727489477,0.005759501790866002,0.004823937133084488,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.03241442833489699,best,
confounded,0.006239460273438169,0.0,0.1,0.014561894727489477,0.005759501790866002,0.004823937133084488,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.03241442833489699,worst,
confounded,,0.0,0.1,0.0,-0.00011813130257752851,0.0,-0.00508519879184588,logger2_heavy,0,78,0.02564102564102564,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9743589743589743
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006193497118649156,0.0,0.1,0.014561894727489477,0.005637670454155001,0.004625834457568034,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.03311491148035168,best,
confounded,0.006193497118649156,0.0,0.1,0.014561894727489477,0.005637670454155001,0.004625834457568034,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.03311491148035168,worst,
confounded,,0.0,0.1,0.0,-0.00023996263928853048,0.0,-0.005340289987942448,logger2_heavy,1,78,0.0641025641025641,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9358974358974359
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.1,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,worst,
confounded,,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,2,78,0.0,0.0,0.0,0.0,neural_minus_observational,0.0,best,1.0
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger1_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger1_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger1_heavy,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger1_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger1_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger1_heavy,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.1,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.1,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.1,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,worst,
confounded,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,0,78,0.0,0.0,0.0,0.0,neural_minus_observational,0.0,best,1.0
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.0061810286828596775,0.0,0.2,0.014561894727489477,0.005784808895496878,0.004823937133084488,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.03227262324777305,best,
confounded,0.0061810286828596775,0.0,0.2,0.014561894727489477,0.005784808895496878,0.004823937133084488,0.0,logger1_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.03227262324777305,worst,
confounded,,0.0,0.2,0.0,-9.282419794665327e-05,0.0,-0.005340289987942448,logger1_heavy,1,78,0.02564102564102564,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9743589743589743
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger1_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,worst,
confounded,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,2,78,0.0,0.0,0.0,0.0,neural_minus_observational,0.0,best,1.0
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,worst,
confounded,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,0,78,0.0,0.0,0.0,0.0,neural_minus_observational,0.0,best,1.0
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.0061810286828596775,0.0,0.2,0.014561894727489477,0.005784808895496878,0.004823937133084488,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.03227262324777305,best,
confounded,0.0061810286828596775,0.0,0.2,0.014561894727489477,0.005784808895496878,0.004823937133084488,0.0,logger12_balanced,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.03227262324777305,worst,
confounded,,0.0,0.2,0.0,-9.282419794665327e-05,0.0,-0.005340289987942448,logger12_balanced,1,78,0.02564102564102564,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9743589743589743
