absolute_gap_error,aggregate_margin_ratio,condition,kappa,lambda_reward,matched_aggregate_gap_ratio,mean_margin_do,mean_margin_on_do_pair,mean_matched_gap_difference,median_absolute_gap_error,mixture,model_seed,n_anchors,n_matching_top_sets,n_non_tied_do_pairs,overconfident_fraction,p90_absolute_gap_error,pearson_true_margin,sign_preservation_rate,signed_gap_error,source,spearman_true_margin,underconfident_fraction
0.03606715460069465,-8.792802557215783,confounded,0.3,0.05,,0.002666020787760153,-0.023441794400207907,,0.03523444357452443,logger1_heavy,1,78,,78,,0.03768125336857131,-0.16616286913453102,0.11538461538461539,-0.026107815187968057,observational,0.48666523350067653,
0.02602989173182921,-6.187562183814262,confounded,0.3,0.05,7.9754299911899,0.002666020787760153,-0.016496169407607432,0.01992556051265777,0.027624543619671593,logger1_heavy,1,78,5,78,0.6,0.03896683019017142,-0.2643305571450317,0.14102564102564102,-0.019162190195367586,neural,-0.24553927085572655,0.4
0.03606715460069465,-8.792802557215783,confounded,0.3,0.05,,0.002666020787760153,-0.023441794400207907,,0.03523444357452443,logger1_heavy,2,78,,78,,0.03768125336857131,-0.16616286913453102,0.11538461538461539,-0.026107815187968057,observational,0.48666523350067653,
0.03038783668304472,-7.192336399620088,confounded,0.3,0.05,19.4408063725806,0.002666020787760153,-0.01917491835395117,0.03320256962122803,0.030278245445258145,logger1_heavy,2,78,4,78,1.0,0.04080864358353833,-0.14448689517080873,0.11538461538461539,-0.021840939141711323,neural,0.09806649047155375,0.0
0.028641563947610367,-6.776637324847782,confounded,0.3,0.05,,0.002666020787760153,-0.01806665597915554,,0.027980293426828284,logger12_balanced,0,78,,78,,0.029923348263277028,-0.1505431871286055,0.11538461538461539,-0.020732676766915693,observational,0.4889667294730586,
0.021343412353199465,-4.885243733217564,confounded,0.3,0.05,4.028919437919504,0.002666020787760153,-0.01302416134603304,0.009461460820990475,0.021455819233899054,logger12_balanced,0,78,8,78,0.5,0.030566705888641542,-0.07986748492561578,0.1794871794871795,-0.015690182133793192,neural,0.033447565093134714,0.5
0.028641563947610367,-6.776637324847782,confounded,0.3,0.05,,0.002666020787760153,-0.01806665597915554,,0.027980293426828284,logger12_balanced,1,78,,78,,0.029923348263277028,-0.1505431871286055,0.11538461538461539,-0.020732676766915693,observational,0.4889667294730586,
0.02468723727784802,-5.7702990948402,confounded,0.3,0.05,8.954942823306629,0.002666020787760153,-0.015383737338437568,0.024379545788538293,0.02487900809604926,logger12_balanced,1,78,4,78,0.75,0.03432699291161776,-0.22563604680838878,0.14102564102564102,-0.01804975812619772,neural,-0.22234727298018436,0.25
0.028641563947610367,-6.776637324847782,confounded,0.3,0.05,,0.002666020787760153,-0.01806665597915554,,0.027980293426828284,logger12_balanced,2,78,,78,,0.029923348263277028,-0.1505431871286055,0.11538461538461539,-0.020732676766915693,observational,0.4889667294730586,
0.023738520450301503,-5.357645622776824,confounded,0.3,0.05,12.491036286896346,0.002666020787760153,-0.014283594603775204,0.021202885322113296,0.02417956867039761,logger12_balanced,2,78,5,78,1.0,0.0337181732976725,-0.1365726060160787,0.1282051282051282,-0.016949615391535354,neural,0.0009484186699376572,0.0
0.021215973294526104,-4.760472092479825,confounded,0.3,0.05,,0.002666020787760153,-0.012691517558103285,,0.020726143279131692,logger2_heavy,0,78,,78,,0.0221654431579831,-0.12373496043977421,0.11538461538461539,-0.01535753834586344,observational,0.491622301748884,
0.01674065738825961,-3.5339078653031573,confounded,0.3,0.05,3.7963573787897755,0.002666020787760153,-0.009421471830927324,0.008735004784108824,0.017070826808113004,logger2_heavy,0,78,8,78,0.75,0.024989362248061607,-0.030498908412398558,0.19230769230769232,-0.012087492618687478,neural,0.039138077112760655,0.25
0.021215973294526104,-4.760472092479825,confounded,0.3,0.05,,0.002666020787760153,-0.012691517558103285,,0.020726143279131692,logger2_heavy,1,78,,78,,0.0221654431579831,-0.12373496043977421,0.11538461538461539,-0.01535753834586344,observational,0.491622301748884,
0.019016331853260134,-4.312836697586929,confounded,0.3,0.05,15.441691133224419,0.002666020787760153,-0.0114981122899816,0.027237768948626135,0.01913859288468761,logger2_heavy,1,78,3,78,1.0,0.0290795657995901,-0.22405719809219474,0.1282051282051282,-0.014164133077741753,neural,-0.19306010445250948,0.0
0.021215973294526104,-4.760472092479825,confounded,0.3,0.05,,0.002666020787760153,-0.012691517558103285,,0.020726143279131692,logger2_heavy,2,78,,78,,0.0221654431579831,-0.12373496043977421,0.11538461538461539,-0.01535753834586344,observational,0.491622301748884,
0.017516074090772493,-3.6943372371927112,confounded,0.3,0.05,9.6195946563571,0.002666020787760153,-0.00984917987135218,0.015904594891084665,0.01762367472276738,logger2_heavy,2,78,5,78,1.0,0.02643694683919744,-0.10696979530979829,0.1282051282051282,-0.012515200659112333,neural,-0.021206641459806014,0.0
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,0,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.05,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger1_heavy,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,1,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.05,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger1_heavy,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,2,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.05,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger1_heavy,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,0,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.05,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger12_balanced,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,1,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.05,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger12_balanced,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,2,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.05,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger12_balanced,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,0,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.05,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger2_heavy,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,1,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.05,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger2_heavy,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.05,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,2,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.05,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger2_heavy,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
0.07481359334713315,-19.692878503076408,confounded,0.3,0.1,,0.002666020787760153,-0.05250162346003675,,0.0730122213523019,logger1_heavy,0,78,,78,,0.07545903114634904,-0.22834711601124721,0.11538461538461539,-0.0551676442477969,observational,0.48666523350067653,
0.039236964162947065,-10.131105573369675,confounded,0.3,0.1,21.404794756821666,0.002666020787760153,-0.0270097380615963,0.03673871981691612,0.038523003650732024,logger1_heavy,0,78,4,78,1.0,0.051443888247421736,-0.18657592276756207,0.11538461538461539,-0.029675758849356457,neural,0.0007207981891526195,0.0
0.07481359334713315,-19.692878503076408,confounded,0.3,0.1,,0.002666020787760153,-0.05250162346003675,,0.0730122213523019,logger1_heavy,1,78,,78,,0.07545903114634904,-0.22834711601124721,0.11538461538461539,-0.0551676442477969,observational,0.48666523350067653,
0.039511004541994334,-10.352672268282904,confounded,0.3,0.1,25.031485833835124,0.002666020787760153,-0.027600439476110277,0.04532461278916977,0.041171543067830774,logger1_heavy,1,78,3,78,1.0,0.05560502152579953,-0.2960609261517593,0.11538461538461539,-0.030266460263870424,neural,-0.29867600753676704,0.0
0.07481359334713315,-19.692878503076408,confounded,0.3,0.1,,0.002666020787760153,-0.05250162346003675,,0.0730122213523019,logger1_heavy,2,78,,78,,0.07545903114634904,-0.22834711601124721,0.11538461538461539,-0.0551676442477969,observational,0.48666523350067653,
0.03906965379887869,-9.789276160149617,confounded,0.3,0.1,22.887835172424676,0.002666020787760153,-0.026098413740083766,0.03940892586188438,0.0385611572774498,logger1_heavy,2,78,4,78,1.0,0.055212028081942796,-0.22479045376285284,0.11538461538461539,-0.028764434527843923,neural,-0.18774895990085863,0.0
0.05941079471684132,-15.43257998773723,confounded,0.3,0.1,,0.002666020787760153,-0.04114357905607878,,0.05798029342682853,logger12_balanced,0,78,,78,,0.059923348263277006,-0.22086021236694334,0.11538461538461539,-0.04380959984383894,observational,0.4889667294730586,
0.03475369952719213,-8.92251611704107,confounded,0.3,0.1,18.746603189768766,0.002666020787760153,-0.023787613447156495,0.03195266063986918,0.03430251421421815,logger12_balanced,0,78,4,78,1.0,0.04605098167908945,-0.18619975986381768,0.11538461538461539,-0.026453634234916652,neural,-0.010356731875719217,0.0
0.05941079471684132,-15.43257998773723,confounded,0.3,0.1,,0.002666020787760153,-0.04114357905607878,,0.05798029342682853,logger12_balanced,1,78,,78,,0.059923348263277006,-0.22086021236694334,0.11538461538461539,-0.04380959984383894,observational,0.4889667294730586,
0.04035369167715609,-10.280236687592424,confounded,0.3,0.1,26.925253824474694,0.002666020787760153,-0.02740732471221598,0.04889635618788265,0.04295599533906708,logger12_balanced,1,78,3,78,1.0,0.05392854995867838,-0.23960733203678278,0.1282051282051282,-0.030073345499976138,neural,-0.21534162040491153,0.0
0.05941079471684132,-15.43257998773723,confounded,0.3,0.1,,0.002666020787760153,-0.04114357905607878,,0.05798029342682853,logger12_balanced,2,78,,78,,0.059923348263277006,-0.22086021236694334,0.11538461538461539,-0.04380959984383894,observational,0.4889667294730586,
0.03135215812049767,-7.590589731092941,confounded,0.3,0.1,19.598866234101685,0.002666020787760153,-0.02023667001445253,0.0334871555254691,0.0315780499105196,logger12_balanced,2,78,4,78,1.0,0.04638261105083273,-0.20285212668596186,0.11538461538461539,-0.02290269080221269,neural,-0.16217959255933936,0.0
0.04400799608654883,-11.172281472397865,confounded,0.3,0.1,,0.002666020787760153,-0.029785534652120315,,0.042948365501353836,logger2_heavy,0,78,,78,,0.04438766538020524,-0.20804297544001654,0.11538461538461539,-0.03245155543988047,observational,0.491622301748884,
0.029854382605964267,-7.407918516788376,confounded,0.3,0.1,17.308528471290657,0.002666020787760153,-0.01974966475979117,0.029363415083243583,0.029507963490687183,logger2_heavy,0,78,4,78,1.0,0.04110606025381852,-0.1508445751329498,0.11538461538461539,-0.022415685547551325,neural,0.02669482416317859,0.0
0.04400799608654883,-11.172281472397865,confounded,0.3,0.1,,0.002666020787760153,-0.029785534652120315,,0.042948365501353836,logger2_heavy,1,78,,78,,0.04438766538020524,-0.20804297544001654,0.11538461538461539,-0.03245155543988047,observational,0.491622301748884,
0.03440569519180261,-8.770523038874035,confounded,0.3,0.1,10.658484132750015,0.002666020787760153,-0.023382396741167526,0.029600395803268897,0.03563715526858391,logger2_heavy,1,78,4,78,0.75,0.046279420573303434,-0.2303043208591461,0.1282051282051282,-0.02604841752892768,neural,-0.21688438144134345,0.25
0.04400799608654883,-11.172281472397865,confounded,0.3,0.1,,0.002666020787760153,-0.029785534652120315,,0.042948365501353836,logger2_heavy,2,78,,78,,0.04438766538020524,-0.20804297544001654,0.11538461538461539,-0.03245155543988047,observational,0.491622301748884,
0.0358023138091326,-8.891641251836445,confounded,0.3,0.1,20.780774410554447,0.002666020787760153,-0.02370530041470167,0.03561517464359837,0.03662616493562765,logger2_heavy,2,78,4,78,1.0,0.048536485043353214,-0.19437818901331685,0.11538461538461539,-0.02637132120246182,neural,-0.03827817751868385,0.0
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,0,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.1,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger1_heavy,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,1,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.1,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger1_heavy,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,2,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.1,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger1_heavy,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,0,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.1,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger12_balanced,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,1,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.1,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger12_balanced,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,2,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.1,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger12_balanced,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,0,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.1,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger2_heavy,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,1,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.1,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger2_heavy,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.1,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,2,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.1,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger2_heavy,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
0.15230647084001087,-41.49303039479789,confounded,0.3,0.2,,0.002666020787760153,-0.11062128157969504,,0.14856777690785772,logger1_heavy,0,78,,78,,0.1510145867019046,-0.25833646480503786,0.11538461538461539,-0.11328730236745521,observational,0.48666523350067653,
0.06981338710041039,-18.92614792870472,confounded,0.3,0.2,33.785086068676065,0.002666020787760153,-0.050457503810150545,0.05902936567631445,0.07026631511245252,logger1_heavy,0,78,4,78,1.0,0.09207610345285863,-0.27426188858249184,0.11538461538461539,-0.05312352459791071,neural,-0.17330770495327455,0.0
0.15230647084001087,-41.49303039479789,confounded,0.3,0.2,,0.002666020787760153,-0.11062128157969504,,0.14856777690785772,logger1_heavy,1,78,,78,,0.1510145867019046,-0.25833646480503786,0.11538461538461539,-0.11328730236745521,observational,0.48666523350067653,
0.06890166293586568,-19.043213771570827,confounded,0.3,0.2,31.57299446067052,0.002666020787760153,-0.05076960378076825,0.05504650700194835,0.06505487827177925,logger1_heavy,1,78,4,78,1.0,0.0992983747651913,-0.32703532887828557,0.11538461538461539,-0.053435624568528406,neural,-0.3498147422198055,0.0
0.15230647084001087,-41.49303039479789,confounded,0.3,0.2,,0.002666020787760153,-0.11062128157969504,,0.14856777690785772,logger1_heavy,2,78,,78,,0.1510145867019046,-0.25833646480503786,0.11538461538461539,-0.11328730236745521,observational,0.48666523350067653,
0.05700929865506255,-15.500501943312722,confounded,0.3,0.2,28.183187796434954,0.002666020787760153,-0.041324660401588366,0.04894317889916355,0.05549164131887685,logger1_heavy,2,78,4,78,1.0,0.08483849529801639,-0.3250810667768295,0.11538461538461539,-0.04399068118934851,neural,-0.32313256363889276,0.0
0.12094925625530295,-32.744465313516024,confounded,0.3,0.2,,0.002666020787760153,-0.08729742520992499,,0.11798029342682859,logger12_balanced,0,78,,78,,0.11992334826327719,-0.2546885405161699,0.11538461538461539,-0.08996344599768516,observational,0.4889667294730586,
0.054982652190927885,-14.553355062275601,confounded,0.3,0.2,28.638206249578445,0.002666020787760153,-0.03879954712768121,0.04976243710101225,0.0546846877844116,logger12_balanced,0,78,4,78,1.0,0.07219669273415086,-0.24981705132694781,0.11538461538461539,-0.04146556791544137,neural,-0.10656432175419515,0.0
0.12094925625530295,-32.744465313516024,confounded,0.3,0.2,,0.002666020787760153,-0.08729742520992499,,0.11798029342682859,logger12_balanced,1,78,,78,,0.11992334826327719,-0.2546885405161699,0.11538461538461539,-0.08996344599768516,observational,0.4889667294730586,
0.06829831319151701,-18.163882977114962,confounded,0.3,0.2,36.42731651711014,0.002666020787760153,-0.04842528960343127,0.06378668694779116,0.0691834434118257,logger12_balanced,1,78,4,78,1.0,0.09442337236630727,-0.28093540225513086,0.11538461538461539,-0.051091310391191413,neural,-0.26213027478850265,0.0
0.12094925625530295,-32.744465313516024,confounded,0.3,0.2,,0.002666020787760153,-0.08729742520992499,,0.11798029342682859,logger12_balanced,2,78,,78,,0.11992334826327719,-0.2546885405161699,0.11538461538461539,-0.08996344599768516,observational,0.4889667294730586,
0.06580668010874986,-17.620867681397943,confounded,0.3,0.2,34.19554450583043,0.002666020787760153,-0.046977599536977964,0.05976839381645599,0.06525624257524654,logger12_balanced,2,78,4,78,1.0,0.08751380824841028,-0.2393159154963484,0.11538461538461539,-0.049643620324738125,neural,-0.21415293567192298,0.0
0.08959204167059466,-23.99590023223407,confounded,0.3,0.2,,0.002666020787760153,-0.06397356884015472,,0.08739280994579857,logger2_heavy,0,78,,78,,0.08883210982464984,-0.24846210224030701,0.11538461538461539,-0.06663958962791486,observational,0.491622301748884,
0.045382863590259746,-11.893959211139364,confounded,0.3,0.2,24.42655451259458,0.002666020787760153,-0.031709542505668896,0.04217938150180073,0.04431782291235087,logger2_heavy,0,78,4,78,1.0,0.05880755845610239,-0.2351769311322987,0.11538461538461539,-0.03437556329342904,neural,-0.07515269540585996,0.0
0.08959204167059466,-23.99590023223407,confounded,0.3,0.2,,0.002666020787760153,-0.06397356884015472,,0.08739280994579857,logger2_heavy,1,78,,78,,0.08883210982464984,-0.24846210224030701,0.11538461538461539,-0.06663958962791486,observational,0.491622301748884,
0.0465036154435612,-12.325866490403719,confounded,0.3,0.2,23.04955914596689,0.002666020787760153,-0.032861016290572594,0.039700108979502324,0.048049584457770855,logger2_heavy,1,78,4,78,0.75,0.06599493428853757,-0.2971590888166588,0.11538461538461539,-0.03552703707833274,neural,-0.31068931068931066,0.25
0.08959204167059466,-23.99590023223407,confounded,0.3,0.2,,0.002666020787760153,-0.06397356884015472,,0.08739280994579857,logger2_heavy,2,78,,78,,0.08883210982464984,-0.24846210224030701,0.11538461538461539,-0.06663958962791486,observational,0.491622301748884,
0.04767717309721105,-12.342746981012551,confounded,0.3,0.2,26.530954006211854,0.002666020787760153,-0.03290602002944333,0.045968341121353784,0.048178810945464834,logger2_heavy,2,78,4,78,1.0,0.06622339789439988,-0.24589679718591093,0.11538461538461539,-0.035572040817203485,neural,-0.2102075140049823,0.0
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.2,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,0,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.2,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger1_heavy,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.2,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,1,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.2,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger1_heavy,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.2,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,2,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.2,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger1_heavy,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.2,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,0,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.2,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger12_balanced,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.2,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,1,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.2,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger12_balanced,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.2,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,2,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
