scope,subset,kappa,horizon,family,metric,mixture,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,action,numerator_mean,denominator_mean,ratio_defined,valid_bootstrap_repetitions,positive_margin_count,reason
secondary_per_horizon,all,0.0,5,top_action,top_action_fraction,logger2_heavy,2047,0.8085002442598925,0.3935775306150281,1.0,0.0,1.0,1.0,1.0,1.0,0.7914020517830972,0.8255984367366879,anchor_id,2000,101220,minus,,,,,,
secondary_per_horizon,all,0.0,5,top_action,top_action_fraction,logger2_heavy,2047,0.039081582804103565,0.19383644557278984,0.0,0.0,0.0,0.0,0.0,1.0,0.03126526624328285,0.04787493893502687,anchor_id,2000,101221,base,,,,,,
secondary_per_horizon,all,0.0,5,top_action,top_action_fraction,logger2_heavy,2047,0.1524181729360039,0.35951358066733136,0.0,0.0,0.0,0.0,1.0,1.0,0.13629702002931118,0.16756228627259404,anchor_id,2000,101222,plus,,,,,,
secondary_per_horizon,all,0.0,5,top_action,top_action_fraction,do,2047,0.8085002442598925,0.3935775306150281,1.0,0.0,1.0,1.0,1.0,1.0,0.7923668783585736,0.8255984367366879,anchor_id,2000,101300,minus,,,,,,
secondary_per_horizon,all,0.0,5,top_action,top_action_fraction,do,2047,0.039081582804103565,0.19383644557278984,0.0,0.0,0.0,0.0,0.0,1.0,0.03126526624328285,0.04738641914997557,anchor_id,2000,101301,base,,,,,,
secondary_per_horizon,all,0.0,5,top_action,top_action_fraction,do,2047,0.1524181729360039,0.35951358066733136,0.0,0.0,0.0,0.0,1.0,1.0,0.13727405959941377,0.16756228627259404,anchor_id,2000,101302,plus,,,,,,
secondary_per_horizon,all,0.0,5,decision_scale,balanced_error_over_action_range,logger12_balanced,2047,2.159543235499511e-14,,,,,,,,1.9454747332160343e-14,2.4207216968658737e-14,anchor_id,2000,101400,,8.734260668570357e-16,0.04044494467622959,True,2000,,
secondary_per_horizon,all,0.0,5,decision_scale,balanced_error_over_top_second_margin,logger12_balanced,2047,4.3221915884386306e-14,,,,,,,,3.8929913223895595e-14,4.876265632640217e-14,anchor_id,2000,101401,,8.734260668570357e-16,0.02020794425664403,True,2000,2047,
primary_common_horizon,all,0.0,20,decision_regret,decision_regret_best,logger1_heavy,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,2100,,,,,,,
primary_common_horizon,all,0.0,20,decision_regret,decision_regret_worst,logger1_heavy,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,2101,,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger1_heavy,1994,0.6995987963891676,0.458547456336364,1.0,0.0,0.0,1.0,1.0,1.0,0.6785356068204614,0.720160481444333,anchor_id,2000,2200,minus,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger1_heavy,1994,0.062186559679037114,0.24155465962687575,0.0,0.0,0.0,0.0,0.0,1.0,0.051654964894684054,0.07271815446339017,anchor_id,2000,2201,base,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger1_heavy,1994,0.2382146439317954,0.4260979702451812,0.0,0.0,0.0,0.0,1.0,1.0,0.22166499498495487,0.25626880641925776,anchor_id,2000,2202,plus,,,,,,
primary_common_horizon,all,0.0,20,decision_regret,decision_regret_best,logger12_balanced,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,2110,,,,,,,
primary_common_horizon,all,0.0,20,decision_regret,decision_regret_worst,logger12_balanced,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,2111,,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger12_balanced,1994,0.6995987963891676,0.458547456336364,1.0,0.0,0.0,1.0,1.0,1.0,0.6785356068204614,0.720160481444333,anchor_id,2000,2210,minus,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger12_balanced,1994,0.062186559679037114,0.24155465962687575,0.0,0.0,0.0,0.0,0.0,1.0,0.051654964894684054,0.07222918756268801,anchor_id,2000,2211,base,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger12_balanced,1994,0.2382146439317954,0.4260979702451812,0.0,0.0,0.0,0.0,1.0,1.0,0.220160481444333,0.25727181544633904,anchor_id,2000,2212,plus,,,,,,
primary_common_horizon,all,0.0,20,decision_regret,decision_regret_best,logger2_heavy,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,2120,,,,,,,
primary_common_horizon,all,0.0,20,decision_regret,decision_regret_worst,logger2_heavy,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,2121,,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger2_heavy,1994,0.6995987963891676,0.458547456336364,1.0,0.0,0.0,1.0,1.0,1.0,0.6800401203610833,0.7196715145436309,anchor_id,2000,2220,minus,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger2_heavy,1994,0.062186559679037114,0.24155465962687575,0.0,0.0,0.0,0.0,0.0,1.0,0.051654964894684054,0.07372116349047142,anchor_id,2000,2221,base,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,logger2_heavy,1994,0.2382146439317954,0.4260979702451812,0.0,0.0,0.0,0.0,1.0,1.0,0.21914493480441324,0.2567703109327984,anchor_id,2000,2222,plus,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,do,1994,0.6995987963891676,0.458547456336364,1.0,0.0,0.0,1.0,1.0,1.0,0.679037111334002,0.7186685055165496,anchor_id,2000,2300,minus,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,do,1994,0.062186559679037114,0.24155465962687575,0.0,0.0,0.0,0.0,0.0,1.0,0.051654964894684054,0.0732196589769308,anchor_id,2000,2301,base,,,,,,
primary_common_horizon,all,0.0,20,top_action,top_action_fraction,do,1994,0.2382146439317954,0.4260979702451812,0.0,0.0,0.0,0.0,1.0,1.0,0.21964643931795386,0.2577733199598796,anchor_id,2000,2302,plus,,,,,,
primary_common_horizon,all,0.0,20,decision_scale,balanced_error_over_action_range,logger12_balanced,1994,5.262545959153002e-14,,,,,,,,4.706814466500937e-14,5.890780597586528e-14,anchor_id,2000,2400,,3.4845635793952254e-15,0.06621440660930702,True,2000,,
primary_common_horizon,all,0.0,20,decision_scale,balanced_error_over_top_second_margin,logger12_balanced,1994,1.0960359547985332e-13,,,,,,,,9.928352147674388e-14,1.2166360316135876e-13,anchor_id,2000,2401,,3.4845635793952254e-15,0.03179242035025883,True,2000,1994,
secondary_per_horizon,all,0.0,20,decision_regret,decision_regret_best,logger1_heavy,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,102100,,,,,,,
secondary_per_horizon,all,0.0,20,decision_regret,decision_regret_worst,logger1_heavy,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,102101,,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger1_heavy,2026,0.7013820335636722,0.45776490289663024,1.0,0.0,0.0,1.0,1.0,1.0,0.6816386969397829,0.722124876604146,anchor_id,2000,102200,minus,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger1_heavy,2026,0.061697926949654494,0.24066549618192148,0.0,0.0,0.0,0.0,0.0,1.0,0.05133267522211254,0.07255676209279369,anchor_id,2000,102201,base,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger1_heavy,2026,0.23692003948667326,0.4252977931548883,0.0,0.0,0.0,0.0,1.0,1.0,0.21865745310957552,0.2556885488647581,anchor_id,2000,102202,plus,,,,,,
secondary_per_horizon,all,0.0,20,decision_regret,decision_regret_best,logger12_balanced,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,102110,,,,,,,
secondary_per_horizon,all,0.0,20,decision_regret,decision_regret_worst,logger12_balanced,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,102111,,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger12_balanced,2026,0.7013820335636722,0.45776490289663024,1.0,0.0,0.0,1.0,1.0,1.0,0.6811451135241856,0.7211377097729516,anchor_id,2000,102210,minus,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger12_balanced,2026,0.061697926949654494,0.24066549618192148,0.0,0.0,0.0,0.0,0.0,1.0,0.05133267522211254,0.07255676209279369,anchor_id,2000,102211,base,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger12_balanced,2026,0.23692003948667326,0.4252977931548883,0.0,0.0,0.0,0.0,1.0,1.0,0.21865745310957552,0.25470138203356363,anchor_id,2000,102212,plus,,,,,,
secondary_per_horizon,all,0.0,20,decision_regret,decision_regret_best,logger2_heavy,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,102120,,,,,,,
secondary_per_horizon,all,0.0,20,decision_regret,decision_regret_worst,logger2_heavy,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,102121,,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger2_heavy,2026,0.7013820335636722,0.45776490289663024,1.0,0.0,0.0,1.0,1.0,1.0,0.6821322803553801,0.7201382033563672,anchor_id,2000,102220,minus,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger2_heavy,2026,0.061697926949654494,0.24066549618192148,0.0,0.0,0.0,0.0,0.0,1.0,0.05133267522211254,0.07206317867719644,anchor_id,2000,102221,base,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,logger2_heavy,2026,0.23692003948667326,0.4252977931548883,0.0,0.0,0.0,0.0,1.0,1.0,0.21864511352418559,0.255182625863771,anchor_id,2000,102222,plus,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,do,2026,0.7013820335636722,0.45776490289663024,1.0,0.0,0.0,1.0,1.0,1.0,0.6816386969397829,0.7211253701875617,anchor_id,2000,102300,minus,,,,,,
secondary_per_horizon,all,0.0,20,top_action,top_action_fraction,do,2026,0.061697926949654494,0.24066549618192148,0.0,0.0,0.0,0.0,0.0,1.0,0.0508390918065153,0.07255676209279369,anchor_id,2000,102301,base,,,,,,
