kappa,lambda_reward,condition,mixture,seed,method,best_validation_nll,best_validation_step,mae,rmse,signed_bias,top_set_disagreement,mean_regret
0.0,0.0,confounded,logger2_heavy,3,no_behavior,-1.943540334701538,3000,0.009501344189335733,0.014310767869359335,0.0011003335262014021,0.1553398058252427,0.0004988689775265215
0.0,0.0,confounded,logger2_heavy,3,source_dependent_reward,-1.2239742279052734,3000,0.013979798683999239,0.020957766912779542,0.009075882087608745,0.2168284789644013,0.0007149713081054228
0.0,0.0,confounded,logger2_heavy,4,pooled_mlp,-1.8824191093444824,3000,0.013293083428327761,0.01858410515517798,-0.004471488327560973,0.28802588996763756,0.0011619541279435759
0.0,0.0,confounded,logger2_heavy,4,source_balanced_pooled_mlp,-1.939743161201477,3000,0.009707448425437325,0.014589596323206565,-0.0015897780822732581,0.2524271844660194,0.0009861659328772986
0.0,0.0,confounded,logger2_heavy,4,source_conditioned_decoder,-1.8971543312072754,2971,0.012254493797121619,0.017692646111994812,0.0066732517297895776,0.19741100323624594,0.000717475896176026
0.0,0.0,confounded,logger2_heavy,4,per_source_models,-1.9060527086257935,3000,0.009799936361856944,0.014773744746349895,-0.0033022094506351325,0.20711974110032363,0.0006981459305813174
0.0,0.0,confounded,logger2_heavy,4,mechanism_separated,-1.2812570333480835,3000,0.010404487681371049,0.016320563125142164,0.0019634826889528456,0.22330097087378642,0.0007076982619714038
0.0,0.0,confounded,logger2_heavy,4,oracle_u_aware,-1.925870418548584,3000,0.011508554705913937,0.017871209783346165,-0.002951242222905797,0.20711974110032363,0.0007114490470981078
0.0,0.0,confounded,logger2_heavy,4,source_shuffle,-0.9670672416687012,2971,0.011103883464210698,0.017366046968848328,0.0045877288725016075,0.2621359223300971,0.0009851594905614179
0.0,0.0,confounded,logger2_heavy,4,no_behavior,-1.9312177896499634,3000,0.010462235192524719,0.016518064216756348,0.0007746444475138892,0.255663430420712,0.0008628947183620184
0.0,0.0,confounded,logger2_heavy,4,source_dependent_reward,-1.2414251565933228,2971,0.010810898371440773,0.016681544911945203,-0.0035175398444706124,0.20388349514563106,0.0006592538663675513
0.0,0.0,independent_latents,logger1_heavy,0,pooled_mlp,-1.9241946935653687,3000,0.01156437764473587,0.017556082610608703,-0.0038829599353813,0.23948220064724918,0.0008603744065612235
0.0,0.0,independent_latents,logger1_heavy,0,source_balanced_pooled_mlp,-1.9258546829223633,3000,0.011351300027692296,0.017578198030722646,-0.00019446057519155983,0.22006472491909385,0.0008050529606566096
0.0,0.0,independent_latents,logger1_heavy,0,source_conditioned_decoder,-1.9041448831558228,3000,0.012754250387254962,0.018030606881413027,0.007064908293891777,0.22330097087378642,0.0008577091513983595
0.0,0.0,independent_latents,logger1_heavy,0,per_source_models,-1.872109055519104,2971,0.009962517024134171,0.015504254915793998,-0.0007730110040583037,0.2297734627831715,0.0007565233596770229
0.0,0.0,independent_latents,logger1_heavy,0,mechanism_separated,-1.2559692859649658,3000,0.01142913361376057,0.015324411078793293,-0.001620901966867591,0.255663430420712,0.0009986072414904933
0.0,0.0,independent_latents,logger1_heavy,0,oracle_u_aware,-1.910313367843628,3000,0.010862645006774899,0.01585930905041904,0.0010738950530420311,0.16828478964401294,0.0005514787212385855
0.0,0.0,independent_latents,logger1_heavy,0,source_shuffle,-0.9741131067276001,3000,0.011823252775049422,0.016716769654628774,-0.0009399107220298117,0.284789644012945,0.001019062774769457
0.0,0.0,independent_latents,logger1_heavy,0,no_behavior,-1.8483024835586548,2881,0.00960142435674077,0.014478713382620554,0.0013727762738931515,0.20711974110032363,0.0006427280569190915
0.0,0.0,independent_latents,logger1_heavy,0,source_dependent_reward,-1.2806363105773926,3000,0.011614824241030778,0.017433759863243213,0.0014767227012084632,0.21359223300970873,0.0007689331502862458
0.0,0.0,independent_latents,logger1_heavy,1,pooled_mlp,-1.9188759326934814,2971,0.011475579281423008,0.01723881180034197,0.000974052894189901,0.19093851132686085,0.0005763350627873829
0.0,0.0,independent_latents,logger1_heavy,1,source_balanced_pooled_mlp,-1.9553414583206177,3000,0.011580670942851761,0.018012056543459807,0.0034270984704858408,0.20711974110032363,0.0006975149318976417
0.0,0.0,independent_latents,logger1_heavy,1,source_conditioned_decoder,-1.8775554895401,3000,0.010435348562186083,0.01704582874998649,-0.0011734137197113642,0.19741100323624594,0.0006762225106263847
0.0,0.0,independent_latents,logger1_heavy,1,per_source_models,-1.9300187826156616,3000,0.009943074699314094,0.01593558329257029,0.0004941759237352841,0.1779935275080906,0.0005462731537995815
0.0,0.0,independent_latents,logger1_heavy,1,mechanism_separated,-1.265986680984497,3000,0.011386501494745264,0.01715757686156307,0.004341065759788594,0.23624595469255663,0.0008471472763240989
0.0,0.0,independent_latents,logger1_heavy,1,oracle_u_aware,-1.872292160987854,3000,0.011925682065388429,0.018176509937113325,-0.001147702564224702,0.1779935275080906,0.000563851976615104
0.0,0.0,independent_latents,logger1_heavy,1,source_shuffle,-0.9765028357505798,3000,0.01003675612741984,0.015326770947246035,0.002625052442831539,0.2168284789644013,0.0008088228428578021
