kappa,lambda_reward,condition,mixture,seed,method,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution
0.0,0.01,independent_latents,logger12_balanced,2,pooled_mlp,0.0006986799914197592,0.0006986799914197592,0.0034821309249791228,0.0030781919834840005,0.013251966247791458,0.15982293435228975
0.0,0.01,independent_latents,logger12_balanced,2,source_balanced_pooled_mlp,0.0006986799914197592,0.0006986799914197592,0.0034821309249791228,0.0030781919834840005,0.013251966247791458,0.15982293435228975
0.0,0.01,independent_latents,logger12_balanced,2,source_conditioned_decoder,0.0006355595373042987,0.0006355595373042987,0.003445401702228567,0.0028819238960661403,0.007581168661232152,0.1395109881053651
0.0,0.01,independent_latents,logger12_balanced,2,per_source_models,0.0005852945993768482,0.0005852945993768482,0.003690939412396859,0.002662456742821017,0.010190327602197957,0.1742793936546596
0.0,0.01,independent_latents,logger12_balanced,2,mechanism_separated,0.0005473008200953454,0.0005473008200953454,0.003523249029363786,0.00275507011473257,0.010190327602197957,0.17575791734406324
0.0,0.01,independent_latents,logger12_balanced,2,oracle_u_aware,0.0006925310750838968,0.0006925310750838968,0.0035080672491954773,0.003203942084661193,0.01417503823033428,0.17411161559033597
0.0,0.01,independent_latents,logger12_balanced,2,source_shuffle,0.0006709770003182341,0.0006709770003182341,0.003637401633304111,0.0031609603647264613,0.01302986986295318,0.18501101523094712
0.0,0.01,independent_latents,logger12_balanced,2,no_behavior,0.000863889639168829,0.000863889639168829,0.0038134556929024024,0.0037444627374894957,0.01417503823033428,0.1730196889565058
0.0,0.01,independent_latents,logger12_balanced,2,source_dependent_reward,0.0006636547340157413,0.0006656062285378912,0.003475751064590916,0.003044179439063608,0.010190327602197957,0.15386927456868954
0.0,0.01,independent_latents,logger12_balanced,3,pooled_mlp,0.00072953209493127,0.00072953209493127,0.003820769785318007,0.00330482135894314,0.012069758204197978,0.16261774488435107
0.0,0.01,independent_latents,logger12_balanced,3,source_balanced_pooled_mlp,0.00072953209493127,0.00072953209493127,0.003820769785318007,0.00330482135894314,0.012069758204197978,0.16261774488435107
0.0,0.01,independent_latents,logger12_balanced,3,source_conditioned_decoder,0.0007163764511088249,0.0007163764511088249,0.0034587550530097953,0.002937446597063252,0.019895244686231273,0.18330716081209275
0.0,0.01,independent_latents,logger12_balanced,3,per_source_models,0.0007928900191505999,0.0007999200370912031,0.0033562056975004846,0.0034615912988604325,0.012069758204197978,0.13858951211586093
0.0,0.01,independent_latents,logger12_balanced,3,mechanism_separated,0.0007975296203361674,0.0007975296203361674,0.0033302250362685906,0.003549936206652048,0.011617201355214934,0.13497269988583546
0.0,0.01,independent_latents,logger12_balanced,3,oracle_u_aware,0.0006388715263472943,0.0006388715263472943,0.003184053252279257,0.0029631033005090373,0.007047138851697721,0.13397411275443613
0.0,0.01,independent_latents,logger12_balanced,3,source_shuffle,0.000803037345873093,0.000803037345873093,0.003596210722822982,0.003549936206652048,0.011617201355214934,0.13691437680920804
0.0,0.01,independent_latents,logger12_balanced,3,no_behavior,0.0007299896825295415,0.0007299896825295415,0.0035244814359629423,0.0034615912988604325,0.007581168661232152,0.12791289250957558
0.0,0.01,independent_latents,logger12_balanced,3,source_dependent_reward,0.0005687663609622157,0.0005687663609622157,0.0030301518196090456,0.002662456742821017,0.007581168661232152,0.1557237694407511
