kappa,lambda_reward,condition,mixture,seed,method,split,scope,observational_nll,mae,rmse,signed_bias,logger_id
0.0,0.002,independent_latents,logger2_heavy,4,mechanism_separated,test,source,,0.011672173235698935,0.017955618077778186,-0.00347584639403542,1
0.0,0.002,independent_latents,logger2_heavy,4,mechanism_separated,test,source,,0.011478407267138054,0.017887523527976235,-0.003507849246621155,2
0.0,0.002,independent_latents,logger2_heavy,4,oracle_u_aware,validation,mixture,-2.284868748170451,0.008900242358390046,0.016233429054992678,-0.00044143012584259354,
0.0,0.002,independent_latents,logger2_heavy,4,oracle_u_aware,test,mixture,-2.2817244267380277,0.010364098246167354,0.01648293215514629,0.001384273010980483,
0.0,0.002,independent_latents,logger2_heavy,4,oracle_u_aware,test,source,,0.010370047730655953,0.016489128889682493,0.001377098457441457,0
0.0,0.002,independent_latents,logger2_heavy,4,oracle_u_aware,test,source,,0.010370047730655974,0.016489128889682493,0.0013770984574414818,1
0.0,0.002,independent_latents,logger2_heavy,4,oracle_u_aware,test,source,,0.010310552885769814,0.01642705635366527,0.0014488439928314668,2
0.0,0.002,independent_latents,logger2_heavy,4,source_shuffle,validation,mixture,-2.2797394648789133,0.01122384869883553,0.01832221286511515,-0.004938865007506119,
0.0,0.002,independent_latents,logger2_heavy,4,source_shuffle,test,mixture,-2.288848424061212,0.011212101208091605,0.01767606738487857,-0.002670623393451338,
0.0,0.002,independent_latents,logger2_heavy,4,source_shuffle,test,source,,0.011226878974596281,0.017685035687183555,-0.0026568974813462763,0
0.0,0.002,independent_latents,logger2_heavy,4,source_shuffle,test,source,,0.011226898363069122,0.01768506258439856,-0.0026569012730799824,1
0.0,0.002,independent_latents,logger2_heavy,4,source_shuffle,test,source,,0.011078946201766932,0.017594930699266084,-0.0027941262685273185,2
0.0,0.002,independent_latents,logger2_heavy,4,no_behavior,validation,mixture,-2.291481448590321,0.009974845170437988,0.017412080060354607,-0.002110138983715573,
0.0,0.002,independent_latents,logger2_heavy,4,no_behavior,test,mixture,-2.302537258723609,0.010076560886335538,0.016579355674241885,0.0001375139738307023,
0.0,0.002,independent_latents,logger2_heavy,4,no_behavior,test,source,,0.010103760351145187,0.0165940274054248,0.00013026591553502877,0
0.0,0.002,independent_latents,logger2_heavy,4,no_behavior,test,source,,0.010103760351145184,0.016594027405424802,0.00013026591553503804,1
0.0,0.002,independent_latents,logger2_heavy,4,no_behavior,test,source,,0.00983176570304868,0.016446721130433963,0.00020274649849167807,2
0.0,0.002,independent_latents,logger2_heavy,4,source_dependent_reward,validation,mixture,-2.2490759765191854,0.012031304469483615,0.020403241463472613,0.0009773257194466201,
0.0,0.002,independent_latents,logger2_heavy,4,source_dependent_reward,test,mixture,-2.2988201425962917,0.011736622365796433,0.017061832222009243,0.002362088206757972,
0.0,0.002,independent_latents,logger2_heavy,4,source_dependent_reward,test,source,,0.01195753123863511,0.017373785910685884,0.0028853067679201197,0
0.0,0.002,independent_latents,logger2_heavy,4,source_dependent_reward,test,source,,0.011796056700481642,0.01716258996206353,0.0022789617321828546,1
0.0,0.002,independent_latents,logger2_heavy,4,source_dependent_reward,test,source,,0.011655845599383898,0.016785693398806055,0.0025038814421967496,2
0.0,0.005,confounded,logger1_heavy,0,pooled_mlp,validation,mixture,-2.2178595709374824,0.012157145335499256,0.019748668896923283,-0.00479688186161285,
0.0,0.005,confounded,logger1_heavy,0,pooled_mlp,test,mixture,-2.2371217097055554,0.012505757187214785,0.01831074922654429,-0.005580611543635225,
0.0,0.005,confounded,logger1_heavy,0,pooled_mlp,test,source,,0.012518192519763398,0.01832998245598655,-0.0055928519418794445,0
0.0,0.005,confounded,logger1_heavy,0,pooled_mlp,test,source,,0.01265219967138837,0.018396442067580916,-0.005592851941879421,1
0.0,0.005,confounded,logger1_heavy,0,pooled_mlp,test,source,,0.012369800089848192,0.018167437697414524,-0.00547044795943745,2
0.0,0.005,confounded,logger1_heavy,0,source_balanced_pooled_mlp,validation,mixture,-2.210318800836991,0.014632152697146456,0.022351247496487793,-0.007188338194870364,
0.0,0.005,confounded,logger1_heavy,0,source_balanced_pooled_mlp,test,mixture,-2.2355310655453438,0.015170843981554548,0.020860388627229425,-0.007449235107018737,
0.0,0.005,confounded,logger1_heavy,0,source_balanced_pooled_mlp,test,source,,0.015184688835064743,0.020887699721591442,-0.007444296685791382,0
0.0,0.005,confounded,logger1_heavy,0,source_balanced_pooled_mlp,test,source,,0.015170146961707811,0.02087804868877592,-0.007444296685791444,1
0.0,0.005,confounded,logger1_heavy,0,source_balanced_pooled_mlp,test,source,,0.015274923819113531,0.02087361999256997,-0.007493680898065033,2
0.0,0.005,confounded,logger1_heavy,0,source_conditioned_decoder,validation,mixture,-2.247704728669244,0.01108758142821159,0.018910488461160155,6.097962089953959e-06,
0.0,0.005,confounded,logger1_heavy,0,source_conditioned_decoder,test,mixture,-2.272307313681523,0.01167543861357012,0.017086552829973328,0.0018903959319128167,
0.0,0.005,confounded,logger1_heavy,0,source_conditioned_decoder,test,source,,0.011749833800064826,0.017265721559984244,0.0017668600333263938,0
0.0,0.005,confounded,logger1_heavy,0,source_conditioned_decoder,test,source,,0.012035920888015207,0.017177072570334392,0.002269079472609647,1
0.0,0.005,confounded,logger1_heavy,0,source_conditioned_decoder,test,source,,0.01157774987148093,0.016538938676792524,0.0024999995799073263,2
0.0,0.005,confounded,logger1_heavy,0,per_source_models,validation,mixture,-2.2022988244540675,0.015291294706374168,0.021880753057086276,-0.006764480851483805,
0.0,0.005,confounded,logger1_heavy,0,per_source_models,test,mixture,-2.216705524726789,0.015169637857459515,0.02084547360593748,-0.0077864665455356155,
0.0,0.005,confounded,logger1_heavy,0,per_source_models,test,source,,0.01641271416429959,0.022122984809225414,-0.009917759927276292,0
0.0,0.005,confounded,logger1_heavy,0,per_source_models,test,source,,0.012386859982434979,0.01745866848592933,0.0012302807866244221,1
0.0,0.005,confounded,logger1_heavy,0,per_source_models,test,source,,0.015461457512160865,0.022737080059701025,0.00024713317622961935,2
0.0,0.005,confounded,logger1_heavy,0,mechanism_separated,validation,mixture,-2.231574580307388,0.01259678216815853,0.020030585002958026,-0.0013721515284367363,
0.0,0.005,confounded,logger1_heavy,0,mechanism_separated,test,mixture,-2.2755748872789274,0.011908740457040212,0.016803335282632413,-0.00032543896794732597,
0.0,0.005,confounded,logger1_heavy,0,mechanism_separated,test,source,,0.011907651167221447,0.016819015349405046,-0.0003286124519587811,0
0.0,0.005,confounded,logger1_heavy,0,mechanism_separated,test,source,,0.012049226432433596,0.01692506554581034,-0.0003286067571599412,1
0.0,0.005,confounded,logger1_heavy,0,mechanism_separated,test,source,,0.01187800249617814,0.016660865842455127,-0.0002968833066432447,2
0.0,0.005,confounded,logger1_heavy,0,oracle_u_aware,validation,mixture,-2.246640311189698,0.012179339573606104,0.01928813546172817,-0.002331186930547994,
0.0,0.005,confounded,logger1_heavy,0,oracle_u_aware,test,mixture,-2.2598977479636804,0.013592506200541872,0.018372141919552325,-0.0011145472866179002,
0.0,0.005,confounded,logger1_heavy,0,oracle_u_aware,test,source,,0.013625304744322364,0.01841993960781776,-0.0011404427392802262,0
0.0,0.005,confounded,logger1_heavy,0,oracle_u_aware,test,source,,0.013548039087820311,0.018316399611689523,-0.001106587099056817,1
0.0,0.005,confounded,logger1_heavy,0,oracle_u_aware,test,source,,0.01339688238208861,0.018091414156339275,-0.000915343852880155,2
0.0,0.005,confounded,logger1_heavy,0,source_shuffle,validation,mixture,-2.205308530421054,0.013480706486251047,0.020568654680649393,-0.005014271500597138,
0.0,0.005,confounded,logger1_heavy,0,source_shuffle,test,mixture,-2.2468295000670784,0.013105895990085216,0.017458271586168153,-0.004366629551897166,
0.0,0.005,confounded,logger1_heavy,0,source_shuffle,test,source,,0.013111041314355018,0.017482499417997722,-0.0043725174221800065,0
0.0,0.005,confounded,logger1_heavy,0,source_shuffle,test,source,,0.013195722129052602,0.01758161518412688,-0.0043727905876370455,1
0.0,0.005,confounded,logger1_heavy,0,source_shuffle,test,source,,0.0130532010516651,0.017240975739188927,-0.004313365553894442,2
0.0,0.005,confounded,logger1_heavy,0,no_behavior,validation,mixture,-2.246870973307215,0.009454433180464393,0.017467308678916618,-0.000443732923001403,
0.0,0.005,confounded,logger1_heavy,0,no_behavior,test,mixture,-2.273691600533555,0.010122639410639251,0.015123971743699763,0.00027606960838447175,
0.0,0.005,confounded,logger1_heavy,0,no_behavior,test,source,,0.01013070913985662,0.015142935683379842,0.0002577821942153947,0
0.0,0.005,confounded,logger1_heavy,0,no_behavior,test,source,,0.010328163359602127,0.015282593905216475,0.00025778219421544247,1
0.0,0.005,confounded,logger1_heavy,0,no_behavior,test,source,,0.00998140547764202,0.014929001414638116,0.00044065633590596915,2
0.0,0.005,confounded,logger1_heavy,0,source_dependent_reward,validation,mixture,-2.2176691683086385,0.011183791834351548,0.019720797416976896,5.380880128430686e-06,
0.0,0.005,confounded,logger1_heavy,0,source_dependent_reward,test,mixture,-2.259722901760194,0.010729040311640894,0.016433941552754027,0.0005353343434868757,
0.0,0.005,confounded,logger1_heavy,0,source_dependent_reward,test,source,,0.010782810250234224,0.01645039139896782,0.0005116603447466574,0
0.0,0.005,confounded,logger1_heavy,0,source_dependent_reward,test,source,,0.01105653102312056,0.01654057994388689,0.0012297248249177285,1
0.0,0.005,confounded,logger1_heavy,0,source_dependent_reward,test,source,,0.011441728694707306,0.017322542742608995,3.0335851977667452e-05,2
0.0,0.005,confounded,logger1_heavy,1,pooled_mlp,validation,mixture,-2.26000988284685,0.011924542205430221,0.01922377781342943,-0.0014148995088916147,
0.0,0.005,confounded,logger1_heavy,1,pooled_mlp,test,mixture,-2.286100177394255,0.011985205045322023,0.01738694597535802,-0.00033519632287621324,
0.0,0.005,confounded,logger1_heavy,1,pooled_mlp,test,source,,0.012032429699850428,0.017424079245310774,-0.000341373639397248,0
0.0,0.005,confounded,logger1_heavy,1,pooled_mlp,test,source,,0.011994168719175297,0.017431974710513973,-0.0003413736393971984,1
0.0,0.005,confounded,logger1_heavy,1,pooled_mlp,test,source,,0.01171782806966099,0.017145040576586317,-0.0002796004741870715,2
0.0,0.005,confounded,logger1_heavy,1,source_balanced_pooled_mlp,validation,mixture,-2.280581599606662,0.010643483203330495,0.018067020483164248,0.0017171033694408592,
0.0,0.005,confounded,logger1_heavy,1,source_balanced_pooled_mlp,test,mixture,-2.300234065983161,0.011128547328722871,0.01662958447523181,0.0035182612710577487,
0.0,0.005,confounded,logger1_heavy,1,source_balanced_pooled_mlp,test,source,,0.011221157016383173,0.016682279934333164,0.0035123948008980535,0
0.0,0.005,confounded,logger1_heavy,1,source_balanced_pooled_mlp,test,source,,0.01118184290071129,0.016699265007696047,0.0035123948008979797,1
0.0,0.005,confounded,logger1_heavy,1,source_balanced_pooled_mlp,test,source,,0.010855862045456962,0.016346044719365103,0.0035710595024953462,2
0.0,0.005,confounded,logger1_heavy,1,source_conditioned_decoder,validation,mixture,-2.2245895196480467,0.011912627107823716,0.020373622163140728,0.004251133000851104,
0.0,0.005,confounded,logger1_heavy,1,source_conditioned_decoder,test,mixture,-2.2791834976940395,0.010809948896526147,0.0163490005642806,0.004840016398928631,
0.0,0.005,confounded,logger1_heavy,1,source_conditioned_decoder,test,source,,0.01088905995964394,0.016459380180871487,0.00478079189218268,0
0.0,0.005,confounded,logger1_heavy,1,source_conditioned_decoder,test,source,,0.01181013010751465,0.017101565060352247,0.00568029139075616,1
0.0,0.005,confounded,logger1_heavy,1,source_conditioned_decoder,test,source,,0.010464063320864896,0.01589544488464426,0.004473537461068781,2
0.0,0.005,confounded,logger1_heavy,1,per_source_models,validation,mixture,-2.201482541944433,0.011539593525713475,0.01805419977421225,0.002277201861197802,
0.0,0.005,confounded,logger1_heavy,1,per_source_models,test,mixture,-2.2011551344233733,0.012635238847101795,0.018075364099127106,0.004129354168441315,
0.0,0.005,confounded,logger1_heavy,1,per_source_models,test,source,,0.013225876972332696,0.018766506783154283,0.0048767437480285196,0
0.0,0.005,confounded,logger1_heavy,1,per_source_models,test,source,,0.011594197344736892,0.017104599607858657,-0.004829893539614867,1
0.0,0.005,confounded,logger1_heavy,1,per_source_models,test,source,,0.01618913503029787,0.021192790457326163,0.007109485239799781,2
0.0,0.005,confounded,logger1_heavy,1,mechanism_separated,validation,mixture,-2.21957425988659,0.009967712759419602,0.017889501122258802,0.001030363384388197,
0.0,0.005,confounded,logger1_heavy,1,mechanism_separated,test,mixture,-2.244381333012885,0.009844525839477234,0.015660418353871972,0.0011356419573506239,
0.0,0.005,confounded,logger1_heavy,1,mechanism_separated,test,source,,0.00990169049596039,0.015716811091438812,0.0011176645278253307,0
0.0,0.005,confounded,logger1_heavy,1,mechanism_separated,test,source,,0.00990042847593284,0.015713447086110176,0.0011176748916525954,1
0.0,0.005,confounded,logger1_heavy,1,mechanism_separated,test,source,,0.009485075510640949,0.015263844600029832,0.001297428459251045,2
0.0,0.005,confounded,logger1_heavy,1,oracle_u_aware,validation,mixture,-2.269747110472394,0.0111338238422405,0.01891635299638638,0.0007656916391993365,
0.0,0.005,confounded,logger1_heavy,1,oracle_u_aware,test,mixture,-2.2991100116171492,0.010958217231919736,0.016828174209389778,0.0024729274368300016,
0.0,0.005,confounded,logger1_heavy,1,oracle_u_aware,test,source,,0.011035692830639394,0.016896194400502745,0.0024799719723965622,0
0.0,0.005,confounded,logger1_heavy,1,oracle_u_aware,test,source,,0.010843195749170814,0.016752137847324034,0.00242844269402928,1
0.0,0.005,confounded,logger1_heavy,1,oracle_u_aware,test,source,,0.01052090234087305,0.01641965642157858,0.0024610558950983697,2
0.0,0.005,confounded,logger1_heavy,1,source_shuffle,validation,mixture,-2.2530677048786933,0.011413901603720128,0.018483263935209892,0.00036274970360128714,
0.0,0.005,confounded,logger1_heavy,1,source_shuffle,test,mixture,-2.2817879139032566,0.010709885759370954,0.016245644217752115,0.0011658992035834472,
0.0,0.005,confounded,logger1_heavy,1,source_shuffle,test,source,,0.010751308289764254,0.01630842979427987,0.0011665747698013647,0
0.0,0.005,confounded,logger1_heavy,1,source_shuffle,test,source,,0.010821979623999355,0.016340242687833406,0.0011665282540429362,1
0.0,0.005,confounded,logger1_heavy,1,source_shuffle,test,source,,0.010424418508794763,0.015749367236730653,0.001159865623380645,2
0.0,0.005,confounded,logger1_heavy,1,no_behavior,validation,mixture,-2.239461242032549,0.013290649080012993,0.020651886614751012,0.006251375329320943,
0.0,0.005,confounded,logger1_heavy,1,no_behavior,test,mixture,-2.2780733086892155,0.012642048151778714,0.01809540102148949,0.007015545187750723,
0.0,0.005,confounded,logger1_heavy,1,no_behavior,test,source,,0.012673039962759253,0.018132145689190467,0.007018532479116896,0
0.0,0.005,confounded,logger1_heavy,1,no_behavior,test,source,,0.012745035276522864,0.018182142440479755,0.007018532479116926,1
0.0,0.005,confounded,logger1_heavy,1,no_behavior,test,source,,0.01240946126629787,0.017810193001836866,0.006988659565454976,2
0.0,0.005,confounded,logger1_heavy,1,source_dependent_reward,validation,mixture,-2.2668287134870124,0.012044887168027983,0.01885930354862198,0.004765104433697887,
0.0,0.005,confounded,logger1_heavy,1,source_dependent_reward,test,mixture,-2.2948421659209495,0.01130755982682647,0.016851821411437172,0.004315428431555387,
0.0,0.005,confounded,logger1_heavy,1,source_dependent_reward,test,source,,0.011337294585092932,0.016841882114651582,0.004287267804355064,0
0.0,0.005,confounded,logger1_heavy,1,source_dependent_reward,test,source,,0.011549992263079682,0.017160108813361555,0.004244677605960029,1
0.0,0.005,confounded,logger1_heavy,1,source_dependent_reward,test,source,,0.011774955914671264,0.01743608101653026,0.004611464274753305,2
0.0,0.005,confounded,logger1_heavy,2,pooled_mlp,validation,mixture,-2.2930898209854376,0.010318000441558615,0.01725231347590713,0.0003537572919698682,
0.0,0.005,confounded,logger1_heavy,2,pooled_mlp,test,mixture,-2.3003305724082006,0.011229448802002785,0.016710255855556026,0.0008619268850232575,
0.0,0.005,confounded,logger1_heavy,2,pooled_mlp,test,source,,0.011223387440618533,0.016691319657681156,0.0008428965046841223,0
0.0,0.005,confounded,logger1_heavy,2,pooled_mlp,test,source,,0.011406420146043615,0.01679505840408188,0.0008428965046841512,1
0.0,0.005,confounded,logger1_heavy,2,pooled_mlp,test,source,,0.011226981761466352,0.01688214622082582,0.001033200308075279,2
0.0,0.005,confounded,logger1_heavy,2,source_balanced_pooled_mlp,validation,mixture,-2.275341655597414,0.011952153278888504,0.01837489369453294,-0.005706699949111321,
0.0,0.005,confounded,logger1_heavy,2,source_balanced_pooled_mlp,test,mixture,-2.281469858336399,0.012520456347797828,0.01794572793590297,-0.0051865061273746885,
0.0,0.005,confounded,logger1_heavy,2,source_balanced_pooled_mlp,test,source,,0.012539469899983781,0.0179626714780642,-0.005198548343379533,0
0.0,0.005,confounded,logger1_heavy,2,source_balanced_pooled_mlp,test,source,,0.012563148878697802,0.017977256269865027,-0.005198548343379625,1
0.0,0.005,confounded,logger1_heavy,2,source_balanced_pooled_mlp,test,source,,0.012533874106091664,0.017978170602116622,-0.005078126183330897,2
0.0,0.005,confounded,logger1_heavy,2,source_conditioned_decoder,validation,mixture,-2.2703884521273174,0.011317209075377794,0.018536656401591908,0.0008584741471249068,
0.0,0.005,confounded,logger1_heavy,2,source_conditioned_decoder,test,mixture,-2.294784369310174,0.011419826495030082,0.016768095917160334,0.0011015837175338524,
0.0,0.005,confounded,logger1_heavy,2,source_conditioned_decoder,test,source,,0.011405354821982414,0.016783822835917644,0.0011136741319218598,0
0.0,0.005,confounded,logger1_heavy,2,source_conditioned_decoder,test,source,,0.01218497499546829,0.017215699422965268,0.00175488643114405,1
0.0,0.005,confounded,logger1_heavy,2,source_conditioned_decoder,test,source,,0.011742942322163448,0.01742820055543258,0.000351557688819509,2
0.0,0.005,confounded,logger1_heavy,2,per_source_models,validation,mixture,-2.253365067726273,0.011134013755860662,0.019007209916348397,0.004204249854153475,
0.0,0.005,confounded,logger1_heavy,2,per_source_models,test,mixture,-2.289200664594023,0.011125318158136851,0.01636145450204185,0.005092327546433588,
0.0,0.005,confounded,logger1_heavy,2,per_source_models,test,source,,0.011156353868912597,0.01635219226046641,0.00536290162860665,0
0.0,0.005,confounded,logger1_heavy,2,per_source_models,test,source,,0.013983967962941851,0.01914723569584177,0.0075888653118119645,1
0.0,0.005,confounded,logger1_heavy,2,per_source_models,test,source,,0.013691032643234683,0.019651016071908285,0.0004311971236708384,2
0.0,0.005,confounded,logger1_heavy,2,mechanism_separated,validation,mixture,-2.232308487398427,0.013339440984397245,0.02107480009812061,-0.004961253369218247,
0.0,0.005,confounded,logger1_heavy,2,mechanism_separated,test,mixture,-2.2667921496618906,0.012970730200183689,0.018857523738726536,-0.003618649407039399,
0.0,0.005,confounded,logger1_heavy,2,mechanism_separated,test,source,,0.01299127301661084,0.018889142309242185,-0.0036212993989948013,0
0.0,0.005,confounded,logger1_heavy,2,mechanism_separated,test,source,,0.013203219444276576,0.019026876343936752,-0.0036213047841896903,1
0.0,0.005,confounded,logger1_heavy,2,mechanism_separated,test,source,,0.012673245048107275,0.01852560028297836,-0.0035947940942462416,2
0.0,0.005,confounded,logger1_heavy,2,oracle_u_aware,validation,mixture,-2.262416569552907,0.012572522898443734,0.019604697392962927,0.005556774289869695,
0.0,0.005,confounded,logger1_heavy,2,oracle_u_aware,test,mixture,-2.2930411881499304,0.011373186898655914,0.017547184393037346,0.00550264885682228,
0.0,0.005,confounded,logger1_heavy,2,oracle_u_aware,test,source,,0.011402065039368425,0.01757397884910537,0.005490222723982081,0
0.0,0.005,confounded,logger1_heavy,2,oracle_u_aware,test,source,,0.011279546555980458,0.017478152184373062,0.005478747679413762,1
0.0,0.005,confounded,logger1_heavy,2,oracle_u_aware,test,source,,0.011328344284301559,0.017465019854066403,0.00562595909695259,2
0.0,0.005,confounded,logger1_heavy,2,source_shuffle,validation,mixture,-2.244198794267695,0.012581778369660469,0.020409948848598255,0.004925191086709523,
0.0,0.005,confounded,logger1_heavy,2,source_shuffle,test,mixture,-2.2650952017583115,0.01297287364147281,0.01905509910791604,0.006144295187036288,
0.0,0.005,confounded,logger1_heavy,2,source_shuffle,test,source,,0.01298942763373177,0.019074420472843377,0.006140911839229181,0
0.0,0.005,confounded,logger1_heavy,2,source_shuffle,test,source,,0.013130323989360832,0.019209343005581362,0.006140889866651049,1
0.0,0.005,confounded,logger1_heavy,2,source_shuffle,test,source,,0.012779532763621464,0.018837643593311706,0.006174767289878349,2
0.0,0.005,confounded,logger1_heavy,2,no_behavior,validation,mixture,-2.2651274305283335,0.010919834603062572,0.01911815306853069,-0.003631652859252718,
0.0,0.005,confounded,logger1_heavy,2,no_behavior,test,mixture,-2.282470870221308,0.011512734133359164,0.017923398903420807,-0.002522612772934341,
0.0,0.005,confounded,logger1_heavy,2,no_behavior,test,source,,0.011533690314403074,0.01794819128987487,-0.002532786376293222,0
0.0,0.005,confounded,logger1_heavy,2,no_behavior,test,source,,0.011687566150609667,0.018053911212453394,-0.002532786376293209,1
0.0,0.005,confounded,logger1_heavy,2,no_behavior,test,source,,0.011303026915529516,0.017691624102279566,-0.0024310503427044283,2
0.0,0.005,confounded,logger1_heavy,2,source_dependent_reward,validation,mixture,-2.2913528523535507,0.011454760183138955,0.01732049751833917,0.003125844583788358,
0.0,0.005,confounded,logger1_heavy,2,source_dependent_reward,test,mixture,-2.2930407603380774,0.011424407654425804,0.01718824452077064,0.0025570624020433467,
0.0,0.005,confounded,logger1_heavy,2,source_dependent_reward,test,source,,0.011458927556705209,0.017296090506937298,0.0023141226332042517,0
0.0,0.005,confounded,logger1_heavy,2,source_dependent_reward,test,source,,0.011828015180798625,0.017233196745869102,0.0037940074621105008,1
0.0,0.005,confounded,logger1_heavy,2,source_dependent_reward,test,source,,0.01199170119238229,0.017225486030815904,0.00326363549268894,2
0.0,0.005,confounded,logger1_heavy,3,pooled_mlp,validation,mixture,-2.255018531122518,0.01265861761351222,0.019673768018177867,-0.007677669890789557,
0.0,0.005,confounded,logger1_heavy,3,pooled_mlp,test,mixture,-2.2941648564580293,0.01226345195181688,0.016931711272460744,-0.006706077211322981,
0.0,0.005,confounded,logger1_heavy,3,pooled_mlp,test,source,,0.01229971022498993,0.016971154814510288,-0.006716356592235942,0
0.0,0.005,confounded,logger1_heavy,3,pooled_mlp,test,source,,0.012309803153608669,0.017007144032118216,-0.006716356592235899,1
0.0,0.005,confounded,logger1_heavy,3,pooled_mlp,test,source,,0.012016249185978394,0.016642725367603566,-0.006613562783106415,2
0.0,0.005,confounded,logger1_heavy,3,source_balanced_pooled_mlp,validation,mixture,-2.2713116048571607,0.011057403795438611,0.018593936310032685,-0.003922074736888379,
0.0,0.005,confounded,logger1_heavy,3,source_balanced_pooled_mlp,test,mixture,-2.3092945307694337,0.01055639775426451,0.01577634127937068,-0.0030150095371653317,
0.0,0.005,confounded,logger1_heavy,3,source_balanced_pooled_mlp,test,source,,0.01065033291656387,0.01583252165880556,-0.003025702692309709,0
0.0,0.005,confounded,logger1_heavy,3,source_balanced_pooled_mlp,test,source,,0.010596710402357434,0.01582709926038807,-0.003025702692309789,1
0.0,0.005,confounded,logger1_heavy,3,source_balanced_pooled_mlp,test,source,,0.010367479952276293,0.015578295246768627,-0.0029187711408658057,2
0.0,0.005,confounded,logger1_heavy,3,source_conditioned_decoder,validation,mixture,-2.2834650489791612,0.00982000136785534,0.0176174268086808,-0.0024304101999931926,
0.0,0.005,confounded,logger1_heavy,3,source_conditioned_decoder,test,mixture,-2.314133493028595,0.010001299402872785,0.015206791408488464,4.1531346897456574e-05,
0.0,0.005,confounded,logger1_heavy,3,source_conditioned_decoder,test,source,,0.00992206865289998,0.015174073805609214,0.00026956958035508234,0
0.0,0.005,confounded,logger1_heavy,3,source_conditioned_decoder,test,source,,0.01150379334011565,0.016450696457186748,-0.002171827254756435,1
0.0,0.005,confounded,logger1_heavy,3,source_conditioned_decoder,test,source,,0.010553207010960066,0.015638179023125753,0.0004305840808902316,2
0.0,0.005,confounded,logger1_heavy,3,per_source_models,validation,mixture,-2.2246202082918405,0.013087202265548582,0.020308646934525124,-0.004400302245784407,
0.0,0.005,confounded,logger1_heavy,3,per_source_models,test,mixture,-2.2856007601316732,0.011838838157752114,0.015966402618964738,-0.003811949134798957,
0.0,0.005,confounded,logger1_heavy,3,per_source_models,test,source,,0.012967642858890517,0.0168375712834895,-0.005651102709090704,0
0.0,0.005,confounded,logger1_heavy,3,per_source_models,test,source,,0.013393799206626531,0.01852726242428476,0.008707461899895453,1
0.0,0.005,confounded,logger1_heavy,3,per_source_models,test,source,,0.011991462296436911,0.017383246212212457,-0.0016181315751595511,2
0.0,0.005,confounded,logger1_heavy,3,mechanism_separated,validation,mixture,-2.2295139080210267,0.011123771244422521,0.02000435933832096,0.0015424219920323879,
0.0,0.005,confounded,logger1_heavy,3,mechanism_separated,test,mixture,-2.2936380250884403,0.009977081064034332,0.015023689757054096,0.002211157868273285,
0.0,0.005,confounded,logger1_heavy,3,mechanism_separated,test,source,,0.010006487962714675,0.015048129887020907,0.0021947567208390147,0
0.0,0.005,confounded,logger1_heavy,3,mechanism_separated,test,source,,0.01013470813957687,0.01512371623807082,0.002194761319339952,1
0.0,0.005,confounded,logger1_heavy,3,mechanism_separated,test,source,,0.009740488001638974,0.014844919519520324,0.002358763596680663,2
0.0,0.005,confounded,logger1_heavy,3,oracle_u_aware,validation,mixture,-2.2733015055765438,0.010039586163896554,0.01873427980547521,-0.0031980912205392307,
0.0,0.005,confounded,logger1_heavy,3,oracle_u_aware,test,mixture,-2.32036243266037,0.0101881345483622,0.01523026846815005,-0.0023441839904602066,
0.0,0.005,confounded,logger1_heavy,3,oracle_u_aware,test,source,,0.010249131615725155,0.015285449004383382,-0.0023570661361505168,0
0.0,0.005,confounded,logger1_heavy,3,oracle_u_aware,test,source,,0.010127718175841816,0.015183738384106728,-0.002346145668186729,1
0.0,0.005,confounded,logger1_heavy,3,oracle_u_aware,test,source,,0.009792047510404057,0.014888050326609104,-0.0022391651472108607,2
0.0,0.005,confounded,logger1_heavy,3,source_shuffle,validation,mixture,-2.2283552490075182,0.012868972986297396,0.021347287073985796,-0.006215474266490311,
0.0,0.005,confounded,logger1_heavy,3,source_shuffle,test,mixture,-2.2938513328095524,0.011988747829739844,0.01696548724102675,-0.005284240964241019,
0.0,0.005,confounded,logger1_heavy,3,source_shuffle,test,source,,0.012019048397045507,0.016999038896273473,-0.005297887928727029,0
0.0,0.005,confounded,logger1_heavy,3,source_shuffle,test,source,,0.011994585390753156,0.01693293851096719,-0.005297882236318959,1
0.0,0.005,confounded,logger1_heavy,3,source_shuffle,test,source,,0.011877856046962485,0.01683356558252906,-0.005161423976275116,2
0.0,0.005,confounded,logger1_heavy,3,no_behavior,validation,mixture,-2.2386281450058494,0.010445030354185873,0.019405695659470482,-0.000264966569358678,
0.0,0.005,confounded,logger1_heavy,3,no_behavior,test,mixture,-2.3037900172781427,0.008944980333428939,0.014124943636946923,-4.6018202069193374e-05,
0.0,0.005,confounded,logger1_heavy,3,no_behavior,test,source,,0.00897994460089427,0.014135816827846204,-5.068502208423254e-05,0
0.0,0.005,confounded,logger1_heavy,3,no_behavior,test,source,,0.009105326020204203,0.014243529468032336,-5.0685022084203505e-05,1
0.0,0.005,confounded,logger1_heavy,3,no_behavior,test,source,,0.00871323708793602,0.014044472656342915,-4.016821933973796e-06,2
0.0,0.005,confounded,logger1_heavy,3,source_dependent_reward,validation,mixture,-2.2559374506408982,0.011066232173799744,0.019290653795789005,-0.0006937383174342162,
0.0,0.005,confounded,logger1_heavy,3,source_dependent_reward,test,mixture,-2.286782346297531,0.01105016536986866,0.017079581118650627,0.0009798407772060075,
