kappa,lambda_reward,condition,seed,method,left_mixture,right_mixture,prediction_mae
0.0,0.1,independent_latents,3,source_dependent_reward,logger1_heavy,logger12_balanced,0.01265546290152104
0.0,0.1,independent_latents,3,source_dependent_reward,logger1_heavy,logger2_heavy,0.013243307141523688
0.0,0.1,independent_latents,3,source_dependent_reward,logger12_balanced,logger2_heavy,0.013545018247863388
0.0,0.1,independent_latents,4,pooled_mlp,logger1_heavy,logger12_balanced,0.01443816944886654
0.0,0.1,independent_latents,4,pooled_mlp,logger1_heavy,logger2_heavy,0.019441240516029842
0.0,0.1,independent_latents,4,pooled_mlp,logger12_balanced,logger2_heavy,0.010307819872732953
0.0,0.1,independent_latents,4,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.1,independent_latents,4,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.1,independent_latents,4,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.1,independent_latents,4,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.017196030841089387
0.0,0.1,independent_latents,4,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.015209454286476404
0.0,0.1,independent_latents,4,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.0087389808127306
0.0,0.1,independent_latents,4,per_source_models,logger1_heavy,logger12_balanced,0.013516564606261404
0.0,0.1,independent_latents,4,per_source_models,logger1_heavy,logger2_heavy,0.012458412749788381
0.0,0.1,independent_latents,4,per_source_models,logger12_balanced,logger2_heavy,0.012290957704892951
0.0,0.1,independent_latents,4,mechanism_separated,logger1_heavy,logger12_balanced,0.018028881168605293
0.0,0.1,independent_latents,4,mechanism_separated,logger1_heavy,logger2_heavy,0.015212024631647655
0.0,0.1,independent_latents,4,mechanism_separated,logger12_balanced,logger2_heavy,0.012306732464104297
0.0,0.1,independent_latents,4,oracle_u_aware,logger1_heavy,logger12_balanced,0.007368127968250776
0.0,0.1,independent_latents,4,oracle_u_aware,logger1_heavy,logger2_heavy,0.007315522150499431
0.0,0.1,independent_latents,4,oracle_u_aware,logger12_balanced,logger2_heavy,0.0054659615415492
0.0,0.1,independent_latents,4,source_shuffle,logger1_heavy,logger12_balanced,0.017551634348703736
0.0,0.1,independent_latents,4,source_shuffle,logger1_heavy,logger2_heavy,0.015019193865278438
0.0,0.1,independent_latents,4,source_shuffle,logger12_balanced,logger2_heavy,0.012566823161522002
0.0,0.1,independent_latents,4,no_behavior,logger1_heavy,logger12_balanced,0.017979511008192953
0.0,0.1,independent_latents,4,no_behavior,logger1_heavy,logger2_heavy,0.015068915262401844
0.0,0.1,independent_latents,4,no_behavior,logger12_balanced,logger2_heavy,0.013054615315064166
0.0,0.1,independent_latents,4,source_dependent_reward,logger1_heavy,logger12_balanced,0.016663691893196175
0.0,0.1,independent_latents,4,source_dependent_reward,logger1_heavy,logger2_heavy,0.014050589550466128
0.0,0.1,independent_latents,4,source_dependent_reward,logger12_balanced,logger2_heavy,0.010410890663704897
0.3,0.0,confounded,0,pooled_mlp,logger1_heavy,logger12_balanced,0.011771464369237707
0.3,0.0,confounded,0,pooled_mlp,logger1_heavy,logger2_heavy,0.008486055933001392
0.3,0.0,confounded,0,pooled_mlp,logger12_balanced,logger2_heavy,0.007782263826574363
0.3,0.0,confounded,0,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,confounded,0,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,confounded,0,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,confounded,0,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.009755197740173355
0.3,0.0,confounded,0,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.008476372510543766
0.3,0.0,confounded,0,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.008195008011433316
0.3,0.0,confounded,0,per_source_models,logger1_heavy,logger12_balanced,0.006153192440603834
0.3,0.0,confounded,0,per_source_models,logger1_heavy,logger2_heavy,0.009320983616773847
0.3,0.0,confounded,0,per_source_models,logger12_balanced,logger2_heavy,0.010309301411052227
0.3,0.0,confounded,0,mechanism_separated,logger1_heavy,logger12_balanced,0.0072931072412958054
0.3,0.0,confounded,0,mechanism_separated,logger1_heavy,logger2_heavy,0.00802225471365575
0.3,0.0,confounded,0,mechanism_separated,logger12_balanced,logger2_heavy,0.01034916003270812
0.3,0.0,confounded,0,oracle_u_aware,logger1_heavy,logger12_balanced,0.006548670319356305
0.3,0.0,confounded,0,oracle_u_aware,logger1_heavy,logger2_heavy,0.008112818257121306
0.3,0.0,confounded,0,oracle_u_aware,logger12_balanced,logger2_heavy,0.006631484380744075
0.3,0.0,confounded,0,source_shuffle,logger1_heavy,logger12_balanced,0.010070102620295085
0.3,0.0,confounded,0,source_shuffle,logger1_heavy,logger2_heavy,0.010819979174232835
0.3,0.0,confounded,0,source_shuffle,logger12_balanced,logger2_heavy,0.009492447092727221
0.3,0.0,confounded,0,no_behavior,logger1_heavy,logger12_balanced,0.007026699367882771
0.3,0.0,confounded,0,no_behavior,logger1_heavy,logger2_heavy,0.009022823564170173
0.3,0.0,confounded,0,no_behavior,logger12_balanced,logger2_heavy,0.0087636307325958
0.3,0.0,confounded,0,source_dependent_reward,logger1_heavy,logger12_balanced,0.010232232156176834
0.3,0.0,confounded,0,source_dependent_reward,logger1_heavy,logger2_heavy,0.013940727842815847
0.3,0.0,confounded,0,source_dependent_reward,logger12_balanced,logger2_heavy,0.010277701245797745
0.3,0.0,confounded,1,pooled_mlp,logger1_heavy,logger12_balanced,0.0076127538436223515
0.3,0.0,confounded,1,pooled_mlp,logger1_heavy,logger2_heavy,0.007595960939358493
0.3,0.0,confounded,1,pooled_mlp,logger12_balanced,logger2_heavy,0.007542620617154184
0.3,0.0,confounded,1,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,confounded,1,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,confounded,1,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,confounded,1,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007704704004085653
0.3,0.0,confounded,1,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.008104368281430486
0.3,0.0,confounded,1,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.006284949868774871
0.3,0.0,confounded,1,per_source_models,logger1_heavy,logger12_balanced,0.0062152679056182505
0.3,0.0,confounded,1,per_source_models,logger1_heavy,logger2_heavy,0.006429070004490175
0.3,0.0,confounded,1,per_source_models,logger12_balanced,logger2_heavy,0.0065229697039214
0.3,0.0,confounded,1,mechanism_separated,logger1_heavy,logger12_balanced,0.00806485875082879
0.3,0.0,confounded,1,mechanism_separated,logger1_heavy,logger2_heavy,0.009403149191476605
0.3,0.0,confounded,1,mechanism_separated,logger12_balanced,logger2_heavy,0.007612684816632197
0.3,0.0,confounded,1,oracle_u_aware,logger1_heavy,logger12_balanced,0.006099420135921393
0.3,0.0,confounded,1,oracle_u_aware,logger1_heavy,logger2_heavy,0.007308156739226466
0.3,0.0,confounded,1,oracle_u_aware,logger12_balanced,logger2_heavy,0.0065742456455945945
0.3,0.0,confounded,1,source_shuffle,logger1_heavy,logger12_balanced,0.006885613265566714
0.3,0.0,confounded,1,source_shuffle,logger1_heavy,logger2_heavy,0.007047278827125245
0.3,0.0,confounded,1,source_shuffle,logger12_balanced,logger2_heavy,0.006251986454421944
0.3,0.0,confounded,1,no_behavior,logger1_heavy,logger12_balanced,0.008303959409375072
0.3,0.0,confounded,1,no_behavior,logger1_heavy,logger2_heavy,0.008167187067110056
0.3,0.0,confounded,1,no_behavior,logger12_balanced,logger2_heavy,0.0068079874181767655
0.3,0.0,confounded,1,source_dependent_reward,logger1_heavy,logger12_balanced,0.006132633296870137
0.3,0.0,confounded,1,source_dependent_reward,logger1_heavy,logger2_heavy,0.007186770528318976
0.3,0.0,confounded,1,source_dependent_reward,logger12_balanced,logger2_heavy,0.007789311104829022
0.3,0.0,confounded,2,pooled_mlp,logger1_heavy,logger12_balanced,0.00864724123711959
0.3,0.0,confounded,2,pooled_mlp,logger1_heavy,logger2_heavy,0.00831166057579215
0.3,0.0,confounded,2,pooled_mlp,logger12_balanced,logger2_heavy,0.006159150231019223
0.3,0.0,confounded,2,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,confounded,2,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,confounded,2,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,confounded,2,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.009404719411494138
0.3,0.0,confounded,2,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.008531589478454572
0.3,0.0,confounded,2,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.006852064350649921
0.3,0.0,confounded,2,per_source_models,logger1_heavy,logger12_balanced,0.003847917371564894
0.3,0.0,confounded,2,per_source_models,logger1_heavy,logger2_heavy,0.0028738024453611637
0.3,0.0,confounded,2,per_source_models,logger12_balanced,logger2_heavy,0.0035510594557948702
0.3,0.0,confounded,2,mechanism_separated,logger1_heavy,logger12_balanced,0.008659240659492282
0.3,0.0,confounded,2,mechanism_separated,logger1_heavy,logger2_heavy,0.007406595624973704
0.3,0.0,confounded,2,mechanism_separated,logger12_balanced,logger2_heavy,0.006934376469997256
0.3,0.0,confounded,2,oracle_u_aware,logger1_heavy,logger12_balanced,0.009692654900395541
0.3,0.0,confounded,2,oracle_u_aware,logger1_heavy,logger2_heavy,0.005942312359889085
0.3,0.0,confounded,2,oracle_u_aware,logger12_balanced,logger2_heavy,0.008784645808169714
0.3,0.0,confounded,2,source_shuffle,logger1_heavy,logger12_balanced,0.007550682065236981
0.3,0.0,confounded,2,source_shuffle,logger1_heavy,logger2_heavy,0.008712395172900744
0.3,0.0,confounded,2,source_shuffle,logger12_balanced,logger2_heavy,0.007795797529744627
0.3,0.0,confounded,2,no_behavior,logger1_heavy,logger12_balanced,0.006294161709810754
0.3,0.0,confounded,2,no_behavior,logger1_heavy,logger2_heavy,0.006400904611127872
0.3,0.0,confounded,2,no_behavior,logger12_balanced,logger2_heavy,0.008949136099726324
0.3,0.0,confounded,2,source_dependent_reward,logger1_heavy,logger12_balanced,0.010279621203517355
0.3,0.0,confounded,2,source_dependent_reward,logger1_heavy,logger2_heavy,0.009194536709545573
0.3,0.0,confounded,2,source_dependent_reward,logger12_balanced,logger2_heavy,0.009182656417334905
0.3,0.0,confounded,3,pooled_mlp,logger1_heavy,logger12_balanced,0.008427393517342537
0.3,0.0,confounded,3,pooled_mlp,logger1_heavy,logger2_heavy,0.0100259137723639
0.3,0.0,confounded,3,pooled_mlp,logger12_balanced,logger2_heavy,0.007335100705042723
0.3,0.0,confounded,3,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,confounded,3,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,confounded,3,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,confounded,3,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.01038535709316528
0.3,0.0,confounded,3,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.010395287053858926
0.3,0.0,confounded,3,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.0065086363802861775
0.3,0.0,confounded,3,per_source_models,logger1_heavy,logger12_balanced,0.006659165249852776
0.3,0.0,confounded,3,per_source_models,logger1_heavy,logger2_heavy,0.008231028152171036
0.3,0.0,confounded,3,per_source_models,logger12_balanced,logger2_heavy,0.004676914780738295
0.3,0.0,confounded,3,mechanism_separated,logger1_heavy,logger12_balanced,0.007470603460097924
0.3,0.0,confounded,3,mechanism_separated,logger1_heavy,logger2_heavy,0.008609914330888884
0.3,0.0,confounded,3,mechanism_separated,logger12_balanced,logger2_heavy,0.007562684999483828
0.3,0.0,confounded,3,oracle_u_aware,logger1_heavy,logger12_balanced,0.008325835422067718
0.3,0.0,confounded,3,oracle_u_aware,logger1_heavy,logger2_heavy,0.008132452425637501
0.3,0.0,confounded,3,oracle_u_aware,logger12_balanced,logger2_heavy,0.00706532860112795
0.3,0.0,confounded,3,source_shuffle,logger1_heavy,logger12_balanced,0.007165252136332969
0.3,0.0,confounded,3,source_shuffle,logger1_heavy,logger2_heavy,0.00781717817279236
0.3,0.0,confounded,3,source_shuffle,logger12_balanced,logger2_heavy,0.006797042239247391
0.3,0.0,confounded,3,no_behavior,logger1_heavy,logger12_balanced,0.008157774827462038
0.3,0.0,confounded,3,no_behavior,logger1_heavy,logger2_heavy,0.009505229314639077
0.3,0.0,confounded,3,no_behavior,logger12_balanced,logger2_heavy,0.00912118806290657
0.3,0.0,confounded,3,source_dependent_reward,logger1_heavy,logger12_balanced,0.00771346737646292
0.3,0.0,confounded,3,source_dependent_reward,logger1_heavy,logger2_heavy,0.006920375928248885
0.3,0.0,confounded,3,source_dependent_reward,logger12_balanced,logger2_heavy,0.005377665082744556
0.3,0.0,confounded,4,pooled_mlp,logger1_heavy,logger12_balanced,0.012031000994888626
0.3,0.0,confounded,4,pooled_mlp,logger1_heavy,logger2_heavy,0.008560310805955023
0.3,0.0,confounded,4,pooled_mlp,logger12_balanced,logger2_heavy,0.008526073424511137
0.3,0.0,confounded,4,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,confounded,4,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,confounded,4,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,confounded,4,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.010215749323659819
0.3,0.0,confounded,4,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.007457000867851799
0.3,0.0,confounded,4,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.007884079047597786
0.3,0.0,confounded,4,per_source_models,logger1_heavy,logger12_balanced,0.0056269046313062576
0.3,0.0,confounded,4,per_source_models,logger1_heavy,logger2_heavy,0.0043737006761414895
0.3,0.0,confounded,4,per_source_models,logger12_balanced,logger2_heavy,0.007562257686868292
0.3,0.0,confounded,4,mechanism_separated,logger1_heavy,logger12_balanced,0.005243054506900334
0.3,0.0,confounded,4,mechanism_separated,logger1_heavy,logger2_heavy,0.008799555134493577
0.3,0.0,confounded,4,mechanism_separated,logger12_balanced,logger2_heavy,0.00795006825078547
0.3,0.0,confounded,4,oracle_u_aware,logger1_heavy,logger12_balanced,0.009423087743972615
0.3,0.0,confounded,4,oracle_u_aware,logger1_heavy,logger2_heavy,0.012143513401312814
0.3,0.0,confounded,4,oracle_u_aware,logger12_balanced,logger2_heavy,0.008757656275126115
0.3,0.0,confounded,4,source_shuffle,logger1_heavy,logger12_balanced,0.006443039715462059
0.3,0.0,confounded,4,source_shuffle,logger1_heavy,logger2_heavy,0.011080807860501094
0.3,0.0,confounded,4,source_shuffle,logger12_balanced,logger2_heavy,0.008095131950993248
0.3,0.0,confounded,4,no_behavior,logger1_heavy,logger12_balanced,0.008643351496794564
0.3,0.0,confounded,4,no_behavior,logger1_heavy,logger2_heavy,0.015131652512843458
0.3,0.0,confounded,4,no_behavior,logger12_balanced,logger2_heavy,0.0092055610823549
0.3,0.0,confounded,4,source_dependent_reward,logger1_heavy,logger12_balanced,0.0084816068523705
0.3,0.0,confounded,4,source_dependent_reward,logger1_heavy,logger2_heavy,0.009612366150543365
0.3,0.0,confounded,4,source_dependent_reward,logger12_balanced,logger2_heavy,0.008508090070809673
0.3,0.0,independent_latents,0,pooled_mlp,logger1_heavy,logger12_balanced,0.00880661566315951
0.3,0.0,independent_latents,0,pooled_mlp,logger1_heavy,logger2_heavy,0.007937720448901796
0.3,0.0,independent_latents,0,pooled_mlp,logger12_balanced,logger2_heavy,0.010005331979340754
0.3,0.0,independent_latents,0,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,independent_latents,0,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,independent_latents,0,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,independent_latents,0,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007345926800374819
0.3,0.0,independent_latents,0,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.007326975044055376
0.3,0.0,independent_latents,0,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.006432384851997718
0.3,0.0,independent_latents,0,per_source_models,logger1_heavy,logger12_balanced,0.007249581588339099
0.3,0.0,independent_latents,0,per_source_models,logger1_heavy,logger2_heavy,0.009811519996773512
0.3,0.0,independent_latents,0,per_source_models,logger12_balanced,logger2_heavy,0.007584435659047849
0.3,0.0,independent_latents,0,mechanism_separated,logger1_heavy,logger12_balanced,0.008752107379792769
0.3,0.0,independent_latents,0,mechanism_separated,logger1_heavy,logger2_heavy,0.00754017317866933
0.3,0.0,independent_latents,0,mechanism_separated,logger12_balanced,logger2_heavy,0.006423271329086952
0.3,0.0,independent_latents,0,oracle_u_aware,logger1_heavy,logger12_balanced,0.007233526537602607
0.3,0.0,independent_latents,0,oracle_u_aware,logger1_heavy,logger2_heavy,0.010019961147941073
0.3,0.0,independent_latents,0,oracle_u_aware,logger12_balanced,logger2_heavy,0.008992155614253363
0.3,0.0,independent_latents,0,source_shuffle,logger1_heavy,logger12_balanced,0.00915033014628479
0.3,0.0,independent_latents,0,source_shuffle,logger1_heavy,logger2_heavy,0.00876391350720737
0.3,0.0,independent_latents,0,source_shuffle,logger12_balanced,logger2_heavy,0.007619398047167621
0.3,0.0,independent_latents,0,no_behavior,logger1_heavy,logger12_balanced,0.009875017808447933
0.3,0.0,independent_latents,0,no_behavior,logger1_heavy,logger2_heavy,0.010309423514292149
0.3,0.0,independent_latents,0,no_behavior,logger12_balanced,logger2_heavy,0.008619158314036892
0.3,0.0,independent_latents,0,source_dependent_reward,logger1_heavy,logger12_balanced,0.009376162246620634
0.3,0.0,independent_latents,0,source_dependent_reward,logger1_heavy,logger2_heavy,0.011024122373476575
0.3,0.0,independent_latents,0,source_dependent_reward,logger12_balanced,logger2_heavy,0.009115239125928452
0.3,0.0,independent_latents,1,pooled_mlp,logger1_heavy,logger12_balanced,0.006913861439485289
0.3,0.0,independent_latents,1,pooled_mlp,logger1_heavy,logger2_heavy,0.008511727607216893
0.3,0.0,independent_latents,1,pooled_mlp,logger12_balanced,logger2_heavy,0.00719144667247542
0.3,0.0,independent_latents,1,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,independent_latents,1,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,independent_latents,1,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,independent_latents,1,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.008912024573715089
0.3,0.0,independent_latents,1,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.01066343997261064
0.3,0.0,independent_latents,1,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.006647063754653514
0.3,0.0,independent_latents,1,per_source_models,logger1_heavy,logger12_balanced,0.003466746755228313
0.3,0.0,independent_latents,1,per_source_models,logger1_heavy,logger2_heavy,0.005378800286937199
0.3,0.0,independent_latents,1,per_source_models,logger12_balanced,logger2_heavy,0.006692331788645059
0.3,0.0,independent_latents,1,mechanism_separated,logger1_heavy,logger12_balanced,0.008881807700913655
0.3,0.0,independent_latents,1,mechanism_separated,logger1_heavy,logger2_heavy,0.013659196306512873
0.3,0.0,independent_latents,1,mechanism_separated,logger12_balanced,logger2_heavy,0.008858764461606486
0.3,0.0,independent_latents,1,oracle_u_aware,logger1_heavy,logger12_balanced,0.0063435439399882505
0.3,0.0,independent_latents,1,oracle_u_aware,logger1_heavy,logger2_heavy,0.0076050928017851755
0.3,0.0,independent_latents,1,oracle_u_aware,logger12_balanced,logger2_heavy,0.006186930565667323
0.3,0.0,independent_latents,1,source_shuffle,logger1_heavy,logger12_balanced,0.010386252117851946
0.3,0.0,independent_latents,1,source_shuffle,logger1_heavy,logger2_heavy,0.012074865806053561
0.3,0.0,independent_latents,1,source_shuffle,logger12_balanced,logger2_heavy,0.006600797682766979
0.3,0.0,independent_latents,1,no_behavior,logger1_heavy,logger12_balanced,0.008449562853369808
0.3,0.0,independent_latents,1,no_behavior,logger1_heavy,logger2_heavy,0.008164945804714144
0.3,0.0,independent_latents,1,no_behavior,logger12_balanced,logger2_heavy,0.010994653119224942
0.3,0.0,independent_latents,1,source_dependent_reward,logger1_heavy,logger12_balanced,0.009003832573397678
0.3,0.0,independent_latents,1,source_dependent_reward,logger1_heavy,logger2_heavy,0.010378883208031915
0.3,0.0,independent_latents,1,source_dependent_reward,logger12_balanced,logger2_heavy,0.009056228794444237
0.3,0.0,independent_latents,2,pooled_mlp,logger1_heavy,logger12_balanced,0.008939742792256674
0.3,0.0,independent_latents,2,pooled_mlp,logger1_heavy,logger2_heavy,0.010932407549215638
0.3,0.0,independent_latents,2,pooled_mlp,logger12_balanced,logger2_heavy,0.006154834849104581
0.3,0.0,independent_latents,2,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,independent_latents,2,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,independent_latents,2,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,independent_latents,2,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.0071608247810197355
0.3,0.0,independent_latents,2,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.008942456374422548
0.3,0.0,independent_latents,2,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.007199768456545346
0.3,0.0,independent_latents,2,per_source_models,logger1_heavy,logger12_balanced,0.003936095175119558
0.3,0.0,independent_latents,2,per_source_models,logger1_heavy,logger2_heavy,0.00447598208819271
0.3,0.0,independent_latents,2,per_source_models,logger12_balanced,logger2_heavy,0.003245026834718441
0.3,0.0,independent_latents,2,mechanism_separated,logger1_heavy,logger12_balanced,0.010407922978704161
0.3,0.0,independent_latents,2,mechanism_separated,logger1_heavy,logger2_heavy,0.017022214013296226
0.3,0.0,independent_latents,2,mechanism_separated,logger12_balanced,logger2_heavy,0.011245783668330851
0.3,0.0,independent_latents,2,oracle_u_aware,logger1_heavy,logger12_balanced,0.010066097199654938
0.3,0.0,independent_latents,2,oracle_u_aware,logger1_heavy,logger2_heavy,0.00739693958862458
0.3,0.0,independent_latents,2,oracle_u_aware,logger12_balanced,logger2_heavy,0.00890202775613265
0.3,0.0,independent_latents,2,source_shuffle,logger1_heavy,logger12_balanced,0.011763955916107327
0.3,0.0,independent_latents,2,source_shuffle,logger1_heavy,logger2_heavy,0.013818767246354093
0.3,0.0,independent_latents,2,source_shuffle,logger12_balanced,logger2_heavy,0.005398234790139987
0.3,0.0,independent_latents,2,no_behavior,logger1_heavy,logger12_balanced,0.009480389261870134
0.3,0.0,independent_latents,2,no_behavior,logger1_heavy,logger2_heavy,0.010114110507661854
0.3,0.0,independent_latents,2,no_behavior,logger12_balanced,logger2_heavy,0.005471776681306273
0.3,0.0,independent_latents,2,source_dependent_reward,logger1_heavy,logger12_balanced,0.010632752640139086
0.3,0.0,independent_latents,2,source_dependent_reward,logger1_heavy,logger2_heavy,0.008731714190360439
0.3,0.0,independent_latents,2,source_dependent_reward,logger12_balanced,logger2_heavy,0.00762098511522408
0.3,0.0,independent_latents,3,pooled_mlp,logger1_heavy,logger12_balanced,0.009582856982864431
0.3,0.0,independent_latents,3,pooled_mlp,logger1_heavy,logger2_heavy,0.00957029661946406
0.3,0.0,independent_latents,3,pooled_mlp,logger12_balanced,logger2_heavy,0.009265449033765132
0.3,0.0,independent_latents,3,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,independent_latents,3,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,independent_latents,3,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,independent_latents,3,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.009797688065803707
0.3,0.0,independent_latents,3,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.008814610538401515
0.3,0.0,independent_latents,3,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.009040179800647221
0.3,0.0,independent_latents,3,per_source_models,logger1_heavy,logger12_balanced,0.007621906566834014
0.3,0.0,independent_latents,3,per_source_models,logger1_heavy,logger2_heavy,0.010985547828160632
0.3,0.0,independent_latents,3,per_source_models,logger12_balanced,logger2_heavy,0.007914259115508216
0.3,0.0,independent_latents,3,mechanism_separated,logger1_heavy,logger12_balanced,0.008496532027063164
0.3,0.0,independent_latents,3,mechanism_separated,logger1_heavy,logger2_heavy,0.00883702625961981
0.3,0.0,independent_latents,3,mechanism_separated,logger12_balanced,logger2_heavy,0.007849091457182865
0.3,0.0,independent_latents,3,oracle_u_aware,logger1_heavy,logger12_balanced,0.009423665485566638
0.3,0.0,independent_latents,3,oracle_u_aware,logger1_heavy,logger2_heavy,0.011265163299641515
0.3,0.0,independent_latents,3,oracle_u_aware,logger12_balanced,logger2_heavy,0.006183223191990436
0.3,0.0,independent_latents,3,source_shuffle,logger1_heavy,logger12_balanced,0.008190027437295244
0.3,0.0,independent_latents,3,source_shuffle,logger1_heavy,logger2_heavy,0.008649250880716691
0.3,0.0,independent_latents,3,source_shuffle,logger12_balanced,logger2_heavy,0.0064744820250936
0.3,0.0,independent_latents,3,no_behavior,logger1_heavy,logger12_balanced,0.007530387654665418
0.3,0.0,independent_latents,3,no_behavior,logger1_heavy,logger2_heavy,0.010058254294272272
0.3,0.0,independent_latents,3,no_behavior,logger12_balanced,logger2_heavy,0.008515487968554312
0.3,0.0,independent_latents,3,source_dependent_reward,logger1_heavy,logger12_balanced,0.007946325342004252
0.3,0.0,independent_latents,3,source_dependent_reward,logger1_heavy,logger2_heavy,0.008309379856582687
0.3,0.0,independent_latents,3,source_dependent_reward,logger12_balanced,logger2_heavy,0.005315956935636635
0.3,0.0,independent_latents,4,pooled_mlp,logger1_heavy,logger12_balanced,0.008207246725684266
0.3,0.0,independent_latents,4,pooled_mlp,logger1_heavy,logger2_heavy,0.009339319414209762
0.3,0.0,independent_latents,4,pooled_mlp,logger12_balanced,logger2_heavy,0.007970931112368886
0.3,0.0,independent_latents,4,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.3,0.0,independent_latents,4,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.3,0.0,independent_latents,4,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.3,0.0,independent_latents,4,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.01107280145955591
0.3,0.0,independent_latents,4,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.009080913612367613
0.3,0.0,independent_latents,4,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.007514949155299182
0.3,0.0,independent_latents,4,per_source_models,logger1_heavy,logger12_balanced,0.003349374891614919
0.3,0.0,independent_latents,4,per_source_models,logger1_heavy,logger2_heavy,0.0037176834004477794
0.3,0.0,independent_latents,4,per_source_models,logger12_balanced,logger2_heavy,0.003787364393529197
0.3,0.0,independent_latents,4,mechanism_separated,logger1_heavy,logger12_balanced,0.007361102319567571
0.3,0.0,independent_latents,4,mechanism_separated,logger1_heavy,logger2_heavy,0.009899517009876223
0.3,0.0,independent_latents,4,mechanism_separated,logger12_balanced,logger2_heavy,0.005697803280250804
0.3,0.0,independent_latents,4,oracle_u_aware,logger1_heavy,logger12_balanced,0.007984470207905754
