kappa,lambda_reward,condition,mixture,seed,method,top_set_disagreement,strict_flip,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,estimated_first_nonzero_grid_dose
0.0,0.0,confounded,logger12_balanced,2,source_dependent_reward,0.1941747572815534,0.1941747572815534,0.7119741100323624,0.07119741100323625,0.2168284789644013,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,pooled_mlp,0.1941747572815534,0.1941747572815534,0.7119741100323624,0.06796116504854369,0.22006472491909385,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,source_balanced_pooled_mlp,0.1941747572815534,0.1941747572815534,0.7119741100323624,0.06796116504854369,0.22006472491909385,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,source_conditioned_decoder,0.22653721682847897,0.22653721682847897,0.6957928802588996,0.08090614886731391,0.22330097087378642,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,per_source_models,0.21359223300970873,0.21359223300970873,0.6957928802588996,0.0744336569579288,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,mechanism_separated,0.24919093851132687,0.24919093851132687,0.6634304207119741,0.08414239482200647,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,oracle_u_aware,0.23300970873786409,0.23300970873786409,0.6828478964401294,0.0744336569579288,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,source_shuffle,0.18770226537216828,0.18770226537216828,0.7281553398058253,0.06472491909385113,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,no_behavior,0.20064724919093851,0.20064724919093851,0.7152103559870551,0.05501618122977346,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,3,source_dependent_reward,0.20388349514563106,0.20388349514563106,0.7055016181229773,0.06796116504854369,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,pooled_mlp,0.2524271844660194,0.2524271844660194,0.6601941747572816,0.10679611650485436,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,source_balanced_pooled_mlp,0.2524271844660194,0.2524271844660194,0.6601941747572816,0.10679611650485436,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,source_conditioned_decoder,0.13592233009708737,0.13592233009708737,0.7799352750809061,0.05825242718446602,0.16181229773462782,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,per_source_models,0.19741100323624594,0.19741100323624594,0.7119741100323624,0.04854368932038835,0.23948220064724918,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,mechanism_separated,0.20064724919093851,0.20064724919093851,0.7249190938511327,0.07766990291262135,0.19741100323624594,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,oracle_u_aware,0.2686084142394822,0.2686084142394822,0.6375404530744336,0.061488673139158574,0.30097087378640774,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,source_shuffle,0.2686084142394822,0.2686084142394822,0.6472491909385113,0.08090614886731391,0.27184466019417475,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,no_behavior,0.21359223300970873,0.21359223300970873,0.7022653721682848,0.05825242718446602,0.23948220064724918,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,4,source_dependent_reward,0.22653721682847897,0.22653721682847897,0.6796116504854369,0.08737864077669903,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger2_heavy,0,pooled_mlp,0.2297734627831715,0.2297734627831715,0.6893203883495146,0.12944983818770225,0.18122977346278318,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,0,source_balanced_pooled_mlp,0.24271844660194175,0.23948220064724918,0.6796116504854369,0.11650485436893204,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,0,source_conditioned_decoder,0.18446601941747573,0.18446601941747573,0.7313915857605178,0.061488673139158574,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,0,per_source_models,0.1488673139158576,0.1488673139158576,0.7605177993527508,0.05825242718446602,0.18122977346278318,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,0,mechanism_separated,0.22330097087378642,0.22330097087378642,0.6925566343042071,0.09385113268608414,0.21359223300970873,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,0,oracle_u_aware,0.19741100323624594,0.19741100323624594,0.7152103559870551,0.06472491909385113,0.22006472491909385,0.9029126213592233,0.006472491909385114,0.09061488673139159,
