kappa,lambda_reward,condition,mixture,seed,method,bank_scope,calibration_replicate,calibration_budget,candidate_weight_entropy,selected_candidate_oracle_rank,gap_to_oracle_best_candidate,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,gap_closed_do_mae,gap_closed_rank_error,gap_closed_regret
0.3,0.0,confounded,logger12_balanced,0,public_residual_init_intervention_calibrated,within_seed,13,8,1.956057083834381,7,0.0003739446607722366,0.010528245532791304,0.015555848948980365,-0.00040455983979238074,0.2783171521035599,0.2783171521035599,0.000884167545747674,0.000884167545747674,0.0031768345539073405,0.0035792949653997022,0.01128598084899668,0.1362490010980251,0.6828478964401294,0.07766990291262135,0.23948220064724918,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,1,public_residual_init_intervention_calibrated,within_seed,13,8,1.9830576931192199,1,-0.00021859378972541137,0.010248004682955043,0.01568733094865442,0.0007160977657713243,0.2686084142394822,0.2686084142394822,0.0008160441307380439,0.0008160441307380439,0.003038043812024766,0.0030969834714439574,0.013970473840112074,0.15520820945401723,0.6796116504854369,0.0744336569579288,0.2459546925566343,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,2,public_residual_init_intervention_calibrated,within_seed,13,8,1.227243375202382,8,0.002244409919313489,0.013856268190308729,0.0212386128501708,0.002558305482688469,0.3268608414239482,0.3268608414239482,0.0010525771033979092,0.0010525771033979092,0.003220260643068851,0.003721248984408731,0.013939816538002692,0.13215274944563046,0.6472491909385113,0.11003236245954692,0.24271844660194175,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,13,8,1.603419488778679,1,0.0001670031186748796,0.012368858958649098,0.01680370795932684,0.00354419312346829,0.22653721682847897,0.22653721682847897,0.0006078852411858047,0.0006078852411858047,0.0026833791360916237,0.0026690740842733244,0.013970473840112074,0.176142390862129,0.7249190938511327,0.0744336569579288,0.20064724919093851,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,4,public_residual_init_intervention_calibrated,within_seed,13,8,1.8665794287242408,6,0.02258042734263766,0.03894969347661983,0.04259048534350491,0.0366372825509276,0.23300970873786409,0.23300970873786409,0.0006521869852595101,0.0006521869852595101,0.002798969145072064,0.002849475261215861,0.010482391718363182,0.16444692573759107,0.7152103559870551,0.08414239482200647,0.20064724919093851,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,13,16,2.8678447737866057,13,-0.0011533365939808173,0.00900096427803825,0.013632466590339176,0.0018715346388606926,0.20388349514563106,0.20388349514563106,0.0005203228502359429,0.0005203228502359429,0.0025520596940143865,0.0017151869404506074,0.013970473840112074,0.2287496887842642,0.7540453074433657,0.05825242718446602,0.18770226537216828,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,0,public_residual_init_intervention_calibrated,within_seed,13,16,1.5199490241027418,6,0.00031550857990731915,0.010469809451926387,0.015643317890776144,0.00014206518003782558,0.255663430420712,0.255663430420712,0.0007607698934703285,0.0007607698934703285,0.002975669583320652,0.0031711351664800848,0.009481088087252676,0.1422955131355169,0.7087378640776699,0.06796116504854369,0.22330097087378642,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,1,public_residual_init_intervention_calibrated,within_seed,13,16,1.7984239386868435,6,1.2725789194841311e-05,0.010479324261875296,0.015729673029835092,0.0023293911098381075,0.26537216828478966,0.26537216828478966,0.0008103344903904957,0.0008103344903904957,0.003053577530861746,0.0031239130713625906,0.013970473840112074,0.15630181100433793,0.686084142394822,0.07119741100323625,0.24271844660194175,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,2,public_residual_init_intervention_calibrated,within_seed,13,16,1.4045390207945092,8,0.0019695658606661576,0.013581424131661397,0.020917682445348692,0.0027680946938247147,0.32362459546925565,0.32362459546925565,0.0010340853208091853,0.0010340853208091853,0.0031953236413003825,0.0037041992979285343,0.013939816538002692,0.1345159392734664,0.656957928802589,0.10032362459546926,0.24271844660194175,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,13,16,1.5108763022571632,1,8.101373216199727e-05,0.012282869572136215,0.016714186444614282,0.0033017200370378946,0.22653721682847897,0.22653721682847897,0.0006078852411858047,0.0006078852411858047,0.0026833791360916237,0.0026690740842733244,0.013970473840112074,0.176142390862129,0.7249190938511327,0.0744336569579288,0.20064724919093851,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,4,public_residual_init_intervention_calibrated,within_seed,13,16,1.5773881719821183,3,0.014043164609345009,0.030412430743327175,0.03444660344672697,0.028300591157608124,0.2297734627831715,0.2297734627831715,0.0006742743922766806,0.0006742743922766806,0.0029345181297675254,0.002849475261215861,0.014126171379406305,0.1924420852781484,0.7152103559870551,0.08090614886731391,0.20388349514563106,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,13,32,2.5339504026080837,6,-0.0010513021971353155,0.009102998674883752,0.01394717032792464,0.0013314053324077692,0.22006472491909385,0.22006472491909385,0.0006015112189661374,0.0006015112189661374,0.0027333377450078893,0.002052500422972424,0.013970473840112074,0.20334048340818361,0.7346278317152104,0.07119741100323625,0.1941747572815534,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,0,public_residual_init_intervention_calibrated,within_seed,13,32,1.4141776010950855,6,0.00037372201120173393,0.010528022883220802,0.015710059983734186,-3.819586283530609e-06,0.2588996763754045,0.2588996763754045,0.0007848744591773949,0.0007848744591773949,0.0030315775985726877,0.0034086396783648883,0.009481088087252676,0.13792542374594668,0.7055016181229773,0.06796116504854369,0.22653721682847897,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,1,public_residual_init_intervention_calibrated,within_seed,13,32,1.7088788066015974,1,-0.00011036387552939078,0.010356234597151064,0.01567815538848548,0.0018559523992288023,0.26537216828478966,0.26537216828478966,0.0008103344903904957,0.0008103344903904957,0.003053577530861746,0.0031239130713625906,0.013970473840112074,0.15630181100433793,0.686084142394822,0.07119741100323625,0.24271844660194175,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,2,public_residual_init_intervention_calibrated,within_seed,13,32,1.6448699491853742,7,0.0014163199515668332,0.013028178222562073,0.020227934655332683,0.0027055299954107342,0.30097087378640774,0.30097087378640774,0.0009326897096966285,0.0009326897096966285,0.0030989367773791208,0.0034583424643895846,0.013939816538002692,0.14913958712249123,0.6796116504854369,0.08414239482200647,0.23624595469255663,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,13,32,1.3426267058309131,1,-2.1148501701305847e-05,0.012180707338272912,0.01660055127311325,0.0030553442216187435,0.22653721682847897,0.22653721682847897,0.0006274306006323991,0.0006274306006323991,0.0027696579370773047,0.002805858880486411,0.013970473840112074,0.17067453746916292,0.7281553398058253,0.07119741100323625,0.20064724919093851,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
