kappa,lambda_reward,condition,mixture,seed,bank_scope,calibration_replicate,calibration_budget,selection,tied_candidate_count,selected_candidate_oracle_rank,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus
0.0,0.0,confounded,logger12_balanced,0,within_seed,0,128,hard_exact_argmax,2,4,0.01075026510212042,0.015671799708838204,-0.00270664233264635,0.28802588996763756,0.28802588996763756,0.0010848915247308687,0.0010848915247308687,0.0037666458555262743,0.004602083218599782,0.012391259752272621,0.12809904687037546,0.6245954692556634,0.10679611650485436,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,1,within_seed,0,128,hard_exact_argmax,3,1,0.0097407272395435,0.01493908072375626,-0.0003976514272504045,0.2783171521035599,0.2783171521035599,0.0010803298534171977,0.0010803298534171977,0.003881650287278071,0.003964464158060375,0.015054098040339525,0.15191647505084055,0.6375404530744336,0.10679611650485436,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,0,128,hard_exact_argmax,2,5,0.011983806248496579,0.01903158247035045,-0.0013878139573974318,0.3042071197411003,0.3042071197411003,0.0012081003895078545,0.0012081003895078545,0.00397130872721199,0.004830729472396554,0.01417503823033428,0.11365814624353239,0.6213592233009708,0.0970873786407767,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,0,128,hard_exact_argmax,2,1,0.009943318533361901,0.015420630902288903,0.0005022289381775282,0.313915857605178,0.313915857605178,0.0011340400567046458,0.0011340400567046458,0.003612560593007583,0.0044409013149087065,0.009398899416996898,0.09414758633357274,0.6116504854368932,0.11326860841423948,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,4,within_seed,0,128,hard_exact_argmax,1,1,0.017677301927028884,0.02401101599089446,0.01061190954349927,0.37540453074433655,0.37540453074433655,0.001893701111312856,0.001893701111312856,0.005044427960307522,0.005909538214250618,0.01638699095829299,0.09867982666665136,0.5598705501618123,0.09061488673139159,0.34951456310679613,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,-1,global,1,0,hard_exact_argmax,50,1,0.012155352564679311,0.0160764678994354,0.008409295844960668,0.20388349514563106,0.20388349514563106,0.0007653072170663477,0.0007653072170663477,0.003753649683706372,0.0034615912988604325,0.013251966247791458,0.17551534832385213,0.7087378640776699,0.042071197411003236,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,0,within_seed,1,0,hard_exact_argmax,10,1,0.011076595634475205,0.01585610658317283,-0.0017710118698387894,0.32362459546925565,0.32362459546925565,0.0012907355409190187,0.0012907355409190187,0.003988372821439767,0.005123392236672063,0.013251966247791458,0.12615076049955198,0.5922330097087378,0.11003236245954692,0.2977346278317152,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,1,within_seed,1,0,hard_exact_argmax,10,1,0.01163321579819282,0.016722062089585495,-0.00022620293778308412,0.2750809061488673,0.2750809061488673,0.0011110664684137739,0.0011110664684137739,0.004039053396939484,0.0042369118699525634,0.015054098040339525,0.14771384781113908,0.6440129449838188,0.09061488673139159,0.26537216828478966,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,1,0,hard_exact_argmax,10,1,0.012911351369980636,0.019367635015081403,-0.005273320571580219,0.2977346278317152,0.2977346278317152,0.0011756881081843957,0.0011756881081843957,0.003948778537271503,0.0046214299613011696,0.01417503823033428,0.11679156214278583,0.627831715210356,0.08414239482200647,0.28802588996763756,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,1,0,hard_exact_argmax,10,1,0.010328778258625616,0.015693205151477513,0.00130319348660948,0.32362459546925565,0.32362459546925565,0.0012129045688955076,0.0012129045688955076,0.0037478751178871184,0.004742686963784059,0.009398899416996898,0.08802599716608736,0.6019417475728155,0.1262135922330097,0.27184466019417475,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,4,within_seed,1,0,hard_exact_argmax,10,1,0.049873590842027485,0.05319855817485498,0.048013821117396493,0.2912621359223301,0.2912621359223301,0.0012959304377679554,0.0012959304377679554,0.00444936116966998,0.004760108451610987,0.014126174632168809,0.12743217238737814,0.6343042071197411,0.0744336569579288,0.2912621359223301,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,-1,global,1,8,hard_exact_argmax,2,7,0.01012781293698602,0.015387594226643727,0.001697397780438872,0.3106796116504854,0.3106796116504854,0.001033260233147919,0.001033260233147919,0.0033258063754448646,0.003949647478114569,0.007581168661232152,0.0883654560078276,0.6051779935275081,0.13592233009708737,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,0,within_seed,1,8,hard_exact_argmax,2,1,0.010410610190644041,0.015391688265553894,-0.001083464391560933,0.3106796116504854,0.3106796116504854,0.0011464386266712152,0.0011464386266712152,0.003690099329597974,0.004602083218599782,0.012391259752272621,0.12122198872459014,0.6019417475728155,0.11326860841423948,0.284789644012945,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,1,within_seed,1,8,hard_exact_argmax,3,1,0.0097407272395435,0.01493908072375626,-0.0003976514272504045,0.2783171521035599,0.2783171521035599,0.0010803298534171977,0.0010803298534171977,0.003881650287278071,0.003964464158060375,0.015054098040339525,0.15191647505084055,0.6375404530744336,0.10679611650485436,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,1,8,hard_exact_argmax,2,1,0.010931281206868562,0.017572342844110453,0.0011191817588371343,0.27184466019417475,0.27184466019417475,0.001080214466751095,0.001080214466751095,0.003973646074120099,0.004452103047883859,0.01417503823033428,0.13920592658695335,0.6472491909385113,0.08414239482200647,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,1,8,hard_exact_argmax,2,3,0.01012781293698602,0.015387594226643727,0.001697397780438872,0.3106796116504854,0.3106796116504854,0.001033260233147919,0.001033260233147919,0.0033258063754448646,0.003949647478114569,0.007581168661232152,0.0883654560078276,0.6051779935275081,0.13592233009708737,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,4,within_seed,1,8,hard_exact_argmax,3,3,0.03953435138456801,0.04322490634294216,0.03746039416200664,0.28802588996763756,0.28802588996763756,0.001187434696682726,0.001187434696682726,0.004122666531179352,0.004497402243246284,0.014126174632168809,0.1409611608577584,0.6343042071197411,0.0744336569579288,0.2912621359223301,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,-1,global,1,16,hard_exact_argmax,2,4,0.009943318533361901,0.015420630902288903,0.0005022289381775282,0.313915857605178,0.313915857605178,0.0011340400567046458,0.0011340400567046458,0.003612560593007583,0.0044409013149087065,0.009398899416996898,0.09414758633357274,0.6116504854368932,0.11326860841423948,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,0,within_seed,1,16,hard_exact_argmax,2,1,0.010410610190644041,0.015391688265553894,-0.001083464391560933,0.3106796116504854,0.3106796116504854,0.0011464386266712152,0.0011464386266712152,0.003690099329597974,0.004602083218599782,0.012391259752272621,0.12122198872459014,0.6019417475728155,0.11326860841423948,0.284789644012945,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,1,within_seed,1,16,hard_exact_argmax,1,6,0.010899099390962253,0.016157239150764766,0.0007117531496218855,0.30097087378640774,0.30097087378640774,0.0013031323707984313,0.0013031323707984313,0.004329762393298013,0.005090444332821863,0.015054098040339525,0.12920855669328046,0.6310679611650486,0.09061488673139159,0.2783171521035599,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,1,16,hard_exact_argmax,1,7,0.013937524953192258,0.021706811790140848,0.0034270103542493996,0.36245954692556637,0.3592233009708738,0.0016479031097455042,0.0016675985151799286,0.004587405954156403,0.0051946663308688025,0.01417503823033428,0.10063000358930485,0.5857605177993528,0.09061488673139159,0.3268608414239482,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,1,16,hard_exact_argmax,2,1,0.009943318533361901,0.015420630902288903,0.0005022289381775282,0.313915857605178,0.313915857605178,0.0011340400567046458,0.0011340400567046458,0.003612560593007583,0.0044409013149087065,0.009398899416996898,0.09414758633357274,0.6116504854368932,0.11326860841423948,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,4,within_seed,1,16,hard_exact_argmax,3,3,0.03953435138456801,0.04322490634294216,0.03746039416200664,0.28802588996763756,0.28802588996763756,0.001187434696682726,0.001187434696682726,0.004122666531179352,0.004497402243246284,0.014126174632168809,0.1409611608577584,0.6343042071197411,0.0744336569579288,0.2912621359223301,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,-1,global,1,32,hard_exact_argmax,3,1,0.0097407272395435,0.01493908072375626,-0.0003976514272504045,0.2783171521035599,0.2783171521035599,0.0010803298534171977,0.0010803298534171977,0.003881650287278071,0.003964464158060375,0.015054098040339525,0.15191647505084055,0.6375404530744336,0.10679611650485436,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,0,within_seed,1,32,hard_exact_argmax,2,1,0.010410610190644041,0.015391688265553894,-0.001083464391560933,0.3106796116504854,0.3106796116504854,0.0011464386266712152,0.0011464386266712152,0.003690099329597974,0.004602083218599782,0.012391259752272621,0.12122198872459014,0.6019417475728155,0.11326860841423948,0.284789644012945,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,1,within_seed,1,32,hard_exact_argmax,3,1,0.0097407272395435,0.01493908072375626,-0.0003976514272504045,0.2783171521035599,0.2783171521035599,0.0010803298534171977,0.0010803298534171977,0.003881650287278071,0.003964464158060375,0.015054098040339525,0.15191647505084055,0.6375404530744336,0.10679611650485436,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,1,32,hard_exact_argmax,2,5,0.011983806248496579,0.01903158247035045,-0.0013878139573974318,0.3042071197411003,0.3042071197411003,0.0012081003895078545,0.0012081003895078545,0.00397130872721199,0.004830729472396554,0.01417503823033428,0.11365814624353239,0.6213592233009708,0.0970873786407767,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,1,32,hard_exact_argmax,2,1,0.009943318533361901,0.015420630902288903,0.0005022289381775282,0.313915857605178,0.313915857605178,0.0011340400567046458,0.0011340400567046458,0.003612560593007583,0.0044409013149087065,0.009398899416996898,0.09414758633357274,0.6116504854368932,0.11326860841423948,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,4,within_seed,1,32,hard_exact_argmax,3,3,0.03953435138456801,0.04322490634294216,0.03746039416200664,0.28802588996763756,0.28802588996763756,0.001187434696682726,0.001187434696682726,0.004122666531179352,0.004497402243246284,0.014126174632168809,0.1409611608577584,0.6343042071197411,0.0744336569579288,0.2912621359223301,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,-1,global,1,64,hard_exact_argmax,2,10,0.010410610190644041,0.015391688265553894,-0.001083464391560933,0.3106796116504854,0.3106796116504854,0.0011464386266712152,0.0011464386266712152,0.003690099329597974,0.004602083218599782,0.012391259752272621,0.12122198872459014,0.6019417475728155,0.11326860841423948,0.284789644012945,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,0,within_seed,1,64,hard_exact_argmax,2,1,0.010410610190644041,0.015391688265553894,-0.001083464391560933,0.3106796116504854,0.3106796116504854,0.0011464386266712152,0.0011464386266712152,0.003690099329597974,0.004602083218599782,0.012391259752272621,0.12122198872459014,0.6019417475728155,0.11326860841423948,0.284789644012945,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,1,within_seed,1,64,hard_exact_argmax,3,1,0.0097407272395435,0.01493908072375626,-0.0003976514272504045,0.2783171521035599,0.2783171521035599,0.0010803298534171977,0.0010803298534171977,0.003881650287278071,0.003964464158060375,0.015054098040339525,0.15191647505084055,0.6375404530744336,0.10679611650485436,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,1,64,hard_exact_argmax,2,5,0.011983806248496579,0.01903158247035045,-0.0013878139573974318,0.3042071197411003,0.3042071197411003,0.0012081003895078545,0.0012081003895078545,0.00397130872721199,0.004830729472396554,0.01417503823033428,0.11365814624353239,0.6213592233009708,0.0970873786407767,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,1,64,hard_exact_argmax,2,1,0.009943318533361901,0.015420630902288903,0.0005022289381775282,0.313915857605178,0.313915857605178,0.0011340400567046458,0.0011340400567046458,0.003612560593007583,0.0044409013149087065,0.009398899416996898,0.09414758633357274,0.6116504854368932,0.11326860841423948,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159
