kappa,lambda_reward,condition,mixture,seed,method,validation_nll,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,prior_p_z1,reward_mode_separation,behavior_separation,posterior_entropy,posterior_effective_usage,latent_collapse,behavior_table_mae,label_permutation,posterior_u_accuracy,posterior_label_flipped,gap_closed_do_mae,gap_closed_rank_error,gap_closed_regret
0.0,0.01,confounded,logger12_balanced,3,source_shuffle_initialization,-1.1558250188827515,0.011581035100277633,0.01708635411968513,0.003040580172983141,0.6181229773462783,0.6181229773462783,0.0033980411779225626,0.0033980411779225626,0.005497354575801423,0.007878147423649558,0.014977983325449529,0.05486437211238774,0.2912621359223301,0.0970873786407767,0.6116504854368932,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.3643363118171692,0.008388347157509999,0.05080574005842209,0.6098659634590149,1.8401847302546916,False,0.34338014663921457,"(0, 1)",0.5048543689320388,True,0.1680866205727743,0.4666666666666667,0.4561586570804701
0.0,0.01,confounded,logger12_balanced,3,no_staged_training,-1.503676414489746,0.011609794716910692,0.016643331036705004,-0.005016828859100665,0.6245954692556634,0.6245954692556634,0.003585014468503902,0.003585014468503902,0.005739738190506247,0.00865911853566139,0.014977983325449529,0.0537646927323449,0.284789644012945,0.0970873786407767,0.6181229773462783,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.1633646935224533,0.008377704649542917,0.05445471033453941,0.43055516481399536,1.5381111917767611,False,0.11518179450765514,"(0, 1)",0.5032362459546925,False,0.20000196176062807,0.42222222222222194,0.32259084927252046
0.0,0.01,confounded,logger12_balanced,4,source_shuffle_initialization,-1.1575652360916138,0.012066026566447946,0.01799704439189797,0.00138088868331639,0.627831715210356,0.627831715210356,0.0035504123120629243,0.0035504123120629243,0.005655038167151771,0.00865911853566139,0.014977983325449529,0.0532325453172806,0.2815533980582524,0.08090614886731391,0.6375404530744336,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.197323277592659,0.010272581324914471,0.05425938218832016,0.4756801128387451,1.6091082005669783,False,0.34560140023628866,"(0, 1)",0.5009708737864078,True,0.8760625105049645,0.18390804597701166,0.11757985541322692
0.0,0.01,confounded,logger12_balanced,4,no_staged_training,-1.5319596529006958,0.011711808447165708,0.01740758414044293,0.00022191859706634953,0.6893203883495146,0.6893203883495146,0.003758116853443631,0.003758116853443631,0.005451915998657662,0.007563025714567129,0.01545901987209719,0.051634385139448645,0.22006472491909385,0.15210355987055016,0.627831715210356,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.8721897602081299,0.009361305252128683,0.05004128813743591,0.3646853268146515,1.4400607883295355,False,0.11665294006241406,"(1, 0)",0.5006472491909385,True,1.9487245859006797,-0.034482758620689634,0.014398421587227648
0.0,0.02,confounded,logger12_balanced,0,source_shuffle_initialization,-0.8620010018348694,0.015066702291616905,0.019828100817636137,0.00387975903720825,0.86084142394822,0.86084142394822,0.006086395478797652,0.006086395478797652,0.007070286477249905,0.013178654048918404,0.016556744375404886,0.03464849497873026,0.04854368932038835,0.02912621359223301,0.9223300970873787,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.7213180661201477,0.011393490754952607,0.21401533484458923,0.5446804761886597,1.7240574169610012,False,0.3067653584811423,"(0, 1)",0.5511326860841423,False,-0.014484824660128135,0.06944444444444456,0.05366738660300491
0.0,0.02,confounded,logger12_balanced,0,no_staged_training,-1.2811483144760132,0.015597217989221895,0.02108595730771934,0.0015537211931094302,0.883495145631068,0.883495145631068,0.006179284059062688,0.006179284059062688,0.006994134704213812,0.013192759282429732,0.016556744375404886,0.03357770432703292,0.025889967637540454,0.045307443365695796,0.9288025889967637,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.6010783910751343,0.01309518853568068,0.11544907093048096,0.5825621485710144,1.7906203938917897,False,0.09665522079947425,"(1, 0)",0.6288025889967638,True,-0.1348964752518994,0.020833333333333322,0.03166519560035507
0.0,0.02,confounded,logger12_balanced,1,source_shuffle_initialization,-0.9361876845359802,0.01327203015049558,0.01824476335874132,-0.0007909327422269332,0.8705501618122977,0.8705501618122977,0.006046610874770517,0.006046610874770517,0.006945735168416691,0.013142670322769945,0.016556744375404886,0.03528099726740943,0.038834951456310676,0.06472491909385113,0.8964401294498382,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.36773568391799927,0.012105124851486054,0.24998441338539124,0.5768329501152039,1.7803909056610516,False,0.29790252074599266,"(0, 1)",0.6,False,0.9452849410556218,0.03225806451612902,0.07156352946768815
0.0,0.02,confounded,logger12_balanced,1,no_staged_training,-1.24233078956604,0.01447225747069049,0.020182742940522767,-0.00015858617053983071,0.8478964401294499,0.8478964401294499,0.005901344844343894,0.005901344844343894,0.006959983041611692,0.013068182478640722,0.016509085332296447,0.0356878783184921,0.061488673139158574,0.038834951456310676,0.8996763754045307,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.719820499420166,0.012238863909845356,0.08189414441585541,0.5511744022369385,1.7352897498259512,False,0.10603531854719732,"(1, 0)",0.5080906148867314,True,0.2788040362568904,0.10752688172042994,0.119341770775756
0.0,0.02,confounded,logger12_balanced,2,source_shuffle_initialization,-0.9216387271881104,0.014365056743785859,0.020069188009240624,0.0006391824641601784,0.8122977346278317,0.8122977346278317,0.005422371374537975,0.005422371374537975,0.006675349620447148,0.013004251107421271,0.015715033001301393,0.036474796435432014,0.0970873786407767,0.06472491909385113,0.8381877022653722,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.611444890499115,0.013900473736597694,0.2363581359386444,0.5582078695297241,1.747537876431281,False,0.30297524316443336,"(0, 1)",0.6488673139158576,False,-0.04123703856025504,0.13218390804597702,0.1773513592089043
0.0,0.02,confounded,logger12_balanced,2,no_staged_training,-1.2076114416122437,0.01533153957569737,0.020833433891334904,0.0031633895410509744,0.8673139158576052,0.8673139158576052,0.0061081270415108795,0.0061081270415108795,0.007042579312786798,0.01315030865733613,0.016470852737632935,0.033923362303122505,0.042071197411003236,0.032362459546925564,0.9255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.21719980239868164,0.011401842302551209,0.09684019535779953,0.49553361535072327,1.6413738677039056,False,0.12689807502538789,"(1, 0)",0.5158576051779935,True,-0.271950263947951,0.03448275862068964,0.03859369706036758
0.0,0.02,confounded,logger12_balanced,3,source_shuffle_initialization,-0.9405080676078796,0.013262541478929905,0.018788783249716612,-0.0001752331862788249,0.8478964401294499,0.8478964401294499,0.005870429561604873,0.005870429561604873,0.006923521887541625,0.013053449305645693,0.016556744375404886,0.03592317069349775,0.061488673139158574,0.045307443365695796,0.8932038834951457,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.35576558113098145,0.012417726549354443,0.2147747278213501,0.5684962868690491,1.7656100832091213,False,0.30761181612809496,"(0, 1)",0.5653721682847896,False,0.5958766139770983,0.11206896551724124,0.11197571700698115
0.0,0.02,confounded,logger12_balanced,3,no_staged_training,-1.2848875522613525,0.012633628784246407,0.01762000803804541,0.00038851074052178057,0.8220064724919094,0.8220064724919094,0.005680637386168666,0.005680637386168666,0.0069106966627012515,0.013072057852629637,0.016556744375404886,0.03712337698215922,0.08737864077669903,0.022653721682847898,0.889967637540453,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4624534547328949,0.012485571542446625,0.29943737387657166,0.5334915518760681,1.7048745867573867,False,0.03647717524966115,"(0, 1)",0.6805825242718446,False,0.8870857909037643,0.1810344827586206,0.16652169502952996
0.0,0.02,confounded,logger12_balanced,4,source_shuffle_initialization,-0.9368124604225159,0.014592631538488119,0.019902445923927765,0.0024671475388420945,0.8478964401294499,0.8478964401294499,0.005824679045009268,0.005824679045009268,0.006869564217205587,0.013050044341668166,0.016556744375404886,0.03562190662947071,0.061488673139158574,0.045307443365695796,0.8932038834951457,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4942248463630676,0.011478904608519244,0.2038457989692688,0.6099786758422852,1.8403921535506638,False,0.3076897558238771,"(0, 1)",0.611326860841424,False,0.25756501109610347,0.05309734513274334,0.06743212527903795
0.0,0.02,confounded,logger12_balanced,4,no_staged_training,-1.2810250520706177,0.014978518726338038,0.020867185065474594,0.0026175780382162433,0.8511326860841424,0.8511326860841424,0.005816585494462769,0.005816585494462769,0.006833935048627361,0.01312698729840731,0.016556744375404886,0.03667623590385657,0.05825242718446602,0.05825242718446602,0.883495145631068,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.702380895614624,0.013477294500609636,0.1126905083656311,0.5357280969619751,1.708691882822646,False,0.09576986383881218,"(1, 0)",0.5352750809061488,True,-0.5128407853974702,0.04424778761061955,0.0696518424588584
0.0,0.05,confounded,logger12_balanced,0,source_shuffle_initialization,-0.7148035168647766,0.010690443778748143,0.01574117240306459,-0.0026377611200804037,0.32038834951456313,0.32038834951456313,0.0013167438479968594,0.0013167438479968594,0.004109836858899288,0.005123392236672063,0.013773933719116727,0.12643275235834792,0.5889967637540453,0.07119741100323625,0.33980582524271846,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4874725639820099,0.09816332533268407,0.5005569458007812,0.01880425401031971,1.0189821674213944,False,0.26500763686166867,"(0, 1)",0.9919093851132686,False,0.9020274685570607,0.8294930875576036,0.8906484008710335
0.0,0.05,confounded,logger12_balanced,0,no_staged_training,-1.0158897638320923,0.012447574356440496,0.016769294552133537,0.005649815641227074,0.255663430420712,0.255663430420712,0.0008122308997173365,0.0008122308997173365,0.0031769537723121137,0.0034615912988604325,0.007581168661232152,0.10742608273251875,0.6601941747572816,0.08737864077669903,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4966837763786316,0.0970464108131111,0.3907439708709717,0.04485509544610977,1.0458762966896857,False,0.0031397715018579297,"(1, 0)",0.9889967637540453,True,0.7944093629241922,0.9216589861751153,0.976537515372487
0.0,0.05,confounded,logger12_balanced,1,source_shuffle_initialization,-0.7431259155273438,0.009919400940969948,0.01534544885971481,0.0025877293446873446,0.3559870550161812,0.3559870550161812,0.0014617974455776606,0.0014617974455776606,0.00410632191530452,0.004938893439927483,0.015054098040339525,0.12501371896935,0.56957928802589,0.13592233009708737,0.29449838187702265,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5085805654525757,0.09807950777378911,0.5199212431907654,0.01102299615740776,1.01108397322358,False,0.2650505426029365,"(0, 1)",0.9893203883495145,False,1.10933912479981,0.8994708994708995,0.9411708809421011
0.0,0.05,confounded,logger12_balanced,1,no_staged_training,-1.0354806184768677,0.009706241403676001,0.014997532961939637,0.002861854492335864,0.2459546925566343,0.2459546925566343,0.0009600434787366226,0.0009600434787366226,0.003903334670126531,0.0042369118699525634,0.013251966247791458,0.1362809861498675,0.6634304207119741,0.08414239482200647,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5013017058372498,0.09937555744561777,0.39419615268707275,0.038039978593587875,1.0387727607224109,False,0.002400734596671095,"(1, 0)",0.9893203883495145,True,1.1236975618732343,1.0793650793650795,1.033238564902539
0.0,0.05,confounded,logger12_balanced,2,source_shuffle_initialization,-0.7917512059211731,0.011548354138722409,0.01793963675082367,0.0019829634843821185,0.3268608414239482,0.3268608414239482,0.0012547542505224611,0.0012547542505224611,0.003838802608034064,0.00481927918886562,0.01417503823033428,0.10943214632696253,0.5857605177993528,0.09385113268608414,0.32038834951456313,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4979212284088135,0.09918941906724507,0.5216796398162842,0.010171557776629925,1.0102234639099017,False,0.2665605993734466,"(0, 1)",0.9864077669902913,False,0.9345519598669091,0.8325581395348837,0.9135231594964888
0.0,0.05,confounded,logger12_balanced,2,no_staged_training,-0.9464676976203918,0.016511723491121268,0.02304954421794987,0.013510029091708608,0.3074433656957929,0.3074433656957929,0.0012274699888672749,0.0012274699888672749,0.0039925076479998736,0.0050619441654562,0.01417503823033428,0.10483691743353736,0.6084142394822006,0.06472491909385113,0.3268608414239482,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.49427101016044617,0.09870080450762084,0.39335304498672485,0.054464489221572876,1.0559749772544749,False,0.0022156833695152044,"(1, 0)",0.9763754045307443,True,0.590348923473104,0.8604651162790696,0.918212396374438
0.0,0.05,confounded,logger12_balanced,3,source_shuffle_initialization,-0.7902779579162598,0.009971103423501701,0.015382787284622989,0.0005736894875951174,0.2750809061488673,0.2750809061488673,0.0010602593344053424,0.0010602593344053424,0.0038543545215441273,0.0042369118699525634,0.014035884210632066,0.12944874609640353,0.6343042071197411,0.06796116504854369,0.2977346278317152,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5051594972610474,0.09941484923004258,0.5223197937011719,0.010574281215667725,1.010630386510619,False,0.26745231755905685,"(0, 1)",0.9922330097087378,False,0.9471143695031861,0.9074074074074076,0.9420102627245194
0.0,0.05,confounded,logger12_balanced,3,no_staged_training,-1.0467466115951538,0.010585727670492297,0.015436390033950914,0.003363439834345455,0.23948220064724918,0.23948220064724918,0.0008520541423113464,0.0008520541423113464,0.0035579017564081896,0.0036998019096995626,0.011617201355214934,0.12920788106400488,0.6731391585760518,0.06796116504854369,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5043994784355164,0.09960308331066683,0.3987625241279602,0.04076822102069855,1.0416106541106376,False,0.0010831573349955727,"(0, 1)",0.9915857605177993,False,0.9102224152192451,0.9583333333333334,0.9774542675320285
0.0,0.05,confounded,logger12_balanced,4,source_shuffle_initialization,-0.7596808075904846,0.011968637438475873,0.018338524091938396,-0.0017545840009628277,0.2815533980582524,0.2815533980582524,0.0011146323528188771,0.0011146323528188771,0.003958866632425667,0.004608718759176876,0.014126174632168809,0.11793412682579464,0.627831715210356,0.07119741100323625,0.30097087378640774,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5007557272911072,0.10010380871244827,0.5351455211639404,0.014490162953734398,1.0145956542779166,False,0.26824408868948624,"(0, 1)",0.984789644012945,False,0.8945433351262578,0.9146919431279621,0.9278509713894774
0.0,0.05,confounded,logger12_balanced,4,no_staged_training,-0.995317816734314,0.013933521987073236,0.020127145880100745,0.007914807904805556,0.31715210355987056,0.31715210355987056,0.001268418496909077,0.001268418496909077,0.003999401179029641,0.004962847273522807,0.014126174632168809,0.13034155593920874,0.5954692556634305,0.09061488673139159,0.313915857605178,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5004777312278748,0.10015964496037653,0.3908025026321411,0.05230966582894325,1.0537019874967135,False,0.003531579795588574,"(1, 0)",0.9792880258899677,True,0.7513195745445679,0.8625592417061612,0.9017289451851986
0.0,0.1,confounded,logger12_balanced,0,source_shuffle_initialization,-0.7498350143432617,0.011139081643059722,0.016259303341141364,-0.001321021310681915,0.2686084142394822,0.2686084142394822,0.0009803912685539997,0.0009803912685539997,0.003649890385339589,0.003968575737130918,0.011617201355214934,0.12496511337551477,0.6440129449838188,0.11003236245954692,0.2459546925566343,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.49926576018333435,0.19908797514414156,0.539121150970459,7.650342581655423e-08,1.0000000765034287,False,0.2630256863103973,"(0, 1)",1.0,False,1.0276757541358212,0.88,0.941847872177597
0.0,0.1,confounded,logger12_balanced,0,no_staged_training,-0.8544755578041077,0.013696470170478566,0.018306600457180956,-0.008867279617547982,0.2750809061488673,0.2750809061488673,0.001062945157184618,0.001062945157184618,0.0038641182772946705,0.0045424472292928,0.013507415283356305,0.14786695864612798,0.6343042071197411,0.0970873786407767,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4975975751876831,0.20023642060769664,0.3797251582145691,0.00045551997027359903,1.0004556237352504,False,0.006758305624070417,"(1, 0)",1.0,True,0.9482955223654557,0.8711111111111113,0.9279755846412421
0.0,0.1,confounded,logger12_balanced,1,source_shuffle_initialization,-0.7336516976356506,0.009821973067002493,0.015976500812902538,0.00016976244052157636,0.23948220064724918,0.23948220064724918,0.0008793150218020331,0.0008793150218020331,0.0036717343477949763,0.0036998019096995626,0.014126174632168809,0.1610192672573889,0.6828478964401294,0.06472491909385113,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5000797510147095,0.19838974236738935,0.5396179556846619,0.00023862990201450884,1.0002386583763945,False,0.2649357188079093,"(0, 1)",0.9993527508090615,False,1.0412320926075351,1.0147058823529411,1.0161426582588795
0.0,0.1,confounded,logger12_balanced,1,no_staged_training,-0.8962103724479675,0.012189986212485121,0.01779603489802815,0.003986171957977909,0.18446601941747573,0.18446601941747573,0.000591704541078273,0.000591704541078273,0.003207661459529585,0.002644100215520239,0.013251966247791458,0.20243705037073872,0.7281553398058253,0.08737864077669903,0.18446601941747573,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5021969676017761,0.20042637132329258,0.3814024329185486,0.00047579474630765617,1.000475907954582,False,0.006356156099298839,"(1, 0)",1.0,True,0.9714024613252832,1.0980392156862746,1.0673460959670673
0.0,0.1,confounded,logger12_balanced,2,source_shuffle_initialization,-0.6589503288269043,0.012493912670013877,0.017946997063503632,-0.005717284462761038,0.34951456310679613,0.34951456310679613,0.001299876132109465,0.001299876132109465,0.003719090044646525,0.005123392236672063,0.014169029059608373,0.09816690875567163,0.56957928802589,0.1262135922330097,0.3042071197411003,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5025960803031921,0.1978487233516743,0.5380939841270447,0.00014375911268871278,1.0001437694465252,False,0.26647833171818,"(0, 1)",1.0,False,0.9637002823746831,0.8113207547169812,0.8990123745767232
0.0,0.1,confounded,logger12_balanced,2,no_staged_training,-0.7887516617774963,0.0168857437311858,0.023464957387521145,-0.011441255741730447,0.2686084142394822,0.2686084142394822,0.0008991602114405363,0.0008991602114405363,0.003347475967893081,0.003622817552014367,0.01417503823033428,0.12484426547720666,0.6472491909385113,0.11650485436893204,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.49610036611557007,0.20047603899057842,0.38002127408981323,0.0018742148531600833,1.0018759722915855,False,0.006659616164298594,"(1, 0)",0.9983818770226537,True,0.8359026831844455,0.929245283018868,0.9672798881616967
0.0,0.1,confounded,logger12_balanced,3,source_shuffle_initialization,-0.7566252946853638,0.01136069396572043,0.017188602123706744,0.0008448145001509054,0.24271844660194175,0.24271844660194175,0.0008634618422416333,0.0008634618422416333,0.003557462790035529,0.0037736216166605265,0.011617201355214934,0.12567574068699178,0.6634304207119741,0.09385113268608414,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5008754730224609,0.19868944568566346,0.5393378734588623,0.000688841799274087,1.0006890791052718,False,0.2677560090190835,"(0, 1)",1.0,False,0.9850672858343155,0.9490740740740741,0.978271832795629
0.0,0.1,confounded,logger12_balanced,3,no_staged_training,-0.9428229331970215,0.010187883439742588,0.015364946465914677,-0.00017482560427405832,0.24271844660194175,0.24271844660194175,0.0009377641066442979,0.0009377641066442979,0.0038635881193745075,0.003833446151047148,0.013251966247791458,0.13862261898714134,0.6699029126213593,0.06472491909385113,0.26537216828478966,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5033165216445923,0.19984342863796764,0.3977294862270355,0.00015945741324685514,1.000159470127256,False,0.0010347062408408744,"(0, 1)",1.0,False,1.0194112039702115,0.9490740740740741,0.9655604617466099
0.0,0.1,confounded,logger12_balanced,4,source_shuffle_initialization,-0.737104594707489,0.01198612735594013,0.018203930530238475,0.004325600476063212,0.30097087378640774,0.30097087378640774,0.0013280383147796777,0.0013280383147796777,0.004412514400719575,0.004996743514383794,0.014126174632168809,0.12980932895667954,0.6245954692556634,0.0744336569579288,0.30097087378640774,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.49747127294540405,0.19848351899677993,0.5397073030471802,0.0005906353471800685,1.0005908098065823,False,0.2679089334275988,"(0, 1)",1.0,False,1.0024319618006854,0.8779342723004695,0.9088229157120455
0.0,0.1,confounded,logger12_balanced,4,no_staged_training,-0.9352373480796814,0.011246445175713216,0.016880200638875097,0.0049460779877466415,0.26537216828478966,0.26537216828478966,0.0010255563653227084,0.0010255563653227084,0.0038645965473745963,0.004146458661355988,0.014126174632168809,0.13416918011405182,0.6440129449838188,0.08090614886731391,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5009410977363586,0.19938148326427496,0.3792508542537689,0.00047435826854780316,1.000474470794223,False,0.007154495129500859,"(1, 0)",1.0,True,1.0263943525426849,0.9295774647887323,0.9611947002153014
0.0,0.0,independent_latents,logger12_balanced,0,source_shuffle_initialization,-1.2524852752685547,0.010284492169542287,0.015391651637671293,0.0005376552098979643,0.3042071197411003,0.3042071197411003,0.0011064823226198872,0.0011064823226198872,0.003637266358399416,0.004448446244465563,0.012391259752272621,0.13068378625371022,0.6116504854368932,0.11003236245954692,0.2783171521035599,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.36974650621414185,0.008309767907149828,0.036875247955322266,0.6128789782524109,1.8457375953009343,False,0.3484277316265636,"(1, 0)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,0,no_staged_training,-1.6473337411880493,0.010261517302560304,0.014792172580856935,-0.0033864166682417898,0.2588996763754045,0.2588996763754045,0.0009216076910480936,0.0009216076910480936,0.0035597097066732615,0.0035466855364766113,0.013315073235235175,0.13908323060222755,0.6472491909385113,0.08737864077669903,0.26537216828478966,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.7788838148117065,0.008709103613349034,0.03279809281229973,0.511713981628418,1.6681479209485746,False,0.12240066484853121,"(0, 1)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,1,source_shuffle_initialization,-1.2448034286499023,0.00996773660914763,0.015284573596456253,0.0022134010623290285,0.255663430420712,0.255663430420712,0.0011653697711820161,0.0011653697711820161,0.004558218472091684,0.004636222645614827,0.015054098040339525,0.1568126611575005,0.6699029126213593,0.07766990291262135,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4963763952255249,0.00913852079616521,0.03425192832946777,0.6628636717796326,1.9403408854322153,False,0.3486677197946442,"(1, 0)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,1,no_staged_training,-1.5624141693115234,0.010991740091550314,0.017437240199440797,0.0027421624642407316,0.2459546925566343,0.2459546925566343,0.000952820701003343,0.000952820701003343,0.0038739683764478024,0.0038629001904584293,0.013251966247791458,0.15373577477703296,0.6634304207119741,0.08414239482200647,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.8352173566818237,0.010797109402289,0.00489416066557169,0.4363422989845276,1.5470382537508527,False,0.1317019856260645,"(0, 1)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,2,source_shuffle_initialization,-1.1982111930847168,0.01402843130678634,0.021332761923489204,0.002994535387872683,0.3656957928802589,0.3656957928802589,0.001659695723110439,0.001659695723110439,0.004538459986204652,0.005435867360604972,0.01961267904161268,0.11088500007005969,0.5792880258899676,0.09385113268608414,0.3268608414239482,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.3011683523654938,0.01304635019858663,0.05959440395236015,0.5437589287757874,1.7224693481614934,False,0.3428782643543349,"(1, 0)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,2,no_staged_training,-1.51198148727417,0.01311853646752003,0.01966160283936002,-0.002436243784841274,0.2750809061488673,0.2750809061488673,0.001079551009263709,0.001079551009263709,0.003924485433676307,0.004078798016685602,0.01417503823033428,0.1504652804574649,0.6407766990291263,0.09061488673139159,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.12760552763938904,0.029353718953161575,0.06960378587245941,0.31167811155319214,1.3657150143847756,False,0.11013213143790204,"(0, 1)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,3,source_shuffle_initialization,-1.2573318481445312,0.009881994074729037,0.015079182170642113,0.0005658728598238165,0.284789644012945,0.284789644012945,0.0009564388434395293,0.0009564388434395293,0.003358404575259256,0.0038676620078664545,0.009398899416996898,0.09908638616959227,0.627831715210356,0.11326860841423948,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.8951611518859863,0.010478705410346257,0.02897205948829651,0.31588464975357056,1.3714720468629316,False,0.34865428432822226,"(1, 0)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,3,no_staged_training,-1.5948660373687744,0.009433608570768675,0.014636341224607689,-0.0020811369172954305,0.2459546925566343,0.2459546925566343,0.0008021203170140026,0.0008021203170140026,0.003261252341543774,0.0032118546334494623,0.011617201355214934,0.13748574589968296,0.6634304207119741,0.08737864077669903,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5761547684669495,0.006982965971280373,0.013591557741165161,0.666664183139801,1.9477292038108645,False,0.12880284719638957,"(1, 0)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,4,source_shuffle_initialization,-1.2312202453613281,0.012089014074461934,0.0191071745472319,0.0019567459392266446,0.2815533980582524,0.2815533980582524,0.0012547373957655806,0.0012547373957655806,0.004456481095305338,0.004962847273522807,0.014126174632168809,0.13023021364604576,0.6472491909385113,0.09385113268608414,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.47942134737968445,0.010052164387049449,0.05766744539141655,0.6523256897926331,1.920000967205894,False,0.3413772848745187,"(1, 0)",0.5,False,,,
0.0,0.0,independent_latents,logger12_balanced,4,no_staged_training,-1.586585283279419,0.010989977166943337,0.016714321900932614,-0.0018239500948423735,0.2686084142394822,0.2686084142394822,0.0011178227230932206,0.0011178227230932206,0.004161532788383195,0.0040993228062046845,0.01638699095829299,0.16308619368064714,0.6537216828478964,0.07119741100323625,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.9124940633773804,0.010576292583518084,0.013360931538045406,0.28129228949546814,1.3248407843925563,False,0.12887974756177184,"(0, 1)",0.5,False,,,
0.0,0.002,independent_latents,logger12_balanced,0,source_shuffle_initialization,-1.2111241817474365,0.010399491761228856,0.015584532674505755,-0.0002572077538216711,0.26537216828478966,0.26537216828478966,0.0009311561027921755,0.0009311561027921755,0.0035088687288144177,0.0037555319509520392,0.010190327602197957,0.11180381131001749,0.6440129449838188,0.08414239482200647,0.27184466019417475,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.3949343264102936,0.008184306375549387,0.06091507524251938,0.6205084323883057,1.8598734213807684,False,0.3425223306649261,"(1, 0)",0.5051779935275081,False,,,
0.0,0.002,independent_latents,logger12_balanced,0,no_staged_training,-1.6190690994262695,0.011446607812346833,0.016150371124955584,-0.005951697718407701,0.2621359223300971,0.2621359223300971,0.0008358111701331481,0.0008358111701331481,0.0031884648342116392,0.003203942084661193,0.013315073235235175,0.13267705029502433,0.6472491909385113,0.10679611650485436,0.2459546925566343,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.8166316151618958,0.008838175636524228,0.036099910736083984,0.45857444405555725,1.581817407729456,False,0.12130006052808882,"(0, 1)",0.5009708737864078,True,,,
0.0,0.002,independent_latents,logger12_balanced,1,source_shuffle_initialization,-1.2922290563583374,0.009828477378556136,0.015475889505541523,-0.00022692816609277673,0.2588996763754045,0.2588996763754045,0.0010442265139557192,0.0010442265139557192,0.004033324910153966,0.004327821067953063,0.014126174632168809,0.14458141006299607,0.6666666666666666,0.10355987055016182,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.2297496199607849,0.010343539288714109,0.02987256459891796,0.48945319652557373,1.6314239077568833,False,0.3495712061723073,"(1, 0)",0.5,False,,,
