kappa,lambda_reward,condition,mixture,seed,method,validation_nll,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,prior_p_z1,reward_mode_separation,behavior_separation,posterior_entropy,posterior_effective_usage,latent_collapse,behavior_table_mae,label_permutation,posterior_u_accuracy,posterior_label_flipped,gap_closed_do_mae,gap_closed_rank_error,gap_closed_regret,bank_scope,calibration_budget,calibration_replicates_averaged_within_seed,candidate_weight_entropy,gap_to_oracle_best_candidate
0.0,0.0,confounded,logger12_balanced,0,V7_oracle_u_aware,,0.012995706662819687,0.017797551876535735,0.0010971811864510107,0.2297734627831715,0.2297734627831715,0.0007590111860289727,0.0007590111860289727,0.0033033022039852472,0.0032273878321561257,0.007581168661232152,0.11944606409317007,0.6828478964401294,0.08090614886731391,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,1.0,False,-33.403566614414295,0.4545454545454547,0.6006456204813809,,,,,
0.0,0.0,confounded,logger12_balanced,0,V1_explicit_collapsed,-1.2147594690322876,0.01112728205971229,0.016828247960306814,-0.003626500073207004,0.255663430420712,0.255663430420712,0.0009703612660630621,0.0009703612660630621,0.0037954636862466604,0.003833446151047148,0.01961267904161268,0.18096914671600708,0.6601941747572816,0.10355987055016182,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,0.029942102737339913,-0.27272727272727343,-3.3986880720150943,,,,,
0.0,0.0,confounded,logger12_balanced,0,V6_oracle_initialized_joint,-1.5262211561203003,0.011073070578140977,0.01542859801839583,-0.0002672709060855703,0.21035598705501618,0.21035598705501618,0.000737906775503894,0.000737906775503894,0.003507895286626204,0.003265227419792714,0.010482394787229232,0.14500904164272918,0.7119741100323624,0.06796116504854369,0.22006472491909385,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5058015584945679,0.006121481992940106,0.4111846387386322,0.49598655104637146,1.6421174729084504,False,0.0037282058766593537,"(0, 1)",0.5,False,1.0,1.0,1.0,,,,,
0.0,0.0,confounded,logger12_balanced,1,pooled_mlp,-1.9472931623458862,0.011112626820853129,0.016463438424725068,0.0035975246459361734,0.2168284789644013,0.2168284789644013,0.0007033718514818981,0.0007033718514818981,0.0032439089866851717,0.002965807560945374,0.013315073235235175,0.1883219322917614,0.6957928802588996,0.08737864077669903,0.2168284789644013,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,0.7309065535455028,1.454545454545455,1.3123912267188966,,,,,
0.0,0.0,confounded,logger12_balanced,1,V0_random_init_mechanism,-1.2776614427566528,0.010103871850349258,0.015717505509017318,-0.003532888285665599,0.2686084142394822,0.2686084142394822,0.0010156344462020597,0.0010156344462020597,0.003781096914173933,0.0039754026911644706,0.016470852737632935,0.17989620600130746,0.6440129449838188,0.09385113268608414,0.2621359223300971,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.9933109283447266,0.007638922742322102,0.1847733110189438,0.03529488295316696,1.0359251404287892,True,0.1953394964337349,"(0, 1)",0.5,False,-0.0,0.0,0.0,,,,,
0.0,0.0,confounded,logger12_balanced,1,V7_oracle_u_aware,,0.009983043633998339,0.015005522808887345,-0.004792855204555437,0.2621359223300971,0.2621359223300971,0.0007915888598979124,0.0007915888598979124,0.0030197649099809247,0.0036080258154182585,0.008790968552991885,0.12542032894219765,0.6440129449838188,0.11326860841423948,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,1.0,False,-0.08754765802044913,0.18181818181818138,0.941628830421262,,,,,
0.0,0.0,confounded,logger12_balanced,1,V1_explicit_collapsed,-1.156744360923767,0.01671338483399538,0.021786164809916787,0.013248993256795369,0.2168284789644013,0.2168284789644013,0.0007833506103431018,0.0007833506103431018,0.0036127662477017683,0.003199258058648091,0.012308935171883473,0.18486229963374298,0.7087378640776699,0.06796116504854369,0.22330097087378642,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,4.789008725357755,1.454545454545455,0.9762529148363146,,,,,
0.0,0.0,confounded,logger12_balanced,1,V6_oracle_initialized_joint,-1.492964506149292,0.011484014038992352,0.017044966643303072,0.0019351179866688266,0.23300970873786409,0.23300970873786409,0.0007777003695617823,0.0007777003695617823,0.003337630752702649,0.0034615912988604325,0.008790968552991885,0.1209148468510789,0.6763754045307443,0.06796116504854369,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.5021384358406067,0.005409642033428701,0.4156580865383148,0.4923688471317291,1.636187510989134,False,0.005219358040666577,"(0, 1)",0.5,False,1.0,1.0,1.0,,,,,
0.0,0.0,confounded,logger12_balanced,2,pooled_mlp,-1.952760934829712,0.010860888297006576,0.016293533425490277,0.00267547405138817,0.23300970873786409,0.23300970873786409,0.0008703387554489394,0.0008703387554489394,0.003735203825468365,0.0034041829065577273,0.014334114235150075,0.17856389208084647,0.6763754045307443,0.0970873786407767,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,-5.699404794366192,0.0624999999999998,-0.37663030489834665,,,,,
0.0,0.0,confounded,logger12_balanced,2,V0_random_init_mechanism,-1.274557113647461,0.01249387188910031,0.018090939531830483,0.006739311413700866,0.23624595469255663,0.23624595469255663,0.0008136359989696388,0.0008136359989696388,0.003444020872350937,0.0034482771098602407,0.010190327602197957,0.1268407575594229,0.6763754045307443,0.09385113268608414,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.00659622997045517,0.007447920797253806,0.16271331906318665,0.03511791303753853,1.0357418290648668,True,0.18851723602662485,"(1, 0)",0.5,False,-0.0,0.0,0.0,,,,,
