kappa,lambda_reward,condition,method,metric,n_model_seeds,mean,sd,ci95_low,ci95_high,inferential_unit
0.0,0.01,confounded,no_staged_training,reward_mode_separation,5,0.013557371642232165,0.00979345331850565,0.0013991426949307474,0.025715600589533583,model_seed
0.0,0.01,confounded,no_staged_training,top_set_disagreement,5,0.6692556634304208,0.04652771867009876,0.6114931319117625,0.727018194949079,model_seed
0.0,0.01,confounded,no_staged_training,validation_nll,5,-1.4928860187530517,0.07948129587374657,-1.5915592610541307,-1.3942127764519727,model_seed
0.0,0.01,confounded,pooled_mlp,do_mae,5,0.0128197869759165,0.001085752018425687,0.01147186391030389,0.01416771004152911,model_seed
0.0,0.01,confounded,pooled_mlp,mean_regret,5,0.00397690252843652,0.00045547790032667967,0.0034114426837315165,0.004542362373141524,model_seed
0.0,0.01,confounded,pooled_mlp,top_set_disagreement,5,0.6970873786407767,0.04387471153419373,0.6426184624698535,0.7515562948116999,model_seed
0.0,0.01,confounded,pooled_mlp,validation_nll,5,-1.8750693798065186,0.023798550306410923,-1.90461444566112,-1.845524313951917,model_seed
0.0,0.01,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.12020277934076366,0.003134388261552589,0.11631154620222604,0.12409401247930128,model_seed
0.0,0.01,confounded,public_residual_init_nll_best,do_mae,5,0.011945389229220138,0.0009071893993118468,0.010819145395029761,0.013071633063410516,model_seed
0.0,0.01,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,confounded,public_residual_init_nll_best,mean_regret,5,0.0034276019329346264,0.00040014662833656983,0.002930833922552249,0.003924369943317004,model_seed
0.0,0.01,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.009510461386927923,0.000944300248472758,0.008338145734569532,0.010682777039286315,model_seed
0.0,0.01,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.625242718446602,0.037280092563972064,0.578960790527174,0.6715246463660299,model_seed
0.0,0.01,confounded,public_residual_init_nll_best,validation_nll,5,-1.4817829847335815,0.03552597900129707,-1.5258872421622267,-1.4376787273049363,model_seed
0.0,0.01,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.01701566131327682,0.012036246022153241,0.007384658663469615,0.026646663963084023,model_seed
0.0,0.01,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.003477542804100986,0.00015376323946846555,0.0033545065879885803,0.0036005790202133917,model_seed
0.0,0.01,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.6283710895361381,0.013486515469283276,0.6175796296422253,0.6391625494300508,model_seed
0.0,0.01,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.314466707110405,0.11530714380548447,-1.4067316380106503,-1.2222017762101598,model_seed
0.0,0.01,confounded,source_shuffle_initialization,behavior_table_mae,5,0.34389326042599144,0.0030722389208814004,0.34007918351501004,0.34770733733697284,model_seed
0.0,0.01,confounded,source_shuffle_initialization,do_mae,5,0.011662238174912925,0.0005318569301759064,0.011001956442414274,0.012322519907411575,model_seed
0.0,0.01,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,confounded,source_shuffle_initialization,mean_regret,5,0.0035536181548900285,0.00020818435836457511,0.0032951645726933686,0.0038120717370866883,model_seed
0.0,0.01,confounded,source_shuffle_initialization,reward_mode_separation,5,0.009216469557901785,0.0009469052252733263,0.008040919918173088,0.010392019197630482,model_seed
0.0,0.01,confounded,source_shuffle_initialization,top_set_disagreement,5,0.6349514563106795,0.01906365886734387,0.6112845921776316,0.6586183204437274,model_seed
0.0,0.01,confounded,source_shuffle_initialization,validation_nll,5,-1.1744837284088134,0.04113414617497639,-1.2255503287674536,-1.1234171280501732,model_seed
0.0,0.01,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.1932012891603841,0.002120633049804947,0.19056859757609657,0.19583398074467162,model_seed
0.0,0.01,independent_latents,V0_random_init_mechanism,do_mae,5,0.011537518955495988,0.0007570188693578555,0.010597706569431082,0.012477331341560894,model_seed
0.0,0.01,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.01,independent_latents,V0_random_init_mechanism,mean_regret,5,0.0008093293316650157,0.0001981170219862422,0.0005633739946323963,0.001055284668697635,model_seed
0.0,0.01,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.006789533571639088,0.0004539819879884472,0.006225930849656971,0.007353136293621205,model_seed
0.0,0.01,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.2233009708737864,0.04633599049603998,0.16577646316144468,0.2808254785861281,model_seed
0.0,0.01,independent_latents,V0_random_init_mechanism,validation_nll,5,-1.194914960861206,0.009124230900100049,-1.2062423736382535,-1.1835875480841584,model_seed
0.0,0.01,independent_latents,V7_oracle_u_aware,do_mae,5,0.010671451833697764,0.001561857834782189,0.008732460088821007,0.01261044357857452,model_seed
0.0,0.01,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0006946731585006746,8.014622426912244e-05,0.0005951744309083893,0.00079417188609296,model_seed
0.0,0.01,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.20841423948220067,0.021781642291862573,0.18137309421710052,0.23545538474730082,model_seed
0.0,0.01,independent_latents,no_staged_training,behavior_table_mae,5,0.11876505634845155,0.008883735391093679,0.10773621031432942,0.12979390238257368,model_seed
0.0,0.01,independent_latents,no_staged_training,do_mae,5,0.011518804186374854,0.0014735497911381123,0.009689443781700044,0.013348164591049663,model_seed
0.0,0.01,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,independent_latents,no_staged_training,mean_regret,5,0.0010063134064745827,0.000146414923679213,0.0008245444118718534,0.001188082401077312,model_seed
0.0,0.01,independent_latents,no_staged_training,reward_mode_separation,5,0.011513281621102836,0.003987308071356989,0.006563178441116645,0.016463384801089026,model_seed
0.0,0.01,independent_latents,no_staged_training,top_set_disagreement,5,0.25760517799352745,0.024710173681321782,0.22692836367947974,0.2882819923075752,model_seed
0.0,0.01,independent_latents,no_staged_training,validation_nll,5,-1.4318283081054688,0.06706514986624079,-1.5150873404345528,-1.3485692757763847,model_seed
0.0,0.01,independent_latents,pooled_mlp,do_mae,5,0.012583916260855662,0.0011438600350332981,0.011163854129827388,0.014003978391883937,model_seed
0.0,0.01,independent_latents,pooled_mlp,mean_regret,5,0.0007584432580457025,6.442379285688039e-05,0.000678463377840689,0.0008384231382507159,model_seed
0.0,0.01,independent_latents,pooled_mlp,top_set_disagreement,5,0.2110032362459547,0.015075488283303708,0.19228754607215048,0.22971892641975894,model_seed
0.0,0.01,independent_latents,pooled_mlp,validation_nll,5,-1.8649893760681153,0.024178822245515756,-1.8950065362032025,-1.8349722159330282,model_seed
0.0,0.01,independent_latents,public_residual_init_nll_best,behavior_table_mae,5,0.12256104907206451,0.004949121620688195,0.1164168880907011,0.12870521005342794,model_seed
0.0,0.01,independent_latents,public_residual_init_nll_best,do_mae,5,0.012319412637612678,0.0015546501050034969,0.010389369036561147,0.014249456238664209,model_seed
0.0,0.01,independent_latents,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,independent_latents,public_residual_init_nll_best,mean_regret,5,0.0011467648257672343,0.00022688374506691522,0.0008650966105594004,0.0014284330409750682,model_seed
0.0,0.01,independent_latents,public_residual_init_nll_best,reward_mode_separation,5,0.010071168247969959,0.000891125085804345,0.00896486769580211,0.011177468800137808,model_seed
0.0,0.01,independent_latents,public_residual_init_nll_best,top_set_disagreement,5,0.2854368932038835,0.04725362394419153,0.2267731757368737,0.34410061067089326,model_seed
0.0,0.01,independent_latents,public_residual_init_nll_best,validation_nll,5,-1.3972336530685425,0.03873281765140946,-1.445319088253092,-1.349148217883993,model_seed
0.0,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.016928046816954267,0.012474026735587746,0.006946746640545997,0.02690934699336254,model_seed
0.0,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.0011119193513120242,0.00020348122667719807,0.0009491004599644107,0.001274738242659638,model_seed
0.0,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.2766990291262136,0.041633269677244684,0.24338547522878756,0.3100125830236396,model_seed
0.0,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.250769792199135,0.09655231047055773,-1.32802773095142,-1.17351185344685,model_seed
0.0,0.01,independent_latents,source_shuffle_initialization,behavior_table_mae,5,0.34967895199855165,0.004411898605373502,0.3442017345562577,0.3551561694408456,model_seed
0.0,0.01,independent_latents,source_shuffle_initialization,do_mae,5,0.011961611844772605,0.0011803431184282632,0.010496257244765966,0.013426966444779243,model_seed
0.0,0.01,independent_latents,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.01,independent_latents,source_shuffle_initialization,mean_regret,5,0.0011207541638100138,0.00016736055384064432,0.0009129819036924556,0.0013285264239275719,model_seed
0.0,0.01,independent_latents,source_shuffle_initialization,reward_mode_separation,5,0.010264862660739954,0.0007456483451620421,0.009339166381826169,0.011190558939653738,model_seed
0.0,0.01,independent_latents,source_shuffle_initialization,top_set_disagreement,5,0.2822006472491909,0.035920872299059194,0.2376061436358956,0.32679515086248623,model_seed
0.0,0.01,independent_latents,source_shuffle_initialization,validation_nll,5,-1.0742614030838014,0.03415411685554836,-1.1166625417544664,-1.0318602644131363,model_seed
0.0,0.02,confounded,V0_random_init_mechanism,behavior_table_mae,5,0.19240359955777725,0.0039853995946005005,0.18745586568477515,0.19735133343077935,model_seed
0.0,0.02,confounded,V0_random_init_mechanism,do_mae,5,0.014688121854535783,0.00033435896301002826,0.014273026924213644,0.015103216784857921,model_seed
0.0,0.02,confounded,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.02,confounded,V0_random_init_mechanism,mean_regret,5,0.0062413243793633805,9.808232070374088e-05,0.0061195586168671864,0.0063630901418595745,model_seed
0.0,0.02,confounded,V0_random_init_mechanism,reward_mode_separation,5,0.0072352399660377915,0.0005442128855902171,0.006559618748078382,0.007910861183997201,model_seed
0.0,0.02,confounded,V0_random_init_mechanism,top_set_disagreement,5,0.883495145631068,0.010233908285334563,0.8707901072843116,0.8962001839778244,model_seed
0.0,0.02,confounded,V0_random_init_mechanism,validation_nll,5,-1.1071632862091065,0.00847795888657513,-1.1176883749389437,-1.0966381974792694,model_seed
0.0,0.02,confounded,V1_explicit_collapsed,do_mae,5,0.018280423815647324,0.003605264949799787,0.013804613777065818,0.02275623385422883,model_seed
0.0,0.02,confounded,V1_explicit_collapsed,mean_regret,5,0.006104465217876633,0.00014450870053755153,0.0059250627324742055,0.006283867703279061,model_seed
0.0,0.02,confounded,V1_explicit_collapsed,top_set_disagreement,5,0.8750809061488672,0.013065779442191842,0.8588601990431379,0.8913016132545966,model_seed
0.0,0.02,confounded,V1_explicit_collapsed,validation_nll,5,-1.0166037559509278,0.07379756256596817,-1.1082208426157927,-0.9249866692860628,model_seed
0.0,0.02,confounded,V6_oracle_initialized_joint,behavior_table_mae,5,0.0111179654635593,0.0033728679208308763,0.0069306681888603285,0.015305262738258274,model_seed
0.0,0.02,confounded,V6_oracle_initialized_joint,do_mae,5,0.012076851906206105,0.0017597411501933057,0.009892194962816254,0.014261508849595955,model_seed
0.0,0.02,confounded,V6_oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,confounded,V6_oracle_initialized_joint,mean_regret,5,0.0023753207514916504,0.0007079389028399208,0.0014964394231695086,0.003254202079813792,model_seed
0.0,0.02,confounded,V6_oracle_initialized_joint,reward_mode_separation,5,0.024667651760153265,0.00899332487390004,0.013502754225212892,0.035832549295093635,model_seed
0.0,0.02,confounded,V6_oracle_initialized_joint,top_set_disagreement,5,0.4692556634304207,0.09770569022298077,0.3479574744718428,0.5905538523889986,model_seed
0.0,0.02,confounded,V6_oracle_initialized_joint,validation_nll,5,-1.236492896080017,0.05353653939183505,-1.3029566328032214,-1.1700291593568126,model_seed
0.0,0.02,confounded,V7_oracle_u_aware,do_mae,5,0.010656300772775138,0.000705369243316912,0.009780609586661396,0.01153199195888888,model_seed
0.0,0.02,confounded,V7_oracle_u_aware,mean_regret,5,0.0007817790497955338,9.549951027038328e-05,0.0006632197559018807,0.0009003383436891869,model_seed
0.0,0.02,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.227831715210356,0.024921195220942986,0.19689292505304995,0.25877050536766205,model_seed
0.0,0.02,confounded,no_staged_training,behavior_table_mae,5,0.09236713069210656,0.033663254836636604,0.05057538000884183,0.1341588813753713,model_seed
0.0,0.02,confounded,no_staged_training,do_mae,5,0.01460263250923884,0.0011785339999806977,0.013139523866359165,0.016065741152118514,model_seed
0.0,0.02,confounded,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,confounded,no_staged_training,mean_regret,5,0.005937195765109779,0.00020583887572039075,0.005681654017385851,0.006192737512833706,model_seed
0.0,0.02,confounded,no_staged_training,reward_mode_separation,5,0.0125397521582267,0.0008024654712110362,0.011543519409268581,0.01353598490718482,model_seed
0.0,0.02,confounded,no_staged_training,top_set_disagreement,5,0.8543689320388349,0.02299784854943674,0.8258179093438004,0.8829199547338694,model_seed
0.0,0.02,confounded,no_staged_training,validation_nll,5,-1.2594006299972533,0.03377743367477775,-1.3013341297050867,-1.21746713028942,model_seed
0.0,0.02,confounded,pooled_mlp,do_mae,5,0.015034511140379483,0.0007605651155495825,0.01409029621399501,0.015978726066763954,model_seed
0.0,0.02,confounded,pooled_mlp,mean_regret,5,0.0062571109121970225,0.00012793983411398687,0.006098278093573349,0.006415943730820696,model_seed
0.0,0.02,confounded,pooled_mlp,top_set_disagreement,5,0.8880258899676375,0.011116869927066463,0.874224685698328,0.9018270942369471,model_seed
0.0,0.02,confounded,pooled_mlp,validation_nll,5,-1.760675835609436,0.01873150644137446,-1.783930344150539,-1.7374213270683332,model_seed
0.0,0.02,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.07720331524308251,0.008712189031517178,0.06638743800014929,0.08801919248601572,model_seed
0.0,0.02,confounded,public_residual_init_nll_best,do_mae,5,0.013928503314035745,0.0004831645690770758,0.013328671440741059,0.014528335187330432,model_seed
0.0,0.02,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,confounded,public_residual_init_nll_best,mean_regret,5,0.005644286929224017,0.0002801442119771499,0.00529649771160009,0.005992076146847944,model_seed
0.0,0.02,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.014298110400770262,0.0016843321127630747,0.012207071133592734,0.01638914966794779,model_seed
0.0,0.02,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.8278317152103559,0.025213658486449787,0.7965298421623612,0.8591335882583506,model_seed
0.0,0.02,confounded,public_residual_init_nll_best,validation_nll,5,-1.2512935638427733,0.03493749620642498,-1.2946672405131396,-1.207919887172407,model_seed
0.0,0.02,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.01381717132914862,0.0013256810033503322,0.012756405602644964,0.014877937055652275,model_seed
0.0,0.02,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.005722061765185991,0.00021992166882017124,0.005546087780335673,0.0058980357500363085,model_seed
0.0,0.02,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.8371089536138078,0.018496686299333584,0.8223085221143471,0.8519093851132684,model_seed
0.0,0.02,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.1748648005723954,0.06412187415738682,-1.226172985764336,-1.1235566153804548,model_seed
0.0,0.02,confounded,source_shuffle_initialization,behavior_table_mae,5,0.3045889388687081,0.004207191943028689,0.29936585757092643,0.30981202016648973,model_seed
0.0,0.02,confounded,source_shuffle_initialization,do_mae,5,0.014111792440663273,0.0008114230968912284,0.013104439113467628,0.015119145767858918,model_seed
0.0,0.02,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,confounded,source_shuffle_initialization,mean_regret,5,0.005850097266944057,0.00026384814298818657,0.005522539047647804,0.006177655486240311,model_seed
0.0,0.02,confounded,source_shuffle_initialization,reward_mode_separation,5,0.012259144100182006,0.0010125416875353657,0.011002109093696637,0.013516179106667376,model_seed
0.0,0.02,confounded,source_shuffle_initialization,top_set_disagreement,5,0.8478964401294498,0.022068255173116263,0.8204994750206033,0.8752934052382962,model_seed
0.0,0.02,confounded,source_shuffle_initialization,validation_nll,5,-0.9194295883178711,0.03290221558126735,-0.960276535446788,-0.8785826411889542,model_seed
0.0,0.02,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.19313307048545944,0.0018894298554133868,0.19078740956128118,0.1954787314096377,model_seed
0.0,0.02,independent_latents,V0_random_init_mechanism,do_mae,5,0.013034999624918336,0.0010406204010088428,0.011743105880064232,0.01432689336977244,model_seed
0.0,0.02,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.02,independent_latents,V0_random_init_mechanism,mean_regret,5,0.0008774922167485752,0.0001305576556797003,0.0007154094644289927,0.0010395749690681575,model_seed
0.0,0.02,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.00699382747691871,0.0005035931182213321,0.006368634276063728,0.007619020677773691,model_seed
0.0,0.02,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.2375404530744337,0.042232699722355514,0.1851100370007927,0.2899708691480747,model_seed
0.0,0.02,independent_latents,V0_random_init_mechanism,validation_nll,5,-1.042188286781311,0.013124702853494541,-1.058482145236383,-1.025894428326239,model_seed
0.0,0.02,independent_latents,V7_oracle_u_aware,do_mae,5,0.010346878672002515,0.0007304624582089841,0.009440035139340578,0.011253722204664451,model_seed
0.0,0.02,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0007235871266758869,0.00010843732499477464,0.0005889659893873526,0.0008582082639644212,model_seed
0.0,0.02,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.21488673139158573,0.02260744232566082,0.18682038433615936,0.2429530784470121,model_seed
0.0,0.02,independent_latents,no_staged_training,behavior_table_mae,5,0.11997951491902359,0.0077488650675909985,0.11035957060423379,0.12959945923381339,model_seed
0.0,0.02,independent_latents,no_staged_training,do_mae,5,0.012248889131878205,0.0008653533490022053,0.011174583287421673,0.013323194976334737,model_seed
0.0,0.02,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,independent_latents,no_staged_training,mean_regret,5,0.0011107235576651867,0.00018901124003022456,0.0008760727296923359,0.0013453743856380374,model_seed
0.0,0.02,independent_latents,no_staged_training,reward_mode_separation,5,0.016105158523135425,0.0017801747690281771,0.01389513395834212,0.01831518308792873,model_seed
0.0,0.02,independent_latents,no_staged_training,top_set_disagreement,5,0.27443365695792876,0.03458394823920401,0.23149889769386728,0.31736841622199025,model_seed
0.0,0.02,independent_latents,no_staged_training,validation_nll,5,-1.136448359489441,0.03441201005982494,-1.1791696635317654,-1.0937270554471166,model_seed
0.0,0.02,independent_latents,pooled_mlp,do_mae,5,0.012603318566317195,0.00041477129684825765,0.012088394542702233,0.013118242589932157,model_seed
0.0,0.02,independent_latents,pooled_mlp,mean_regret,5,0.0008427035506201472,0.00010921547317326205,0.0007071163696490339,0.0009782907315912606,model_seed
0.0,0.02,independent_latents,pooled_mlp,top_set_disagreement,5,0.22524271844660193,0.028636662531558495,0.18969130588333433,0.26079413100986953,model_seed
0.0,0.02,independent_latents,pooled_mlp,validation_nll,5,-1.6957414150238037,0.03312652090576619,-1.7368668293491898,-1.6546160006984176,model_seed
0.0,0.02,independent_latents,public_residual_init_nll_best,behavior_table_mae,5,0.12486909367814654,0.003749890880103284,0.12021373561751812,0.12952445173877494,model_seed
0.0,0.02,independent_latents,public_residual_init_nll_best,do_mae,5,0.01261222594419697,0.0009151001564077502,0.011476161182414409,0.013748290705979532,model_seed
0.0,0.02,independent_latents,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,independent_latents,public_residual_init_nll_best,mean_regret,5,0.0012441209749474262,0.0001879013803381667,0.001010847998871814,0.0014773939510230383,model_seed
0.0,0.02,independent_latents,public_residual_init_nll_best,reward_mode_separation,5,0.01578800074215848,0.0021654286553082183,0.01309969698412294,0.01847630450019402,model_seed
0.0,0.02,independent_latents,public_residual_init_nll_best,top_set_disagreement,5,0.2970873786407767,0.03939722406092738,0.24817710619216343,0.34599765108939,model_seed
0.0,0.02,independent_latents,public_residual_init_nll_best,validation_nll,5,-1.1249581813812255,0.006086297740105682,-1.1325141066467108,-1.1174022561157402,model_seed
0.0,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.010972377920714623,0.0013023955666217402,0.009930244424095784,0.012014511417333461,model_seed
0.0,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.0011302230296350137,0.00021079471210277599,0.000961552131159644,0.0012988939281103834,model_seed
0.0,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.2761596548004315,0.04611697798731537,0.23925838704805652,0.31306092255280643,model_seed
0.0,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.069834454059601,0.021249369981228113,-1.0868374912374112,-1.0528314168817907,model_seed
0.0,0.02,independent_latents,source_shuffle_initialization,behavior_table_mae,5,0.3485912313891782,0.003374259853403965,0.34440220607898936,0.352780256699367,model_seed
0.0,0.02,independent_latents,source_shuffle_initialization,do_mae,5,0.012200145355373856,0.0007864120752335697,0.011223842334707485,0.013176448376040227,model_seed
0.0,0.02,independent_latents,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.02,independent_latents,source_shuffle_initialization,mean_regret,5,0.001164604481730081,7.29488066482385e-05,0.0010740410957806353,0.0012551678676795267,model_seed
0.0,0.02,independent_latents,source_shuffle_initialization,reward_mode_separation,5,0.014328835567453105,0.0010145144037590139,0.013069351502937322,0.015588319631968888,model_seed
0.0,0.02,independent_latents,source_shuffle_initialization,top_set_disagreement,5,0.28608414239482205,0.009323534168859502,0.2745093015969616,0.2976589831926825,model_seed
0.0,0.02,independent_latents,source_shuffle_initialization,validation_nll,5,-0.783729076385498,0.022103848398125604,-0.8111702292353347,-0.7562879235356614,model_seed
0.0,0.05,confounded,V0_random_init_mechanism,behavior_table_mae,5,0.19384387977835207,0.00283438966099091,0.1903250843847932,0.19736267517191095,model_seed
0.0,0.05,confounded,V0_random_init_mechanism,do_mae,5,0.025364390980828655,0.0008027664233465422,0.024367784610345354,0.026360997351311956,model_seed
0.0,0.05,confounded,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.0,0.05,confounded,V0_random_init_mechanism,mean_regret,5,0.006576086208138076,1.8305553101996886e-05,0.006553360505734358,0.006598811910541794,model_seed
0.0,0.05,confounded,V0_random_init_mechanism,reward_mode_separation,5,0.008444978566383361,0.0005537939402771289,0.007757462804931312,0.00913249432783541,model_seed
0.0,0.05,confounded,V0_random_init_mechanism,top_set_disagreement,5,0.9061488673139158,0.002288371460150612,0.9033079343739069,0.9089898002539246,model_seed
0.0,0.05,confounded,V0_random_init_mechanism,validation_nll,5,-0.6041236162185669,0.020578982145724383,-0.6296717010761688,-0.5785755313609651,model_seed
0.0,0.05,confounded,V1_explicit_collapsed,do_mae,5,0.026264904735054828,0.0032992973406396125,0.022168942756360277,0.03036086671374938,model_seed
0.0,0.05,confounded,V1_explicit_collapsed,mean_regret,5,0.006574999911685565,2.081884851278156e-05,0.006549154041142711,0.006600845782228419,model_seed
0.0,0.05,confounded,V1_explicit_collapsed,top_set_disagreement,5,0.9080906148867314,0.001772564911019934,0.9058900376938621,0.9102911920796006,model_seed
0.0,0.05,confounded,V1_explicit_collapsed,validation_nll,5,-0.553603994846344,0.05944740344273648,-0.6274058620603975,-0.47980212763229063,model_seed
0.0,0.05,confounded,V6_oracle_initialized_joint,behavior_table_mae,5,0.0012177396487347636,0.000321312607690094,0.0008188413111515607,0.0016166379863179665,model_seed
0.0,0.05,confounded,V6_oracle_initialized_joint,do_mae,5,0.01016998173855801,0.0010639271024880605,0.008849153540924588,0.011490809936191431,model_seed
0.0,0.05,confounded,V6_oracle_initialized_joint,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,confounded,V6_oracle_initialized_joint,mean_regret,5,0.0007953362870733307,0.00019557965919533174,0.0005525309969884983,0.001038141577158163,model_seed
0.0,0.05,confounded,V6_oracle_initialized_joint,reward_mode_separation,5,0.09936027250969867,0.0017307008267803787,0.0972116681097044,0.10150887690969294,model_seed
0.0,0.05,confounded,V6_oracle_initialized_joint,top_set_disagreement,5,0.22783171521035603,0.03812731773468774,0.18049798694426036,0.27516544347645167,model_seed
0.0,0.05,confounded,V6_oracle_initialized_joint,validation_nll,5,-1.0771727561950684,0.11122184569953218,-1.2152507783163482,-0.9390947340737885,model_seed
0.0,0.05,confounded,V7_oracle_u_aware,do_mae,5,0.011805688013137541,0.0011445307171301456,0.010384793253799401,0.013226582772475681,model_seed
0.0,0.05,confounded,V7_oracle_u_aware,mean_regret,5,0.0008240690227299776,0.00017559754630103638,0.0006060708252526726,0.0010420672202072826,model_seed
0.0,0.05,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.23948220064724915,0.03996468943439633,0.18986743983218146,0.28909696146231684,model_seed
0.0,0.05,confounded,no_staged_training,behavior_table_mae,5,0.0024741853197256755,0.0009444926104413036,0.0013016308567273317,0.0036467397827240192,model_seed
0.0,0.05,confounded,no_staged_training,do_mae,5,0.01263695778176066,0.0027169559060126612,0.009263952277909937,0.016009963285611384,model_seed
0.0,0.05,confounded,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,confounded,no_staged_training,mean_regret,5,0.0010240434013083313,0.00021192120882860093,0.0007609506502704209,0.0012871361523462417,model_seed
0.0,0.05,confounded,no_staged_training,reward_mode_separation,5,0.0989771002074786,0.0011992639367537194,0.09748825607486383,0.10046594434009337,model_seed
0.0,0.05,confounded,no_staged_training,top_set_disagreement,5,0.27313915857605175,0.036369991189867446,0.22798708960542874,0.31829122754667477,model_seed
0.0,0.05,confounded,no_staged_training,validation_nll,5,-1.007980501651764,0.03957838040804322,-1.0571156733541809,-0.9588453299493472,model_seed
0.0,0.05,confounded,pooled_mlp,do_mae,5,0.025798789113718447,0.0012524728895956401,0.024243887931597374,0.02735369029583952,model_seed
0.0,0.05,confounded,pooled_mlp,mean_regret,5,0.006572855003003403,1.7809884955882942e-05,0.00655074465522551,0.006594965350781296,model_seed
0.0,0.05,confounded,pooled_mlp,top_set_disagreement,5,0.9074433656957929,0.0017725649110199339,0.9052427885029236,0.9096439428886621,model_seed
0.0,0.05,confounded,pooled_mlp,validation_nll,5,-1.2645679473876954,0.011598633004996797,-1.2789672436281756,-1.2501686511472152,model_seed
0.0,0.05,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.005410720235582442,0.0034937063005034785,0.0010734063489796514,0.009748034122185233,model_seed
0.0,0.05,confounded,public_residual_init_nll_best,do_mae,5,0.010788627520075138,0.001287527764906921,0.009190206939240202,0.012387048100910073,model_seed
0.0,0.05,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.0,0.05,confounded,public_residual_init_nll_best,mean_regret,5,0.0012190890573629313,0.0001915486568206328,0.0009812881154038103,0.0014568899993220522,model_seed
