kappa,lambda_reward,condition,seed,method,latent_collapse,reward_mode_separation,behavior_separation,posterior_entropy,posterior_u_accuracy
0.0,0.1,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.0,0.1,independent_latents,0,pooled_mlp,,,,,
0.0,0.1,independent_latents,0,V0_random_init_mechanism,True,0.011119077819813793,0.17623022198677063,0.041785359382629395,0.5
0.0,0.1,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.0,0.1,independent_latents,1,pooled_mlp,,,,,
0.0,0.1,independent_latents,1,V0_random_init_mechanism,True,0.009277953695123043,0.18200212717056274,0.039251066744327545,0.5
0.0,0.1,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.0,0.1,independent_latents,2,pooled_mlp,,,,,
0.0,0.1,independent_latents,2,V0_random_init_mechanism,True,0.009865038622752124,0.16716818511486053,0.04056403040885925,0.5
0.0,0.1,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.0,0.1,independent_latents,3,pooled_mlp,,,,,
0.0,0.1,independent_latents,3,V0_random_init_mechanism,True,0.009470969226192377,0.17746761441230774,0.03921996429562569,0.5
0.0,0.1,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.0,0.1,independent_latents,4,pooled_mlp,,,,,
0.0,0.1,independent_latents,4,V0_random_init_mechanism,True,0.008995880448894619,0.17680993676185608,0.03656279668211937,0.5
0.0,0.1,independent_latents,4,V7_oracle_u_aware,,,,,1.0
0.3,0.0,confounded,0,public_residual_init_nll_best,False,0.009062385889876354,0.08447234332561493,0.5369494557380676,0.5042071197411003
0.3,0.0,confounded,0,source_shuffle_initialization,False,0.008630378565953858,0.08639564365148544,0.5654967427253723,0.501294498381877
0.3,0.0,confounded,0,no_staged_training,False,0.009658309989717827,0.055043160915374756,0.6275728344917297,0.5145631067961165
0.3,0.0,confounded,1,public_residual_init_nll_best,False,0.009594811005814474,0.049422621726989746,0.6153813600540161,0.5106796116504855
0.3,0.0,confounded,1,source_shuffle_initialization,False,0.009658112306556306,0.05720015615224838,0.6130093336105347,0.5029126213592233
0.3,0.0,confounded,1,no_staged_training,False,0.010326115890318687,0.0027357973158359528,0.5000161528587341,0.5022653721682848
0.3,0.0,confounded,2,public_residual_init_nll_best,False,0.008827691317830942,0.033497583121061325,0.641838788986206,0.5168284789644013
0.3,0.0,confounded,2,source_shuffle_initialization,False,0.008737489345009583,0.0385383777320385,0.6077694296836853,0.5051779935275081
0.3,0.0,confounded,2,no_staged_training,False,0.02554892644262643,0.062497012317180634,0.2908896207809448,0.5016181229773463
0.3,0.0,confounded,3,public_residual_init_nll_best,False,0.018423172213428648,0.036878250539302826,0.33509162068367004,0.5003236245954693
0.3,0.0,confounded,3,source_shuffle_initialization,False,0.011338852637587736,0.0457354336977005,0.45282289385795593,0.5
0.3,0.0,confounded,3,no_staged_training,False,0.008505631953222558,0.08164413273334503,0.6157928705215454,0.5029126213592233
0.3,0.0,confounded,4,public_residual_init_nll_best,False,0.19025994207773325,0.017313119024038315,0.0064453864470124245,0.5
0.3,0.0,confounded,4,source_shuffle_initialization,False,0.19800048437171736,0.040088653564453125,0.009544922038912773,0.501294498381877
0.3,0.0,confounded,4,no_staged_training,False,0.009383143566690264,0.032207190990448,0.3279891312122345,0.5016181229773463
0.3,0.0,confounded,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,confounded,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,confounded,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,confounded,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,confounded,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,confounded,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,confounded,0,pooled_mlp,,,,,
0.3,0.0,confounded,0,V0_random_init_mechanism,True,0.006971374844878878,0.17989477515220642,0.03491392731666565,0.5
0.3,0.0,confounded,0,V7_oracle_u_aware,,,,,1.0
0.3,0.0,confounded,1,pooled_mlp,,,,,
0.3,0.0,confounded,1,V0_random_init_mechanism,True,0.00766399490791091,0.1846938580274582,0.03483256325125694,0.5
0.3,0.0,confounded,1,V7_oracle_u_aware,,,,,1.0
0.3,0.0,confounded,2,pooled_mlp,,,,,
0.3,0.0,confounded,2,V0_random_init_mechanism,True,0.007378465552638647,0.16391444206237793,0.035182107239961624,0.5
0.3,0.0,confounded,2,V7_oracle_u_aware,,,,,1.0
0.3,0.0,confounded,3,pooled_mlp,,,,,
0.3,0.0,confounded,3,V0_random_init_mechanism,True,0.006478335964421261,0.17909668385982513,0.03543426841497421,0.5
0.3,0.0,confounded,3,V7_oracle_u_aware,,,,,1.0
0.3,0.0,confounded,4,pooled_mlp,,,,,
0.3,0.0,confounded,4,V0_random_init_mechanism,True,0.0070882975389948595,0.17691801488399506,0.03565537929534912,0.5
0.3,0.0,confounded,4,V7_oracle_u_aware,,,,,1.0
0.3,0.002,confounded,0,public_residual_init_nll_best,False,0.008191415671272005,0.03646891936659813,0.5388378500938416,0.5022653721682848
0.3,0.002,confounded,0,source_shuffle_initialization,False,0.009055906675328039,0.05511026829481125,0.6214538812637329,0.5003236245954693
0.3,0.002,confounded,0,no_staged_training,False,0.009289312560795947,0.030086100101470947,0.6457698345184326,0.510032362459547
0.3,0.002,confounded,1,public_residual_init_nll_best,False,0.009428645497906528,0.050239112228155136,0.595162570476532,0.5
0.3,0.002,confounded,1,source_shuffle_initialization,False,0.009242726611202064,0.07910934090614319,0.5553383231163025,0.5067961165048543
0.3,0.002,confounded,1,no_staged_training,False,0.010144550078846794,0.01280251145362854,0.48842668533325195,0.5003236245954693
0.3,0.002,confounded,2,public_residual_init_nll_best,False,0.01365084106605585,0.04797704145312309,0.5935944318771362,0.5006472491909385
0.3,0.002,confounded,2,source_shuffle_initialization,False,0.009304725624178183,0.059888988733291626,0.6276479363441467,0.5061488673139158
0.3,0.002,confounded,2,no_staged_training,False,0.01384234685165642,0.07216089963912964,0.3438725173473358,0.5022653721682848
0.3,0.002,confounded,3,public_residual_init_nll_best,False,0.0096846111064237,0.049936264753341675,0.6240033507347107,0.5103559870550162
0.3,0.002,confounded,3,source_shuffle_initialization,False,0.009578865236827468,0.05269795283675194,0.5990105271339417,0.5122977346278317
0.3,0.002,confounded,3,no_staged_training,False,0.008019363878747774,0.10003958642482758,0.5589239001274109,0.5009708737864078
0.3,0.002,confounded,4,public_residual_init_nll_best,False,0.22101318618742122,0.022404562681913376,3.5525726804763735e-10,0.5
0.3,0.002,confounded,4,source_shuffle_initialization,False,0.22333325907773077,0.028706401586532593,2.2306791136461612e-10,0.5
0.3,0.002,confounded,4,no_staged_training,False,0.008687680322752503,0.032692939043045044,0.3692903220653534,0.5003236245954693
0.3,0.002,confounded,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,confounded,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,confounded,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,confounded,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,confounded,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,confounded,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,confounded,0,pooled_mlp,,,,,
0.3,0.002,confounded,0,V0_random_init_mechanism,True,0.007239670664578434,0.17989620566368103,0.03490237891674042,0.5
0.3,0.002,confounded,0,V7_oracle_u_aware,,,,,1.0
0.3,0.002,confounded,1,pooled_mlp,,,,,
0.3,0.002,confounded,1,V0_random_init_mechanism,True,0.007746999438041143,0.18473872542381287,0.03519942983984947,0.5
0.3,0.002,confounded,1,V7_oracle_u_aware,,,,,1.0
0.3,0.002,confounded,2,pooled_mlp,,,,,
0.3,0.002,confounded,2,V0_random_init_mechanism,True,0.007123889129996735,0.16314879059791565,0.03510304167866707,0.5
0.3,0.002,confounded,2,V7_oracle_u_aware,,,,,1.0
0.3,0.002,confounded,3,pooled_mlp,,,,,
0.3,0.002,confounded,3,V0_random_init_mechanism,True,0.006330174487423513,0.17934152483940125,0.03490258380770683,0.5
0.3,0.002,confounded,3,V7_oracle_u_aware,,,,,1.0
0.3,0.002,confounded,4,pooled_mlp,,,,,
0.3,0.002,confounded,4,V0_random_init_mechanism,True,0.00691087966148149,0.17669901251792908,0.03610437363386154,0.5
0.3,0.002,confounded,4,V7_oracle_u_aware,,,,,1.0
0.3,0.005,confounded,0,public_residual_init_nll_best,False,0.010024072918785692,0.014666887000203133,0.5931140780448914,0.5106796116504855
0.3,0.005,confounded,0,source_shuffle_initialization,False,0.008611152273830705,0.025312302634119987,0.6311168670654297,0.5061488673139158
0.3,0.005,confounded,0,no_staged_training,False,0.00940849107552907,0.03388108313083649,0.6525465846061707,0.5048543689320388
0.3,0.005,confounded,1,public_residual_init_nll_best,False,0.009714781366105063,0.01787504367530346,0.5863156914710999,0.501294498381877
0.3,0.005,confounded,1,source_shuffle_initialization,False,0.009162162324108327,0.03774113208055496,0.5326640009880066,0.5003236245954693
0.3,0.005,confounded,1,no_staged_training,False,0.009337742067811298,0.016825927421450615,0.4636741578578949,0.501294498381877
0.3,0.005,confounded,2,public_residual_init_nll_best,False,0.013803823666215456,0.022366851568222046,0.6066028475761414,0.5233009708737864
0.3,0.005,confounded,2,source_shuffle_initialization,False,0.013803823666215456,0.029180755838751793,0.6068518161773682,0.5255663430420712
0.3,0.005,confounded,2,no_staged_training,False,0.010001877370568985,0.044865868985652924,0.44431519508361816,0.5035598705501618
0.3,0.005,confounded,3,public_residual_init_nll_best,False,0.009119193707700875,0.04230675846338272,0.6571390628814697,0.5074433656957928
0.3,0.005,confounded,3,source_shuffle_initialization,False,0.009351798744854539,0.05701049417257309,0.6590504050254822,0.5087378640776699
0.3,0.005,confounded,3,no_staged_training,False,0.007190268761694384,0.030736930668354034,0.49589526653289795,0.5003236245954693
0.3,0.005,confounded,4,public_residual_init_nll_best,False,0.18054092321777948,0.004090092610567808,0.0007506870315410197,0.5
0.3,0.005,confounded,4,source_shuffle_initialization,False,0.19314293514682623,0.007952326908707619,0.00021003079018555582,0.5
0.3,0.005,confounded,4,no_staged_training,False,0.009666440687549708,0.010696019977331161,0.31971654295921326,0.5016181229773463
0.3,0.005,confounded,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,confounded,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,confounded,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,confounded,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,confounded,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,confounded,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,confounded,0,pooled_mlp,,,,,
0.3,0.005,confounded,0,V0_random_init_mechanism,True,0.006613290898532874,0.17992733418941498,0.03496699035167694,0.5
0.3,0.005,confounded,0,V7_oracle_u_aware,,,,,1.0
0.3,0.005,confounded,1,pooled_mlp,,,,,
0.3,0.005,confounded,1,V0_random_init_mechanism,True,0.00774717494570842,0.1848178505897522,0.03508143499493599,0.5
0.3,0.005,confounded,1,V7_oracle_u_aware,,,,,1.0
0.3,0.005,confounded,2,pooled_mlp,,,,,
0.3,0.005,confounded,2,V0_random_init_mechanism,True,0.007268798065288221,0.16202038526535034,0.034991197288036346,0.5
0.3,0.005,confounded,2,V7_oracle_u_aware,,,,,1.0
0.3,0.005,confounded,3,pooled_mlp,,,,,
0.3,0.005,confounded,3,V0_random_init_mechanism,True,0.00672364343140555,0.17945513129234314,0.034767817705869675,0.5
0.3,0.005,confounded,3,V7_oracle_u_aware,,,,,1.0
0.3,0.005,confounded,4,pooled_mlp,,,,,
0.3,0.005,confounded,4,V0_random_init_mechanism,True,0.006908820646530214,0.17676304280757904,0.03563524782657623,0.5
0.3,0.005,confounded,4,V7_oracle_u_aware,,,,,1.0
0.3,0.01,confounded,0,public_residual_init_nll_best,False,0.008809759611279265,0.03201285004615784,0.6406362652778625,0.5116504854368932
0.3,0.01,confounded,0,source_shuffle_initialization,False,0.00928276283657756,0.03425876423716545,0.6431875228881836,0.5349514563106796
0.3,0.01,confounded,0,no_staged_training,False,0.00924600110482137,0.02062918245792389,0.6530355215072632,0.502588996763754
0.3,0.01,confounded,1,public_residual_init_nll_best,False,0.010911705013003392,0.042040154337882996,0.4411899149417877,0.501294498381877
0.3,0.01,confounded,1,source_shuffle_initialization,False,0.011062114453723161,0.02571888640522957,0.4531681537628174,0.5003236245954693
0.3,0.01,confounded,1,no_staged_training,False,0.00898943145877802,0.06162908300757408,0.6117590069770813,0.5006472491909385
0.3,0.01,confounded,2,public_residual_init_nll_best,False,0.15714653112766186,0.015140725299715996,0.026650387793779373,0.5045307443365695
0.3,0.01,confounded,2,source_shuffle_initialization,False,0.1557026362234601,0.013430259190499783,0.02767360955476761,0.5045307443365695
0.3,0.01,confounded,2,no_staged_training,False,0.03212520365356671,0.024480875581502914,0.44180652499198914,0.5116504854368932
0.3,0.01,confounded,3,public_residual_init_nll_best,False,0.009252128497941372,0.03821233659982681,0.6529809236526489,0.5330097087378641
0.3,0.01,confounded,3,source_shuffle_initialization,False,0.008909550742811016,0.017084769904613495,0.6582827568054199,0.5223300970873787
0.3,0.01,confounded,3,no_staged_training,False,0.008069443771378455,0.05451267957687378,0.39981475472450256,0.5006472491909385
0.3,0.01,confounded,4,public_residual_init_nll_best,False,0.010630110909570485,0.04993706941604614,0.5554381012916565,0.5122977346278317
0.3,0.01,confounded,4,source_shuffle_initialization,False,0.010604015964422555,0.026717757806181908,0.5387071967124939,0.5074433656957928
0.3,0.01,confounded,4,no_staged_training,False,0.009719094303630644,0.041044045239686966,0.34990808367729187,0.5035598705501618
0.3,0.01,confounded,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,confounded,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,confounded,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,confounded,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,confounded,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,confounded,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,confounded,0,pooled_mlp,,,,,
0.3,0.01,confounded,0,V0_random_init_mechanism,True,0.0070272234572377485,0.17998945713043213,0.035019390285015106,0.5
0.3,0.01,confounded,0,V7_oracle_u_aware,,,,,1.0
0.3,0.01,confounded,1,pooled_mlp,,,,,
0.3,0.01,confounded,1,V0_random_init_mechanism,True,0.007552762018574788,0.1848958134651184,0.035204362124204636,0.5
0.3,0.01,confounded,1,V7_oracle_u_aware,,,,,1.0
0.3,0.01,confounded,2,pooled_mlp,,,,,
0.3,0.01,confounded,2,V0_random_init_mechanism,True,0.0072817782220279195,0.16030961275100708,0.035025835037231445,0.5
0.3,0.01,confounded,2,V7_oracle_u_aware,,,,,1.0
0.3,0.01,confounded,3,pooled_mlp,,,,,
0.3,0.01,confounded,3,V0_random_init_mechanism,True,0.006421136274381399,0.17959493398666382,0.035034820437431335,0.5
0.3,0.01,confounded,3,V7_oracle_u_aware,,,,,1.0
0.3,0.01,confounded,4,pooled_mlp,,,,,
0.3,0.01,confounded,4,V0_random_init_mechanism,True,0.007162710429954013,0.17642490565776825,0.03611762449145317,0.5
0.3,0.01,confounded,4,V7_oracle_u_aware,,,,,1.0
0.3,0.02,confounded,0,public_residual_init_nll_best,False,0.01251696072282767,0.1019103080034256,0.5475574135780334,0.5588996763754045
0.3,0.02,confounded,0,source_shuffle_initialization,False,0.01406765046994815,0.17112664878368378,0.554842472076416,0.559546925566343
0.3,0.02,confounded,0,no_staged_training,False,0.015520824201711733,0.16532385349273682,0.5700436234474182,0.6210355987055016
0.3,0.02,confounded,1,public_residual_init_nll_best,False,0.013195950908242418,0.11722415685653687,0.5919957756996155,0.6381877022653721
0.3,0.02,confounded,1,source_shuffle_initialization,False,0.015986124925353413,0.19903099536895752,0.515499472618103,0.5433656957928803
0.3,0.02,confounded,1,no_staged_training,False,0.014440577072696106,0.2003277987241745,0.5608485341072083,0.5737864077669903
0.3,0.02,confounded,2,public_residual_init_nll_best,False,0.015573949666759323,0.14903980493545532,0.5414538979530334,0.6524271844660194
0.3,0.02,confounded,2,source_shuffle_initialization,False,0.015110302914790902,0.31790459156036377,0.5228942036628723,0.6216828478964401
0.3,0.02,confounded,2,no_staged_training,False,0.01230699696690477,0.08620824664831161,0.44245630502700806,0.501294498381877
0.3,0.02,confounded,3,public_residual_init_nll_best,False,0.013224219504322787,0.14090190827846527,0.5796327590942383,0.6142394822006473
0.3,0.02,confounded,3,source_shuffle_initialization,False,0.012613557135189109,0.1370367407798767,0.5972334146499634,0.6313915857605178
0.3,0.02,confounded,3,no_staged_training,False,0.01401994803513663,0.3211435377597809,0.5262132287025452,0.6197411003236246
0.3,0.02,confounded,4,public_residual_init_nll_best,False,0.013018591019664188,0.12330441921949387,0.5260772705078125,0.5673139158576052
0.3,0.02,confounded,4,source_shuffle_initialization,False,0.013081234375714767,0.21303299069404602,0.5605343580245972,0.5689320388349515
0.3,0.02,confounded,4,no_staged_training,False,0.014303319757031223,0.14190517365932465,0.568047046661377,0.584789644012945
0.3,0.02,confounded,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,confounded,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,confounded,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,confounded,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,confounded,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,confounded,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,confounded,0,pooled_mlp,,,,,
0.3,0.02,confounded,0,V0_random_init_mechanism,True,0.006963524870267747,0.18000094592571259,0.03595445305109024,0.5
0.3,0.02,confounded,0,V7_oracle_u_aware,,,,,1.0
0.3,0.02,confounded,1,pooled_mlp,,,,,
0.3,0.02,confounded,1,V0_random_init_mechanism,True,0.00799139601067708,0.18502086400985718,0.03577740117907524,0.5
0.3,0.02,confounded,1,V7_oracle_u_aware,,,,,1.0
0.3,0.02,confounded,2,pooled_mlp,,,,,
0.3,0.02,confounded,2,V0_random_init_mechanism,True,0.007268861966568128,0.15445533394813538,0.035253092646598816,0.5
0.3,0.02,confounded,2,V7_oracle_u_aware,,,,,1.0
0.3,0.02,confounded,3,pooled_mlp,,,,,
0.3,0.02,confounded,3,V0_random_init_mechanism,True,0.0063948909854636155,0.17989933490753174,0.03522965684533119,0.5
0.3,0.02,confounded,3,V7_oracle_u_aware,,,,,1.0
0.3,0.02,confounded,4,pooled_mlp,,,,,
0.3,0.02,confounded,4,V0_random_init_mechanism,True,0.006890943890132685,0.17624108493328094,0.0353478342294693,0.5
0.3,0.02,confounded,4,V7_oracle_u_aware,,,,,1.0
0.3,0.05,confounded,0,public_residual_init_nll_best,False,0.09271923011596803,0.39384886622428894,0.023183176293969154,0.9880258899676375
0.3,0.05,confounded,0,source_shuffle_initialization,False,0.09198020043890999,0.5238673686981201,0.024709684774279594,0.9889967637540453
0.3,0.05,confounded,0,no_staged_training,False,0.09004943329355944,0.39506739377975464,0.07362044602632523,0.9831715210355987
0.3,0.05,confounded,1,public_residual_init_nll_best,False,0.09048332739123727,0.36567258834838867,0.03658076375722885,0.988673139158576
0.3,0.05,confounded,1,source_shuffle_initialization,False,0.08910415836928552,0.5178324580192566,0.019413838163018227,0.9883495145631068
0.3,0.05,confounded,1,no_staged_training,False,0.09107549023834831,0.39941734075546265,0.07865549623966217,0.9857605177993527
0.3,0.05,confounded,2,public_residual_init_nll_best,False,0.0907583526384563,0.38095712661743164,0.011634374037384987,0.9851132686084142
0.3,0.05,confounded,2,source_shuffle_initialization,False,0.09210868522691523,0.49503636360168457,0.02286163717508316,0.9883495145631068
0.3,0.05,confounded,2,no_staged_training,False,0.0908569797684164,0.40196603536605835,0.09016791731119156,0.9799352750809062
0.3,0.05,confounded,3,public_residual_init_nll_best,False,0.09247292549327196,0.3782941699028015,0.02012641914188862,0.9922330097087378
0.3,0.05,confounded,3,source_shuffle_initialization,False,0.09349801385394935,0.5379915237426758,0.00820902083069086,0.9922330097087378
0.3,0.05,confounded,3,no_staged_training,False,0.09215768294925024,0.4031769037246704,0.07702825218439102,0.9870550161812298
0.3,0.05,confounded,4,public_residual_init_nll_best,False,0.09224159181195114,0.3925396203994751,0.03332973271608353,0.9789644012944984
0.3,0.05,confounded,4,source_shuffle_initialization,False,0.09028249358133986,0.5041382312774658,0.055032771080732346,0.9812297734627832
0.3,0.05,confounded,4,no_staged_training,False,0.09114095389057844,0.39593803882598877,0.09169311076402664,0.9737864077669903
0.3,0.05,confounded,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,confounded,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,confounded,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,confounded,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,confounded,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,confounded,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,confounded,0,pooled_mlp,,,,,
0.3,0.05,confounded,0,V0_random_init_mechanism,True,0.008762917321691457,0.17869219183921814,0.04250473901629448,0.5
0.3,0.05,confounded,0,V7_oracle_u_aware,,,,,1.0
0.3,0.05,confounded,1,pooled_mlp,,,,,
0.3,0.05,confounded,1,V0_random_init_mechanism,True,0.008490087180855506,0.1849236786365509,0.03866459056735039,0.5
0.3,0.05,confounded,1,V7_oracle_u_aware,,,,,1.0
0.3,0.05,confounded,2,pooled_mlp,,,,,
0.3,0.05,confounded,2,V0_random_init_mechanism,True,0.00801060382938714,0.1616831123828888,0.036306336522102356,0.5
0.3,0.05,confounded,2,V7_oracle_u_aware,,,,,1.0
0.3,0.05,confounded,3,pooled_mlp,,,,,
0.3,0.05,confounded,3,V0_random_init_mechanism,True,0.0075033730435458594,0.18027082085609436,0.037728484719991684,0.5
0.3,0.05,confounded,3,V7_oracle_u_aware,,,,,1.0
0.3,0.05,confounded,4,pooled_mlp,,,,,
0.3,0.05,confounded,4,V0_random_init_mechanism,True,0.008462941821524711,0.17511527240276337,0.03655309975147247,0.5
0.3,0.05,confounded,4,V7_oracle_u_aware,,,,,1.0
0.3,0.1,confounded,0,public_residual_init_nll_best,False,0.192421018033051,0.39501386880874634,1.0648129489254643e-07,1.0
0.3,0.1,confounded,0,source_shuffle_initialization,False,0.19152117893368978,0.537412166595459,4.3283637296553934e-07,1.0
0.3,0.1,confounded,0,no_staged_training,False,0.18998361017080842,0.38071319460868835,0.00017002808453980833,1.0
0.3,0.1,confounded,1,public_residual_init_nll_best,False,0.18991881955073803,0.39710164070129395,0.00029261846793815494,0.9983818770226537
0.3,0.1,confounded,1,source_shuffle_initialization,False,0.19044598537797966,0.5386966466903687,0.0002332576987100765,0.9990291262135922
0.3,0.1,confounded,1,no_staged_training,False,0.19273021515448643,0.3828502297401428,0.000955889408942312,0.9993527508090615
0.3,0.1,confounded,2,public_residual_init_nll_best,False,0.1894804864126636,0.39595139026641846,0.0013429044047370553,0.9993527508090615
0.3,0.1,confounded,2,source_shuffle_initialization,False,0.18943848699566115,0.5360862016677856,0.0015288458671420813,0.998705501618123
0.3,0.1,confounded,2,no_staged_training,False,0.1928444891866132,0.38085684180259705,0.001484413049183786,0.9954692556634305
0.3,0.1,confounded,3,public_residual_init_nll_best,False,0.19040152663115778,0.39788544178009033,0.0009076304850168526,0.9990291262135922
0.3,0.1,confounded,3,source_shuffle_initialization,False,0.19150718619506202,0.5386537313461304,0.0010641129920259118,0.9996763754045307
0.3,0.1,confounded,3,no_staged_training,False,0.1922363562854027,0.3976104259490967,7.061728683765978e-05,1.0
0.3,0.1,confounded,4,public_residual_init_nll_best,False,0.19011976375788045,0.39990800619125366,0.0005248497473075986,0.998705501618123
0.3,0.1,confounded,4,source_shuffle_initialization,False,0.19228149346803683,0.5404223203659058,0.00013052990834694356,0.9993527508090615
0.3,0.1,confounded,4,no_staged_training,False,0.19475854742305806,0.3806949853897095,0.0011544920271262527,0.9996763754045307
0.3,0.1,confounded,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,confounded,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,confounded,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,confounded,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,confounded,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,confounded,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,confounded,0,pooled_mlp,,,,,
0.3,0.1,confounded,0,V0_random_init_mechanism,True,0.01138526466333129,0.1777392476797104,0.047464609146118164,0.5
0.3,0.1,confounded,0,V7_oracle_u_aware,,,,,1.0
0.3,0.1,confounded,1,pooled_mlp,,,,,
0.3,0.1,confounded,1,V0_random_init_mechanism,True,0.015020333020885708,0.184421569108963,0.041888218373060226,0.5
0.3,0.1,confounded,1,V7_oracle_u_aware,,,,,1.0
0.3,0.1,confounded,2,pooled_mlp,,,,,
0.3,0.1,confounded,2,V0_random_init_mechanism,True,0.025654072338820513,0.16682277619838715,0.04072406515479088,0.5
0.3,0.1,confounded,2,V7_oracle_u_aware,,,,,1.0
0.3,0.1,confounded,3,pooled_mlp,,,,,
0.3,0.1,confounded,3,V0_random_init_mechanism,True,0.010657048623351576,0.18002021312713623,0.04216320440173149,0.5
0.3,0.1,confounded,3,V7_oracle_u_aware,,,,,1.0
0.3,0.1,confounded,4,pooled_mlp,,,,,
0.3,0.1,confounded,4,V0_random_init_mechanism,True,0.011761021373214775,0.17123809456825256,0.04539388790726662,0.5
0.3,0.1,confounded,4,V7_oracle_u_aware,,,,,1.0
0.3,0.0,independent_latents,0,public_residual_init_nll_best,False,0.008488956110074585,0.0248675849288702,0.6506521701812744,0.5161812297734628
0.3,0.0,independent_latents,0,source_shuffle_initialization,False,0.008483085785146208,0.043915778398513794,0.6513200998306274,0.5135922330097087
0.3,0.0,independent_latents,0,no_staged_training,False,0.008535292208776496,0.04369151219725609,0.498485267162323,0.5032362459546925
0.3,0.0,independent_latents,1,public_residual_init_nll_best,False,0.009670367703309287,0.03366335853934288,0.6326537728309631,0.5103559870550162
0.3,0.0,independent_latents,1,source_shuffle_initialization,False,0.009581296900010758,0.03664138913154602,0.6350231170654297,0.5051779935275081
0.3,0.0,independent_latents,1,no_staged_training,False,0.010419109621251884,0.004054906778037548,0.32476145029067993,0.5
0.3,0.0,independent_latents,2,public_residual_init_nll_best,False,0.014778976107007402,0.04847321659326553,0.6008716225624084,0.5469255663430421
0.3,0.0,independent_latents,2,source_shuffle_initialization,False,0.010294533169941543,0.058249201625585556,0.6137915253639221,0.5184466019417475
0.3,0.0,independent_latents,2,no_staged_training,False,0.010552883287085316,0.10604456067085266,0.38414162397384644,0.501294498381877
0.3,0.0,independent_latents,3,public_residual_init_nll_best,False,0.02617243423488287,0.01754685863852501,0.3571988046169281,0.5006472491909385
0.3,0.0,independent_latents,3,source_shuffle_initialization,False,0.05657680337611392,0.018285254016518593,0.2787706255912781,0.5
0.3,0.0,independent_latents,3,no_staged_training,False,0.007655626086893768,0.002693058690056205,0.6485170722007751,0.5029126213592233
0.3,0.0,independent_latents,4,public_residual_init_nll_best,False,0.009610001009228165,0.02378261089324951,0.5886697173118591,0.502588996763754
0.3,0.0,independent_latents,4,source_shuffle_initialization,False,0.009050392699074162,0.03952717036008835,0.5715216398239136,0.503883495145631
0.3,0.0,independent_latents,4,no_staged_training,False,0.010364710445083747,0.015910033136606216,0.3002965748310089,0.502588996763754
