kappa,lambda_reward,condition,seed,method,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,calibration_budget,calibration_replicate
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009363205131142575,0.0009363205131142575,0.003144815636438104,0.0035792949653997022,0.01128598084899668,0,12
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009441269079020422,0.0009441269079020422,0.003353278328065874,0.0037232356975918533,0.013970473840112074,0,12
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001040416934982793,0.001040416934982793,0.0031518513030361077,0.003721248984408731,0.013939816538002692,0,12
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009703045154601219,0.0009703045154601219,0.002998240952771777,0.003752413865282378,0.009481088087252676,0,12
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0009232825099302517,0.0009232825099302517,0.003279244776648825,0.003719932903997147,0.014126171379406305,0,12
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007193008275538613,0.0007193008275538613,0.002849537893771066,0.0029502823693593225,0.013970473840112074,8,12
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009163913256402347,0.0009163913256402347,0.0030778795611177447,0.0035200973702010246,0.01128598084899668,8,12
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009246034869275208,0.0009246034869275208,0.0032466190620523178,0.0037000423533340766,0.013970473840112074,8,12
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0012382048817495923,0.0012382048817495923,0.003298321624660552,0.004077627188009636,0.013939816538002692,8,12
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009501331890472438,0.0009501331890472438,0.0029655672264201852,0.003752413865282378,0.009481088087252676,8,12
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0009079260403188469,0.0009079260403188469,0.0030829576533903703,0.0036631682522687108,0.014126171379406305,8,12
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007626393026974854,0.0007626393026974854,0.0029829815763737087,0.0031308125069349647,0.013970473840112074,16,12
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008889340308122452,0.0008889340308122452,0.0030520068391220417,0.003462584347278263,0.01128598084899668,16,12
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009154445720547671,0.0009154445720547671,0.0032514065835048626,0.0037000423533340766,0.013970473840112074,16,12
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011826312850229824,0.0011826312850229824,0.0032339209475407216,0.003931300180744301,0.013939816538002692,16,12
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009353528152345938,0.0009353528152345938,0.002979629071211232,0.003710343282423522,0.009481088087252676,16,12
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.001005784040431645,0.001005784040431645,0.003306247537163599,0.0037070404888288164,0.014126171379406305,16,12
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0008327213601239729,0.0008327213601239729,0.002957596554923076,0.003401551104389,0.01128598084899668,32,12
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008798891057361225,0.0008798891057361225,0.0030548958839602455,0.003462584347278263,0.01128598084899668,32,12
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009055588769348198,0.0009055588769348198,0.0032162953215271184,0.0037000423533340766,0.013970473840112074,32,12
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,32,12
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.000903452377846963,0.000903452377846963,0.002848640660762363,0.003710343282423522,0.008343861705665034,32,12
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0013616018619299632,0.0013616018619299632,0.003932102573236997,0.004760106503549719,0.014126171379406305,32,12
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.000839143028625851,0.000839143028625851,0.002980404549946988,0.0034163480225340766,0.01128598084899668,64,12
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.000839143028625851,0.000839143028625851,0.002980404549946988,0.0034163480225340766,0.01128598084899668,64,12
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0008935853853712809,0.0008935853853712809,0.003210673070694486,0.003653539652220949,0.013970473840112074,64,12
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011516613688287458,0.0011516613688287458,0.0032059762429556974,0.0038758594573365273,0.013939816538002692,64,12
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0008791564190324599,0.0008791564190324599,0.0028297847237607303,0.0036222276909002806,0.008343861705665034,64,12
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0013698934437661064,0.0013698934437661064,0.003848155219306608,0.004907876583108449,0.014126171379406305,64,12
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009114063179699223,0.0009114063179699223,0.003200279002871659,0.003653539652220949,0.013970473840112074,128,12
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008798891057361225,0.0008798891057361225,0.0030548958839602455,0.003462584347278263,0.01128598084899668,128,12
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009114063179699223,0.0009114063179699223,0.003200279002871659,0.003653539652220949,0.013970473840112074,128,12
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,128,12
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.000870144161883705,0.000870144161883705,0.00286036751087303,0.0034457627891598007,0.009481088087252676,128,12
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.001457928869165326,0.001457928869165326,0.004022321612250765,0.005535784632430562,0.014126171379406305,128,12
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0006734261609244874,0.0006734261609244874,0.0027380089963903497,0.002904737037226024,0.00907889974560483,0,13
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009363205131142575,0.0009363205131142575,0.003144815636438104,0.0035792949653997022,0.01128598084899668,0,13
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009441269079020422,0.0009441269079020422,0.003353278328065874,0.0037232356975918533,0.013970473840112074,0,13
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001040416934982793,0.001040416934982793,0.0031518513030361077,0.003721248984408731,0.013939816538002692,0,13
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009703045154601219,0.0009703045154601219,0.002998240952771777,0.003752413865282378,0.009481088087252676,0,13
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0009232825099302517,0.0009232825099302517,0.003279244776648825,0.003719932903997147,0.014126171379406305,0,13
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007098479154062205,0.0007098479154062205,0.0028120898187246426,0.002904737037226024,0.013970473840112074,8,13
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0010500539357043296,0.0010500539357043296,0.0034154385908698724,0.0038050620507465976,0.013970473840112074,8,13
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009221756811775724,0.0009221756811775724,0.003238094153225794,0.0037000423533340766,0.013970473840112074,8,13
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0012214845402487705,0.0012214845402487705,0.0032820758516249574,0.003996235436472161,0.013939816538002692,8,13
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009069908407431212,0.0009069908407431212,0.0029501070504170993,0.003559607839590661,0.009481088087252676,8,13
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0008756799478564236,0.0008756799478564236,0.003040282066153201,0.0034944663320574105,0.014126171379406305,8,13
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0008063095022391004,0.0008063095022391004,0.0030018028456853256,0.0035200973702010246,0.013970473840112074,16,13
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008801637530592259,0.0008801637530592259,0.003090574996537509,0.0035200973702010246,0.01128598084899668,16,13
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0008922336680809981,0.0008922336680809981,0.0032435318051415103,0.003653306192020355,0.013970473840112074,16,13
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0012158445572641508,0.0012158445572641508,0.0032669214625619357,0.003996235436472161,0.013939816538002692,16,13
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009069908407431212,0.0009069908407431212,0.0029501070504170993,0.003559607839590661,0.009481088087252676,16,13
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0008830948391037675,0.0008830948391037675,0.003066025902056901,0.0034944663320574105,0.014126171379406305,16,13
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0008143457932579033,0.0008143457932579033,0.0029956291680558584,0.0034176573664275616,0.013970473840112074,32,13
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.000867864203405445,0.000867864203405445,0.0030824142396814083,0.003462584347278263,0.01128598084899668,32,13
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009009500920173448,0.0009009500920173448,0.003237134632946041,0.0037000423533340766,0.013970473840112074,32,13
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011953463390447642,0.0011953463390447642,0.0032400177084634394,0.003931565177631313,0.013939816538002692,32,13
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.000912630108207577,0.000912630108207577,0.002937528160793139,0.003559607839590661,0.009481088087252676,32,13
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0008863955712409873,0.0008863955712409873,0.0030432914612607232,0.0034944663320574105,0.014126171379406305,32,13
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007989493692063383,0.0007989493692063383,0.002938992322437602,0.003238333380166212,0.009481088087252676,64,13
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009178501265283598,0.0009178501265283598,0.0031166559241457494,0.0035674358299208277,0.01128598084899668,64,13
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0008940328061834462,0.0008940328061834462,0.003175357897823964,0.003653539652220949,0.013970473840112074,64,13
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,64,13
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0008514762361436757,0.0008514762361436757,0.0028290984620257613,0.0034457627891598007,0.008343861705665034,64,13
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0008981765406601025,0.0008981765406601025,0.0030837394562663522,0.0035200973702010246,0.014126171379406305,64,13
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0008969571557793124,0.0008969571557793124,0.003149542740179631,0.0035674358299208277,0.013970473840112074,128,13
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008559738333750824,0.0008559738333750824,0.0030056353921920505,0.0034457627891598007,0.01128598084899668,128,13
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0008958392400200193,0.0008958392400200193,0.003181773852484896,0.0035674358299208277,0.013970473840112074,128,13
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,128,13
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0008836722697839065,0.0008836722697839065,0.0029048375676939053,0.0034697786692818853,0.009481088087252676,128,13
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.001129683624014798,0.001129683624014798,0.003525982220409824,0.0039596013867489776,0.014126171379406305,128,13
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0006734261609244874,0.0006734261609244874,0.0027380089963903497,0.002904737037226024,0.00907889974560483,0,14
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009363205131142575,0.0009363205131142575,0.003144815636438104,0.0035792949653997022,0.01128598084899668,0,14
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009441269079020422,0.0009441269079020422,0.003353278328065874,0.0037232356975918533,0.013970473840112074,0,14
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001040416934982793,0.001040416934982793,0.0031518513030361077,0.003721248984408731,0.013939816538002692,0,14
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009703045154601219,0.0009703045154601219,0.002998240952771777,0.003752413865282378,0.009481088087252676,0,14
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0009232825099302517,0.0009232825099302517,0.003279244776648825,0.003719932903997147,0.014126171379406305,0,14
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009225468703366821,0.0009225468703366821,0.0033147323596980785,0.0037232356975918533,0.013970473840112074,8,14
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009384601855298926,0.0009384601855298926,0.0033719092712643814,0.003753214659990078,0.01324648664276884,8,14
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009536209399895967,0.0009536209399895967,0.003386998510997533,0.003760117987978972,0.013970473840112074,8,14
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0010380901051088279,0.0010380901051088279,0.003114270315326484,0.0037398647828393193,0.013939816538002692,8,14
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0011533841503441134,0.0011533841503441134,0.0031821044862172412,0.00433168374883488,0.00907889974560483,8,14
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.001432608155042114,0.001432608155042114,0.003988071350522642,0.005244079656198326,0.014126171379406305,8,14
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009013340552900557,0.0009013340552900557,0.003315621703388419,0.0037000423533340766,0.013970473840112074,16,14
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009650786067915614,0.0009650786067915614,0.0034276929827424425,0.0038050620507465976,0.01324648664276884,16,14
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.000907786369609741,0.000907786369609741,0.0033000704495224705,0.0037000423533340766,0.013970473840112074,16,14
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001151454316438765,0.001151454316438765,0.003205399853870076,0.0038758594573365273,0.013939816538002692,16,14
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0008779589560997705,0.0008779589560997705,0.00285567702562978,0.003559607839590661,0.008343861705665034,16,14
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.001432608155042114,0.001432608155042114,0.003988071350522642,0.005244079656198326,0.014126171379406305,16,14
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009043547485789311,0.0009043547485789311,0.00324936764314988,0.0037000423533340766,0.013970473840112074,32,14
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0010102047255257786,0.0010102047255257786,0.0034683695576385063,0.003960364823710892,0.01324648664276884,32,14
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009043547485789311,0.0009043547485789311,0.00324936764314988,0.0037000423533340766,0.013970473840112074,32,14
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,32,14
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009229049892434622,0.0009229049892434622,0.0029399756873838127,0.0036222276909002806,0.009481088087252676,32,14
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0014246101989826116,0.0014246101989826116,0.0039303977811216695,0.004907876583108449,0.014126171379406305,32,14
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009055588769348198,0.0009055588769348198,0.0032162953215271184,0.0037000423533340766,0.013970473840112074,64,14
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009409672081584395,0.0009409672081584395,0.003126439433558686,0.0035674358299208277,0.01128598084899668,64,14
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009055588769348198,0.0009055588769348198,0.0032162953215271184,0.0037000423533340766,0.013970473840112074,64,14
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,64,14
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0008651212165208119,0.0008651212165208119,0.002843855913882243,0.0034697786692818853,0.008343861705665034,64,14
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.001432608155042114,0.001432608155042114,0.003988071350522642,0.005244079656198326,0.014126171379406305,64,14
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009054014244624022,0.0009054014244624022,0.003179193638169117,0.003653539652220949,0.013970473840112074,128,14
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.000839143028625851,0.000839143028625851,0.002980404549946988,0.0034163480225340766,0.01128598084899668,128,14
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009114063179699223,0.0009114063179699223,0.003200279002871659,0.003653539652220949,0.013970473840112074,128,14
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,128,14
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.000858625621871495,0.000858625621871495,0.002792792812192547,0.0034697786692818853,0.008343861705665034,128,14
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0014532256080106673,0.0014532256080106673,0.004009345650672287,0.005535784632430562,0.014126171379406305,128,14
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0006734261609244874,0.0006734261609244874,0.0027380089963903497,0.002904737037226024,0.00907889974560483,0,15
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009363205131142575,0.0009363205131142575,0.003144815636438104,0.0035792949653997022,0.01128598084899668,0,15
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009441269079020422,0.0009441269079020422,0.003353278328065874,0.0037232356975918533,0.013970473840112074,0,15
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001040416934982793,0.001040416934982793,0.0031518513030361077,0.003721248984408731,0.013939816538002692,0,15
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009703045154601219,0.0009703045154601219,0.002998240952771777,0.003752413865282378,0.009481088087252676,0,15
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0009232825099302517,0.0009232825099302517,0.003279244776648825,0.003719932903997147,0.014126171379406305,0,15
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007209213323304565,0.0007209213323304565,0.0029311143643435665,0.0029152604119900617,0.013970473840112074,8,15
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009143224376897429,0.0009143224376897429,0.003104677288419017,0.0035200973702010246,0.01128598084899668,8,15
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009246034869275208,0.0009246034869275208,0.0032466190620523178,0.0037000423533340766,0.013970473840112074,8,15
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001214969771560306,0.001214969771560306,0.0032364280983804704,0.0039491702943466045,0.013939816538002692,8,15
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009416206365383827,0.0009416206365383827,0.0029995956359830955,0.003752413865282378,0.009481088087252676,8,15
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0012347471880183691,0.0012347471880183691,0.003704241564055107,0.0045237807867252395,0.014126171379406305,8,15
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007580145677910045,0.0007580145677910045,0.0029648924233850685,0.003238333380166212,0.013970473840112074,16,15
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008801150349556221,0.0008801150349556221,0.0030556802899021035,0.003462584347278263,0.01128598084899668,16,15
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009430656956980961,0.0009430656956980961,0.0032022780216561723,0.0037041992979285343,0.013970473840112074,16,15
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0012428681897889925,0.0012428681897889925,0.003254629412244057,0.003996235436472161,0.013939816538002692,16,15
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009213743207479861,0.0009213743207479861,0.00296567359490758,0.0036222276909002806,0.009481088087252676,16,15
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0013822267101904224,0.0013822267101904224,0.003954704198600375,0.004907876583108449,0.014126171379406305,16,15
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007473314498927126,0.0007473314498927126,0.002816163634351807,0.002959013160371791,0.009481088087252676,32,15
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008781003166410772,0.0008781003166410772,0.0030833295209328733,0.003462584347278263,0.01128598084899668,32,15
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009055588769348198,0.0009055588769348198,0.0032162953215271184,0.0037000423533340766,0.013970473840112074,32,15
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0012121543300308995,0.0012121543300308995,0.003201330666491863,0.0039491702943466045,0.013939816538002692,32,15
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009027352941019225,0.0009027352941019225,0.0029362653250262533,0.003559607839590661,0.009481088087252676,32,15
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0013272416421543707,0.0013272416421543707,0.0037973858094972274,0.004677047533635825,0.014126171379406305,32,15
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007227803991718303,0.0007227803991718303,0.0029386729387380992,0.003205528048466188,0.013970473840112074,64,15
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008798891057361225,0.0008798891057361225,0.0030548958839602455,0.003462584347278263,0.01128598084899668,64,15
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0008935853853712809,0.0008935853853712809,0.003210673070694486,0.003653539652220949,0.013970473840112074,64,15
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011737000445333446,0.0011751210198352883,0.0032673271509982295,0.003931300180744301,0.013939816538002692,64,15
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009148983454175657,0.0009148983454175657,0.0029448290493127895,0.003559607839590661,0.009481088087252676,64,15
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0013617522198778422,0.0013617522198778422,0.003860380146259204,0.004760106503549719,0.014126171379406305,64,15
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009114063179699223,0.0009114063179699223,0.003200279002871659,0.003653539652220949,0.013970473840112074,128,15
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008559738333750824,0.0008559738333750824,0.0030056353921920505,0.0034457627891598007,0.01128598084899668,128,15
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009114063179699223,0.0009114063179699223,0.003200279002871659,0.003653539652220949,0.013970473840112074,128,15
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,128,15
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0008781009529919704,0.0008781009529919704,0.0029492738529839006,0.0034697786692818853,0.009481088087252676,128,15
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0014160273006398184,0.0014160273006398184,0.003941913836916251,0.0050212144308925824,0.014126171379406305,128,15
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0006734261609244874,0.0006734261609244874,0.0027380089963903497,0.002904737037226024,0.00907889974560483,0,16
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009363205131142575,0.0009363205131142575,0.003144815636438104,0.0035792949653997022,0.01128598084899668,0,16
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009441269079020422,0.0009441269079020422,0.003353278328065874,0.0037232356975918533,0.013970473840112074,0,16
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001040416934982793,0.001040416934982793,0.0031518513030361077,0.003721248984408731,0.013939816538002692,0,16
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009703045154601219,0.0009703045154601219,0.002998240952771777,0.003752413865282378,0.009481088087252676,0,16
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0009232825099302517,0.0009232825099302517,0.003279244776648825,0.003719932903997147,0.014126171379406305,0,16
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0007678820586107571,0.0007678820586107571,0.00300348805203448,0.003401551104389,0.013970473840112074,8,16
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008961395963255612,0.0008961395963255612,0.0031113161265685215,0.0035792949653997022,0.009481088087252676,8,16
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009246034869275208,0.0009246034869275208,0.0032466190620523178,0.0037000423533340766,0.013970473840112074,8,16
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.001172386223449071,0.001172386223449071,0.0033235536059244303,0.003996235436472161,0.013939816538002692,8,16
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009167137885885303,0.0009167137885885303,0.002950672507019332,0.0036222276909002806,0.009481088087252676,8,16
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0008922008304662495,0.0008922008304662495,0.003132841552432626,0.003569842979932768,0.014126171379406305,8,16
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0008482889015759291,0.0008482889015759291,0.00308377965396426,0.003463579839963526,0.013970473840112074,16,16
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0009207995324960144,0.0009207995324960144,0.003126670940013939,0.0035674358299208277,0.01128598084899668,16,16
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009120111912545051,0.0009120111912545051,0.0032024029329277507,0.0037000423533340766,0.013970473840112074,16,16
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011516613688287458,0.0011516613688287458,0.0032059762429556974,0.0038758594573365273,0.013939816538002692,16,16
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0008884397874800265,0.0008884397874800265,0.0028897673087508228,0.003559607839590661,0.008343861705665034,16,16
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0009132714800893756,0.0009132714800893756,0.003101108652171616,0.003569842979932768,0.014126171379406305,16,16
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0009055588769348198,0.0009055588769348198,0.0032162953215271184,0.0037000423533340766,0.013970473840112074,32,16
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.001000269927194666,0.001000269927194666,0.003472847275316312,0.003960364823710892,0.01324648664276884,32,16
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0009055588769348198,0.0009055588769348198,0.0032162953215271184,0.0037000423533340766,0.013970473840112074,32,16
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.0011599084082256502,0.0011599084082256502,0.0032001044476939813,0.0038758594573365273,0.013939816538002692,32,16
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.0009069908407431212,0.0009069908407431212,0.0029501070504170993,0.003559607839590661,0.009481088087252676,32,16
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.0013335860420933352,0.0013335860420933352,0.003815537842655931,0.004677047533635825,0.014126171379406305,32,16
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.0008940328061834462,0.0008940328061834462,0.003175357897823964,0.003653539652220949,0.013970473840112074,64,16
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.0008861859169809799,0.0008861859169809799,0.0031117210039445773,0.0035200973702010246,0.01128598084899668,64,16
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.0008940328061834462,0.0008940328061834462,0.003175357897823964,0.003653539652220949,0.013970473840112074,64,16
