family,kappa,condition,action,mixture,metric,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,bootstrap_valid_repetitions,subset
population_effect,0.2,confounded,minus,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0022407499323791615,0.0014403259248095812,0.0018391574827298918,0.0005025924271010229,0.0011442308020397363,0.0036489630754268365,0.004163136761226127,0.00878666908848924,0.002178367804036845,0.002305350959364232,anchor_id,2000,0,,
population_effect,0.2,confounded,minus,all_sources_equal,delta_all_sources_equal_do_error,2048,0.1562427029816187,0.02633613525565741,0.15567841932770124,0.11869177737620076,0.14572554560255002,0.18039700454111818,0.1885536308370163,0.33387518670566096,0.1550569013788955,0.15738493779849919,anchor_id,2000,0,,
population_effect,0.2,confounded,base,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,confounded,base,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,confounded,base,logger12_balanced,reward_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,confounded,base,logger12_balanced,delta_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,confounded,base,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,confounded,base,all_sources_equal,delta_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,confounded,plus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0012451423600830193,0.0006975154286941142,0.0010418000832270735,0.0004517662034441816,0.000695716839298588,0.0019634243033636034,0.002183570559094505,0.0032556109880150785,0.0012155395536968066,0.001274820013290072,anchor_id,2000,0,,
population_effect,0.2,confounded,plus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.08047893738293828,0.013835200817086666,0.08067910366887648,0.05543513118570367,0.07553633641346047,0.09428556548587787,0.0977593792163721,0.0995672919096109,0.07986026434373464,0.0810687011695839,anchor_id,2000,0,,
population_effect,0.2,confounded,plus,logger12_balanced,reward_balanced_do_error,2048,0.0024013459801598604,0.0013452083267672065,0.0020091858747950386,0.0008712633923571467,0.0013417396186455877,0.003786604013629513,0.00421117179253927,0.006278678334031618,0.0023442548535578763,0.0024585814542020692,anchor_id,2000,0,,
population_effect,0.2,confounded,plus,logger12_balanced,delta_balanced_do_error,2048,0.15520937923852388,0.02668217300438144,0.15559541421854756,0.10691061014385739,0.1456772202259595,0.18183644772276453,0.18853594563157475,0.19202263439710673,0.15401622409148835,0.15634678082705478,anchor_id,2000,0,,
population_effect,0.2,confounded,plus,all_sources_equal,reward_all_sources_equal_do_error,2048,0.002401345980160248,0.0013452083267672084,0.0020091858747954827,0.0008712633923568359,0.0013417396186460318,0.0037866040136301793,0.004211171792540025,0.006278678334031618,0.0023442548535582692,0.0024585814542024357,anchor_id,2000,0,,
population_effect,0.2,confounded,plus,all_sources_equal,delta_all_sources_equal_do_error,2048,0.15520937923852382,0.026682173004381426,0.15559541421854756,0.1069106101438572,0.14567722022595964,0.1818364477227645,0.1885359456315746,0.19202263439710698,0.1540162240914883,0.15634678082705472,anchor_id,2000,0,,
population_effect,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0008023375651302666,0.0004627776284046686,0.0006614556862789556,0.0002823203867306538,0.0004309701486710689,0.0012793161115674707,0.0014353824682077575,0.002185510566122003,0.0007826032462760345,0.0008226921259613866,anchor_id,2000,0,,
population_effect,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.05383122408743204,0.008836620471940025,0.05377943618709542,0.041321506846436575,0.050333457245998255,0.06197463068227092,0.06513935688979297,0.08525973856373227,0.05342977871081347,0.05420488536736382,anchor_id,2000,0,,
population_effect,0.2,confounded,all,logger12_balanced,reward_balanced_do_error,2048,0.0015473653041796738,0.0008924997119232844,0.0012756645378235731,0.0005444750315515131,0.0008311567152937682,0.0024672525008797206,0.002768237617257574,0.004214913234664941,0.0015093062606750826,0.0015866205286396895,anchor_id,2000,0,,
population_effect,0.2,confounded,all,logger12_balanced,delta_balanced_do_error,2048,0.10381736074004752,0.017042053767312913,0.10371748407511262,0.07969147748955614,0.09707166754585375,0.11952250203009379,0.12562590257317224,0.16442949580148394,0.10304314465656887,0.1045379932084873,anchor_id,2000,0,,
population_effect,0.2,confounded,all,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0015473653041798033,0.000892499711923276,0.0012756645378236473,0.0005444750315518462,0.0008311567152940272,0.0024672525008797943,0.002768237617257722,0.004214913234664941,0.001509306260675221,0.0015866205286398148,anchor_id,2000,0,,
population_effect,0.2,confounded,all,all_sources_equal,delta_all_sources_equal_do_error,2048,0.1038173607400475,0.017042053767312906,0.10371748407511255,0.07969147748955614,0.09707166754585375,0.11952250203009382,0.12562590257317216,0.16442949580148383,0.10304314465656887,0.10453799320848729,anchor_id,2000,0,,
ranking,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,heavy_top_set_disagreement,2048,0.00146484375,0.03825457540859959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00341796875,anchor_id,2000,0,,
ranking,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,heavy_strict_flip,2048,0.0009765625,0.031242365945898062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00244140625,anchor_id,2000,0,,
ranking,0.2,confounded,all,logger12_balanced,balanced_vs_do_disagreement,2048,0.00146484375,0.03825457540859959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00341796875,anchor_id,2000,0,,
ranking,0.2,confounded,all,all_sources_equal,all_sources_equal_vs_do_disagreement,2048,0.00146484375,0.03825457540859959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00341796875,anchor_id,2000,0,,
population_effect,0.2,independent_latents,minus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,1.6750923564901044e-16,2.5321072890012086e-16,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,1.5655608320147562e-16,1.7835261262658107e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,minus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,2.2565804526945858e-16,2.5140690003364245e-16,1.3642703992359386e-16,2.86662265008196e-17,6.250273153996528e-17,2.502833704863631e-16,4.996937124987353e-16,1.8049804019544356e-15,2.142807441391048e-16,2.3652169880018564e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,minus,logger12_balanced,reward_balanced_do_error,2048,2.6243113585011635e-16,2.7933165671833803e-16,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,2.5017965130103015e-16,2.7463112079600945e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,minus,logger12_balanced,delta_balanced_do_error,2048,1.0829815038815662e-16,1.7382542458813976e-16,5.561946577567963e-17,2.5688517259383225e-18,1.3877787807814457e-17,1.1548621071314795e-16,2.2974911262957725e-16,1.790180836524724e-15,1.0113593460276915e-16,1.1562882035888293e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,minus,all_sources_equal,reward_all_sources_equal_do_error,2048,7.692414413784654e-17,1.7527246749332238e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,6.965863432947805e-17,8.44593492366208e-17,anchor_id,2000,0,,
population_effect,0.2,independent_latents,minus,all_sources_equal,delta_all_sources_equal_do_error,2048,3.5543455274095257e-17,9.750994423050823e-17,3.469446951953614e-18,0.0,0.0,2.7755575615628914e-17,1.1102233822125585e-16,9.155232205632764e-16,3.1330123410338975e-17,3.986600438218142e-17,anchor_id,2000,0,,
population_effect,0.2,independent_latents,base,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,independent_latents,base,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,independent_latents,base,logger12_balanced,reward_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,independent_latents,base,logger12_balanced,delta_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,independent_latents,base,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,independent_latents,base,all_sources_equal,delta_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.2,independent_latents,plus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,1.6685871434551913e-16,2.5920545969531737e-16,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,1.561779676938213e-16,1.7824419240933252e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,plus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,1.7763895346519257e-16,2.0985097561622737e-16,1.1449503482845948e-16,1.5708593275475117e-17,5.55602831794777e-17,2.247524966385562e-16,4.452078324967458e-16,1.8446889901794278e-15,1.686617406841366e-16,1.8696747420372293e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,plus,logger12_balanced,reward_balanced_do_error,2048,2.6237692574149207e-16,2.762288726985131e-16,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,2.5017965130103015e-16,2.7419743992701525e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,plus,logger12_balanced,delta_balanced_do_error,2048,7.205071697693289e-17,1.3249272220179314e-16,2.775578737305794e-17,1.0842021724855044e-19,3.596284683759254e-18,1.1102230246251565e-16,2.012211118482123e-16,9.176228081373032e-16,6.689340488920209e-17,7.812939575427765e-17,anchor_id,2000,0,,
population_effect,0.2,independent_latents,plus,all_sources_equal,reward_all_sources_equal_do_error,2048,7.914675859144182e-17,1.7852935136073584e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,7.166440834857623e-17,8.695301423333746e-17,anchor_id,2000,0,,
population_effect,0.2,independent_latents,plus,all_sources_equal,delta_all_sources_equal_do_error,2048,3.381596296440837e-17,8.775486873758668e-17,3.469446951953614e-18,0.0,0.0,2.7755575615628914e-17,1.1102235540206224e-16,9.155133597044475e-16,3.007704989238115e-17,3.7625126430037666e-17,anchor_id,2000,0,,
population_effect,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,1.1145598333150986e-16,1.2790418349964898e-16,1.4802973661668753e-16,0.0,0.0,1.4802973661668753e-16,2.9605947323337506e-16,8.881784197001252e-16,1.060155471801587e-16,1.1689777473557675e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,1.3443233291155038e-16,1.336755000179359e-16,9.319846105360543e-17,2.8076254968778655e-17,4.8509500402579616e-17,1.616115516827124e-16,3.147140157710446e-16,9.235398089046696e-16,1.2847704944556322e-16,1.4037174843459515e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,all,logger12_balanced,reward_balanced_do_error,2048,1.7493602053053614e-16,1.4270094458285428e-16,1.4802973661668753e-16,0.0,0.0,2.9605947323337506e-16,2.9605947323337506e-16,8.881784197001252e-16,1.6857491603438272e-16,1.8111642466460856e-16,anchor_id,2000,0,,
population_effect,0.2,independent_latents,all,logger12_balanced,delta_balanced_do_error,2048,6.011628912169651e-17,7.948999329478046e-17,3.7854275767604834e-17,4.807896344963636e-18,1.3875931272994268e-17,7.5338704215626e-17,1.4200428951869706e-16,8.97325812220424e-16,5.684465960796456e-17,6.353106206950553e-17,anchor_id,2000,0,,
population_effect,0.2,independent_latents,all,all_sources_equal,reward_all_sources_equal_do_error,2048,5.202363424309612e-17,9.095074279872122e-17,0.0,0.0,0.0,1.4802973661668753e-16,1.4802973661668753e-16,5.921189464667501e-16,4.808391459882691e-17,5.59994939597815e-17,anchor_id,2000,0,,
population_effect,0.2,independent_latents,all,all_sources_equal,delta_all_sources_equal_do_error,2048,2.311980607950121e-17,4.506253872651677e-17,5.656424480560403e-18,4.517509052022935e-21,1.1564823173178713e-18,2.3809473142562048e-17,5.639569055862619e-17,3.353889725350235e-16,2.1191749742036692e-17,2.506843495490624e-17,anchor_id,2000,0,,
ranking,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,heavy_top_set_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
ranking,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,heavy_strict_flip,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
ranking,0.2,independent_latents,all,logger12_balanced,balanced_vs_do_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
ranking,0.2,independent_latents,all,all_sources_equal,all_sources_equal_vs_do_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,minus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.001161870335307613,0.0007468356647160826,0.0009536372132674664,0.0002606034807192348,0.0005933048603170565,0.001892054927999376,0.00215866350582119,0.004556050638475639,0.0011295240465375286,0.00119536716411467,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,base,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,plus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.0012451423600828525,0.0006975154286941102,0.0010418000832266294,0.0004517662034441816,0.000695716839298588,0.0019634243033636034,0.002183570559094372,0.0032556109880150785,0.0012155395536966403,0.0012748200132899072,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,all,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.0008023375651301551,0.0004627776284046646,0.0006614556862788075,0.00028232038673055017,0.00043097014867095795,0.0012793161115672487,0.0014353824682077133,0.002185510566122003,0.0007826032462759236,0.0008226921259612751,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,minus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.08101473487935762,0.013655773836266835,0.0807221433551035,0.061543884565437044,0.07556139401613707,0.09353918753983888,0.09776854932289729,0.17312046718071283,0.0803998747890567,0.08160700478440679,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,base,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,plus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.08047893738293811,0.013835200817086692,0.08067910366887643,0.05543513118570345,0.07553633641346029,0.09428556548587776,0.09775937921637191,0.09956729190961065,0.07986026434373449,0.08106870116958374,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,all,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.05383122408743191,0.008836620471940044,0.05377943618709516,0.04132150684643634,0.050333457245998206,0.06197463068227074,0.06513935688979292,0.08525973856373224,0.05342977871081336,0.05420488536736371,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,minus,logger12_balanced,reward_balanced_do_error_excess,2048,0.002240749932378899,0.0014403259248095817,0.0018391574827296697,0.0005025924271010229,0.0011442308020396252,0.0036489630754267255,0.004163136761225994,0.008786669088488797,0.002178367804036583,0.0023053509593639636,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,base,logger12_balanced,reward_balanced_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,plus,logger12_balanced,reward_balanced_do_error_excess,2048,0.0024013459801595976,0.0013452083267672086,0.0020091858747948166,0.0008712633923568359,0.0013417396186455877,0.003786604013629402,0.00421117179253927,0.006278678334031618,0.0023442548535576187,0.002458581454201805,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,all,logger12_balanced,reward_balanced_do_error_excess,2048,0.0015473653041794988,0.0008924997119232846,0.0012756645378232772,0.0005444750315512614,0.0008311567152935831,0.002467252500879387,0.0027682376172573665,0.004214913234664941,0.0015093062606749046,0.0015866205286395154,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,minus,logger12_balanced,delta_balanced_do_error_excess,2048,0.15624270298161858,0.02633613525565742,0.1556784193277011,0.11869177737620068,0.14572554560255002,0.18039700454111807,0.1885536308370163,0.3338751867056609,0.15505690137889538,0.15738493779849907,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,base,logger12_balanced,delta_balanced_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,plus,logger12_balanced,delta_balanced_do_error_excess,2048,0.15520937923852382,0.02668217300438145,0.1555954142185473,0.10691061014385737,0.1456772202259595,0.18183644772276453,0.18853594563157464,0.19202263439710662,0.15401622409148824,0.15634678082705472,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,all,logger12_balanced,delta_balanced_do_error_excess,2048,0.10381736074004747,0.01704205376731292,0.10371748407511261,0.07969147748955607,0.09707166754585375,0.11952250203009371,0.12562590257317222,0.1644294958014839,0.10304314465656883,0.10453799320848724,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,minus,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.0022407499323790847,0.0014403259248095802,0.0018391574827298918,0.0005025924271007121,0.0011442308020394032,0.0036489630754268365,0.004163136761225816,0.00878666908848924,0.0021783678040367647,0.00230535095936416,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,base,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,plus,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.002401345980160169,0.0013452083267672039,0.0020091858747954827,0.0008712633923568359,0.0013417396186460318,0.0037866040136298462,0.004211171792540025,0.006278678334031618,0.002344254853558186,0.002458581454202355,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,all,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.0015473653041797515,0.0008924997119232739,0.0012756645378236473,0.0005444750315517425,0.0008311567152940272,0.0024672525008797943,0.0027682376172574706,0.004214913234664941,0.0015093062606751704,0.0015866205286397654,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,minus,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.15624270298161866,0.026336135255657412,0.15567841932770107,0.11869177737620072,0.14572554560255002,0.18039700454111818,0.1885536308370163,0.33387518670566085,0.15505690137889547,0.15738493779849919,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,base,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,plus,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.1552093792385238,0.02668217300438143,0.15559541421854756,0.10691061014385715,0.14567722022595964,0.1818364477227645,0.1885359456315746,0.19202263439710687,0.1540162240914883,0.15634678082705472,anchor_id,2000,0,,
confounding_excess,0.2,confounded_minus_independent,all,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.10381736074004749,0.017042053767312906,0.10371748407511255,0.07969147748955613,0.09707166754585375,0.11952250203009382,0.12562590257317216,0.16442949580148372,0.10304314465656884,0.10453799320848728,anchor_id,2000,0,,
decision_scale,0.2,confounded,all,primary,max_primary_drift,2048,0.0013127199687122415,0.0007110695100061486,0.0010900721776425648,0.000528394393847531,0.0007395549139429525,0.0019847392149343612,0.002228903984427877,0.004556050638475639,0.0012827731222832658,0.0013435353234986618,anchor_id,2000,0,,
decision_scale,0.2,confounded,all,none,do_action_gap,2048,0.0076891143626058155,0.004509519686025477,0.006368321393296794,0.002331558319945071,0.004105492916357645,0.012336262504399564,0.013841188086288935,0.021074566173323817,0.0074990579932977695,0.007887061115173809,anchor_id,2000,0,,
decision_scale,0.2,confounded,all,primary,fraction_primary_drift_gt_gap,2048,0.00048828125,0.02209708691207961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00146484375,anchor_id,2000,0,,
decision_scale,0.2,confounded,all,logger12_balanced,max_balanced_do_error,2048,0.0025316742253733574,0.0013713483407261492,0.002102282056881455,0.0010190463309917685,0.0014262844768899718,0.0038277113430872367,0.004298600541396569,0.00878666908848924,0.0024739195929746353,0.0025911038381757293,anchor_id,2000,0,,
decision_scale,0.2,confounded,all,logger12_balanced,fraction_balanced_error_gt_gap,2048,0.00146484375,0.03825457540859959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00341796875,anchor_id,2000,0,,
u_effect,0.3,do_oracle,minus,none,reward_u_effect_abs,2048,0.01109929761973064,0.007136595506146016,0.009182833394077772,0.0024615906891695795,0.005686530734765327,0.018170507207231124,0.02065285230936524,0.031816502130064706,0.010794322972572186,0.011412063791596589,anchor_id,2000,0,,
u_effect,0.3,do_oracle,minus,none,delta_u_effect_l2,2048,0.7728132688896447,0.13388959917689394,0.7779302054522226,0.5810654579827305,0.724540839354764,0.8772199500054934,0.9425138634756751,1.211079231349298,0.7668652512731277,0.7786755335486947,anchor_id,2000,0,,
u_effect,0.3,do_oracle,base,none,reward_u_effect_abs,2048,0.011693052791700902,0.006879131041238134,0.009501652815562478,0.0038992547296352155,0.006309088561745058,0.018713189313018352,0.02099276977616573,0.03162874026948348,0.011396881878662682,0.011990990624617472,anchor_id,2000,0,,
u_effect,0.3,do_oracle,base,none,delta_u_effect_l2,2048,0.7855285279109208,0.127648573949185,0.7785075075178534,0.5948665158396851,0.7296019856277397,0.915840106551705,0.9428948967956798,1.1949658599325035,0.7797177528191309,0.7910723521932231,anchor_id,2000,0,,
u_effect,0.3,do_oracle,plus,none,reward_u_effect_abs,2048,0.012005411414207516,0.006648808552370132,0.010168002642108265,0.0042037170550247365,0.006742158206503979,0.01886433185845604,0.02100351098760256,0.03139338946968184,0.011727901945673549,0.012283989605914373,anchor_id,2000,0,,
u_effect,0.3,do_oracle,plus,none,delta_u_effect_l2,2048,0.770173526017258,0.13432113989391778,0.7776803899205967,0.5316226101667773,0.7245924283550969,0.8827875738749442,0.9422845391609493,0.9530624980697757,0.7642086686278147,0.7758874005344089,anchor_id,2000,0,,
u_effect,0.3,do_oracle,all,none,reward_u_effect_abs,2048,0.011599253941879686,0.006658094644666704,0.009547957715061523,0.00421114222368119,0.006210870092969019,0.01847978454707211,0.02076552624458306,0.031612877289743345,0.011316888101899819,0.01188559739088113,anchor_id,2000,0,,
u_effect,0.3,do_oracle,all,none,delta_u_effect_l2,2048,0.7761717742726078,0.1278934926352787,0.7773233428356279,0.5885279100106059,0.7277252626515887,0.8978438689158732,0.940750286550467,1.0864680067701733,0.7704357527203157,0.781752354036551,anchor_id,2000,0,,
population_effect,0.3,confounded,minus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.001726557407513695,0.0011101370787338339,0.0014284407501898855,0.0003829141072039022,0.0008845714476296562,0.0028265233433473202,0.00321266591479028,0.004949233664677699,0.0016791169068446,0.0017752099231372789,anchor_id,2000,0,,
population_effect,0.3,confounded,minus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.12021539738283363,0.020827270983072386,0.12101136529256801,0.09038796013064698,0.11270635278851877,0.1364564366675212,0.14661326765177166,0.18839010265433548,0.11929015019804202,0.12112730521868598,anchor_id,2000,0,,
population_effect,0.3,confounded,minus,logger12_balanced,reward_balanced_do_error,2048,0.003329789285919162,0.0021409786518438076,0.002754850018223287,0.0007384772067511314,0.0017059592204297092,0.005451152162169182,0.0061958556928095815,0.009544950639019056,0.003238296891771624,0.0034236191374789567,anchor_id,2000,0,,
population_effect,0.3,confounded,minus,logger12_balanced,delta_balanced_do_error,2048,0.23184398066689343,0.04016687975306818,0.23337906163566674,0.17431963739481923,0.21736225180642912,0.263165985001648,0.2827541590427025,0.3633237694047895,0.23005957538193822,0.2336026600646082,anchor_id,2000,0,,
population_effect,0.3,confounded,minus,all_sources_equal,reward_all_sources_equal_do_error,2048,0.003329789285919162,0.0021409786518438076,0.002754850018223287,0.0007384772067511314,0.0017059592204297092,0.005451152162169182,0.0061958556928095815,0.009544950639019056,0.003238296891771624,0.0034236191374789567,anchor_id,2000,0,,
population_effect,0.3,confounded,minus,all_sources_equal,delta_all_sources_equal_do_error,2048,0.23184398066689343,0.04016687975306818,0.23337906163566674,0.17431963739481923,0.21736225180642912,0.263165985001648,0.2827541590427025,0.3633237694047895,0.23005957538193822,0.2336026600646082,anchor_id,2000,0,,
population_effect,0.3,confounded,base,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.3,confounded,base,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.3,confounded,base,logger12_balanced,reward_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.3,confounded,base,logger12_balanced,delta_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.3,confounded,base,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.3,confounded,base,all_sources_equal,delta_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.3,confounded,plus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0018675084422099977,0.0010342591081464539,0.0015816892998832266,0.0006539115418930042,0.0010487801654561202,0.0029344516224271144,0.0032672128202933413,0.004883416139727537,0.0018243403026602762,0.0019108428275866228,anchor_id,2000,0,,
