family,kappa,condition,action,mixture,metric,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,numerator_mean,denominator_mean,pointwise_ratios_computed
u_outcome_effect,0.2,do_oracle,plus,none,reward_u_effect_abs,2048,0.008004486600534056,0.004484027755890739,0.006697286249318424,0.0029042113078556753,0.004472465395487624,0.012622013378766117,0.014037239308465654,0.02092892778010569,0.007814182845194102,0.008195271514008028,anchor_id,2000,0,,,
u_outcome_effect,0.2,do_oracle,plus,none,delta_u_effect_l2,2048,0.517364597461746,0.08894057668127142,0.5186513807284918,0.35636870047952385,0.485590734086532,0.6061214924092149,0.6284531521052489,0.6400754479903564,0.5133874136382947,0.5211559360901823,anchor_id,2000,0,,,
u_outcome_effect,0.2,do_oracle,plus,none,termination_u_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
u_outcome_effect,0.2,do_oracle,all,none,reward_u_effect_abs,2048,0.007782608155030708,0.004499614687877615,0.006334435057025726,0.002801191762601274,0.004231287089112504,0.012406096094387403,0.013924883017384156,0.0210810567468096,0.0075929787750819025,0.007975353827319938,anchor_id,2000,0,,,
u_outcome_effect,0.2,do_oracle,all,none,delta_u_effect_l2,2048,0.521967059413754,0.08472612606438155,0.5186711834783513,0.40070702814739445,0.4862304582727514,0.6061112771913668,0.6281973787768192,0.7704040485879141,0.5181162323105108,0.5256453176491678,anchor_id,2000,0,,,
u_outcome_effect,0.2,do_oracle,all,none,termination_u_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,minus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,0.004086096286775493,0.0055681955978739905,0.004233057864559742,-0.0012999973353389534,0.0023752094042268634,0.008928325377592361,0.010234819975023911,0.022780253192379085,0.0038450293109179878,0.004331650989073252,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,minus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.00580935167653861,0.003734178323580366,0.004768186066336666,0.0013030174035960408,0.0029665243015850606,0.009460274639995991,0.010793317529106039,0.022780253192379085,0.005647620232688166,0.005976835820573993,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,minus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.00580935167653861,0.003734178323580366,0.004768186066336666,0.0013030174035960408,0.0029665243015850606,0.009460274639995991,0.010793317529106039,0.022780253192379085,0.005647620232688166,0.005976835820573993,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,minus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.4050736743967892,0.06827886918133402,0.4036107167755217,0.30771942282718706,0.3778069700806853,0.46769593769919526,0.4888427466144867,0.8656023359035654,0.40199937394528473,0.40803502392203495,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,minus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.4050736743967892,0.06827886918133402,0.4036107167755217,0.30771942282718706,0.3778069700806853,0.46769593769919526,0.4888427466144867,0.8656023359035654,0.40199937394528473,0.40803502392203495,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,base,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,base,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,base,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,base,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,base,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,plus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,-0.005021310078947659,0.005071069344880619,-0.0048838877820471804,-0.010667315187262761,-0.009656709687199339,-0.0030327370039223145,-0.000807013949601921,0.01627805494008161,-0.005239872505325987,-0.004801578507057629,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,plus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.00622571180041539,0.0034875771434705683,0.005209000416136478,0.002258831017220997,0.0034785841964903863,0.009817121516818128,0.010917852795473105,0.01627805494008161,0.006077697768484332,0.006374100066450712,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,plus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.00622571180041539,0.0034875771434705683,0.005209000416136478,0.002258831017220997,0.0034785841964903863,0.009817121516818128,0.010917852795473105,0.01627805494008161,0.006077697768484332,0.006374100066450712,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,plus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.4023946869146914,0.06917600408543333,0.40339551834438253,0.2771756559285185,0.37768168206730257,0.4714278274293894,0.4887968960818603,0.497836459548055,0.3993013217186735,0.4053435058479196,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,plus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.4023946869146914,0.06917600408543333,0.40339551834438253,0.2771756559285185,0.37768168206730257,0.4714278274293894,0.4887968960818603,0.497836459548055,0.3993013217186735,0.4053435058479196,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,-0.0003117379307240553,0.0006996253486112362,-8.530845141296872e-05,-0.0013364761099123876,-0.0002638000341666502,-8.086432439487665e-05,-2.275390428989618e-05,0.006829404985922771,-0.000343144456820721,-0.00028023448197032484,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.004011687825651334,0.0023138881420233116,0.003307278431394704,0.0014116019336527434,0.0021548507433550856,0.006396580557836688,0.007176912341038714,0.010927552830612086,0.00391301623138019,0.0041134606298069264,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.004011687825651334,0.0023138881420233116,0.003307278431394704,0.0014116019336527434,0.0021548507433550856,0.006396580557836688,0.007176912341038714,0.010927552830612086,0.00391301623138019,0.0041134606298069264,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.2691561204371602,0.044183102359700126,0.268897180935477,0.2066075342321826,0.2516672862299913,0.30987315341135446,0.32569678444896494,0.4262986928186618,0.2671488935540674,0.27102442683681893,anchor_id,2000,0,,,
primary_mixture_drift,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.2691561204371602,0.044183102359700126,0.268897180935477,0.2066075342321826,0.2516672862299913,0.30987315341135446,0.32569678444896494,0.4262986928186618,0.2671488935540674,0.27102442683681893,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger1_heavy,reward_do_error_signed,2048,0.002043048143387566,0.002784097798936984,0.0021165289322795378,-0.000649998667669571,0.0011876047021134317,0.004464162688795903,0.0051174099875118005,0.011390126596189543,0.0019225146554588107,0.0021658254945364367,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger1_heavy,reward_do_error_abs,2048,0.0029046758382691605,0.001867089161790194,0.002384093033168222,0.0006515087017977095,0.0014832621507924193,0.004730137319997607,0.005396658764552864,0.011390126596189543,0.0028238101163439375,0.002988417910286865,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger1_heavy,delta_do_error_l2,2048,0.20253683719839455,0.03413943459066701,0.2018053583877609,0.1538597114135936,0.18890348504034266,0.23384796884959766,0.24442137330724337,0.43280116795178264,0.20099968697264234,0.20401751196101747,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger1_heavy,reward_do_error_signed,2048,-5.713745448998608e-17,2.458464788997876e-15,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,-1.6978877071666122e-16,1.3010426069826053e-18,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger1_heavy,reward_do_error_abs,2048,5.908901840045999e-17,2.4584186349246386e-15,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-13,6.505213034913027e-19,1.713066537581409e-16,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger1_heavy,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger1_heavy,reward_do_error_signed,2048,-0.002510655039474006,0.002535534672440317,-0.0024419438910237012,-0.005333657593631536,-0.004828354843599669,-0.001516368501961518,-0.0004035069748008716,0.008139027470040361,-0.0026199362526631697,-0.002400789253528996,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger1_heavy,reward_do_error_abs,2048,0.003112855900207848,0.001743788571735277,0.00260450020806835,0.001129415508610787,0.0017392920982455262,0.004908560758409397,0.005458926397736619,0.008139027470040361,0.003038848884242331,0.003187050033225511,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger1_heavy,delta_do_error_l2,2048,0.2011973434573457,0.034588002042716656,0.20169775917219127,0.13858782796425928,0.18884084103365129,0.2357139137146947,0.24439844804093008,0.2489182297740275,0.19965066085933675,0.2026717529239598,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger1_heavy,reward_do_error_signed,2048,-0.00015586896536216578,0.0003498126743056359,-4.265422570659538e-05,-0.000668238054956305,-0.00013190001708340837,-4.0432162197623356e-05,-1.1376952146783659e-05,0.0034147024929613856,-0.00017157222841049865,-0.00014011724098530237,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger1_heavy,reward_do_error_abs,2048,0.002005843912825689,0.0011569440710116616,0.0016536392156973148,0.0007058009668264346,0.0010774253716775428,0.00319829027891827,0.0035884561705193125,0.005463776415306043,0.001956508115690104,0.0020567303149034836,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger1_heavy,delta_do_error_l2,2048,0.1345780602185801,0.02209155117985006,0.1344485904677385,0.1033037671160913,0.12583364311499562,0.15493657670567718,0.16284839222448247,0.2131493464093308,0.1335744467770337,0.13551221341840944,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger12_midpoint,reward_do_error_signed,2048,-5.204170427930421e-18,2.2950559849252335e-16,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,-1.6696713456276768e-17,3.2526065174565133e-18,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger12_midpoint,reward_do_error_abs,2048,9.107298248878237e-18,2.293838114588592e-16,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,6.505213034913027e-19,2.0925101928970236e-17,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger12_midpoint,reward_do_error_signed,2048,-5.713745448998608e-17,2.458464788997876e-15,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,-1.6978877071666122e-16,1.3010426069826053e-18,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger12_midpoint,reward_do_error_abs,2048,5.908901840045999e-17,2.4584186349246386e-15,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-13,6.505213034913027e-19,1.713066537581409e-16,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger12_midpoint,reward_do_error_signed,2048,9.75781955236954e-19,3.072322096780472e-16,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,-1.1928934402771763e-17,1.474786005123406e-17,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger12_midpoint,reward_do_error_abs,2048,1.745565497701662e-17,3.067372402181096e-16,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,5.85198122599051e-18,3.155028321932818e-17,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger12_midpoint,reward_do_error_signed,2048,-2.045528098755985e-17,8.285401031334079e-16,0.0,0.0,0.0,0.0,0.0,2.3684757858670005e-15,-5.981633735783569e-17,2.0238440553062747e-18,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger12_midpoint,reward_do_error_abs,2048,2.855065720878495e-17,8.299531466639018e-16,0.0,0.0,0.0,0.0,0.0,3.700743415417188e-14,6.176338375925756e-18,6.98253304134977e-17,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger2_heavy,reward_do_error_signed,2048,-0.002043048143387927,0.0027840977989370065,-0.002116528932280204,-0.005117409987512111,-0.004464162688796458,-0.0011876047021134317,0.000649998667669382,0.00825230177587688,-0.002165825494536817,-0.0019225146554591771,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger2_heavy,reward_do_error_abs,2048,0.00290467583826945,0.001867089161790172,0.002384093033168444,0.0006515087017983312,0.0014832621507926413,0.004730137319998384,0.005396658764553175,0.011390126596189543,0.002823810116344228,0.0029884179102871275,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger2_heavy,delta_do_error_l2,2048,0.2025368371983946,0.034139434590667,0.2018053583877608,0.15385971141359348,0.18890348504034266,0.2338479688495976,0.24442137330724334,0.43280116795178275,0.2009996869726424,0.20401751196101753,anchor_id,2000,0,,,
do_error,0.2,confounded,minus,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger2_heavy,reward_do_error_signed,2048,-5.713745448998608e-17,2.458464788997876e-15,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,-1.6978877071666122e-16,1.3010426069826053e-18,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger2_heavy,reward_do_error_abs,2048,5.908901840045999e-17,2.4584186349246386e-15,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-13,6.505213034913027e-19,1.713066537581409e-16,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger2_heavy,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,base,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger2_heavy,reward_do_error_signed,2048,0.0025106550394736527,0.0025355346724403017,0.002441943891023479,0.00040350697480104905,0.0015163685019607964,0.004828354843599669,0.005333657593631224,0.0071598511103934115,0.002400789253528635,0.002619936252662819,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger2_heavy,reward_do_error_abs,2048,0.0031128559002075425,0.001743788571735291,0.002604500208068128,0.0011294155086102099,0.00173929209824486,0.004908560758408731,0.0054589263977364855,0.008139027470041249,0.0030388488842420006,0.0031870500332252002,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger2_heavy,delta_do_error_l2,2048,0.2011973434573457,0.03458800204271667,0.20169775917219124,0.13858782796425928,0.18884084103365129,0.23571391371469474,0.24439844804093017,0.24891822977402747,0.19965066085933678,0.2026717529239598,anchor_id,2000,0,,,
do_error,0.2,confounded,plus,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger2_heavy,reward_do_error_signed,2048,0.00015586896536188958,0.0003498126743056001,4.265422570637334e-05,1.1376952143112496e-05,4.0432162197253284e-05,0.00013190001708324184,0.0006682380549560828,0.002539514516260407,0.00014011724098502237,0.00017157222841022226,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger2_heavy,reward_do_error_abs,2048,0.0020058439128256837,0.0011569440710116703,0.001653639215697389,0.0007058009668263088,0.0010774253716775428,0.0031982902789184178,0.0035884561705194014,0.005463776415306043,0.001956508115690094,0.0020567303149034814,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger2_heavy,delta_do_error_l2,2048,0.1345780602185801,0.022091551179850063,0.13444859046773852,0.10330376711609131,0.12583364311499565,0.15493657670567723,0.1628483922244825,0.21314934640933095,0.1335744467770337,0.13551221341840944,anchor_id,2000,0,,,
do_error,0.2,confounded,all,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
action_ranking,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,top_set_different,2048,0.01171875,0.10764329357505462,0.0,0.0,0.0,0.0,0.0,1.0,0.00732421875,0.0166015625,anchor_id,2000,0,,,
action_ranking,0.2,confounded,all,logger1_heavy_vs_logger2_heavy,strict_flip,2048,0.01123046875,0.10540289376504301,0.0,0.0,0.0,0.0,0.0,1.0,0.0068359375,0.01611328125,anchor_id,2000,0,,,
action_ranking,0.2,confounded,all,logger1_heavy,top_set_differs_from_do,2048,0.001953125,0.04416177735762528,0.0,0.0,0.0,0.0,0.0,1.0,0.00048828125,0.00390625,anchor_id,2000,0,,,
action_ranking,0.2,confounded,minus,logger1_heavy,fraction_action_in_top_set,2048,0.87255859375,0.33354822390345595,1.0,0.0,1.0,1.0,1.0,1.0,0.85791015625,0.88671875,anchor_id,2000,0,,,
action_ranking,0.2,confounded,base,logger1_heavy,fraction_action_in_top_set,2048,0.0478515625,0.21350421143947898,0.0,0.0,0.0,0.0,0.0,1.0,0.03857421875,0.05712890625,anchor_id,2000,0,,,
action_ranking,0.2,confounded,plus,logger1_heavy,fraction_action_in_top_set,2048,0.080078125,0.2714803970985628,0.0,0.0,0.0,0.0,0.0,1.0,0.06884765625,0.091796875,anchor_id,2000,0,,,
action_ranking,0.2,confounded,all,logger12_midpoint,top_set_differs_from_do,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
action_ranking,0.2,confounded,minus,logger12_midpoint,fraction_action_in_top_set,2048,0.87353515625,0.3324536878309425,1.0,0.0,1.0,1.0,1.0,1.0,0.85888671875,0.88720703125,anchor_id,2000,0,,,
action_ranking,0.2,confounded,base,logger12_midpoint,fraction_action_in_top_set,2048,0.0458984375,0.20931594320926156,0.0,0.0,0.0,0.0,0.0,1.0,0.037109375,0.05517578125,anchor_id,2000,0,,,
action_ranking,0.2,confounded,plus,logger12_midpoint,fraction_action_in_top_set,2048,0.08056640625,0.2722345454970194,0.0,0.0,0.0,0.0,0.0,1.0,0.06884765625,0.09228515625,anchor_id,2000,0,,,
action_ranking,0.2,confounded,all,logger2_heavy,top_set_differs_from_do,2048,0.009765625,0.09836148474127493,0.0,0.0,0.0,0.0,0.0,1.0,0.005859375,0.01416015625,anchor_id,2000,0,,,
action_ranking,0.2,confounded,minus,logger2_heavy,fraction_action_in_top_set,2048,0.8759765625,0.32968878966945153,1.0,0.0,1.0,1.0,1.0,1.0,0.86181640625,0.89013671875,anchor_id,2000,0,,,
action_ranking,0.2,confounded,base,logger2_heavy,fraction_action_in_top_set,2048,0.04296875,0.20283620398560193,0.0,0.0,0.0,0.0,0.0,1.0,0.0341796875,0.0517578125,anchor_id,2000,0,,,
action_ranking,0.2,confounded,plus,logger2_heavy,fraction_action_in_top_set,2048,0.0810546875,0.27298573670622706,0.0,0.0,0.0,0.0,0.0,1.0,0.06982421875,0.09326171875,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,minus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,4.217546450968612e-17,1.9210084366875682e-15,0.0,0.0,0.0,0.0,0.0,8.659739592076221e-14,-5.7462715141731735e-18,1.321669553314142e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,minus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,4.868067754459915e-17,1.9208545198768154e-15,0.0,0.0,0.0,0.0,0.0,8.659739592076221e-14,1.1926223897340549e-18,1.3932540017524972e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,minus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,2.1602728286773676e-16,1.9324725443392946e-15,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,8.659739592076221e-14,1.6479601971236545e-16,3.1079332900654783e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,minus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,1.4472268780577508e-16,1.8171553072702517e-16,1.1107649934270853e-16,7.194114127248421e-18,2.775716375636348e-17,2.220734021778614e-16,3.144080121307577e-16,9.486764796347358e-16,1.365845362649931e-16,1.5260642096778347e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,minus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,1.5631141586656128e-16,1.847531420095056e-16,1.114602019243959e-16,1.3933073618253545e-17,3.1285338491240163e-17,2.2248650169675533e-16,3.342352537564757e-16,9.486764796347358e-16,1.4800903768430487e-16,1.6413706162340361e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,base,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,base,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,base,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,base,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,base,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,plus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,2.168404344971009e-19,1.3741647204792755e-16,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-15,-5.095750210681871e-18,6.833184192089877e-18,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,plus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,6.288372600415926e-18,1.3727261520432874e-16,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-15,1.6263032587282567e-18,1.3555237661500004e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,plus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,1.7016553097159992e-16,2.8113462275241227e-16,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,5.329070518200751e-15,1.5823659656882815e-16,1.8225574044752888e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,plus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,1.4378247054059473e-16,1.8324600312890723e-16,1.1103670274307738e-16,7.152448122690996e-18,1.9706552603314514e-17,2.2205434557936907e-16,3.1929363085191475e-16,9.48592416129623e-16,1.3635578237927591e-16,1.520455585271056e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,plus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,1.5475576733690848e-16,1.871218469026174e-16,1.113066542999979e-16,1.397164367847178e-17,3.103172426613602e-17,2.2247958028115747e-16,3.418902488769551e-16,9.486098638848085e-16,1.4709804025080666e-16,1.6305895485868535e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,1.4130768314727742e-17,6.419374343715365e-16,0.0,0.0,0.0,0.0,0.0,2.886579864025407e-14,-2.2768245622195593e-18,4.481459329787791e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,1.8323016715005025e-17,6.419731544979578e-16,0.0,0.0,0.0,0.0,0.0,2.886579864025407e-14,1.9877039828900917e-18,4.8756571696673115e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,1.2873093794644553e-16,6.526762932719039e-16,7.401486830834377e-17,0.0,0.0,1.4802973661668753e-16,2.9605947323337506e-16,2.886579864025407e-14,1.1015448897362204e-16,1.6183659953238515e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.2,independent_latents,all,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,9.61683861154566e-17,1.0385895697094176e-16,6.331410899510942e-17,1.1629522385742676e-17,2.896529167134459e-17,1.206079158827928e-16,1.9709889710525493e-16,6.215203027125356e-16,9.156659852267272e-17,1.0056802563037896e-16,anchor_id,2000,0,,,
