variant,epoch,anchor_id,state_index,candidate_index,selected_by_model_max,true_do_reward,model_reward_error,transition_error_l2,true_do_next_value,value_extrapolation_error,simulator_bellman,model_bellman,bellman_prediction_error
frozen_outer_target,50,378,45,12,False,1.1239031743445267,-0.0294032798291326,0.4082491148457001,56.81097602844238,-0.3653125762939453,57.36676944250249,59.382335238599275,2.015565796096787
frozen_outer_target,50,378,45,13,False,1.1253317840663204,-0.06391496985919964,0.4547657052862413,57.113542556762695,-0.4576435089111328,57.66773891526139,59.63231830471709,1.9645793894557002
frozen_outer_target,50,378,45,14,False,1.1212907930893934,-0.051947000528677734,0.5409033914973398,57.06908416748047,-0.4276084899902344,57.61968411889506,59.496983736337725,1.8772996174426666
frozen_outer_target,50,378,45,15,False,1.1226902717440068,-0.06188288560406496,0.3638174493831773,57.00556564331055,-0.561614990234375,57.55820025862145,56.9403191114579,-0.6178811471635441
frozen_outer_target,50,378,45,16,False,1.133920080981185,-0.05333349911958929,0.5650429843127501,57.27862739562988,-0.38950538635253906,57.83976120265477,59.633819482642224,1.7940582799874534
frozen_outer_target,50,378,45,17,False,1.1198412653470333,-0.05431347816411769,0.372785519291643,56.92194747924805,-0.4641456604003906,57.4725692698026,59.404587700354156,1.9320184305515582
frozen_outer_target,50,378,45,18,False,1.1093328595740253,-0.03831856473139861,0.3307631898585923,56.70306587219238,-0.5298023223876953,57.24536807304448,59.28677025090642,2.04140217786194
frozen_outer_target,50,378,45,19,False,1.1140434331628222,-0.046159583096172074,0.5301898414018075,56.8560791015625,-0.5092391967773438,57.40156174370969,59.304701469405884,1.9031397256961924
frozen_outer_target,50,378,45,20,False,1.1202803406824404,-0.015094490960136708,0.4242504735606956,56.6523380279541,-0.3193950653076172,57.206094988357,59.3142566478531,2.1081616594960977
frozen_outer_target,50,378,45,21,False,1.1265552458362553,-0.05376434129024443,0.5649276504680656,57.18292808532715,-0.4309673309326172,57.737654050310134,59.50438533569586,1.766731285385724
frozen_outer_target,50,378,45,22,False,1.1201980884882048,-0.07171608158018761,0.3514475700610689,56.99851608276367,-0.6175155639648438,57.54872901042424,58.12014386167418,0.5714148512499406
frozen_outer_target,50,378,45,23,False,1.1289173499648293,-0.0662175002644354,0.40288487025056224,57.14397430419922,-0.40592193603515625,57.70145191112206,58.413749735640714,0.7122978245186573
frozen_outer_target,50,378,45,24,False,1.1174870207707048,-0.0425051910610339,0.35651438370463334,56.80384635925293,-0.5734729766845703,57.3532949164311,59.379880288634126,2.026585372203023
frozen_outer_target,50,378,45,25,False,1.118253594425832,-0.019403295630036288,0.5786643019171986,56.78166389465332,-0.1399822235107422,57.33210085013262,60.40847012996909,3.07636927983647
frozen_outer_target,50,378,45,26,False,1.1210809821681997,-0.055308430725351965,0.49006086683131533,57.02413749694824,-0.5363903045654297,57.57497710414696,59.44766078896605,1.872683684819087
frozen_outer_target,50,378,45,27,False,1.124543340261571,-0.0547762213850298,0.3807536672595045,57.02254104614258,-0.4361000061035156,57.57685897594273,59.306561410454805,1.7297024345120775
