kappa,lambda_reward,condition,mixture,seed,variant,update,train_observational_nll,validation_observational_nll,prior_p_z1,reward_mode_separation,behavior_separation,posterior_entropy,posterior_effective_usage,latent_collapse,do_mae,rank_error,mean_regret,posterior_u_accuracy,em_iteration
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,200,1.3356170654296875,1.3361538648605347,0.5,0.016104671855045025,0.3999999761581421,0.5129852890968323,1.6702699984795908,False,0.018864384358229357,0.3786407766990291,0.002158637353585064,0.5019417475728155,2
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,300,1.2341777086257935,1.2348074913024902,0.5,0.01352686215195228,0.3999999761581421,0.5129967331886292,1.6702891133121547,False,0.0192378511983676,0.41423948220064727,0.0023161782998727953,0.5006472491909385,3
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,400,1.1333048343658447,1.13424813747406,0.5,0.013247269968056195,0.3999999761581421,0.513005256652832,1.6703033500222935,False,0.018444635614606488,0.3818770226537217,0.0019825879968133676,0.5022653721682848,4
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,500,1.0327353477478027,1.0338237285614014,0.5,0.011815803847343424,0.3999999761581421,0.5129924416542053,1.670281945224308,False,0.016938427154468718,0.33980582524271846,0.0017455870149886536,0.5051779935275081,5
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,600,0.9322938323020935,0.9334482550621033,0.5,0.010630688028236336,0.3999999761581421,0.5130109786987305,1.6703129076020709,False,0.016380747610982106,0.4854368932038835,0.002583081311860229,0.5029126213592233,6
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,700,0.8325084447860718,0.8340184688568115,0.5,0.011208231833180732,0.3999999761581421,0.5129819512367249,1.6702644233612987,False,0.019085569118569446,0.4045307443365696,0.0021200715005320753,0.502588996763754,7
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,800,0.7332227826118469,0.7346835136413574,0.5,0.009338019226128192,0.3999999761581421,0.5129803419113159,1.6702617353644855,False,0.020213840779870262,0.3851132686084142,0.0019042503168161774,0.5029126213592233,8
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,900,0.6331040859222412,0.6353214383125305,0.5,0.009456603368495473,0.3999999761581421,0.513031542301178,1.6703472556058239,False,0.0176035511685423,0.47249190938511326,0.0025306615587065624,0.5058252427184466,9
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1000,0.5327037572860718,0.5350216627120972,0.5,0.00913339545531407,0.3999999761581421,0.5129708051681519,1.670245806583253,False,0.013963925569445612,0.3333333333333333,0.0014948611278826083,0.5055016181229773,10
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1100,0.4326588809490204,0.43543940782546997,0.5,0.008901467939845645,0.3999999761581421,0.5130099654197693,1.6703112151100006,False,0.014641823022582504,0.27184466019417475,0.0012125295393166414,0.5009708737864078,11
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1200,0.3347175717353821,0.33858898282051086,0.5,0.008653946821099061,0.3999999761581421,0.5129228830337524,1.6701657667570848,False,0.016459843497347804,0.5016181229773463,0.0027542390699406335,0.5019417475728155,12
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1300,0.2334805279970169,0.2377111166715622,0.5,0.008017575200561948,0.3999999761581421,0.5129802823066711,1.670261635809131,False,0.013113413593431903,0.3333333333333333,0.0014808636739234039,0.5048543689320388,13
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1400,0.14526502788066864,0.1562126725912094,0.5,0.008143536869893903,0.3999999761581421,0.5128227472305298,1.6699985317397616,False,0.023167767034726353,0.26537216828478966,0.001118809053611265,0.5006472491909385,14
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1500,0.037772584706544876,0.04390094429254532,0.5,0.007354385760600066,0.3999999761581421,0.512968897819519,1.6702426208452354,False,0.014945100885397914,0.28802588996763756,0.0011225266800529497,0.5022653721682848,15
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1600,-0.05724947527050972,-0.05012180656194687,0.5,0.007732995716505944,0.3999999761581421,0.5130443572998047,1.6703686612407669,False,0.018524617049188757,0.3883495145631068,0.001734710090893551,0.5042071197411003,16
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1700,-0.16009753942489624,-0.1488114893436432,0.5,0.007265557971984825,0.3999999761581421,0.512926459312439,1.6701717397459999,False,0.013119562490224133,0.2621359223300971,0.0009844369213344605,0.501294498381877,17
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1800,-0.25831547379493713,-0.24806620180606842,0.5,0.007595126252427449,0.3999999761581421,0.5128199458122253,1.6699938533818595,False,0.014536173984436063,0.3268608414239482,0.0013228631340543794,0.5058252427184466,18
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,1900,-0.3485265076160431,-0.33437272906303406,0.5,0.007425490411451487,0.3999999761581421,0.5127451419830322,1.6698689361191006,False,0.014595730055408391,0.3656957928802589,0.0015259650906729258,0.501294498381877,19
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2000,-0.45311152935028076,-0.4378011226654053,0.5,0.006290181928372033,0.3999999761581421,0.5128448605537415,1.670035461365374,False,0.01218053592984166,0.2297734627831715,0.0008970960769948184,0.5019417475728155,20
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2100,-0.5543109178543091,-0.5364066362380981,0.5,0.005732179540867931,0.3999999761581421,0.5127199292182922,1.6698268346372174,False,0.010656364666231462,0.3042071197411003,0.001239358541215029,0.5016181229773463,21
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2200,-0.6429798007011414,-0.6190032362937927,0.5,0.006058002913764535,0.3999999761581421,0.5126075148582458,1.669639132672609,False,0.013496051436289725,0.30097087378640774,0.0010995836076924702,0.5029126213592233,22
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2300,-0.6997350454330444,-0.6744771599769592,0.5,0.00630812898573487,0.3999999761581421,0.5128278732299805,1.6700070921732584,False,0.02193866505453774,0.5307443365695793,0.002969790824663171,0.503883495145631,23
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2400,-0.8339633345603943,-0.8023471832275391,0.5,0.005481312104594692,0.3999999761581421,0.512481689453125,1.6694290628686712,False,0.010964783300334492,0.284789644012945,0.001131928806431874,0.5055016181229773,24
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2500,-0.9317281246185303,-0.8955785036087036,0.5,0.005234653503130539,0.3999999761581421,0.5123547911643982,1.6692172286184286,False,0.011734435325324566,0.32362459546925565,0.0013224805845637598,0.5,25
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2600,-0.9816392660140991,-0.9275330305099487,0.5,0.005876127666905659,0.3999999761581421,0.5122072696685791,1.6689710013583692,False,0.017448178095300425,0.29449838187702265,0.001276449623644625,0.5009708737864078,26
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2700,-1.0919084548950195,-1.0360171794891357,0.5,0.005772548107639649,0.3999999761581421,0.512482762336731,1.6694308539727047,False,0.013402783595070933,0.41423948220064727,0.0019153618116042185,0.5029126213592233,27
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2800,-1.191841721534729,-1.1275490522384644,0.5,0.005414535143236879,0.3999999761581421,0.5121768712997437,1.6689202681334017,False,0.012044131365686217,0.313915857605178,0.00115037490151289,0.5035598705501618,28
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,2900,-1.2311431169509888,-1.1320271492004395,0.5,0.005978334159070367,0.3999999761581421,0.5111566185951233,1.6672184160232757,False,0.0145568557662911,0.26537216828478966,0.0009768381738782831,0.5019417475728155,29
0.0,0.002,confounded,logger12_balanced,1,true_behavior_fixed_em,3000,-1.306569218635559,-1.2145780324935913,0.5,0.006497033075373441,0.3999999761581421,0.5100149512290955,1.6653160932821824,False,0.01691224350439023,0.2686084142394822,0.0010703114399295808,0.5003236245954693,30
0.0,0.002,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,0,-1.3505876064300537,-1.2600295543670654,0.5,0.0063193472919800394,0.0,0.6917324066162109,1.9971724527542467,False,0.01118615650076436,0.23300970873786409,0.0008840442066563246,0.5216828478964401,
0.0,0.002,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,300,-1.3506221771240234,-1.2600435018539429,0.5,0.0063193472919800394,0.006654883734881878,0.6916807889938354,1.997069366121328,False,0.01118615650076436,0.23300970873786409,0.0008840442066563246,0.5245954692556635,
0.0,0.002,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,750,-1.3506677150726318,-1.2600581645965576,0.5,0.0063193472919800394,0.016383912414312363,0.6914641857147217,1.9966368411928583,False,0.01118615650076436,0.23300970873786409,0.0008840442066563246,0.5216828478964401,
0.0,0.002,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,1500,-1.3508108854293823,-1.2601481676101685,0.5,0.0063193472919800394,0.032834243029356,0.6907137632369995,1.9951390820737203,False,0.01118615650076436,0.23300970873786409,0.0008840442066563246,0.5155339805825243,
0.0,0.002,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,2250,-1.3509401082992554,-1.260226845741272,0.5,0.0063193472919800394,0.04873388260602951,0.6895262002944946,1.9927711351560051,False,0.01118615650076436,0.23300970873786409,0.0008840442066563246,0.5077669902912622,
0.0,0.002,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,3000,-1.3510258197784424,-1.2602590322494507,0.5,0.0063193472919800394,0.0641208291053772,0.6879479885101318,1.9896286007116832,False,0.01118615650076436,0.23300970873786409,0.0008840442066563246,0.510032362459547,
0.0,0.002,confounded,logger12_balanced,1,oracle_initialized_joint,0,-1.353432536125183,-1.2612898349761963,0.5,0.0063193472919800394,0.3999999761581421,0.512096107006073,1.6687854844096826,False,0.01118615650076436,0.23300970873786409,0.0008840442066563246,0.5055016181229773,
0.0,0.002,confounded,logger12_balanced,1,oracle_initialized_joint,300,-1.435217022895813,-1.211586356163025,0.5022560358047485,0.007926328948946182,0.40424999594688416,0.5038719177246094,1.6551173583830177,False,0.016751952413938818,0.2750809061488673,0.0009077752956040562,0.5071197411003237,
0.0,0.002,confounded,logger12_balanced,1,oracle_initialized_joint,750,-2.0055859088897705,-1.6022642850875854,0.5022495985031128,0.005563375026027908,0.41142457723617554,0.49569442868232727,1.641637843728842,False,0.009712097177971404,0.2750809061488673,0.0009722925580559186,0.501294498381877,
0.0,0.002,confounded,logger12_balanced,1,oracle_initialized_joint,1500,-1.4062886238098145,-0.0023747615050524473,0.5001609921455383,0.01184991185852269,0.4157920777797699,0.42051970958709717,1.5227527392053215,False,0.015228266988068085,0.2168284789644013,0.0008583575278433744,0.5200647249190938,
0.0,0.002,confounded,logger12_balanced,1,oracle_initialized_joint,2250,-2.308696746826172,-0.48869240283966064,0.5091062188148499,0.008960966200923981,0.40497684478759766,0.40531301498413086,1.499771877662309,False,0.011531943323201847,0.2621359223300971,0.0011546337748799419,0.5003236245954693,
0.0,0.002,confounded,logger12_balanced,1,oracle_initialized_joint,3000,-2.359278678894043,-0.5272059440612793,0.30266255140304565,0.018735186059182594,0.2695291042327881,0.3839856684207916,1.468124400990076,False,0.010627839529661237,0.34951456310679613,0.0013266413474896002,0.5087378640776699,
0.0,0.002,confounded,logger12_balanced,2,collapsed_constrained_reference,0,2.542527437210083,2.7487361431121826,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.5054176440731405,0.5598705501618123,0.0031943731255504168,0.5,
0.0,0.002,confounded,logger12_balanced,2,collapsed_constrained_reference,300,1.5443146228790283,1.5447382926940918,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.01685678127946605,0.3592233009708738,0.0017019078401995591,0.5,
0.0,0.002,confounded,logger12_balanced,2,collapsed_constrained_reference,750,0.9607471227645874,0.961895227432251,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.015922649928543677,0.31715210355987056,0.0012693798717693535,0.5,
0.0,0.002,confounded,logger12_balanced,2,collapsed_constrained_reference,1500,0.1232236698269844,0.12967096269130707,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.015766724199752977,0.40129449838187703,0.0017654182280408266,0.5,
0.0,0.002,confounded,logger12_balanced,2,collapsed_constrained_reference,2250,-0.6436840891838074,-0.6194859743118286,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.012407998052512925,0.3106796116504854,0.0013709828052388664,0.5,
0.0,0.002,confounded,logger12_balanced,2,collapsed_constrained_reference,3000,-1.32466721534729,-1.2238589525222778,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.01359892881300288,0.313915857605178,0.0011625611055007792,0.5,
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed,0,2.0302188396453857,2.222855567932129,0.5,0.010762172172136417,0.3999999761581421,0.513006329536438,1.670305142064336,False,0.4975206541642979,0.23624595469255663,0.0019030649774004875,0.5,
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed,300,1.2335445880889893,1.2342664003372192,0.5,0.015051361941138658,0.3999999761581421,0.512988805770874,1.6702758722850652,False,0.020212260919007966,0.3559870550161812,0.001564688921435334,0.5029126213592233,
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed,750,0.7817932963371277,0.7829695343971252,0.5,0.010533834593465132,0.3999999761581421,0.5129551291465759,1.670219623979172,False,0.01778660864992919,0.32038834951456313,0.001373695692173563,0.5003236245954693,
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed,1500,0.039109669625759125,0.045027635991573334,0.5,0.008195793531740693,0.3999999761581421,0.5128388404846191,1.6700254076667218,False,0.017428259824686765,0.37216828478964403,0.0016488814960816491,0.5029126213592233,
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed,2250,-0.6755992770195007,-0.6471154689788818,0.5,0.008102507050816584,0.3999999761581421,0.5121676325798035,1.6689048495176662,False,0.01839001942762349,0.3106796116504854,0.0013613700095798016,0.502588996763754,
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed,3000,-1.1074814796447754,-0.8221435546875,0.5,0.006381707258666925,0.3999999761581421,0.5109039545059204,1.6667972230131036,False,0.021046061935460693,0.36245954692556637,0.0016060835278849954,0.5,
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,0,2.0302188396453857,2.222855567932129,0.5,0.010762172172136417,0.3999999761581421,0.513006329536438,1.670305142064336,False,0.4975206541642979,0.23624595469255663,0.0019030649774004875,0.5,0
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,100,1.4386682510375977,1.4392491579055786,0.5,0.018902861782847512,0.3999999761581421,0.5129703283309937,1.670245010148179,False,0.028086775887129187,0.43042071197411,0.0026965807050468673,0.5003236245954693,1
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,200,1.3350731134414673,1.335797667503357,0.5,0.016060920198026577,0.3999999761581421,0.5129766464233398,1.6702555629437306,False,0.019216482839784395,0.517799352750809,0.0027377669794638945,0.5006472491909385,2
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,300,1.2335036993026733,1.2342393398284912,0.5,0.01518768104107264,0.3999999761581421,0.5129881501197815,1.6702747771672237,False,0.019958047886691133,0.34951456310679613,0.001554568484619567,0.5019417475728155,3
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,400,1.1334176063537598,1.1341936588287354,0.5,0.014301845914182224,0.3999999761581421,0.5130114555358887,1.670313704069521,False,0.026683025051615874,0.46601941747572817,0.0023016739614348247,0.5009708737864078,4
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,500,1.0315041542053223,1.032698631286621,0.5,0.011567154594077455,0.3999999761581421,0.5129683613777161,1.6702417248575128,False,0.016187039159506422,0.44983818770226536,0.0020715553396146954,0.5022653721682848,5
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,600,0.9327513575553894,0.9344831705093384,0.5,0.01126531097460283,0.3999999761581421,0.512971043586731,1.6702462048009323,False,0.024979328591097763,0.26537216828478966,0.001112648664686587,0.5003236245954693,6
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,700,0.8317409157752991,0.8332043290138245,0.5,0.011817429726895229,0.3999999761581421,0.5129393339157104,1.670193242682965,False,0.01749219686808914,0.32362459546925565,0.001527918630295301,0.5048543689320388,7
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,800,0.7320402264595032,0.7336018681526184,0.5,0.01080721875422601,0.3999999761581421,0.5129491686820984,1.6702096687241026,False,0.01819777626034482,0.37540453074433655,0.0017761814455427775,0.5032362459546925,8
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,900,0.6336930990219116,0.6363321542739868,0.5,0.010401706270308054,0.3999999761581421,0.5129936337471008,1.6702839363567354,False,0.023510944466641905,0.3106796116504854,0.0014789685926299694,0.5003236245954693,9
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1000,0.5321448445320129,0.5354079604148865,0.5,0.01006806541111733,0.3999999761581421,0.5129442811012268,1.6702015054592234,False,0.01725837374521126,0.3365695792880259,0.0013871962142188899,0.5042071197411003,10
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1100,0.43193212151527405,0.43603694438934326,0.5,0.008621645269793388,0.3999999761581421,0.5129491090774536,1.6702095691718515,False,0.015941143848228676,0.3818770226537217,0.0016468464120755497,0.5009708737864078,11
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1200,0.33195197582244873,0.3353380560874939,0.5,0.008824091570254607,0.3999999761581421,0.5128902196884155,1.6701112144468107,False,0.0150713658651721,0.2783171521035599,0.0011530178429694845,0.503883495145631,12
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1300,0.2335621565580368,0.23822961747646332,0.5,0.00919314061894147,0.3999999761581421,0.5128434896469116,1.6700331719039232,False,0.015187262137574044,0.4854368932038835,0.0022624608189455776,0.5022653721682848,13
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1400,0.13259851932525635,0.13857805728912354,0.5,0.008983957687493995,0.3999999761581421,0.5129227042198181,1.6701654681081999,False,0.012734104483320668,0.4045307443365696,0.0017840861519030347,0.5090614886731392,14
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1500,0.035387761890888214,0.042141251266002655,0.5,0.00842399846595743,0.3999999761581421,0.5128315091133118,1.6700131641352465,False,0.013895901974902402,0.39805825242718446,0.0016525547277636038,0.5009708737864078,15
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1600,-0.06371377408504486,-0.056597646325826645,0.5,0.008694227396004891,0.3999999761581421,0.5127527713775635,1.6698816762566295,False,0.013999276119830513,0.343042071197411,0.001463709865271219,0.502588996763754,16
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1700,-0.16162478923797607,-0.15156975388526917,0.5,0.007869124386282407,0.3999999761581421,0.5129199624061584,1.6701608888319832,False,0.014293785976417924,0.2588996763754045,0.0010263406557335284,0.5051779935275081,17
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1800,-0.2569863796234131,-0.24536451697349548,0.5,0.007669154334524684,0.3999999761581421,0.5127401947975159,1.6698606749881204,False,0.016395774718550866,0.37540453074433655,0.0014616709010027737,0.5016181229773463,18
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,1900,-0.3401378095149994,-0.3211575448513031,0.5,0.007236894293343529,0.3999999761581421,0.5125482678413391,1.6695402144650207,False,0.020790511607925912,0.32038834951456313,0.0013166279319539792,0.5019417475728155,19
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2000,-0.45298585295677185,-0.4373241066932678,0.5,0.00762147718963843,0.3999999761581421,0.5126901268959045,1.6697770706611046,False,0.013747986334433247,0.3365695792880259,0.0013959085365177002,0.5022653721682848,20
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2100,-0.5556920766830444,-0.5358766317367554,0.5,0.007043062659215158,0.3999999761581421,0.5127689838409424,1.6699087493716134,False,0.011667454382810548,0.3592233009708738,0.0014150200623880645,0.502588996763754,21
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2200,-0.6477351188659668,-0.6268075108528137,0.5,0.0073975871401288475,0.3999999761581421,0.5126127600669861,1.6696478903013485,False,0.013930825293526293,0.2686084142394822,0.0011672127576306006,0.5009708737864078,22
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2300,-0.6722556352615356,-0.6365031003952026,0.5,0.0071104532653391925,0.3999999761581421,0.5128186941146851,1.6699917630559693,False,0.02928490523033176,0.29449838187702265,0.0012183006923422958,0.5,23
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2400,-0.8357987999916077,-0.7977615594863892,0.5,0.00676948018842817,0.3999999761581421,0.5123193860054016,1.6691581307632402,False,0.011849671446134233,0.3106796116504854,0.0013168978709835377,0.5061488673139158,24
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2500,-0.9063883423805237,-0.8561615347862244,0.5,0.0068689622160288885,0.3999999761581421,0.5126320719718933,1.669680134693984,False,0.016299407821657393,0.22330097087378642,0.0009158775225286225,0.5016181229773463,25
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2600,-0.9225559830665588,-0.838698148727417,0.5,0.006492058908327833,0.3999999761581421,0.5122510194778442,1.6690440201186143,False,0.02052781624176937,0.29449838187702265,0.0010618392902760202,0.5032362459546925,26
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2700,-1.0830811262130737,-1.0127146244049072,0.5,0.006460475738375018,0.3999999761581421,0.5119242072105408,1.6684986451806343,False,0.016213833574827075,0.23300970873786409,0.000866359687618396,0.5003236245954693,27
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2800,-1.1874901056289673,-1.1077858209609985,0.5,0.007036395633734756,0.3999999761581421,0.5114802718162537,1.6677581039651088,False,0.013447899809348149,0.4077669902912621,0.0017298397960446756,0.5035598705501618,28
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,2900,-1.2688872814178467,-1.1839510202407837,0.5,0.006083663705818429,0.3999999761581421,0.511296808719635,1.6674521599645196,False,0.014260591109826342,0.32038834951456313,0.0013083840482127776,0.5009708737864078,29
0.0,0.002,confounded,logger12_balanced,2,true_behavior_fixed_em,3000,-1.3070285320281982,-1.1586111783981323,0.5,0.006244217341592042,0.3999999761581421,0.5105785727500916,1.6662549658311503,False,0.017205676155450635,0.32038834951456313,0.001335547655461166,0.5029126213592233,30
0.0,0.002,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,0,-1.3179291486740112,-1.2311015129089355,0.5,0.006922010804668683,0.0,0.6903499364852905,1.9944133291344546,False,0.011518841539225428,0.2588996763754045,0.0010122705501770508,0.5223300970873787,
0.0,0.002,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,300,-1.317929983139038,-1.2310978174209595,0.5,0.006922010804668683,0.00576790189370513,0.6903009414672852,1.994315615211251,False,0.011518841539225428,0.2588996763754045,0.0010122705501770508,0.5236245954692557,
0.0,0.002,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,750,-1.318010926246643,-1.231171727180481,0.5,0.006922010804668683,0.014023582451045513,0.6901283860206604,1.9939715148786044,False,0.011518841539225428,0.2588996763754045,0.0010122705501770508,0.5171521035598705,
0.0,0.002,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,1500,-1.3180795907974243,-1.2312290668487549,0.5,0.006922010804668683,0.028175875544548035,0.6895504593849182,1.9928194785575475,False,0.011518841539225428,0.2588996763754045,0.0010122705501770508,0.5110032362459547,
0.0,0.002,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,2250,-1.3181875944137573,-1.2313213348388672,0.5,0.006922010804668683,0.04152119159698486,0.6886817812919617,1.9910891116080498,False,0.011518841539225428,0.2588996763754045,0.0010122705501770508,0.5084142394822007,
0.0,0.002,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,3000,-1.31820809841156,-1.2313259840011597,0.5,0.006922010804668683,0.05576907843351364,0.6874017119407654,1.9885420100419062,False,0.011518841539225428,0.2588996763754045,0.0010122705501770508,0.5051779935275081,
0.0,0.002,confounded,logger12_balanced,2,oracle_initialized_joint,0,-1.3203444480895996,-1.2323919534683228,0.5,0.006922010804668683,0.3999999761581421,0.5112033486366272,1.6672963270294305,False,0.011518841539225428,0.2588996763754045,0.0010122705501770508,0.5058252427184466,
0.0,0.002,confounded,logger12_balanced,2,oracle_initialized_joint,300,-1.6098707914352417,-1.4478487968444824,0.5034663081169128,0.005911558839351842,0.403094619512558,0.5059406161308289,1.6585448410160113,False,0.01165443342495848,0.255663430420712,0.0010431321813683322,0.5042071197411003,
0.0,0.002,confounded,logger12_balanced,2,oracle_initialized_joint,750,-1.8520774841308594,-1.395282506942749,0.5008252263069153,0.00610575294743522,0.41166162490844727,0.49051499366760254,1.6331570689695556,False,0.013524791893532229,0.19741100323624594,0.0007886502871681097,0.5006472491909385,
0.0,0.002,confounded,logger12_balanced,2,oracle_initialized_joint,1500,-2.3887791633605957,-1.5176219940185547,0.49014949798583984,0.006498772556364043,0.4204937815666199,0.46977633237838745,1.5996363663402045,False,0.00994068059606241,0.29449838187702265,0.0011529453946082088,0.5080906148867314,
0.0,0.002,confounded,logger12_balanced,2,oracle_initialized_joint,2250,-2.4106698036193848,-0.5375248193740845,0.4939408004283905,0.006983768618064371,0.3991658687591553,0.4191359281539917,1.5206470394876936,False,0.011399213172452306,0.2588996763754045,0.0010788628856497793,0.5061488673139158,
0.0,0.002,confounded,logger12_balanced,2,oracle_initialized_joint,3000,-2.2890491485595703,-0.6357471346855164,0.4887668192386627,0.010146235020812803,0.2995927333831787,0.44936591386795044,1.5673180556978912,False,0.01122549237290224,0.21035598705501618,0.0008040132811016707,0.5200647249190938,
0.0,0.002,confounded,logger12_balanced,3,collapsed_constrained_reference,0,2.5098726749420166,2.697360038757324,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.49707356216333864,0.8964401294498382,0.006621920732578732,0.5,
0.0,0.002,confounded,logger12_balanced,3,collapsed_constrained_reference,300,1.547594666481018,1.548262357711792,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.020071537553537817,0.3883495145631068,0.0019815249855866883,0.5,
0.0,0.002,confounded,logger12_balanced,3,collapsed_constrained_reference,750,0.966545581817627,0.968348503112793,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.026948538573273013,0.36245954692556637,0.0017985622885119093,0.5,
0.0,0.002,confounded,logger12_balanced,3,collapsed_constrained_reference,1500,0.1295665204524994,0.13575679063796997,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.0196693968011193,0.3851132686084142,0.001651564257611983,0.5,
0.0,0.002,confounded,logger12_balanced,3,collapsed_constrained_reference,2250,-0.6452083587646484,-0.6211754083633423,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.012531189214406163,0.3042071197411003,0.0012150723525992141,0.5,
0.0,0.002,confounded,logger12_balanced,3,collapsed_constrained_reference,3000,-1.3045358657836914,-1.2095682621002197,0.5,0.0,0.0,0.6931471805599453,2.0,True,0.014391047179732091,0.2588996763754045,0.0009327471212177313,0.5,
0.0,0.002,confounded,logger12_balanced,3,true_behavior_fixed,0,2.039822578430176,2.2287909984588623,0.5,0.013490723761300403,0.3999999761581421,0.5129037499427795,1.6701338116292308,False,0.49420640484220857,0.2168284789644013,0.0019131192241531624,0.5003236245954693,
