kappa,condition,mixture,subset,threshold,count,finite_count,zero_count,censored_count,finite_fraction,zero_fraction,censored_fraction,min,finite_min,p05,finite_p05,p10,finite_p10,p25,finite_p25,median,finite_median,p75,finite_p75,p90,finite_p90,p95,finite_p95,max,finite_max
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,lambda_first_positive_regret,831,0,0,831,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,lambda_first_strict_flip,831,0,0,831,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,any_clipping,lambda_first_competitor_tie,1217,0,0,1217,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,any_clipping,lambda_first_top_disagreement,1217,0,0,1217,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,any_clipping,lambda_first_positive_regret,1217,0,0,1217,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,any_clipping,lambda_first_strict_flip,1217,0,0,1217,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger12_balanced,all,lambda_first_competitor_tie,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger12_balanced,all,lambda_first_top_disagreement,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger12_balanced,all,lambda_first_positive_regret,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger12_balanced,all,lambda_first_strict_flip,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger12_balanced,train,lambda_first_competitor_tie,358,0,0,358,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
