anchor_id,kappa,condition,mixture,segment_kind,lambda_start,lambda_stop,probe_lambda,top_set,top_disagreement,strict_flip,regret_best,regret_worst,true_do_regret,observational_top_second_gap
354,0.3,confounded,logger1_heavy,point,0.006819895112461473,0.006819895112461473,0.006819895112461473,base|plus,True,True,0.002310282552593801,0.004703604588626398,0.002310282552593801,0.0
354,0.3,confounded,logger1_heavy,interval,0.006819895112461473,+inf,1.0068198951124614,plus,True,True,0.004703604588626398,0.004703604588626398,0.004703604588626398,0.7555555555555555
355,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.005563190878882018
355,0.3,confounded,logger1_heavy,interval,0.0,0.007363046751461495,0.0036815233757307476,minus,False,False,0.0,0.0,0.0,0.002781595439441009
355,0.3,confounded,logger1_heavy,point,0.007363046751461495,0.007363046751461495,0.007363046751461495,minus|base,True,False,0.0,0.00262949905099763,0.0,0.0
355,0.3,confounded,logger1_heavy,interval,0.007363046751461495,0.0075400886464054755,0.007451567698933485,base,True,True,0.00262949905099763,0.00262949905099763,0.00262949905099763,6.688249364561472e-05
355,0.3,confounded,logger1_heavy,point,0.0075400886464054755,0.0075400886464054755,0.0075400886464054755,base,True,True,0.00262949905099763,0.00262949905099763,0.00262949905099763,0.00013376498729078534
355,0.3,confounded,logger1_heavy,interval,0.0075400886464054755,0.007717130541349456,0.007628609593877466,base,True,True,0.00262949905099763,0.00262949905099763,0.00262949905099763,6.688249364561472e-05
355,0.3,confounded,logger1_heavy,point,0.007717130541349456,0.007717130541349456,0.007717130541349456,base|plus,True,True,0.00262949905099763,0.005340895032925896,0.00262949905099763,0.0
355,0.3,confounded,logger1_heavy,interval,0.007717130541349456,+inf,1.0077171305413495,plus,True,True,0.005340895032925896,0.005340895032925896,0.005340895032925896,0.7555555555555555
356,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.010463213111890468
356,0.3,confounded,logger1_heavy,interval,0.0,0.008130722332107902,0.004065361166053951,minus,False,False,0.0,0.0,0.0,0.007391606897538594
356,0.3,confounded,logger1_heavy,point,0.008130722332107902,0.008130722332107902,0.008130722332107902,minus,False,False,0.0,0.0,0.0,0.00432000068318672
356,0.3,confounded,logger1_heavy,interval,0.008130722332107902,0.010989546313628525,0.009560134322868213,minus,False,False,0.0,0.0,0.0,0.00216000034159336
356,0.3,confounded,logger1_heavy,point,0.010989546313628525,0.010989546313628525,0.010989546313628525,minus|plus,True,False,0.0,0.008286259358158965,0.0,0.0
356,0.3,confounded,logger1_heavy,interval,0.010989546313628525,0.013848370295149149,0.012418958304388838,plus,True,True,0.008286259358158965,0.008286259358158965,0.008286259358158965,0.00216000034159336
356,0.3,confounded,logger1_heavy,point,0.013848370295149149,0.013848370295149149,0.013848370295149149,plus,True,True,0.008286259358158965,0.008286259358158965,0.008286259358158965,0.00432000068318672
356,0.3,confounded,logger1_heavy,interval,0.013848370295149149,+inf,1.013848370295149,plus,True,True,0.008286259358158965,0.008286259358158965,0.008286259358158965,0.7598755562387423
357,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.005920677213003156
357,0.3,confounded,logger1_heavy,interval,0.0,0.007836190428974765,0.003918095214487383,minus,False,False,0.0,0.0,0.0,0.0029603386065018
357,0.3,confounded,logger1_heavy,point,0.007836190428974765,0.007836190428974765,0.007836190428974765,minus|base,True,False,0.0,0.002797419957121239,0.0,0.0
357,0.3,confounded,logger1_heavy,interval,0.007836190428974765,0.008016078056754299,0.007926134242864532,base,True,True,0.002797419957121239,0.002797419957121239,0.002797419957121239,6.79575482722683e-05
357,0.3,confounded,logger1_heavy,point,0.008016078056754299,0.008016078056754299,0.008016078056754299,base,True,True,0.002797419957121239,0.002797419957121239,0.002797419957121239,0.0001359150965445366
357,0.3,confounded,logger1_heavy,interval,0.008016078056754299,0.008195965684533834,0.008106021870644065,base,True,True,0.002797419957121239,0.002797419957121239,0.002797419957121239,6.79575482722683e-05
357,0.3,confounded,logger1_heavy,point,0.008195965684533834,0.008195965684533834,0.008195965684533834,base|plus,True,True,0.002797419957121239,0.005678053620389978,0.002797419957121239,0.0
357,0.3,confounded,logger1_heavy,interval,0.008195965684533834,+inf,1.0081959656845338,plus,True,True,0.005678053620389978,0.005678053620389978,0.005678053620389978,0.7555555555555555
358,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,True,True,0.0003932257953080942,0.0003932257953080942,0.0003932257953080942,0.0004234421540201261
358,0.3,confounded,logger1_heavy,interval,0.0,0.0005604381450266375,0.00028021907251331876,minus,True,True,0.0003932257953080942,0.0003932257953080942,0.0003932257953080942,0.000211721077009841
358,0.3,confounded,logger1_heavy,point,0.0005604381450266375,0.0005604381450266375,0.0005604381450266375,minus|base,True,False,0.0,0.0003932257953080942,0.0,0.0
358,0.3,confounded,logger1_heavy,interval,0.0005604381450266375,0.0047832047227507465,0.002671821433888692,base,False,False,0.0,0.0,0.0,0.0015952673738071077
358,0.3,confounded,logger1_heavy,point,0.0047832047227507465,0.0047832047227507465,0.0047832047227507465,base,False,False,0.0,0.0,0.0,0.0031905347476137713
358,0.3,confounded,logger1_heavy,interval,0.0047832047227507465,0.009005971300474857,0.006894588011612801,base,False,False,0.0,0.0,0.0,0.0015952673738071077
358,0.3,confounded,logger1_heavy,point,0.009005971300474857,0.009005971300474857,0.009005971300474857,base|plus,True,False,0.0,0.0031704807558390335,0.0,0.0
358,0.3,confounded,logger1_heavy,interval,0.009005971300474857,+inf,1.0090059713004749,plus,True,True,0.0031704807558390335,0.0031704807558390335,0.0031704807558390335,0.755555555555556
359,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.004568518450474457
359,0.3,confounded,logger1_heavy,interval,0.0,0.006046568537392664,0.003023284268696332,minus,False,False,0.0,0.0,0.0,0.0022842592252372285
359,0.3,confounded,logger1_heavy,point,0.006046568537392664,0.006046568537392664,0.006046568537392664,minus|base,True,False,0.0,0.0021857195946046737,0.0,0.0
359,0.3,confounded,logger1_heavy,interval,0.006046568537392664,0.006082962541010491,0.006064765539201577,base,True,True,0.0021857195946046737,0.0021857195946046737,0.0021857195946046737,1.3748845811178967e-05
359,0.3,confounded,logger1_heavy,point,0.006082962541010491,0.006082962541010491,0.006082962541010491,base,True,True,0.0021857195946046737,0.0021857195946046737,0.0021857195946046737,2.7497691622357934e-05
359,0.3,confounded,logger1_heavy,interval,0.006082962541010491,0.006119356544628317,0.006101159542819404,base,True,True,0.0021857195946046737,0.0021857195946046737,0.0021857195946046737,1.3748845811178967e-05
359,0.3,confounded,logger1_heavy,point,0.006119356544628317,0.006119356544628317,0.006119356544628317,base|plus,True,True,0.0021857195946046737,0.004330776760324007,0.0021857195946046737,0.0
359,0.3,confounded,logger1_heavy,interval,0.006119356544628317,+inf,1.0061193565446283,plus,True,True,0.004330776760324007,0.004330776760324007,0.004330776760324007,0.7555555555555551
360,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.002576687960491597
360,0.3,confounded,logger1_heavy,interval,0.0,0.0017051611503253216,0.0008525805751626608,minus,False,False,0.0,0.0,0.0,0.0012883439802457985
360,0.3,confounded,logger1_heavy,point,0.0017051611503253216,0.0017051611503253216,0.0017051611503253216,minus|plus,True,False,0.0,0.0003062023236148903,0.0,0.0
360,0.3,confounded,logger1_heavy,interval,0.0017051611503253216,0.006089895682788824,0.0038975284165570726,plus,True,True,0.0003062023236148903,0.0003062023236148903,0.0003062023236148903,0.003312910535639091
360,0.3,confounded,logger1_heavy,point,0.006089895682788824,0.006089895682788824,0.006089895682788824,plus,True,True,0.0003062023236148903,0.0003062023236148903,0.0003062023236148903,0.006625821071278182
360,0.3,confounded,logger1_heavy,interval,0.006089895682788824,+inf,1.0060898956827888,plus,True,True,0.0003062023236148903,0.0003062023236148903,0.0003062023236148903,0.7621813766268337
361,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,True,True,6.602667080635172e-05,6.602667080635172e-05,6.602667080635172e-05,0.0007715715977294479
361,0.3,confounded,logger1_heavy,interval,0.0,0.0010211977028772106,0.0005105988514386053,minus,True,True,6.602667080635172e-05,6.602667080635172e-05,6.602667080635172e-05,0.00038578579886472397
361,0.3,confounded,logger1_heavy,point,0.0010211977028772106,0.0010211977028772106,0.0010211977028772106,minus|base,True,False,0.0,6.602667080635172e-05,0.0,0.0
361,0.3,confounded,logger1_heavy,interval,0.0010211977028772106,0.004156876094449859,0.0025890368986635345,base,False,False,0.0,0.0,0.0,0.0011845896145938895
361,0.3,confounded,logger1_heavy,point,0.004156876094449859,0.004156876094449859,0.004156876094449859,base,False,False,0.0,0.0,0.0,0.002369179229187779
361,0.3,confounded,logger1_heavy,interval,0.004156876094449859,0.007292554486022507,0.005724715290236182,base,False,False,0.0,0.0,0.0,0.0011845896145938895
361,0.3,confounded,logger1_heavy,point,0.007292554486022507,0.007292554486022507,0.007292554486022507,base|plus,True,False,0.0,0.0025603476116033974,0.0,0.0
361,0.3,confounded,logger1_heavy,interval,0.007292554486022507,+inf,1.0072925544860225,plus,True,True,0.0025603476116033974,0.0025603476116033974,0.0025603476116033974,0.7555555555555555
362,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,base,False,False,0.0,0.0,0.0,0.0017122413883736698
362,0.3,confounded,logger1_heavy,interval,0.0,0.0023814433730636156,0.0011907216865318078,base,False,False,0.0,0.0,0.0,0.0026118977737530358
362,0.3,confounded,logger1_heavy,point,0.0023814433730636156,0.0023814433730636156,0.0023814433730636156,base,False,False,0.0,0.0,0.0,0.0035115541591324018
362,0.3,confounded,logger1_heavy,interval,0.0023814433730636156,0.007029088583680617,0.004705265978372116,base,False,False,0.0,0.0,0.0,0.0017557770795662009
362,0.3,confounded,logger1_heavy,point,0.007029088583680617,0.007029088583680617,0.007029088583680617,base|plus,True,False,0.0,0.002750124520358277,0.0,0.0
362,0.3,confounded,logger1_heavy,interval,0.007029088583680617,+inf,1.0070290885836806,plus,True,True,0.002750124520358277,0.002750124520358277,0.002750124520358277,0.7555555555555555
363,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,base,False,False,0.0,0.0,0.0,0.0027745021321377017
363,0.3,confounded,logger1_heavy,interval,0.0,0.0036721351748881348,0.0018360675874440674,base,False,False,0.0,0.0,0.0,0.0013872510660688508
363,0.3,confounded,logger1_heavy,point,0.0036721351748881348,0.0036721351748881348,0.0036721351748881348,base|plus,True,False,0.0,0.0020287041620665747,0.0,0.0
363,0.3,confounded,logger1_heavy,interval,0.0036721351748881348,+inf,1.003672135174888,plus,True,True,0.0020287041620665747,0.0020287041620665747,0.0020287041620665747,0.7555555555555555
364,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.01033380500985892
364,0.3,confounded,logger1_heavy,interval,0.0,0.013677094865989748,0.006838547432994874,minus,False,False,0.0,0.0,0.0,0.00516690250492946
364,0.3,confounded,logger1_heavy,point,0.013677094865989748,0.013677094865989748,0.013677094865989748,minus|base,True,False,0.0,0.004696974628875417,0.0,0.0
364,0.3,confounded,logger1_heavy,interval,0.013677094865989748,0.015870881883078527,0.014773988374534138,base,True,True,0.004696974628875417,0.004696974628875417,0.004696974628875417,0.0008287639842334826
364,0.3,confounded,logger1_heavy,point,0.015870881883078527,0.015870881883078527,0.015870881883078527,base,True,True,0.004696974628875417,0.004696974628875417,0.004696974628875417,0.0016575279684669653
364,0.3,confounded,logger1_heavy,interval,0.015870881883078527,0.018064668900167304,0.016967775391622916,base,True,True,0.004696974628875417,0.004696974628875417,0.004696974628875417,0.0008287639842334826
364,0.3,confounded,logger1_heavy,point,0.018064668900167304,0.018064668900167304,0.018064668900167304,base|plus,True,True,0.004696974628875417,0.011213316157203668,0.004696974628875417,0.0
364,0.3,confounded,logger1_heavy,interval,0.018064668900167304,+inf,1.0180646689001673,plus,True,True,0.011213316157203668,0.011213316157203668,0.011213316157203668,0.7555555555555555
365,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.003200919218053322
365,0.3,confounded,logger1_heavy,interval,0.0,0.004236510729776455,0.0021182553648882276,minus,False,False,0.0,0.0,0.0,0.001600459609026661
365,0.3,confounded,logger1_heavy,point,0.004236510729776455,0.004236510729776455,0.004236510729776455,minus|base,True,False,0.0,0.0015223635187879836,0.0,0.0
365,0.3,confounded,logger1_heavy,interval,0.004236510729776455,0.004638134992669146,0.0044373228612228,base,True,True,0.0015223635187879836,0.0015223635187879836,0.0015223635187879836,0.0001517247215372386
365,0.3,confounded,logger1_heavy,point,0.004638134992669146,0.004638134992669146,0.004638134992669146,base,True,True,0.0015223635187879836,0.0015223635187879836,0.0015223635187879836,0.0003034494430744772
365,0.3,confounded,logger1_heavy,interval,0.004638134992669146,0.005039759255561836,0.004838947124115491,base,True,True,0.0015223635187879836,0.0015223635187879836,0.0015223635187879836,0.0001517247215372386
365,0.3,confounded,logger1_heavy,point,0.005039759255561836,0.005039759255561836,0.005039759255561836,base|plus,True,True,0.0015223635187879836,0.0033193554663748515,0.0015223635187879836,0.0
365,0.3,confounded,logger1_heavy,interval,0.005039759255561836,+inf,1.0050397592555618,plus,True,True,0.0033193554663748515,0.0033193554663748515,0.0033193554663748515,0.7555555555555555
366,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0012889443761525676
366,0.3,confounded,logger1_heavy,interval,0.0,0.0017059557919666337,0.0008529778959833168,minus,False,False,0.0,0.0,0.0,0.0006444721880760618
366,0.3,confounded,logger1_heavy,point,0.0017059557919666337,0.0017059557919666337,0.0017059557919666337,minus|base,True,False,0.0,0.000618662053650354,0.0,0.0
366,0.3,confounded,logger1_heavy,interval,0.0017059557919666337,0.0018460600570234928,0.0017760079244950632,base,True,True,0.000618662053650354,0.000618662053650354,0.000618662053650354,5.2928277910258004e-05
366,0.3,confounded,logger1_heavy,point,0.0018460600570234928,0.0018460600570234928,0.0018460600570234928,base,True,True,0.000618662053650354,0.000618662053650354,0.000618662053650354,0.0001058565558209601
366,0.3,confounded,logger1_heavy,interval,0.0018460600570234928,0.001986164322080352,0.0019161121895519223,base,True,True,0.000618662053650354,0.000618662053650354,0.000618662053650354,5.2928277910258004e-05
366,0.3,confounded,logger1_heavy,point,0.001986164322080352,0.001986164322080352,0.001986164322080352,base|plus,True,True,0.000618662053650354,0.0012978125586022848,0.000618662053650354,0.0
366,0.3,confounded,logger1_heavy,interval,0.001986164322080352,+inf,1.0019861643220804,plus,True,True,0.0012978125586022848,0.0012978125586022848,0.0012978125586022848,0.7555555555555555
367,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0037805887150650364
367,0.3,confounded,logger1_heavy,interval,0.0,0.005003720358174313,0.0025018601790871564,minus,False,False,0.0,0.0,0.0,0.0018902943575325182
367,0.3,confounded,logger1_heavy,point,0.005003720358174313,0.005003720358174313,0.005003720358174313,minus|base,True,False,0.0,0.0017945522685272053,0.0,0.0
367,0.3,confounded,logger1_heavy,interval,0.005003720358174313,0.005186025738798542,0.005094873048486427,base,True,True,0.0017945522685272053,0.0017945522685272053,0.0017945522685272053,6.8870921569264e-05
367,0.3,confounded,logger1_heavy,point,0.005186025738798542,0.005186025738798542,0.005186025738798542,base,True,True,0.0017945522685272053,0.0017945522685272053,0.0017945522685272053,0.000137741843138528
367,0.3,confounded,logger1_heavy,interval,0.005186025738798542,0.00536833111942277,0.005277178429110655,base,True,True,0.0017945522685272053,0.0017945522685272053,0.0017945522685272053,6.8870921569264e-05
367,0.3,confounded,logger1_heavy,point,0.00536833111942277,0.00536833111942277,0.00536833111942277,base|plus,True,True,0.0017945522685272053,0.003673435621609933,0.0017945522685272053,0.0
367,0.3,confounded,logger1_heavy,interval,0.00536833111942277,+inf,1.0053683311194228,plus,True,True,0.003673435621609933,0.003673435621609933,0.003673435621609933,0.7555555555555555
368,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,True,True,0.0006926539511105112,0.0006926539511105112,0.0006926539511105112,0.00022399810413764598
368,0.3,confounded,logger1_heavy,interval,0.0,0.00014823403950285397,7.411701975142698e-05,minus,True,True,0.0006926539511105112,0.0006926539511105112,0.0006926539511105112,0.00011199905206860095
368,0.3,confounded,logger1_heavy,point,0.00014823403950285397,0.00014823403950285397,0.00014823403950285397,minus|plus,True,False,0.0,0.0006926539511105112,0.0,0.0
368,0.3,confounded,logger1_heavy,interval,0.00014823403950285397,0.004107592417502757,0.0021279132285028056,plus,False,False,0.0,0.0,0.0,0.0029915152189334826
368,0.3,confounded,logger1_heavy,point,0.004107592417502757,0.004107592417502757,0.004107592417502757,plus,False,False,0.0,0.0,0.0,0.005983030437866521
368,0.3,confounded,logger1_heavy,interval,0.004107592417502757,+inf,1.0041075924175027,plus,False,False,0.0,0.0,0.0,0.7615385859934225
369,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.004470536985297979
369,0.3,confounded,logger1_heavy,interval,0.0,0.0059168871864237966,0.0029584435932118983,minus,False,False,0.0,0.0,0.0,0.0022352684926492117
369,0.3,confounded,logger1_heavy,point,0.0059168871864237966,0.0059168871864237966,0.0059168871864237966,minus|base,True,False,0.0,0.002117807981698583,0.0,0.0
369,0.3,confounded,logger1_heavy,interval,0.0059168871864237966,0.0060979129430048275,0.006007400064714312,base,True,True,0.002117807981698583,0.002117807981698583,0.002117807981698583,6.838750804183391e-05
369,0.3,confounded,logger1_heavy,point,0.0060979129430048275,0.0060979129430048275,0.0060979129430048275,base,True,True,0.002117807981698583,0.002117807981698583,0.002117807981698583,0.00013677501608366782
369,0.3,confounded,logger1_heavy,interval,0.0060979129430048275,0.006278938699585858,0.006188425821295343,base,True,True,0.002117807981698583,0.002117807981698583,0.002117807981698583,6.838750804183391e-05
369,0.3,confounded,logger1_heavy,point,0.006278938699585858,0.006278938699585858,0.006278938699585858,base|plus,True,True,0.002117807981698583,0.004319354796361807,0.002117807981698583,0.0
369,0.3,confounded,logger1_heavy,interval,0.006278938699585858,+inf,1.0062789386995858,plus,True,True,0.004319354796361807,0.004319354796361807,0.004319354796361807,0.7555555555555555
370,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.005441366576888207
370,0.3,confounded,logger1_heavy,interval,0.0,0.007021558076647375,0.0035107790383236874,minus,False,False,0.0,0.0,0.0,0.0027887779701547544
370,0.3,confounded,logger1_heavy,point,0.007021558076647375,0.007021558076647375,0.007021558076647375,minus,False,False,0.0,0.0,0.0,0.00013618936342130183
370,0.3,confounded,logger1_heavy,interval,0.007021558076647375,0.007111683390676177,0.007066620733661776,minus,False,False,0.0,0.0,0.0,6.8094681711095e-05
370,0.3,confounded,logger1_heavy,point,0.007111683390676177,0.007111683390676177,0.007111683390676177,minus|plus,True,False,0.0,0.005078458854158807,0.0,0.0
370,0.3,confounded,logger1_heavy,interval,0.007111683390676177,0.00720180870470498,0.007156746047690578,plus,True,True,0.005078458854158807,0.005078458854158807,0.005078458854158807,6.8094681711095e-05
370,0.3,confounded,logger1_heavy,point,0.00720180870470498,0.00720180870470498,0.00720180870470498,plus,True,True,0.005078458854158807,0.005078458854158807,0.005078458854158807,0.00013618936342130183
370,0.3,confounded,logger1_heavy,interval,0.00720180870470498,+inf,1.007201808704705,plus,True,True,0.005078458854158807,0.005078458854158807,0.005078458854158807,0.7556917449189768
371,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.005015908032079963
371,0.3,confounded,logger1_heavy,interval,0.0,0.0066387018071646575,0.0033193509035823287,minus,False,False,0.0,0.0,0.0,0.0025079540160399816
371,0.3,confounded,logger1_heavy,point,0.0066387018071646575,0.0066387018071646575,0.0066387018071646575,minus|base,True,False,0.0,0.0023732409401775456,0.0,0.0
371,0.3,confounded,logger1_heavy,interval,0.0066387018071646575,0.006818023243061989,0.006728362525113323,base,True,True,0.0023732409401775456,0.0023732409401775456,0.0023732409401775456,6.774365356143619e-05
371,0.3,confounded,logger1_heavy,point,0.006818023243061989,0.006818023243061989,0.006818023243061989,base,True,True,0.0023732409401775456,0.0023732409401775456,0.0023732409401775456,0.0001354873071224283
371,0.3,confounded,logger1_heavy,interval,0.006818023243061989,0.00699734467895932,0.006907683961010654,base,True,True,0.0023732409401775456,0.0023732409401775456,0.0023732409401775456,6.774365356143619e-05
371,0.3,confounded,logger1_heavy,point,0.00699734467895932,0.00699734467895932,0.00699734467895932,base|plus,True,True,0.0023732409401775456,0.004829433231315683,0.0023732409401775456,0.0
371,0.3,confounded,logger1_heavy,interval,0.00699734467895932,+inf,1.0069973446789593,plus,True,True,0.004829433231315683,0.004829433231315683,0.004829433231315683,0.7555555555555555
372,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.00912791746955266
372,0.3,confounded,logger1_heavy,interval,0.0,0.012081067239113815,0.006040533619556907,minus,False,False,0.0,0.0,0.0,0.004563958734776108
372,0.3,confounded,logger1_heavy,point,0.012081067239113815,0.012081067239113815,0.012081067239113815,minus|base,True,False,0.0,0.0038121554818015824,0.0,0.0
372,0.3,confounded,logger1_heavy,interval,0.012081067239113815,0.015460014922506711,0.013770541080810262,base,True,True,0.0038121554818015824,0.0038121554818015824,0.0038121554818015824,0.0012764913470597605
372,0.3,confounded,logger1_heavy,point,0.015460014922506711,0.015460014922506711,0.015460014922506711,base,True,True,0.0038121554818015824,0.0038121554818015824,0.0038121554818015824,0.002552982694119077
372,0.3,confounded,logger1_heavy,interval,0.015460014922506711,0.018838962605899606,0.017149488764203157,base,True,True,0.0038121554818015824,0.0038121554818015824,0.0038121554818015824,0.0012764913470597605
372,0.3,confounded,logger1_heavy,point,0.018838962605899606,0.018838962605899606,0.018838962605899606,base|plus,True,True,0.0038121554818015824,0.010462647781305012,0.0038121554818015824,0.0
372,0.3,confounded,logger1_heavy,interval,0.018838962605899606,+inf,1.0188389626058996,plus,True,True,0.010462647781305012,0.010462647781305012,0.010462647781305012,0.7555555555555555
373,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.015351417689666302
373,0.3,confounded,logger1_heavy,interval,0.0,0.02031805282455834,0.01015902641227917,minus,False,False,0.0,0.0,0.0,0.007675708844833373
373,0.3,confounded,logger1_heavy,point,0.02031805282455834,0.02031805282455834,0.02031805282455834,minus|base,True,False,0.0,0.007174629646685915,0.0,0.0
373,0.3,confounded,logger1_heavy,interval,0.02031805282455834,0.020738887425238016,0.02052847012489818,base,True,True,0.007174629646685915,0.007174629646685915,0.007174629646685915,0.00015898196025698752
373,0.3,confounded,logger1_heavy,point,0.020738887425238016,0.020738887425238016,0.020738887425238016,base,True,True,0.007174629646685915,0.007174629646685915,0.007174629646685915,0.00031796392051353095
373,0.3,confounded,logger1_heavy,interval,0.020738887425238016,0.021159722025917687,0.02094930472557785,base,True,True,0.007174629646685915,0.007174629646685915,0.007174629646685915,0.00015898196025698752
373,0.3,confounded,logger1_heavy,point,0.021159722025917687,0.021159722025917687,0.021159722025917687,base|plus,True,True,0.007174629646685915,0.014641883323768923,0.007174629646685915,0.0
373,0.3,confounded,logger1_heavy,interval,0.021159722025917687,+inf,1.0211597220259176,plus,True,True,0.014641883323768923,0.014641883323768923,0.014641883323768923,0.7555555555555555
374,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0029036477634813984
374,0.3,confounded,logger1_heavy,interval,0.0,0.0038430632163724394,0.0019215316081862197,minus,False,False,0.0,0.0,0.0,0.0014518238817409213
374,0.3,confounded,logger1_heavy,point,0.0038430632163724394,0.0038430632163724394,0.0038430632163724394,minus|base,True,False,0.0,0.0012529277315751486,0.0,0.0
374,0.3,confounded,logger1_heavy,interval,0.0038430632163724394,0.005797634981822025,0.004820349099097232,base,True,True,0.0012529277315751486,0.0012529277315751486,0.0012529277315751486,0.0007383937780587324
374,0.3,confounded,logger1_heavy,point,0.005797634981822025,0.005797634981822025,0.005797634981822025,base,True,True,0.0012529277315751486,0.0012529277315751486,0.0012529277315751486,0.0014767875561174648
374,0.3,confounded,logger1_heavy,interval,0.005797634981822025,0.007752206747271611,0.006774920864546818,base,True,True,0.0012529277315751486,0.0012529277315751486,0.0012529277315751486,0.0007383937780587324
374,0.3,confounded,logger1_heavy,point,0.007752206747271611,0.007752206747271611,0.007752206747271611,base|plus,True,True,0.0012529277315751486,0.004118480411849035,0.0012529277315751486,0.0
374,0.3,confounded,logger1_heavy,interval,0.007752206747271611,+inf,1.0077522067472715,plus,True,True,0.004118480411849035,0.004118480411849035,0.004118480411849035,0.7555555555555555
375,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.004170610648503548
375,0.3,confounded,logger1_heavy,interval,0.0,0.005519925858313519,0.0027599629291567597,minus,False,False,0.0,0.0,0.0,0.002085305324251774
375,0.3,confounded,logger1_heavy,point,0.005519925858313519,0.005519925858313519,0.005519925858313519,minus|base,True,False,0.0,0.0019770948061808014,0.0,0.0
375,0.3,confounded,logger1_heavy,interval,0.005519925858313519,0.005699959994016493,0.005609942926165006,base,True,True,0.0019770948061808014,0.0019770948061808014,0.0019770948061808014,6.801289571001234e-05
375,0.3,confounded,logger1_heavy,point,0.005699959994016493,0.005699959994016493,0.005699959994016493,base,True,True,0.0019770948061808014,0.0019770948061808014,0.0019770948061808014,0.0001360257914200247
375,0.3,confounded,logger1_heavy,interval,0.005699959994016493,0.0058799941297194664,0.0057899770618679795,base,True,True,0.0019770948061808014,0.0019770948061808014,0.0019770948061808014,6.801289571001234e-05
375,0.3,confounded,logger1_heavy,point,0.0058799941297194664,0.0058799941297194664,0.0058799941297194664,base|plus,True,True,0.0019770948061808014,0.004037470763703421,0.0019770948061808014,0.0
375,0.3,confounded,logger1_heavy,interval,0.0058799941297194664,+inf,1.0058799941297194,plus,True,True,0.004037470763703421,0.004037470763703421,0.004037470763703421,0.7555555555555555
376,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.004082176515133096
376,0.3,confounded,logger1_heavy,interval,0.0,0.005402880681793803,0.0027014403408969017,minus,False,False,0.0,0.0,0.0,0.00204108825756677
376,0.3,confounded,logger1_heavy,point,0.005402880681793803,0.005402880681793803,0.005402880681793803,minus|base,True,False,0.0,0.0019352679685047391,0.0,0.0
376,0.3,confounded,logger1_heavy,interval,0.005402880681793803,0.005579874038968098,0.005491377360380951,base,True,True,0.0019352679685047391,0.0019352679685047391,0.0019352679685047391,6.686415715462246e-05
376,0.3,confounded,logger1_heavy,point,0.005579874038968098,0.005579874038968098,0.005579874038968098,base,True,True,0.0019352679685047391,0.0019352679685047391,0.0019352679685047391,0.00013372831430924492
376,0.3,confounded,logger1_heavy,interval,0.005579874038968098,0.005756867396142392,0.005668370717555245,base,True,True,0.0019352679685047391,0.0019352679685047391,0.0019352679685047391,6.686415715462246e-05
376,0.3,confounded,logger1_heavy,point,0.005756867396142392,0.005756867396142392,0.005756867396142392,base|plus,True,True,0.0019352679685047391,0.003952410470803969,0.0019352679685047391,0.0
376,0.3,confounded,logger1_heavy,interval,0.005756867396142392,+inf,1.0057568673961423,plus,True,True,0.003952410470803969,0.003952410470803969,0.003952410470803969,0.7555555555555555
377,0.3,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0007307807252709964
