anchor_id,kappa,condition,mixture,left_action,right_action,crossing,status,top_left,top_point,top_right
180,0.3,confounded,logger12_balanced,base,plus,0.02002894183928294,nonnegative,base,base|plus,plus
181,0.3,confounded,logger12_balanced,minus,base,0.007346664831983467,nonnegative,minus,minus|base,base
181,0.3,confounded,logger12_balanced,minus,plus,0.007403100257593608,nonnegative,base,base,base
181,0.3,confounded,logger12_balanced,base,plus,0.00745953568320375,nonnegative,base,base|plus,plus
182,0.3,confounded,logger12_balanced,minus,base,0.00812676124952579,nonnegative,minus,minus|base,base
182,0.3,confounded,logger12_balanced,minus,plus,0.010075345475147136,nonnegative,base,base,base
182,0.3,confounded,logger12_balanced,base,plus,0.012023929700768486,nonnegative,base,base|plus,plus
183,0.3,confounded,logger12_balanced,minus,plus,0.0028231625919953682,nonnegative,base,base,base
183,0.3,confounded,logger12_balanced,base,plus,0.007531448575267181,nonnegative,base,base|plus,plus
184,0.3,confounded,logger12_balanced,minus,base,0.003030979064863419,nonnegative,minus,minus|base,base
184,0.3,confounded,logger12_balanced,minus,plus,0.005969816306077661,nonnegative,base,base,base
184,0.3,confounded,logger12_balanced,base,plus,0.008908653547291904,nonnegative,base,base|plus,plus
185,0.3,confounded,logger12_balanced,minus,base,0.008214097662847902,nonnegative,minus,minus|base,base
185,0.3,confounded,logger12_balanced,minus,plus,0.008405703657422176,nonnegative,base,base,base
185,0.3,confounded,logger12_balanced,base,plus,0.008597309651996453,nonnegative,base,base|plus,plus
186,0.3,confounded,logger12_balanced,minus,base,0.005568332597875407,nonnegative,minus,minus|base,base
186,0.3,confounded,logger12_balanced,minus,plus,0.005758005163542707,nonnegative,base,base,base
186,0.3,confounded,logger12_balanced,base,plus,0.005947677729210009,nonnegative,base,base|plus,plus
187,0.3,confounded,logger12_balanced,minus,base,0.022231549231860697,nonnegative,minus,minus|base,base
187,0.3,confounded,logger12_balanced,minus,plus,0.022355965000055985,nonnegative,base,base,base
187,0.3,confounded,logger12_balanced,base,plus,0.022480380768251276,nonnegative,base,base|plus,plus
189,0.3,confounded,logger12_balanced,minus,base,0.0023965887319180963,nonnegative,minus,minus|base,base
189,0.3,confounded,logger12_balanced,minus,plus,0.00490265278186223,nonnegative,base,base,base
189,0.3,confounded,logger12_balanced,base,plus,0.0074087168318063635,nonnegative,base,base|plus,plus
190,0.3,confounded,logger12_balanced,minus,base,0.005374899680701262,nonnegative,plus,plus,plus
190,0.3,confounded,logger12_balanced,minus,plus,0.00381666519682892,nonnegative,minus,minus|plus,plus
190,0.3,confounded,logger12_balanced,base,plus,0.002258430712956579,nonnegative,minus,minus,minus
191,0.3,confounded,logger12_balanced,minus,base,0.006581666191599242,nonnegative,minus,minus|base,base
191,0.3,confounded,logger12_balanced,minus,plus,0.006778806456458156,nonnegative,base,base,base
191,0.3,confounded,logger12_balanced,base,plus,0.006975946721317071,nonnegative,base,base|plus,plus
192,0.3,confounded,logger12_balanced,minus,base,0.013608839629041618,nonnegative,plus,plus,plus
192,0.3,confounded,logger12_balanced,minus,plus,0.01004069250246838,nonnegative,minus,minus|plus,plus
192,0.3,confounded,logger12_balanced,base,plus,0.006472545375895144,nonnegative,minus,minus,minus
193,0.3,confounded,logger12_balanced,minus,base,0.005960106046417983,nonnegative,minus,minus|base,base
193,0.3,confounded,logger12_balanced,minus,plus,0.006158236379014321,nonnegative,base,base,base
193,0.3,confounded,logger12_balanced,base,plus,0.006356366711610661,nonnegative,base,base|plus,plus
197,0.3,confounded,logger12_balanced,minus,base,0.0028114424868149377,nonnegative,minus,minus|base,base
197,0.3,confounded,logger12_balanced,minus,plus,0.002999160772304924,nonnegative,base,base,base
197,0.3,confounded,logger12_balanced,base,plus,0.003186879057794911,nonnegative,base,base|plus,plus
198,0.3,confounded,logger12_balanced,minus,base,0.005414235296115066,nonnegative,minus,minus|base,base
198,0.3,confounded,logger12_balanced,minus,plus,0.005811186667601386,nonnegative,base,base,base
198,0.3,confounded,logger12_balanced,base,plus,0.006208138039087706,nonnegative,base,base|plus,plus
199,0.3,confounded,logger12_balanced,minus,plus,0.0007863422988881503,nonnegative,base,base,base
199,0.3,confounded,logger12_balanced,base,plus,0.0037835897313557663,nonnegative,base,base|plus,plus
200,0.3,confounded,logger12_balanced,minus,base,0.007599625951385895,nonnegative,minus,minus|base,base
200,0.3,confounded,logger12_balanced,minus,plus,0.007795967184944425,nonnegative,base,base,base
200,0.3,confounded,logger12_balanced,base,plus,0.007992308418502956,nonnegative,base,base|plus,plus
201,0.3,confounded,logger12_balanced,minus,base,0.004223714629746726,nonnegative,plus,plus,plus
201,0.3,confounded,logger12_balanced,minus,plus,0.004081302741258951,nonnegative,minus,minus|plus,plus
201,0.3,confounded,logger12_balanced,base,plus,0.003938890852771178,nonnegative,minus,minus,minus
202,0.3,confounded,logger12_balanced,minus,base,0.007888355734096594,nonnegative,minus,minus|base,base
202,0.3,confounded,logger12_balanced,minus,plus,0.008083566228328508,nonnegative,base,base,base
202,0.3,confounded,logger12_balanced,base,plus,0.008278776722560425,nonnegative,base,base|plus,plus
203,0.3,confounded,logger12_balanced,minus,base,0.008148438233969529,nonnegative,plus,plus,plus
203,0.3,confounded,logger12_balanced,minus,plus,0.007476647280028428,nonnegative,minus,minus|plus,plus
203,0.3,confounded,logger12_balanced,base,plus,0.0068048563260873305,nonnegative,minus,minus,minus
204,0.3,confounded,logger12_balanced,minus,base,0.007806878554368346,nonnegative,minus,minus|base,base
204,0.3,confounded,logger12_balanced,minus,plus,0.008000069764963294,nonnegative,base,base,base
204,0.3,confounded,logger12_balanced,base,plus,0.008193260975558243,nonnegative,base,base|plus,plus
205,0.3,confounded,logger12_balanced,minus,base,0.0025250049132652386,nonnegative,minus,minus|base,base
205,0.3,confounded,logger12_balanced,minus,plus,0.0068862245549146835,nonnegative,base,base,base
205,0.3,confounded,logger12_balanced,base,plus,0.011247444196564128,nonnegative,base,base|plus,plus
206,0.3,confounded,logger12_balanced,minus,base,0.016070681100303446,nonnegative,plus,plus,plus
206,0.3,confounded,logger12_balanced,minus,plus,0.007806315063601335,nonnegative,minus,minus|plus,plus
207,0.3,confounded,logger12_balanced,minus,base,0.011748001220783049,nonnegative,plus,plus,plus
207,0.3,confounded,logger12_balanced,minus,plus,0.010360038688399888,nonnegative,minus,minus|plus,plus
207,0.3,confounded,logger12_balanced,base,plus,0.008972076156016731,nonnegative,minus,minus,minus
208,0.3,confounded,logger12_balanced,minus,base,0.008513248083605873,nonnegative,minus,minus|base,base
208,0.3,confounded,logger12_balanced,minus,plus,0.008709814727145824,nonnegative,base,base,base
208,0.3,confounded,logger12_balanced,base,plus,0.008906381370685777,nonnegative,base,base|plus,plus
210,0.3,confounded,logger12_balanced,minus,base,0.0135125860496621,nonnegative,minus,minus|base,base
210,0.3,confounded,logger12_balanced,minus,plus,0.014156436879913338,nonnegative,base,base,base
210,0.3,confounded,logger12_balanced,base,plus,0.014800287710164577,nonnegative,base,base|plus,plus
211,0.3,confounded,logger12_balanced,minus,base,0.007816550913297693,nonnegative,minus,minus|base,base
211,0.3,confounded,logger12_balanced,minus,plus,0.010022848223109428,nonnegative,base,base,base
211,0.3,confounded,logger12_balanced,base,plus,0.012229145532921166,nonnegative,base,base|plus,plus
212,0.3,confounded,logger12_balanced,minus,base,0.007947274140819676,nonnegative,minus,minus|base,base
212,0.3,confounded,logger12_balanced,minus,plus,0.008794426756599803,nonnegative,base,base,base
212,0.3,confounded,logger12_balanced,base,plus,0.009641579372379933,nonnegative,base,base|plus,plus
213,0.3,confounded,logger12_balanced,minus,base,0.01376021278380583,nonnegative,plus,plus,plus
213,0.3,confounded,logger12_balanced,minus,plus,0.009198014807033267,nonnegative,minus,minus|plus,plus
213,0.3,confounded,logger12_balanced,base,plus,0.0046358168302607075,nonnegative,minus,minus,minus
214,0.3,confounded,logger12_balanced,minus,base,0.009500402210820269,nonnegative,minus,minus|base,base
214,0.3,confounded,logger12_balanced,minus,plus,0.009695418287793226,nonnegative,base,base,base
214,0.3,confounded,logger12_balanced,base,plus,0.009890434364766183,nonnegative,base,base|plus,plus
215,0.3,confounded,logger12_balanced,minus,base,0.009752074464768334,nonnegative,plus,plus,plus
215,0.3,confounded,logger12_balanced,minus,plus,0.009556918675328225,nonnegative,minus,minus|plus,plus
215,0.3,confounded,logger12_balanced,base,plus,0.009361762885888117,nonnegative,minus,minus,minus
216,0.3,confounded,logger12_balanced,minus,base,0.015271559257989953,nonnegative,plus,plus,plus
216,0.3,confounded,logger12_balanced,minus,plus,0.0066923362592089895,nonnegative,minus,minus|plus,plus
217,0.3,confounded,logger12_balanced,minus,base,0.00963886002023425,nonnegative,minus,minus|base,base
217,0.3,confounded,logger12_balanced,minus,plus,0.009832979525945158,nonnegative,base,base,base
217,0.3,confounded,logger12_balanced,base,plus,0.010027099031656068,nonnegative,base,base|plus,plus
218,0.3,confounded,logger12_balanced,minus,base,0.0038727489256373815,nonnegative,minus,minus|base,base
218,0.3,confounded,logger12_balanced,minus,plus,0.005228864510472922,nonnegative,base,base,base
218,0.3,confounded,logger12_balanced,base,plus,0.006584980095308463,nonnegative,base,base|plus,plus
219,0.3,confounded,logger12_balanced,minus,base,0.009889160518781193,nonnegative,minus,minus|base,base
219,0.3,confounded,logger12_balanced,minus,plus,0.011556202159120897,nonnegative,base,base,base
219,0.3,confounded,logger12_balanced,base,plus,0.013223243799460603,nonnegative,base,base|plus,plus
220,0.3,confounded,logger12_balanced,minus,base,0.010715708341798951,nonnegative,minus,minus|base,base
220,0.3,confounded,logger12_balanced,minus,plus,0.01072326227502751,nonnegative,base,base,base
220,0.3,confounded,logger12_balanced,base,plus,0.010730816208256073,nonnegative,base,base|plus,plus
221,0.3,confounded,logger12_balanced,minus,base,0.010708558994632078,nonnegative,minus,minus|base,base
221,0.3,confounded,logger12_balanced,minus,plus,0.010902747265277103,nonnegative,base,base,base
221,0.3,confounded,logger12_balanced,base,plus,0.011096935535922132,nonnegative,base,base|plus,plus
222,0.3,confounded,logger12_balanced,minus,plus,0.0011252480846398367,nonnegative,base,base,base
222,0.3,confounded,logger12_balanced,base,plus,0.007089922111650122,nonnegative,base,base|plus,plus
223,0.3,confounded,logger12_balanced,minus,base,0.004578570287347058,nonnegative,minus,minus|base,base
223,0.3,confounded,logger12_balanced,minus,plus,0.005150696455973509,nonnegative,base,base,base
223,0.3,confounded,logger12_balanced,base,plus,0.005722822624599961,nonnegative,base,base|plus,plus
224,0.3,confounded,logger12_balanced,minus,base,0.0026824934671942913,nonnegative,minus,minus|base,base
224,0.3,confounded,logger12_balanced,minus,plus,0.002870065930887788,nonnegative,base,base,base
224,0.3,confounded,logger12_balanced,base,plus,0.0030576383945812853,nonnegative,base,base|plus,plus
225,0.3,confounded,logger12_balanced,minus,base,0.005330841285982787,nonnegative,minus,minus|base,base
225,0.3,confounded,logger12_balanced,minus,plus,0.005705348551832504,nonnegative,base,base,base
225,0.3,confounded,logger12_balanced,base,plus,0.006079855817682222,nonnegative,base,base|plus,plus
226,0.3,confounded,logger12_balanced,minus,base,0.0037678746127249125,nonnegative,minus,minus|base,base
226,0.3,confounded,logger12_balanced,minus,plus,0.003967150601287272,nonnegative,base,base,base
226,0.3,confounded,logger12_balanced,base,plus,0.004166426589849633,nonnegative,base,base|plus,plus
227,0.3,confounded,logger12_balanced,minus,base,0.009133893840997942,nonnegative,minus,minus|base,base
227,0.3,confounded,logger12_balanced,minus,plus,0.009330683113280372,nonnegative,base,base,base
227,0.3,confounded,logger12_balanced,base,plus,0.009527472385562803,nonnegative,base,base|plus,plus
228,0.3,confounded,logger12_balanced,minus,base,0.006228904016472766,nonnegative,minus,minus|base,base
228,0.3,confounded,logger12_balanced,minus,plus,0.006297942363831336,nonnegative,base,base,base
228,0.3,confounded,logger12_balanced,base,plus,0.006366980711189906,nonnegative,base,base|plus,plus
229,0.3,confounded,logger12_balanced,minus,base,0.00929392613380283,nonnegative,minus,minus|base,base
229,0.3,confounded,logger12_balanced,minus,plus,0.009490662173481008,nonnegative,base,base,base
229,0.3,confounded,logger12_balanced,base,plus,0.009687398213159188,nonnegative,base,base|plus,plus
231,0.3,confounded,logger12_balanced,minus,plus,0.001849745032922456,nonnegative,base,base,base
231,0.3,confounded,logger12_balanced,base,plus,0.004075318751580366,nonnegative,base,base|plus,plus
232,0.3,confounded,logger12_balanced,minus,plus,0.0027022945902370936,nonnegative,base,base,base
232,0.3,confounded,logger12_balanced,base,plus,0.006025679656231537,nonnegative,base,base|plus,plus
233,0.3,confounded,logger12_balanced,minus,base,0.016047232174907965,nonnegative,minus,minus|base,base
233,0.3,confounded,logger12_balanced,minus,plus,0.018471415455615366,nonnegative,base,base,base
233,0.3,confounded,logger12_balanced,base,plus,0.020895598736322775,nonnegative,base,base|plus,plus
234,0.3,confounded,logger12_balanced,minus,base,0.009557059267750006,nonnegative,minus,minus|base,base
234,0.3,confounded,logger12_balanced,minus,plus,0.01132274272798069,nonnegative,base,base,base
234,0.3,confounded,logger12_balanced,base,plus,0.013088426188211376,nonnegative,base,base|plus,plus
235,0.3,confounded,logger12_balanced,minus,base,0.010152313539196397,nonnegative,minus,minus|base,base
235,0.3,confounded,logger12_balanced,minus,plus,0.010526933135310463,nonnegative,base,base,base
235,0.3,confounded,logger12_balanced,base,plus,0.01090155273142453,nonnegative,base,base|plus,plus
236,0.3,confounded,logger12_balanced,minus,base,0.0071989168062939575,nonnegative,minus,minus|base,base
236,0.3,confounded,logger12_balanced,minus,plus,0.007395288765653651,nonnegative,base,base,base
236,0.3,confounded,logger12_balanced,base,plus,0.007591660725013345,nonnegative,base,base|plus,plus
237,0.3,confounded,logger12_balanced,minus,plus,0.0018314047788251886,nonnegative,base,base,base
237,0.3,confounded,logger12_balanced,base,plus,0.006856559857964701,nonnegative,base,base|plus,plus
238,0.3,confounded,logger12_balanced,minus,base,0.018937190582134132,nonnegative,minus,minus|base,base
238,0.3,confounded,logger12_balanced,minus,plus,0.01910303686208999,nonnegative,base,base,base
238,0.3,confounded,logger12_balanced,base,plus,0.01926888314204585,nonnegative,base,base|plus,plus
239,0.3,confounded,logger12_balanced,minus,base,0.006055495588062806,nonnegative,plus,plus,plus
239,0.3,confounded,logger12_balanced,minus,plus,0.001586063777689513,nonnegative,minus,minus|plus,plus
240,0.3,confounded,logger12_balanced,minus,base,0.008656449351226078,nonnegative,minus,minus|base,base
240,0.3,confounded,logger12_balanced,minus,plus,0.008850064526292703,nonnegative,base,base,base
240,0.3,confounded,logger12_balanced,base,plus,0.009043679701359329,nonnegative,base,base|plus,plus
241,0.3,confounded,logger12_balanced,minus,plus,0.002024391735044872,nonnegative,base,base,base
241,0.3,confounded,logger12_balanced,base,plus,0.006517333680093883,nonnegative,base,base|plus,plus
242,0.3,confounded,logger12_balanced,minus,base,0.008085791117224222,nonnegative,plus,plus,plus
242,0.3,confounded,logger12_balanced,minus,plus,0.007597480727800827,nonnegative,minus,minus|plus,plus
242,0.3,confounded,logger12_balanced,base,plus,0.007109170338377434,nonnegative,minus,minus,minus
243,0.3,confounded,logger12_balanced,minus,base,0.011341727394441985,nonnegative,plus,plus,plus
243,0.3,confounded,logger12_balanced,minus,plus,0.011329581010230589,nonnegative,minus,minus|plus,plus
243,0.3,confounded,logger12_balanced,base,plus,0.011317434626019194,nonnegative,minus,minus,minus
244,0.3,confounded,logger12_balanced,minus,plus,0.004327970270268099,nonnegative,base,base,base
244,0.3,confounded,logger12_balanced,base,plus,0.009589233038963158,nonnegative,base,base|plus,plus
245,0.3,confounded,logger12_balanced,minus,base,0.0075753212623164146,nonnegative,minus,minus|base,base
245,0.3,confounded,logger12_balanced,minus,plus,0.01151649100518718,nonnegative,base,base,base
245,0.3,confounded,logger12_balanced,base,plus,0.015457660748057949,nonnegative,base,base|plus,plus
247,0.3,confounded,logger12_balanced,minus,base,0.009129410192843709,nonnegative,plus,plus,plus
247,0.3,confounded,logger12_balanced,minus,plus,0.006924176650523841,nonnegative,minus,minus|plus,plus
247,0.3,confounded,logger12_balanced,base,plus,0.004718943108203976,nonnegative,minus,minus,minus
248,0.3,confounded,logger12_balanced,minus,base,0.006269703852408437,nonnegative,minus,minus|base,base
248,0.3,confounded,logger12_balanced,minus,plus,0.0074927093521378225,nonnegative,base,base,base
248,0.3,confounded,logger12_balanced,base,plus,0.00871571485186721,nonnegative,base,base|plus,plus
249,0.3,confounded,logger12_balanced,minus,base,0.006020869040998337,nonnegative,minus,minus|base,base
249,0.3,confounded,logger12_balanced,minus,plus,0.006772699214885324,nonnegative,base,base,base
249,0.3,confounded,logger12_balanced,base,plus,0.0075245293887723115,nonnegative,base,base|plus,plus
250,0.3,confounded,logger12_balanced,minus,base,0.00608341586427826,nonnegative,plus,plus,plus
250,0.3,confounded,logger12_balanced,minus,plus,0.005008624883456509,nonnegative,minus,minus|plus,plus
250,0.3,confounded,logger12_balanced,base,plus,0.003933833902634761,nonnegative,minus,minus,minus
251,0.3,confounded,logger12_balanced,minus,base,0.007894759676540335,nonnegative,minus,minus|base,base
251,0.3,confounded,logger12_balanced,minus,plus,0.008090180217654728,nonnegative,base,base,base
251,0.3,confounded,logger12_balanced,base,plus,0.008285600758769125,nonnegative,base,base|plus,plus
252,0.3,confounded,logger12_balanced,minus,base,0.00993471620170124,nonnegative,minus,minus|base,base
252,0.3,confounded,logger12_balanced,minus,plus,0.012567422645149613,nonnegative,base,base,base
252,0.3,confounded,logger12_balanced,base,plus,0.015200129088597985,nonnegative,base,base|plus,plus
253,0.3,confounded,logger12_balanced,minus,plus,0.002458488462458626,nonnegative,base,base,base
253,0.3,confounded,logger12_balanced,base,plus,0.00857557936294606,nonnegative,base,base|plus,plus
254,0.3,confounded,logger12_balanced,minus,base,0.009745245746971925,nonnegative,minus,minus|base,base
254,0.3,confounded,logger12_balanced,minus,plus,0.009940967095211823,nonnegative,base,base,base
254,0.3,confounded,logger12_balanced,base,plus,0.010136688443451723,nonnegative,base,base|plus,plus
255,0.3,confounded,logger12_balanced,minus,plus,0.001923850232588749,nonnegative,base,base,base
255,0.3,confounded,logger12_balanced,base,plus,0.0039876593920048125,nonnegative,base,base|plus,plus
256,0.3,confounded,logger12_balanced,minus,plus,0.0005177419306308846,nonnegative,base,base,base
256,0.3,confounded,logger12_balanced,base,plus,0.0015468030517373774,nonnegative,base,base|plus,plus
258,0.3,confounded,logger12_balanced,minus,base,0.004343506104481828,nonnegative,minus,minus|base,base
258,0.3,confounded,logger12_balanced,minus,plus,0.005060528093107548,nonnegative,base,base,base
258,0.3,confounded,logger12_balanced,base,plus,0.005777550081733269,nonnegative,base,base|plus,plus
259,0.3,confounded,logger12_balanced,minus,base,0.00951192570536404,nonnegative,plus,plus,plus
259,0.3,confounded,logger12_balanced,minus,plus,0.0069491689705121935,nonnegative,minus,minus|plus,plus
259,0.3,confounded,logger12_balanced,base,plus,0.004386412235660349,nonnegative,minus,minus,minus
260,0.3,confounded,logger12_balanced,minus,base,0.005627460954929683,nonnegative,minus,minus|base,base
260,0.3,confounded,logger12_balanced,minus,plus,0.00610200269604751,nonnegative,base,base,base
260,0.3,confounded,logger12_balanced,base,plus,0.006576544437165339,nonnegative,base,base|plus,plus
261,0.3,confounded,logger12_balanced,minus,base,0.004574308880296307,nonnegative,minus,minus|base,base
261,0.3,confounded,logger12_balanced,minus,plus,0.0047732726895951165,nonnegative,base,base,base
261,0.3,confounded,logger12_balanced,base,plus,0.004972236498893926,nonnegative,base,base|plus,plus
262,0.3,confounded,logger12_balanced,minus,base,0.009761852647258706,nonnegative,minus,minus|base,base
262,0.3,confounded,logger12_balanced,minus,plus,0.009958340360087801,nonnegative,base,base,base
262,0.3,confounded,logger12_balanced,base,plus,0.010154828072916898,nonnegative,base,base|plus,plus
263,0.3,confounded,logger12_balanced,minus,base,0.0003387229153206661,nonnegative,minus,minus|base,base
263,0.3,confounded,logger12_balanced,minus,plus,0.0043764385611777526,nonnegative,base,base,base
263,0.3,confounded,logger12_balanced,base,plus,0.008414154207034839,nonnegative,base,base|plus,plus
264,0.3,confounded,logger12_balanced,minus,base,0.005163581590551155,nonnegative,minus,minus|base,base
264,0.3,confounded,logger12_balanced,minus,plus,0.008129784157356877,nonnegative,base,base,base
264,0.3,confounded,logger12_balanced,base,plus,0.0110959867241626,nonnegative,base,base|plus,plus
265,0.3,confounded,logger12_balanced,base,plus,0.008133431498382747,nonnegative,base,base|plus,plus
267,0.3,confounded,logger12_balanced,minus,plus,0.0015618134662973013,nonnegative,base,base,base
267,0.3,confounded,logger12_balanced,base,plus,0.0062653831977464245,nonnegative,base,base|plus,plus
268,0.3,confounded,logger12_balanced,minus,base,0.0086311091002463,nonnegative,minus,minus|base,base
268,0.3,confounded,logger12_balanced,minus,plus,0.00956268708753242,nonnegative,base,base,base
268,0.3,confounded,logger12_balanced,base,plus,0.010494265074818541,nonnegative,base,base|plus,plus
269,0.3,confounded,logger12_balanced,minus,base,0.007453290038701432,nonnegative,minus,minus|base,base
269,0.3,confounded,logger12_balanced,minus,plus,0.007869800678885392,nonnegative,base,base,base
269,0.3,confounded,logger12_balanced,base,plus,0.008286311319069354,nonnegative,base,base|plus,plus
270,0.3,confounded,logger12_balanced,minus,base,0.01069698454161087,nonnegative,minus,minus|base,base
270,0.3,confounded,logger12_balanced,minus,plus,0.010891844827031944,nonnegative,base,base,base
270,0.3,confounded,logger12_balanced,base,plus,0.01108670511245302,nonnegative,base,base|plus,plus
271,0.3,confounded,logger12_balanced,minus,base,0.006729223780170823,nonnegative,minus,minus|base,base
271,0.3,confounded,logger12_balanced,minus,plus,0.006925947477763501,nonnegative,base,base,base
271,0.3,confounded,logger12_balanced,base,plus,0.007122671175356179,nonnegative,base,base|plus,plus
272,0.3,confounded,logger12_balanced,minus,plus,0.003283667067011849,nonnegative,base,base,base
272,0.3,confounded,logger12_balanced,base,plus,0.008363317795091843,nonnegative,base,base|plus,plus
273,0.3,confounded,logger12_balanced,minus,base,0.007194239179090604,nonnegative,minus,minus|base,base
273,0.3,confounded,logger12_balanced,minus,plus,0.012859658147487497,nonnegative,base,base,base
273,0.3,confounded,logger12_balanced,base,plus,0.018525077115884393,nonnegative,base,base|plus,plus
274,0.3,confounded,logger12_balanced,minus,base,0.009254410729548912,nonnegative,plus,plus,plus
274,0.3,confounded,logger12_balanced,minus,plus,0.008941271313820016,nonnegative,minus,minus|plus,plus
274,0.3,confounded,logger12_balanced,base,plus,0.008628131898091121,nonnegative,minus,minus,minus
275,0.3,confounded,logger12_balanced,minus,base,0.022298616498751166,nonnegative,minus,minus|base,base
275,0.3,confounded,logger12_balanced,minus,plus,0.022430073917882133,nonnegative,base,base,base
275,0.3,confounded,logger12_balanced,base,plus,0.022561531337013104,nonnegative,base,base|plus,plus
276,0.3,confounded,logger12_balanced,minus,base,0.0108761442686293,nonnegative,minus,minus|base,base
276,0.3,confounded,logger12_balanced,minus,plus,0.015745113206621454,nonnegative,base,base,base
276,0.3,confounded,logger12_balanced,base,plus,0.02061408214461361,nonnegative,base,base|plus,plus
277,0.3,confounded,logger12_balanced,minus,base,0.0048066475227592775,nonnegative,minus,minus|base,base
277,0.3,confounded,logger12_balanced,minus,plus,0.0049977606902277625,nonnegative,base,base,base
277,0.3,confounded,logger12_balanced,base,plus,0.0051888738576962475,nonnegative,base,base|plus,plus
278,0.3,confounded,logger12_balanced,minus,base,0.006117895099789402,nonnegative,minus,minus|base,base
278,0.3,confounded,logger12_balanced,minus,plus,0.0063103691332344605,nonnegative,base,base,base
278,0.3,confounded,logger12_balanced,base,plus,0.00650284316667952,nonnegative,base,base|plus,plus
279,0.3,confounded,logger12_balanced,minus,base,0.0030568661138041797,nonnegative,minus,minus|base,base
279,0.3,confounded,logger12_balanced,minus,plus,0.009701859730403271,nonnegative,base,base,base
279,0.3,confounded,logger12_balanced,base,plus,0.016346853347002362,nonnegative,base,base|plus,plus
280,0.3,confounded,logger12_balanced,minus,base,0.007697019673762462,nonnegative,minus,minus|base,base
280,0.3,confounded,logger12_balanced,minus,plus,0.00789059475783782,nonnegative,base,base,base
280,0.3,confounded,logger12_balanced,base,plus,0.008084169841913178,nonnegative,base,base|plus,plus
281,0.3,confounded,logger12_balanced,minus,base,0.009007263361930917,nonnegative,minus,minus|base,base
281,0.3,confounded,logger12_balanced,minus,plus,0.01049813088729127,nonnegative,base,base,base
281,0.3,confounded,logger12_balanced,base,plus,0.011988998412651625,nonnegative,base,base|plus,plus
282,0.3,confounded,logger12_balanced,minus,base,0.01399845351599168,nonnegative,minus,minus|base,base
282,0.3,confounded,logger12_balanced,minus,plus,0.018546394926510775,nonnegative,base,base,base
282,0.3,confounded,logger12_balanced,base,plus,0.023094336337029876,nonnegative,base,base|plus,plus
283,0.3,confounded,logger12_balanced,minus,base,0.018219599795455586,nonnegative,minus,minus|base,base
283,0.3,confounded,logger12_balanced,minus,plus,0.018407296532580254,nonnegative,base,base,base
283,0.3,confounded,logger12_balanced,base,plus,0.018594993269704926,nonnegative,base,base|plus,plus
284,0.3,confounded,logger12_balanced,minus,base,0.006814663330409291,nonnegative,minus,minus|base,base
284,0.3,confounded,logger12_balanced,minus,plus,0.007007889545418051,nonnegative,base,base,base
284,0.3,confounded,logger12_balanced,base,plus,0.007201115760426812,nonnegative,base,base|plus,plus
285,0.3,confounded,logger12_balanced,minus,base,0.020345328826879932,nonnegative,minus,minus|base,base
285,0.3,confounded,logger12_balanced,minus,plus,0.020534569144862916,nonnegative,base,base,base
285,0.3,confounded,logger12_balanced,base,plus,0.020723809462845907,nonnegative,base,base|plus,plus
286,0.3,confounded,logger12_balanced,minus,base,0.009382016437310774,nonnegative,minus,minus|base,base
286,0.3,confounded,logger12_balanced,minus,plus,0.013864539864392915,nonnegative,base,base,base
286,0.3,confounded,logger12_balanced,base,plus,0.01834706329147506,nonnegative,base,base|plus,plus
287,0.3,confounded,logger12_balanced,minus,base,0.006909780319237502,nonnegative,plus,plus,plus
287,0.3,confounded,logger12_balanced,minus,plus,0.005655675945276383,nonnegative,minus,minus|plus,plus
287,0.3,confounded,logger12_balanced,base,plus,0.004401571571315265,nonnegative,minus,minus,minus
288,0.3,confounded,logger12_balanced,minus,base,0.019774009746832043,nonnegative,minus,minus|base,base
288,0.3,confounded,logger12_balanced,minus,plus,0.019962696071316174,nonnegative,base,base,base
288,0.3,confounded,logger12_balanced,base,plus,0.02015138239580031,nonnegative,base,base|plus,plus
289,0.3,confounded,logger12_balanced,minus,base,0.010194643064827721,nonnegative,minus,minus|base,base
289,0.3,confounded,logger12_balanced,minus,plus,0.014872253022792934,nonnegative,base,base,base
289,0.3,confounded,logger12_balanced,base,plus,0.01954986298075815,nonnegative,base,base|plus,plus
290,0.3,confounded,logger12_balanced,minus,base,0.01783753712110666,nonnegative,minus,minus|base,base
290,0.3,confounded,logger12_balanced,minus,plus,0.018540393656417315,nonnegative,base,base,base
290,0.3,confounded,logger12_balanced,base,plus,0.019243250191727974,nonnegative,base,base|plus,plus
291,0.3,confounded,logger12_balanced,minus,base,0.00783887751407919,nonnegative,minus,minus|base,base
291,0.3,confounded,logger12_balanced,minus,plus,0.008031148971300675,nonnegative,base,base,base
291,0.3,confounded,logger12_balanced,base,plus,0.00822342042852216,nonnegative,base,base|plus,plus
292,0.3,confounded,logger12_balanced,minus,base,0.019816376860504192,nonnegative,minus,minus|base,base
292,0.3,confounded,logger12_balanced,minus,plus,0.01995673687132197,nonnegative,base,base,base
292,0.3,confounded,logger12_balanced,base,plus,0.020097096882139745,nonnegative,base,base|plus,plus
293,0.3,confounded,logger12_balanced,minus,base,0.019149893808820817,nonnegative,minus,minus|base,base
293,0.3,confounded,logger12_balanced,minus,plus,0.019319104242400128,nonnegative,base,base,base
