kappa,condition,mixture,subset,lambda_reward,count,rank_disagreement_rate,strict_flip_rate,obs_regret,obs_regret_worst_tie,mean_regret,conditional_regret_given_error,mean_action_dependent_distortion,gap_sign_preservation,mean_obs_top_second_gap,obs_top_fraction_minus,obs_top_fraction_base,obs_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus
0.3,confounded,logger1_heavy,all,0.01,2048,0.56787109375,0.56787109375,0.002181626216947191,0.002181626216947191,0.002181626216947191,0.0038417631060256637,0.010685169137930052,0.49951171875,0.0046635501809060296,0.33544921875,0.08837890625,0.576171875,0.826171875,0.0859375,0.087890625
0.3,confounded,logger1_heavy,all,0.015,2048,0.66259765625,0.66259765625,0.003061253938216878,0.003061253938216878,0.003061253938216878,0.004620079635569762,0.016027753706895076,0.40576171875,0.006086721654232508,0.24951171875,0.0478515625,0.70263671875,0.826171875,0.0859375,0.087890625
0.3,confounded,logger1_heavy,all,0.02,2048,0.865234375,0.865234375,0.005820202069464146,0.0058236469054027806,0.005820202069464146,0.00672673467170574,0.021370338275860105,0.2001953125,0.008404000051785248,0.046875,0.01806640625,0.935546875,0.826171875,0.0859375,0.087890625
0.3,confounded,logger1_heavy,all,0.03,2048,0.912109375,0.912109375,0.006659664570713903,0.006659664570713903,0.006659664570713903,0.007301388137485051,0.03205550741379015,0.15234375,0.015847050326513193,0.0,0.0,1.0,0.826171875,0.0859375,0.087890625
0.3,confounded,logger1_heavy,all,0.05,2048,0.912109375,0.912109375,0.006659664570713903,0.006659664570713903,0.006659664570713903,0.007301388137485051,0.05342584568965026,0.15234375,0.030958161437624233,0.0,0.0,1.0,0.826171875,0.0859375,0.087890625
0.3,confounded,logger1_heavy,train,0.0,358,0.0223463687150838,0.0223463687150838,5.0683510938319125e-06,5.0683510938319125e-06,5.0683510938319125e-06,0.00022680871144897807,0.0,0.9776536312849162,0.006068776638942827,0.8296089385474861,0.10614525139664804,0.06424581005586592,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.0005,358,0.013966480446927373,0.013966480446927373,2.450888291050485e-06,2.450888291050485e-06,2.450888291050485e-06,0.00017548360163921473,0.0005342584568965025,0.9860335195530726,0.005799856429784774,0.8212290502793296,0.11173184357541899,0.0670391061452514,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.001,358,0.0111731843575419,0.0111731843575419,1.0138930132013007e-06,1.0138930132013007e-06,1.0138930132013007e-06,9.074342468151642e-05,0.001068516913793005,0.9888268156424581,0.005534538414770587,0.8128491620111732,0.12011173184357542,0.0670391061452514,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.002,358,0.030726256983240222,0.030726256983240222,2.249712953428178e-05,2.249712953428178e-05,2.249712953428178e-05,0.0007321793066611706,0.00213703382758601,0.9748603351955307,0.00501371539104349,0.7849162011173184,0.12569832402234637,0.0893854748603352,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.003,358,0.0782122905027933,0.0782122905027933,6.658954205177362e-05,6.658954205177362e-05,6.658954205177362e-05,0.0008513948590905342,0.003205550741379016,0.9273743016759777,0.004509712594861303,0.7430167597765364,0.1452513966480447,0.11173184357541899,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.005,358,0.20949720670391062,0.20949720670391062,0.0003425290157749544,0.0003425290157749544,0.0003425290157749544,0.0016350051686324493,0.005342584568965025,0.8128491620111732,0.0035972092973827886,0.6396648044692738,0.15921787709497207,0.2011173184357542,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.0075,358,0.5139664804469274,0.5139664804469274,0.0015667410182030417,0.0015667410182030417,0.0015667410182030417,0.0030483330680254835,0.008013876853447538,0.5586592178770949,0.003162445147432221,0.38268156424581007,0.12849162011173185,0.4888268156424581,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.01,358,0.7374301675977654,0.7374301675977654,0.0028771606862949923,0.0028771606862949923,0.0028771606862949923,0.0039016042639909362,0.01068516913793005,0.36312849162011174,0.0038161408670379375,0.1871508379888268,0.08659217877094973,0.7262569832402235,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.015,358,0.8016759776536313,0.8016759776536313,0.003445537562735628,0.003445537562735628,0.003445537562735628,0.004297917935398449,0.016027753706895076,0.2905027932960894,0.006216363612414872,0.12849162011173185,0.0670391061452514,0.8044692737430168,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.02,358,0.9162011173184358,0.9162011173184358,0.005224429288417784,0.005224429288417784,0.005224429288417784,0.005702273430651117,0.0213703382758601,0.17597765363128492,0.00926585960393684,0.013966480446927373,0.002793296089385475,0.9832402234636871,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.03,358,0.9301675977653632,0.9301675977653632,0.0054529197072758296,0.0054529197072758296,0.0054529197072758296,0.005862298063677919,0.03205550741379015,0.15921787709497207,0.01679557294451352,0.0,0.0,1.0,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,train,0.05,358,0.9301675977653632,0.9301675977653632,0.0054529197072758296,0.0054529197072758296,0.0054529197072758296,0.005862298063677919,0.05342584568965027,0.15921787709497207,0.03190668405562455,0.0,0.0,1.0,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,confounded,logger1_heavy,validation,0.0,76,0.02631578947368421,0.02631578947368421,5.388039707048498e-06,5.388039707048498e-06,5.388039707048498e-06,0.00020474550886784293,0.0,0.9736842105263158,0.0062380682513094475,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.0005,76,0.02631578947368421,0.02631578947368421,5.388039707048498e-06,5.388039707048498e-06,5.388039707048498e-06,0.00020474550886784293,0.0005342584568965025,0.9736842105263158,0.005935617439584408,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.001,76,0.05263157894736842,0.05263157894736842,1.1445884534459114e-05,1.1445884534459114e-05,1.1445884534459114e-05,0.00021747180615472317,0.001068516913793005,0.9473684210526315,0.005635129645542143,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.002,76,0.07894736842105263,0.07894736842105263,2.1407914997238398e-05,2.1407914997238398e-05,2.1407914997238398e-05,0.00027116692329835307,0.00213703382758601,0.9210526315789473,0.005141241181924949,0.7631578947368421,0.11842105263157894,0.11842105263157894,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.003,76,0.15789473684210525,0.15789473684210525,0.0001399935814019023,0.0001399935814019023,0.0001399935814019023,0.0008866260155453812,0.0032055507413790156,0.8552631578947368,0.004700336135892149,0.6842105263157895,0.14473684210526316,0.17105263157894737,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.005,76,0.2894736842105263,0.2894736842105263,0.000441542012458465,0.000441542012458465,0.000441542012458465,0.0015253269521292427,0.005342584568965026,0.7236842105263158,0.00406773413906621,0.5789473684210527,0.15789473684210525,0.2631578947368421,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.0075,76,0.5,0.5,0.001178787553169643,0.001178787553169643,0.001178787553169643,0.002357575106339286,0.00801387685344754,0.5789473684210527,0.0038025861069484043,0.4342105263157895,0.10526315789473684,0.4605263157894737,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.01,76,0.6973684210526315,0.6973684210526315,0.002369400138717131,0.002369400138717131,0.002369400138717131,0.0033976303875943763,0.010685169137930052,0.39473684210526316,0.004264898770119857,0.23684210526315788,0.10526315789473684,0.6578947368421053,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.015,76,0.7894736842105263,0.7894736842105263,0.003237489909907306,0.003237489909907306,0.003237489909907306,0.0041008205525492536,0.01602775370689508,0.2894736842105263,0.006294553750962755,0.14473684210526316,0.09210526315789473,0.7631578947368421,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.02,76,0.9210526315789473,0.9210526315789473,0.005113974564618967,0.005113974564618967,0.005113974564618967,0.005552315241586308,0.021370338275860105,0.15789473684210525,0.009217642923558787,0.013157894736842105,0.039473684210526314,0.9473684210526315,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.03,76,0.9342105263157895,0.9342105263157895,0.005603368165304208,0.005603368165304208,0.005603368165304208,0.005997971557227039,0.03205550741379016,0.14473684210526316,0.01669834538253254,0.0,0.0,1.0,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,validation,0.05,76,0.9342105263157895,0.9342105263157895,0.005603368165304208,0.005603368165304208,0.005603368165304208,0.005997971557227039,0.05342584568965026,0.14473684210526316,0.03180945649364358,0.0,0.0,1.0,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,confounded,logger1_heavy,test,0.0,78,0.02564102564102564,0.02564102564102564,6.799316769771735e-06,6.799316769771735e-06,6.799316769771735e-06,0.00026517335402109765,0.0,0.9743589743589743,0.005607782845278037,0.8846153846153846,0.07692307692307693,0.038461538461538464,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.0005,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0005342584568965025,1.0,0.005292560227209739,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.001,78,0.01282051282051282,0.01282051282051282,5.568331585580884e-06,5.568331585580884e-06,5.568331585580884e-06,0.000434329863675309,0.001068516913793005,0.9871794871794872,0.0049897110892298795,0.8589743589743589,0.08974358974358974,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.002,78,0.02564102564102564,0.02564102564102564,2.160807484632489e-05,2.160807484632489e-05,2.160807484632489e-05,0.0008427149190066707,0.00213703382758601,0.9743589743589743,0.004390403910490915,0.8461538461538461,0.08974358974358974,0.0641025641025641,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.003,78,0.05128205128205128,0.05128205128205128,6.190646951376736e-05,6.190646951376736e-05,6.190646951376736e-05,0.0012071761555184635,0.003205550741379016,0.9615384615384616,0.003775884378596365,0.8205128205128205,0.10256410256410256,0.07692307692307693,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.005,78,0.19230769230769232,0.19230769230769232,0.0003230578094869858,0.0003230578094869858,0.0003230578094869858,0.0016799006093323261,0.005342584568965026,0.8333333333333334,0.0028103314120711074,0.7051282051282052,0.14102564102564102,0.15384615384615385,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.0075,78,0.5384615384615384,0.5384615384615384,0.0018150951120818211,0.0018150951120818211,0.0018150951120818211,0.003370890922437668,0.00801387685344754,0.5128205128205128,0.002396243883611432,0.3974358974358974,0.07692307692307693,0.5256410256410257,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.01,78,0.8205128205128205,0.8205128205128205,0.0033476070972494254,0.0033476070972494254,0.0033476070972494254,0.004079896149772737,0.010685169137930052,0.28205128205128205,0.0033231407590250004,0.1282051282051282,0.10256410256410256,0.7692307692307693,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.015,78,0.8589743589743589,0.8589743589743589,0.003662306376455606,0.003662306376455606,0.003662306376455606,0.004263580557664735,0.01602775370689508,0.20512820512820512,0.0059309986761575855,0.08974358974358974,0.10256410256410256,0.8076923076923077,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.02,78,0.9487179487179487,0.9487179487179487,0.005163716748446101,0.005163716748446101,0.005163716748446101,0.00544283657268643,0.021370338275860105,0.1282051282051282,0.008901891576767584,0.0,0.038461538461538464,0.9615384615384616,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.03,78,0.9487179487179487,0.9487179487179487,0.0054403672426722085,0.0054403672426722085,0.0054403672426722085,0.005734441147681517,0.03205550741379016,0.11538461538461539,0.016440804520304816,0.0,0.0,1.0,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,test,0.05,78,0.9487179487179487,0.9487179487179487,0.0054403672426722085,0.0054403672426722085,0.0054403672426722085,0.005734441147681517,0.05342584568965027,0.11538461538461539,0.031551915631415864,0.0,0.0,1.0,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,confounded,logger1_heavy,trainval,0.0,434,0.02304147465437788,0.02304147465437788,5.124333431630209e-06,5.124333431630209e-06,5.124333431630209e-06,0.00022239607093275105,0.0,0.9769585253456221,0.0060984221747489645,0.8317972350230415,0.10599078341013825,0.06221198156682028,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.0005,434,0.016129032258064516,0.016129032258064516,2.9652281703496763e-06,2.9652281703496763e-06,2.9652281703496763e-06,0.00018384414656167993,0.0005342584568965025,0.9838709677419355,0.005823630247169042,0.8248847926267281,0.11059907834101383,0.06451612903225806,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.001,434,0.018433179723502304,0.018433179723502304,2.840693371762577e-06,2.840693371762577e-06,2.840693371762577e-06,0.0001541076154181198,0.001068516913793005,0.9815668202764977,0.005552153469007081,0.815668202764977,0.1175115207373272,0.06682027649769585,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.002,434,0.03917050691244239,0.03917050691244239,2.2306391504753448e-05,2.2306391504753448e-05,2.2306391504753448e-05,0.000569469053709588,0.00213703382758601,0.9654377880184332,0.005036047096359138,0.7811059907834101,0.12442396313364056,0.0944700460829493,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.003,434,0.09216589861751152,0.09216589861751152,7.944370562460721e-05,7.944370562460721e-05,7.944370562460721e-05,0.0008619642060269883,0.0032055507413790156,0.9147465437788018,0.004543093675779148,0.7327188940092166,0.14516129032258066,0.12211981566820276,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.005,434,0.22350230414746544,0.22350230414746544,0.00035986769722183646,0.00035986769722183646,0.00035986769722183646,0.0016101296968482168,0.005342584568965027,0.7972350230414746,0.003679605352608456,0.6290322580645161,0.15898617511520738,0.2119815668202765,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.0075,434,0.511520737327189,0.511520737327189,0.0014988044667225387,0.0014988044667225387,0.0014988044667225387,0.002930095218727846,0.008013876853447538,0.5622119815668203,0.003274543564306023,0.391705069124424,0.12442396313364056,0.4838709677419355,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.01,434,0.7304147465437788,0.7304147465437788,0.002788244092709929,0.002788244092709929,0.002788244092709929,0.0038173436474325216,0.010685169137930054,0.3686635944700461,0.0038947252002965223,0.195852534562212,0.08986175115207373,0.7142857142857143,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.015,434,0.7995391705069125,0.7995391705069125,0.0034091052548670736,0.0034091052548670736,0.0034091052548670736,0.004263837696289078,0.016027753706895076,0.2903225806451613,0.00623005589474123,0.1313364055299539,0.07142857142857142,0.7972350230414746,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.02,434,0.9170506912442397,0.9170506912442397,0.0052050869865543975,0.0052050869865543975,0.0052050869865543975,0.0056758988747854485,0.021370338275860108,0.1728110599078341,0.009257416129953587,0.013824884792626729,0.009216589861751152,0.9769585253456221,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.03,434,0.9308755760368663,0.9308755760368663,0.005479265520202458,0.005479265520202458,0.005479265520202458,0.005886141672692739,0.03205550741379015,0.15668202764976957,0.016778546919834825,0.0,0.0,1.0,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,trainval,0.05,434,0.9308755760368663,0.9308755760368663,0.005479265520202458,0.005479265520202458,0.005479265520202458,0.005886141672692739,0.05342584568965026,0.15668202764976957,0.03188965803094586,0.0,0.0,1.0,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.0,831,0.0036101083032490976,0.0036101083032490976,2.6073696726775187e-06,2.6073696726775187e-06,2.6073696726775187e-06,0.0007222413993316726,0.0,0.9963898916967509,0.0070986645415175575,0.9290012033694344,0.006016847172081829,0.06498194945848375,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.0005,831,0.0024067388688327317,0.0024067388688327317,7.83231328836273e-07,7.83231328836273e-07,7.83231328836273e-07,0.0003254326171314714,0.0005342584568965025,0.9975932611311673,0.006770939415407257,0.9290012033694344,0.0048134777376654635,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.001,831,0.007220216606498195,0.007220216606498195,2.288017393309125e-06,2.288017393309125e-06,2.288017393309125e-06,0.0003168904089733138,0.001068516913793005,0.9927797833935018,0.0064455439737960045,0.924187725631769,0.009626955475330927,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.002,831,0.061371841155234655,0.061371841155234655,5.738789797028517e-05,5.738789797028517e-05,5.738789797028517e-05,0.0009350851610452349,0.00213703382758601,0.9386281588447654,0.005826735312020691,0.8712394705174489,0.018050541516245487,0.11070998796630566,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.003,831,0.08784596871239471,0.08784596871239471,0.00010560186056346675,0.00010560186056346675,0.00010560186056346675,0.0012021252894279571,0.003205550741379016,0.9121540312876053,0.005275257640850672,0.8459687123947052,0.013237063778580024,0.1407942238267148,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.005,831,0.18050541516245489,0.18050541516245489,0.00034400194405577667,0.00034400194405577667,0.00034400194405577667,0.0019057707700690027,0.005342584568965027,0.8194945848375451,0.0042770420933338936,0.753309265944645,0.049338146811071,0.197352587244284,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.0075,831,0.4404332129963899,0.4404332129963899,0.001490746716562225,0.001490746716562225,0.001490746716562225,0.0033847282007191505,0.008013876853447538,0.5595667870036101,0.003697725185249911,0.49338146811071,0.05535499398315283,0.45126353790613716,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.01,831,0.6859205776173285,0.6859205776173285,0.003017774352699792,0.003017774352699792,0.003017774352699792,0.004399597345778118,0.010685169137930054,0.3140794223826715,0.00412893615530229,0.24789410348977137,0.05054151624548736,0.7015643802647413,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.015,831,0.7484957882069796,0.7484957882069796,0.003668756110532291,0.003668756110532291,0.003668756110532291,0.004901505350244909,0.016027753706895076,0.25150421179302046,0.006250659162371747,0.18531889290012032,0.012033694344163659,0.802647412755716,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.02,831,0.8772563176895307,0.8772563176895307,0.005270599503278633,0.005270599503278633,0.005270599503278633,0.006008049639539842,0.021370338275860108,0.12274368231046931,0.008996537897186104,0.056558363417569195,0.01444043321299639,0.9290012033694344,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.03,831,0.9338146811070999,0.9338146811070999,0.006245003097792916,0.006245003097792916,0.006245003097792916,0.006687625740033393,0.03205550741379015,0.06618531889290012,0.0163933429091707,0.0,0.0,1.0,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,initial_step_strict_unclipped,0.05,831,0.9338146811070999,0.9338146811070999,0.006245003097792916,0.006245003097792916,0.006245003097792916,0.006687625740033393,0.05342584568965027,0.06618531889290012,0.03150445402028175,0.0,0.0,1.0,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger1_heavy,any_clipping,0.0,1217,0.027937551355792935,0.027937551355792935,8.519967477024854e-06,8.519967477024854e-06,8.519967477024854e-06,0.00030496471822174257,0.0,0.9720624486442071,0.00792721106308311,0.7764995891536566,0.1265406737880033,0.09695973705834018,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.0005,1217,0.016433853738701727,0.016433853738701727,3.967807609795208e-06,3.967807609795208e-06,3.967807609795208e-06,0.00024144109305603844,0.0005342584568965025,0.9835661462612982,0.007697993254904197,0.7658175842235004,0.13311421528348397,0.10106820049301561,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.001,1217,0.016433853738701727,0.016433853738701727,3.7204291637110867e-06,3.7204291637110867e-06,3.7204291637110867e-06,0.00022638811461181963,0.001068516913793005,0.9835661462612982,0.007469426508588623,0.7584223500410846,0.13968775677896467,0.1018898931799507,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.002,1217,0.030402629416598194,0.030402629416598194,1.9672284081183552e-05,1.9672284081183552e-05,1.9672284081183552e-05,0.0006470586412648752,0.00213703382758601,0.9737058340180772,0.0070202027425508365,0.7271980279375514,0.15201314708299096,0.12078882497945768,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.003,1217,0.06080525883319639,0.06080525883319639,5.2088570273188054e-05,5.2088570273188054e-05,5.2088570273188054e-05,0.0008566458111144576,0.003205550741379016,0.9465899753492194,0.006569663760460908,0.6992604765817584,0.16516023007395234,0.13557929334428923,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.005,1217,0.15776499589153656,0.15694330320460148,0.00024181245843522334,0.00024481750221910824,0.00024181245843522334,0.0015327383433107647,0.005342584568965026,0.8611339359079704,0.005747401586357876,0.6343467543138867,0.15776499589153656,0.20870994248151192,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.0075,1217,0.3352506162695152,0.3352506162695152,0.0008025893201466537,0.0008025893201466537,0.0008025893201466537,0.002393998045633523,0.008013876853447538,0.7395234182415776,0.005118952651632005,0.5184880854560394,0.12900575184880855,0.352506162695152,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.01,1217,0.48726376335250615,0.48726376335250615,0.0016106820092147256,0.0016106820092147256,0.0016106820092147256,0.0033055649329077922,0.010685169137930052,0.6261298274445357,0.005028598870533562,0.3952341824157765,0.114215283483977,0.4905505341002465,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.015,1217,0.6039441248972884,0.6039441248972884,0.0026464352815249244,0.0026464352815249244,0.0026464352815249244,0.004381920731450113,0.016027753706895076,0.5110928512736237,0.005974780759192486,0.2933442892358258,0.07230895645028759,0.6343467543138867,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.02,1217,0.857025472473295,0.857025472473295,0.006195485333638478,0.006201282395267339,0.006195485333638478,0.007229056233018243,0.021370338275860105,0.2530813475760066,0.007999399435903477,0.04026294165981923,0.020542317173377157,0.9400164338537387,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.03,1217,0.8972884141331142,0.8972884141331142,0.006942806463891669,0.006942806463891669,0.006942806463891669,0.007737541636040441,0.03205550741379015,0.21117502054231718,0.015474027207212955,0.0,0.0,1.0,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger1_heavy,any_clipping,0.05,1217,0.8972884141331142,0.8972884141331142,0.006942806463891669,0.006942806463891669,0.006942806463891669,0.007737541636040441,0.05342584568965025,0.21117502054231718,0.030585138318323993,0.0,0.0,1.0,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger12_balanced,all,0.0,2048,0.015625,0.015625,4.57033197116645e-06,4.57033197116645e-06,4.57033197116645e-06,0.0002925012461546528,0.0,0.984375,0.00676611904310249,0.83837890625,0.0771484375,0.08447265625,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.0005,2048,0.00927734375,0.00927734375,2.1397348512448107e-06,2.1397348512448107e-06,2.1397348512448107e-06,0.00023064089343944065,0.00042426406871192844,0.99072265625,0.006552866868628444,0.83056640625,0.08251953125,0.0869140625,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.001,2048,0.00927734375,0.0087890625,2.0230358785082577e-06,2.1690633920881273e-06,2.0230358785082577e-06,0.00021806197258867957,0.0008485281374238569,0.99072265625,0.006340344637441096,0.82568359375,0.08740234375,0.08740234375,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.002,2048,0.03759765625,0.03759765625,2.562690868039368e-05,2.562690868039368e-05,2.562690868039368e-05,0.000681609207499302,0.0016970562748477138,0.96435546875,0.005925613310990926,0.79052734375,0.1025390625,0.10693359375,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.003,2048,0.064453125,0.064453125,6.221212800791608e-05,6.221212800791608e-05,6.221212800791608e-05,0.0009652305921228192,0.002545584412271572,0.94091796875,0.0055286643177828755,0.765625,0.10205078125,0.13232421875,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.005,2048,0.12353515625,0.12353515625,0.0001748835628752859,0.0001748835628752859,0.0001748835628752859,0.001415658248097176,0.004242640687119285,0.8857421875,0.004789620891816275,0.716796875,0.11181640625,0.17138671875,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.0075,2048,0.30419921875,0.30419921875,0.0007765155820013544,0.0007765155820013544,0.0007765155820013544,0.002552654754315849,0.0063639610306789295,0.736328125,0.004158274987625221,0.57275390625,0.09130859375,0.3359375,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.01,2048,0.49755859375,0.49755859375,0.0016919444087451815,0.0016919444087451815,0.0016919444087451815,0.003400492786172848,0.00848528137423857,0.55908203125,0.004027879768237351,0.39990234375,0.1064453125,0.49365234375,0.826171875,0.0859375,0.087890625
0.3,confounded,logger12_balanced,all,0.015,2048,0.64892578125,0.64892578125,0.002892253074004503,0.0028941220425753515,0.002892253074004503,0.004456985925930189,0.012727922061357859,0.42236328125,0.00495234771151949,0.2626953125,0.0556640625,0.68212890625,0.826171875,0.0859375,0.087890625
