action,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed,n_anchors,sd,statistical_unit,theoretical_slope
base,0.0,0.0,confounded,0.0,0.1,0.0,signed_heavy_population_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.008145931866907952,-0.0009814568136706494,confounded,0.0,0.1,0.0034105900599592878,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.02188621449905656,anchor_id,
base,0.020979774066597425,0.015386251398367192,confounded,0.0,0.1,0.01806854799643012,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.012652163762129857,anchor_id,
plus,0.04439445262098388,0.022123615491228227,confounded,0.0,0.1,0.03384491907147383,signed_balanced_neural_bias,logger12_balanced,2,78,0.05108213979787321,anchor_id,
plus,0.06000000000000048,0.060000000000000386,confounded,0.0,0.1,0.06000000000000043,signed_balanced_population_bias,logger12_balanced,2,78,2.464636498299849e-16,anchor_id,
plus,0.017160917827809825,0.005725764498889615,confounded,0.0,0.1,0.011417078878042691,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.025273846808607083,anchor_id,
plus,0.03111111111111126,0.031111111111111117,confounded,0.0,0.1,0.031111111111111187,signed_heavy_population_drift,logger1_minus_logger2,2,78,3.308895083476573e-16,anchor_id,
plus,0.017126548353149026,0.005796429028555731,confounded,0.0,0.1,0.011417078878042691,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.025273846808607083,anchor_id,
plus,0.030198859492715245,0.02167852250103599,confounded,0.0,0.1,0.025789972848981584,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.018918209696213537,anchor_id,
all,0.9871794871794872,0.8974358974358975,confounded,0.0,0.1,0.9487179487179487,neural_do_ranking_disagreement,logger12_balanced,2,78,0.2220001110000833,anchor_id,
all,0.006747338015412924,0.004981506232494249,confounded,0.0,0.1,0.005860408368890631,neural_decision_regret,logger12_balanced,2,78,0.0038970627855332393,anchor_id,
base,0.022113317649666356,0.01673041625279703,confounded,0.0,0.1,0.019308082752737377,base_prediction_range_across_mixtures,all_primary,2,78,0.012059691746619097,anchor_id,
base,0.3660428100291518,0.2779114828975046,confounded,0.0,0.1,0.3218013792122896,base_leakage_over_balanced_direct_signal,all_primary,2,78,0.2009948624436516,anchor_id,
minus,0.10630654604340344,0.07344592326756068,confounded,0.0,0.2,0.0875872374313468,reward_population_mae,logger1_heavy,2,78,0.06999842156679678,anchor_id,
minus,0.13160545782751965,0.09227611786916562,confounded,0.0,0.2,0.11184134075971597,reward_population_rmse,logger1_heavy,2,78,0.020684086628307584,anchor_id,
minus,-0.05752088458910064,-0.08784733347195496,confounded,0.0,0.2,-0.07250002492506581,paired_prediction_increment,logger1_heavy,2,78,0.07289794359333499,anchor_id,
minus,0.10038284733744553,0.07358748261429013,confounded,0.0,0.2,0.08647109338768413,paired_increment_absolute_error,logger1_heavy,2,78,0.0632432747295912,anchor_id,
base,0.06943892378476686,0.0458407275872612,confounded,0.0,0.2,0.05719325415379975,reward_population_mae,logger1_heavy,2,78,0.055005391858137624,anchor_id,
base,0.09413653152584862,0.06243810669825043,confounded,0.0,0.2,0.0791067114637635,reward_population_rmse,logger1_heavy,2,78,0.01189735253713909,anchor_id,
base,0.020885070175830574,-0.010665844818858577,confounded,0.0,0.2,0.0049568756111506,paired_prediction_increment,logger1_heavy,2,78,0.07419339238122062,anchor_id,
base,0.06495373734372593,0.042798530349492034,confounded,0.0,0.2,0.0532167285940788,paired_increment_absolute_error,logger1_heavy,2,78,0.05158245343489364,anchor_id,
base,0.06393364849052122,0.04194657832658056,confounded,0.0,0.2,0.0532167285940788,base_prediction_absolute_increment,logger1_heavy,2,78,0.05158245343489364,anchor_id,
plus,0.10214322442839374,0.07506582352167085,confounded,0.0,0.2,0.0887668602531942,reward_population_mae,logger1_heavy,2,78,0.060750165346985595,anchor_id,
plus,0.12118755955696435,0.09228103341674654,confounded,0.0,0.2,0.10734441255831607,reward_population_rmse,logger1_heavy,2,78,0.014081331423000719,anchor_id,
plus,0.10231964423915943,0.06627038107069802,confounded,0.0,0.2,0.08440484578670435,paired_prediction_increment,logger1_heavy,2,78,0.08280387008584641,anchor_id,
plus,0.10073457539844755,0.07328319020106501,confounded,0.0,0.2,0.08634158438486218,paired_increment_absolute_error,logger1_heavy,2,78,0.06174390419129813,anchor_id,
minus,0.08813289429803746,0.0625193105247827,confounded,0.0,0.2,0.0746205704167568,reward_population_mae,logger12_balanced,2,78,0.0574722571874103,anchor_id,
minus,0.10992530497609453,0.07807229661170567,confounded,0.0,0.2,0.09396245499146139,reward_population_rmse,logger12_balanced,2,78,0.014148820960743219,anchor_id,
minus,-0.03955068921364998,-0.06519610110434851,confounded,0.0,0.2,-0.05298441469918576,paired_prediction_increment,logger12_balanced,2,78,0.056250258532364567,anchor_id,
minus,0.08294095025290123,0.06149157216946466,confounded,0.0,0.2,0.07174171511146982,paired_increment_absolute_error,logger12_balanced,2,78,0.049997898781256156,anchor_id,
base,0.05808288332131202,0.036803439103102215,confounded,0.0,0.2,0.047172608777859434,reward_population_mae,logger12_balanced,2,78,0.04708629399226895,anchor_id,
base,0.0795264221732836,0.05294398958850876,confounded,0.0,0.2,0.0664375608915689,reward_population_rmse,logger12_balanced,2,78,0.008433167328182571,anchor_id,
base,0.019797614532675378,-0.006216145945163955,confounded,0.0,0.2,0.006697895778950689,paired_prediction_increment,logger12_balanced,2,78,0.058676394241727554,anchor_id,
base,0.051615934602193374,0.032741220567643566,confounded,0.0,0.2,0.04177435232846445,paired_increment_absolute_error,logger12_balanced,2,78,0.041480158707797504,anchor_id,
base,0.05047123743322656,0.033617075632919706,confounded,0.0,0.2,0.04177435232846445,base_prediction_absolute_increment,logger12_balanced,2,78,0.041480158707797504,anchor_id,
plus,0.08328415971404259,0.060721587204358794,confounded,0.0,0.2,0.07177589300051383,reward_population_mae,logger12_balanced,2,78,0.049295438311038636,anchor_id,
plus,0.09931026581878412,0.07501406742087487,confounded,0.0,0.2,0.08689456077493819,reward_population_rmse,logger12_balanced,2,78,0.009717465498471632,anchor_id,
plus,0.08345443024687911,0.05427710190713022,confounded,0.0,0.2,0.06862835907536326,paired_prediction_increment,logger12_balanced,2,78,0.06619821815152785,anchor_id,
plus,0.0783461313620035,0.057882325719206304,confounded,0.0,0.2,0.06770756444669764,paired_increment_absolute_error,logger12_balanced,2,78,0.04910877786463691,anchor_id,
minus,0.0699772947844842,0.048290878702881186,confounded,0.0,0.2,0.05861594468115079,reward_population_mae,logger2_heavy,2,78,0.047596043160933556,anchor_id,
minus,0.08907057977765118,0.06061274246475328,confounded,0.0,0.2,0.0753138029811605,reward_population_rmse,logger2_heavy,2,78,0.009537031326318751,anchor_id,
minus,-0.029807510649522567,-0.04873184576787124,confounded,0.0,0.2,-0.039318674940154175,paired_prediction_increment,logger2_heavy,2,78,0.0430885409484625,anchor_id,
minus,0.06285898519413241,0.04601749992806517,confounded,0.0,0.2,0.05401969734308638,paired_increment_absolute_error,logger2_heavy,2,78,0.03727887842029572,anchor_id,
base,0.04825500647387513,0.03138903915452987,confounded,0.0,0.2,0.039801102820118436,reward_population_mae,logger2_heavy,2,78,0.04033145215676237,anchor_id,
base,0.06885495131073698,0.04365750124050394,confounded,0.0,0.2,0.056479196513934724,reward_population_rmse,logger2_heavy,2,78,0.0062243150340286395,anchor_id,
base,0.013225061274048346,-0.006249204073084143,confounded,0.0,0.2,0.0033761906032115643,paired_prediction_increment,logger2_heavy,2,78,0.044647906357126954,anchor_id,
base,0.040266585174625974,0.026314725732461915,confounded,0.0,0.2,0.03280179348113442,paired_increment_absolute_error,logger2_heavy,2,78,0.030249811702270042,anchor_id,
base,0.03984794341347169,0.02631704511759797,confounded,0.0,0.2,0.03280179348113442,base_prediction_absolute_increment,logger2_heavy,2,78,0.030249811702270042,anchor_id,
plus,0.0680450630294656,0.04962492799264813,confounded,0.0,0.2,0.05849819224237534,reward_population_mae,logger2_heavy,2,78,0.039934300577619784,anchor_id,
plus,0.08132070816921644,0.05995506761506609,confounded,0.0,0.2,0.07068480293826303,reward_population_rmse,logger2_heavy,2,78,0.006913317054671716,anchor_id,
plus,0.059960744514035234,0.037906295341334995,confounded,0.0,0.2,0.04870975965280218,paired_prediction_increment,logger2_heavy,2,78,0.05010965196084078,anchor_id,
plus,0.06076788426808317,0.0439296872450993,confounded,0.0,0.2,0.05215252044351709,paired_increment_absolute_error,logger2_heavy,2,78,0.0372974103139161,anchor_id,
minus,-0.03772774404632536,-0.06804434288168552,confounded,0.0,0.2,-0.0527538482593739,signed_balanced_neural_bias,logger12_balanced,2,78,0.06605173551597111,anchor_id,
minus,-0.12000000000000004,-0.12000000000000018,confounded,0.0,0.2,-0.1200000000000001,signed_balanced_population_bias,logger12_balanced,2,78,1.6202677627153485e-16,anchor_id,
minus,-0.02577678085871668,-0.04033390781016957,confounded,0.0,0.2,-0.03318134998491161,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.03270947131877904,anchor_id,
minus,-0.062222222222222144,-0.06222222222222228,confounded,0.0,0.2,-0.0622222222222222,signed_heavy_population_drift,logger1_minus_logger2,2,78,2.899298854022174e-16,anchor_id,
minus,-0.025515568908404757,-0.04059046392929649,confounded,0.0,0.2,-0.03318134998491161,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.03270947131877904,anchor_id,
minus,0.039689754915247615,0.028388792395121865,confounded,0.0,0.2,0.034063208683218084,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.027365372561012513,anchor_id,
base,0.021919186333477152,-0.007244989750127345,confounded,0.0,0.2,0.006888216738089871,signed_balanced_neural_bias,logger12_balanced,2,78,0.06650721603817389,anchor_id,
base,0.0,0.0,confounded,0.0,0.2,0.0,signed_balanced_population_bias,logger12_balanced,2,78,0.0,anchor_id,
base,0.009354923826205647,-0.005117517764899693,confounded,0.0,0.2,0.001580685007939036,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.032213711361619726,anchor_id,
base,0.0,0.0,confounded,0.0,0.2,0.0,signed_heavy_population_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.008602658043943338,-0.005288880168782549,confounded,0.0,0.2,0.001580685007939036,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.032213711361619726,anchor_id,
base,0.02844145478904757,0.01869162448933389,confounded,0.0,0.2,0.023198667542287502,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.022250544060453577,anchor_id,
plus,0.08454718459268551,0.05491157238056512,confounded,0.0,0.2,0.06921858962961373,signed_balanced_neural_bias,logger12_balanced,2,78,0.07096818549501062,anchor_id,
plus,0.12000000000000068,0.12000000000000054,confounded,0.0,0.2,0.12000000000000063,signed_balanced_population_bias,logger12_balanced,2,78,3.1916952865128723e-16,anchor_id,
plus,0.04305641113032612,0.02784438138022022,confounded,0.0,0.2,0.03569508613390216,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0352305173689881,anchor_id,
plus,0.06222222222222244,0.06222222222222227,confounded,0.0,0.2,0.06222222222222235,signed_heavy_population_drift,logger1_minus_logger2,2,78,3.9352703412425637e-16,anchor_id,
plus,0.04335424482103521,0.028280860407353104,confounded,0.0,0.2,0.03569508613390216,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0352305173689881,anchor_id,
plus,0.04097444072052987,0.029200114346291436,confounded,0.0,0.2,0.03513860309846241,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.026519056350606286,anchor_id,
all,0.9871794871794872,0.8974358974358975,confounded,0.0,0.2,0.9487179487179487,neural_do_ranking_disagreement,logger12_balanced,2,78,0.2220001110000833,anchor_id,
all,0.006734628455823387,0.005053045044964692,confounded,0.0,0.2,0.005877633093443531,neural_decision_regret,logger12_balanced,2,78,0.003879403431282101,anchor_id,
base,0.028630313455573476,0.018934109681833195,confounded,0.0,0.2,0.023702628218984716,base_prediction_range_across_mixtures,all_primary,2,78,0.02185985976943161,anchor_id,
base,0.23926188745489105,0.15671102543512827,confounded,0.0,0.2,0.19752190182487264,base_leakage_over_balanced_direct_signal,all_primary,2,78,0.18216549807859678,anchor_id,
base,0.07265521477841518,0.052262682435223695,confounded,0.0,all,0.06181916536590369,base_prediction_range_across_mixture_and_lambda,all_primary,2,78,0.047025158485302296,anchor_id,
minus,0.024518683597781272,0.01641124154335331,independent_latents,0.0,0.0,0.020107321470433835,reward_population_mae,logger1_heavy,0,78,0.01905200831296298,anchor_id,
minus,0.032979897138521314,0.02200521669253776,independent_latents,0.0,0.0,0.027615753118164006,reward_population_rmse,logger1_heavy,0,78,0.0013792400168510237,anchor_id,
base,0.022762657221862312,0.014716055777041952,independent_latents,0.0,0.0,0.018635047566479192,reward_population_mae,logger1_heavy,0,78,0.018441119256119833,anchor_id,
base,0.03140268916090712,0.02098997616577686,independent_latents,0.0,0.0,0.026133884955587015,reward_population_rmse,logger1_heavy,0,78,0.0012388261354858833,anchor_id,
plus,0.02374309008279368,0.015466652126740503,independent_latents,0.0,0.0,0.01942030433107587,reward_population_mae,logger1_heavy,0,78,0.017965452760782537,anchor_id,
plus,0.03113011716702976,0.021403753939898764,independent_latents,0.0,0.0,0.026377410726526464,reward_population_rmse,logger1_heavy,0,78,0.001197415878736524,anchor_id,
minus,0.024571987888440745,0.016158749818078025,independent_latents,0.0,0.0,0.02010732147043387,reward_population_mae,logger12_balanced,0,78,0.019052008312963,anchor_id,
minus,0.03304410990303701,0.02211481706815836,independent_latents,0.0,0.0,0.027615753118164044,reward_population_rmse,logger12_balanced,0,78,0.0013792400168510272,anchor_id,
base,0.022790180383915188,0.01502057121289774,independent_latents,0.0,0.0,0.018635047566479192,reward_population_mae,logger12_balanced,0,78,0.018441119256119833,anchor_id,
base,0.031009643017837558,0.020219360753407054,independent_latents,0.0,0.0,0.026133884955587015,reward_population_rmse,logger12_balanced,0,78,0.0012388261354858833,anchor_id,
plus,0.02336207367473036,0.015460224968489608,independent_latents,0.0,0.0,0.019420304331075857,reward_population_mae,logger12_balanced,0,78,0.017965452760782572,anchor_id,
plus,0.030949683869317297,0.021660487285997287,independent_latents,0.0,0.0,0.026377410726526475,reward_population_rmse,logger12_balanced,0,78,0.001197415878736523,anchor_id,
minus,0.02445754768675147,0.015962192857352238,independent_latents,0.0,0.0,0.020107321470433853,reward_population_mae,logger2_heavy,0,78,0.019052008312963026,anchor_id,
minus,0.03308473140711759,0.02195155233584248,independent_latents,0.0,0.0,0.027615753118164048,reward_population_rmse,logger2_heavy,0,78,0.0013792400168510291,anchor_id,
base,0.022796005010124045,0.014727083486430032,independent_latents,0.0,0.0,0.018635047566479192,reward_population_mae,logger2_heavy,0,78,0.018441119256119833,anchor_id,
base,0.030971783578971998,0.020312366725190042,independent_latents,0.0,0.0,0.026133884955587015,reward_population_rmse,logger2_heavy,0,78,0.0012388261354858833,anchor_id,
plus,0.023772315433663677,0.015463791501071588,independent_latents,0.0,0.0,0.0194203043310758,reward_population_mae,logger2_heavy,0,78,0.017965452760782593,anchor_id,
plus,0.030750883250863923,0.021553542154175508,independent_latents,0.0,0.0,0.02637741072652645,reward_population_rmse,logger2_heavy,0,78,0.0011974158787365229,anchor_id,
minus,0.004201523021237905,-0.00812775956525649,independent_latents,0.0,0.0,-0.0022382220044507325,signed_balanced_neural_bias,logger12_balanced,0,78,0.027703057695714337,anchor_id,
minus,3.174099160146281e-16,2.0492866662872682e-16,independent_latents,0.0,0.0,2.6047540193128674e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.4781902581376853e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
minus,1.4802973661668753e-16,1.708035422500241e-17,independent_latents,0.0,0.0,8.255504542084498e-17,signed_heavy_population_drift,logger1_minus_logger2,0,78,3.017672241992264e-16,anchor_id,
base,0.005069382619244303,-0.006597479924805295,independent_latents,0.0,0.0,-0.0010428118810896297,signed_balanced_neural_bias,logger12_balanced,0,78,0.02628208958258882,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.0,0.0,signed_balanced_population_bias,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.0,0.0,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.006020782156371404,-0.005343823934298909,independent_latents,0.0,0.0,0.0006853834369645182,signed_balanced_neural_bias,logger12_balanced,0,78,0.026539176530853335,anchor_id,
plus,3.216800045708787e-16,2.2346796777711484e-16,independent_latents,0.0,0.0,2.71862304747955e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.351039530426004e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.0,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,1.6938017939794054e-16,2.1350442781253012e-17,independent_latents,0.0,0.0,9.394194823751324e-17,signed_heavy_population_drift,logger1_minus_logger2,0,78,3.304502108303891e-16,anchor_id,
all,0.5769230769230769,0.358974358974359,independent_latents,0.0,0.0,0.46153846153846156,neural_do_ranking_disagreement,logger12_balanced,0,78,0.5017452060042545,anchor_id,
all,0.002781576824767184,0.0014132339923340433,independent_latents,0.0,0.0,0.002048367142766294,neural_decision_regret,logger12_balanced,0,78,0.002980976373778365,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.0,0.0,base_prediction_range_across_mixtures,all_primary,0,78,0.0,anchor_id,
minus,0.024705569379649347,0.01602141559201559,independent_latents,0.0,0.05,0.02010732147043384,reward_population_mae,logger1_heavy,0,78,0.019052008312963005,anchor_id,
minus,0.033146405440301153,0.021895191177122224,independent_latents,0.0,0.05,0.02761575311816403,reward_population_rmse,logger1_heavy,0,78,0.0013792400168510268,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
base,0.02302622183543064,0.014537625559886387,independent_latents,0.0,0.05,0.018635047566479185,reward_population_mae,logger1_heavy,0,78,0.018441119256119833,anchor_id,
base,0.030893488359607424,0.020697763586114408,independent_latents,0.0,0.05,0.026133884955587015,reward_population_rmse,logger1_heavy,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_prediction_absolute_increment,logger1_heavy,0,78,0.0,anchor_id,
plus,0.023415810763770632,0.015610282121456024,independent_latents,0.0,0.05,0.019420304331075864,reward_population_mae,logger1_heavy,0,78,0.01796545276078257,anchor_id,
plus,0.03118619350331223,0.0212821582224905,independent_latents,0.0,0.05,0.02637741072652648,reward_population_rmse,logger1_heavy,0,78,0.001197415878736526,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
minus,0.024163633080273503,0.016172665174518677,independent_latents,0.0,0.05,0.020107321470433887,reward_population_mae,logger12_balanced,0,78,0.01905200831296297,anchor_id,
minus,0.03279484508345373,0.02210266046199102,independent_latents,0.0,0.05,0.02761575311816403,reward_population_rmse,logger12_balanced,0,78,0.0013792400168510237,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
base,0.02297348836453085,0.01476368683959673,independent_latents,0.0,0.05,0.018635047566479185,reward_population_mae,logger12_balanced,0,78,0.018441119256119833,anchor_id,
base,0.031228503298351643,0.020578179633017085,independent_latents,0.0,0.05,0.026133884955587015,reward_population_rmse,logger12_balanced,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_prediction_absolute_increment,logger12_balanced,0,78,0.0,anchor_id,
plus,0.023260128134987443,0.01564713319135089,independent_latents,0.0,0.05,0.019420304331075864,reward_population_mae,logger12_balanced,0,78,0.01796545276078259,anchor_id,
plus,0.0313465182242708,0.021208553663786225,independent_latents,0.0,0.05,0.02637741072652649,reward_population_rmse,logger12_balanced,0,78,0.0011974158787365276,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
minus,0.024256339460537152,0.01615212729832081,independent_latents,0.0,0.05,0.020107321470433846,reward_population_mae,logger2_heavy,0,78,0.019052008312963005,anchor_id,
minus,0.032804433404102905,0.021926592872249556,independent_latents,0.0,0.05,0.02761575311816403,reward_population_rmse,logger2_heavy,0,78,0.0013792400168510287,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
base,0.02274522133225285,0.014684682373299467,independent_latents,0.0,0.05,0.018635047566479185,reward_population_mae,logger2_heavy,0,78,0.018441119256119833,anchor_id,
base,0.03142528090702348,0.020814460377282584,independent_latents,0.0,0.05,0.026133884955587015,reward_population_rmse,logger2_heavy,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_prediction_absolute_increment,logger2_heavy,0,78,0.0,anchor_id,
plus,0.02351060423401436,0.015592188751989412,independent_latents,0.0,0.05,0.019420304331075843,reward_population_mae,logger2_heavy,0,78,0.0179654527607826,anchor_id,
plus,0.03158534041904874,0.021369349841905503,independent_latents,0.0,0.05,0.026377410726526482,reward_population_rmse,logger2_heavy,0,78,0.0011974158787365265,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
minus,0.003921949171135537,-0.008373629799720164,independent_latents,0.0,0.05,-0.0022382220044507325,signed_balanced_neural_bias,logger12_balanced,0,78,0.027703057695714337,anchor_id,
minus,2.7897911900837266e-16,1.7365026795419115e-16,independent_latents,0.0,0.05,2.263146934812819e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.3222312039845077e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
minus,1.4233628520835341e-16,4.839433697084016e-17,independent_latents,0.0,0.05,9.251858538542972e-17,signed_heavy_population_drift,logger1_minus_logger2,0,78,2.0821687526802272e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.004204863237730998,-0.006880828758045539,independent_latents,0.0,0.05,-0.0010428118810896297,signed_balanced_neural_bias,logger12_balanced,0,78,0.02628208958258882,anchor_id,
base,0.0,-7.11681426041767e-18,independent_latents,0.0,0.05,-2.846725704167068e-18,signed_balanced_population_bias,logger12_balanced,0,78,1.7661978828937318e-17,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.0062927586383096255,-0.005042895017183186,independent_latents,0.0,0.05,0.0006853834369645182,signed_balanced_neural_bias,logger12_balanced,0,78,0.026539176530853335,anchor_id,
plus,2.7043894189587144e-16,1.764969936583582e-16,independent_latents,0.0,0.05,2.2489133062919837e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.298201426203671e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,8.967185968126265e-17,-1.569257544422096e-17,independent_latents,0.0,0.05,3.700743415417188e-17,signed_heavy_population_drift,logger1_minus_logger2,0,78,2.418296330825465e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
all,0.5769230769230769,0.358974358974359,independent_latents,0.0,0.05,0.46153846153846156,neural_do_ranking_disagreement,logger12_balanced,0,78,0.5017452060042545,anchor_id,
all,0.0027116506964399148,0.0014509436747335012,independent_latents,0.0,0.05,0.002048367142766294,neural_decision_regret,logger12_balanced,0,78,0.002980976373778365,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_prediction_range_across_mixtures,all_primary,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_leakage_over_balanced_direct_signal,all_primary,0,78,0.0,anchor_id,
minus,0.024599822322091895,0.016083880494513605,independent_latents,0.0,0.1,0.020107321470433863,reward_population_mae,logger1_heavy,0,78,0.019052008312962984,anchor_id,
minus,0.03312308981702524,0.02180582776976862,independent_latents,0.0,0.1,0.027615753118164027,reward_population_rmse,logger1_heavy,0,78,0.0013792400168510263,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
base,0.022963312405245007,0.014842889533875385,independent_latents,0.0,0.1,0.018635047566479192,reward_population_mae,logger1_heavy,0,78,0.018441119256119833,anchor_id,
base,0.03065384929130518,0.0209760186330086,independent_latents,0.0,0.1,0.026133884955587015,reward_population_rmse,logger1_heavy,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_absolute_increment,logger1_heavy,0,78,0.0,anchor_id,
