action,bootstrap_unit,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed_count,n_anchors,seed_max,seed_min,seed_sd,seed_variation_reported_separately
base,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,8.732331097532479e-17,-3.369811552307767e-17,independent_latents,0.0,0.1,2.7043894189587146e-17,signed_heavy_population_drift,logger1_minus_logger2,3,78,2.7043894189587146e-17,2.7043894189587146e-17,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
plus,anchor_id,1.8552348641198795e-16,7.352855266721523e-17,independent_latents,0.0,0.1,1.2810265668751805e-16,signed_heavy_population_drift,logger1_minus_logger2,3,78,1.2810265668751805e-16,1.2810265668751805e-16,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_absolute_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.031407694020786026,0.017642975503649037,independent_latents,0.0,0.1,0.02396851385174519,reward_population_mae,logger2_heavy,3,78,0.02725270910171651,0.018635047566479192,0.004660006053220371,True
base,anchor_id,0.05140809280051941,0.026452970587501293,independent_latents,0.0,0.1,0.03897645853951758,reward_population_rmse,logger2_heavy,3,78,0.04775122971447319,0.026133884955587015,0.011368274316490727,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.03317760743104443,0.01864512871221544,independent_latents,0.0,0.1,0.025302649660671084,reward_population_mae,logger2_heavy,3,78,0.028473932549760203,0.020107321470433856,0.004535704440767874,True
minus,anchor_id,0.05311122816304789,0.027673406201861688,independent_latents,0.0,0.1,0.041161327463171526,reward_population_rmse,logger2_heavy,3,78,0.04902272911144934,0.027615753118164048,0.011781214696666825,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.030736405038982572,0.018035843351034263,independent_latents,0.0,0.1,0.02398752785073727,reward_population_mae,logger2_heavy,3,78,0.027072883844374653,0.01942030433107586,0.004035770288972544,True
plus,anchor_id,0.048890695655717326,0.02687751871705432,independent_latents,0.0,0.1,0.037562052771878955,reward_population_rmse,logger2_heavy,3,78,0.04644963630216069,0.02637741072652649,0.010231369324583595,True
base,anchor_id,0.29148900672186695,0.21142170400282242,confounded,0.0,0.2,0.25155515116250965,base_leakage_over_balanced_direct_signal,all_primary,3,78,0.32215053606852656,0.19752190182487264,0.0639437437854452,True
base,anchor_id,0.03492461937408619,0.025569729859657195,confounded,0.0,0.2,0.03018661813950116,base_prediction_range_across_mixtures,all_primary,3,78,0.03865806432822319,0.023702628218984716,0.007673249254253428,True
all,anchor_id,0.006723477373262818,0.0050123360491335055,confounded,0.0,0.2,0.005846691694127979,neural_decision_regret,logger12_balanced,3,78,0.005877633093443531,0.005784808895496878,5.3592075671811236e-05,True
all,anchor_id,0.9871794871794872,0.8888888888888888,confounded,0.0,0.2,0.9444444444444443,neural_do_ranking_disagreement,logger12_balanced,3,78,0.9487179487179487,0.9358974358974359,0.007401926528072099,True
base,anchor_id,0.056996434841789324,0.03896291423721223,confounded,0.0,0.2,0.04746769576770271,base_prediction_absolute_increment,logger12_balanced,3,78,0.0503225072556399,0.04177435232846445,0.00493058676971274,True
base,anchor_id,0.057009607683459966,0.03861306700289408,confounded,0.0,0.2,0.04746769576770271,paired_increment_absolute_error,logger12_balanced,3,78,0.0503225072556399,0.04177435232846445,0.00493058676971274,True
base,anchor_id,0.01977881294451045,-0.007774311519984939,confounded,0.0,0.2,0.006467996961267841,paired_prediction_increment,logger12_balanced,3,78,0.007335160510286006,0.005370934594566828,0.0010020907951751124,True
base,anchor_id,0.061186687174556366,0.041579220512494484,confounded,0.0,0.2,0.05109893062459201,reward_population_mae,logger12_balanced,3,78,0.054267006189671375,0.047172608777859434,0.0036074674949210135,True
base,anchor_id,0.07850684738967362,0.0554924501778721,confounded,0.0,0.2,0.0673347676993732,reward_population_rmse,logger12_balanced,3,78,0.06869332961269202,0.0664375608915689,0.0011965615449435073,True
base,anchor_id,0.019874262650271184,-0.010458977070981668,confounded,0.0,0.2,0.004159053292675722,signed_balanced_neural_bias,logger12_balanced,3,78,0.006888216738089871,0.0021488534483558885,0.002450116852885472,True
base,anchor_id,0.0,0.0,confounded,0.0,0.2,0.0,signed_balanced_population_bias,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.08799336345366783,0.06325062768209311,confounded,0.0,0.2,0.075374569234633,paired_increment_absolute_error,logger12_balanced,3,78,0.08107508820326038,0.07174171511146982,0.0049984389315581804,True
minus,anchor_id,-0.03837175010428003,-0.06866278553211237,confounded,0.0,0.2,-0.05378543525442212,paired_prediction_increment,logger12_balanced,3,78,-0.05034842124472188,-0.058023469819358714,0.0038997202596073605,True
minus,anchor_id,0.08861389699896532,0.061880679815400595,confounded,0.0,0.2,0.07480189155204614,reward_population_mae,logger12_balanced,3,78,0.07998264676187909,0.06980245747750254,0.0050925162230483646,True
minus,anchor_id,0.11228950023783217,0.08060235604074845,confounded,0.0,0.2,0.0967069556866171,reward_population_rmse,logger12_balanced,3,78,0.10166054396711459,0.09396245499146139,0.004298278078376477,True
minus,anchor_id,-0.04006076711341791,-0.07231525010520601,confounded,0.0,0.2,-0.0563667263902874,signed_balanced_neural_bias,logger12_balanced,3,78,-0.0527538482593739,-0.06252835186496232,0.0053625847266652515,True
minus,anchor_id,-0.12000000000000004,-0.12000000000000018,confounded,0.0,0.2,-0.1200000000000001,signed_balanced_population_bias,logger12_balanced,3,78,-0.1200000000000001,-0.1200000000000001,0.0,True
plus,anchor_id,0.07816156757641825,0.05797656395283185,confounded,0.0,0.2,0.06786963076527953,paired_increment_absolute_error,logger12_balanced,3,78,0.06942242368326293,0.06647890416587808,0.0014784369807402695,True
plus,anchor_id,0.08075980828787825,0.05301630521779246,confounded,0.0,0.2,0.06696686126383118,paired_prediction_increment,logger12_balanced,3,78,0.07070924918649843,0.06156297552963187,0.004794164336447717,True
plus,anchor_id,0.08266522875251929,0.06052391159813014,confounded,0.0,0.2,0.07127294372161073,reward_population_mae,logger12_balanced,3,78,0.07354304506447165,0.06849989309984669,0.002558918505430959,True
plus,anchor_id,0.09886808002403615,0.07433450134893509,confounded,0.0,0.2,0.08646709552422364,reward_population_rmse,logger12_balanced,3,78,0.08814623331023692,0.08436049248749583,0.001928731007597596,True
plus,anchor_id,0.07969541889591886,0.050801377558533665,confounded,0.0,0.2,0.06491537237547601,signed_balanced_neural_bias,logger12_balanced,3,78,0.06921858962961373,0.05842586667996604,0.005718881886227536,True
plus,anchor_id,0.12000000000000068,0.12000000000000054,confounded,0.0,0.2,0.12000000000000062,signed_balanced_population_bias,logger12_balanced,3,78,0.12000000000000063,0.12000000000000063,1.6996749443881478e-17,True
base,anchor_id,0.07040138736341667,0.047729953078210756,confounded,0.0,0.2,0.058985376634971644,base_prediction_absolute_increment,logger1_heavy,3,78,0.062120642280284195,0.0532167285940788,0.005002094247798924,True
base,anchor_id,0.0708045175622034,0.04816232973321568,confounded,0.0,0.2,0.058985376634971644,paired_increment_absolute_error,logger1_heavy,3,78,0.062120642280284195,0.0532167285940788,0.005002094247798924,True
base,anchor_id,0.02471422413682349,-0.009347621498859503,confounded,0.0,0.2,0.007377479378492907,paired_prediction_increment,logger1_heavy,3,78,0.01067735745512541,0.0049568756111506,0.002959868344208011,True
base,anchor_id,0.07303799308611736,0.05022797557058028,confounded,0.0,0.2,0.06131752427773857,reward_population_mae,logger1_heavy,3,78,0.06468323069151946,0.05719325415379975,0.003802170605151007,True
base,anchor_id,0.09398943852722834,0.06600070942051359,confounded,0.0,0.2,0.08008497159320237,reward_population_rmse,logger1_heavy,3,78,0.08181201225899712,0.0791067114637635,0.001500055771260515,True
minus,anchor_id,0.10940395123800656,0.07786527964372215,confounded,0.0,0.2,0.09352533440400401,paired_increment_absolute_error,logger1_heavy,3,78,0.10100622477133873,0.08647109338768413,0.007276952201063731,True
minus,anchor_id,-0.050363196665405265,-0.08767978876528515,confounded,0.0,0.2,-0.06914605595028095,paired_prediction_increment,logger1_heavy,3,78,-0.06313932045595542,-0.07250002492506581,0.005213786982117963,True
minus,anchor_id,0.10922558362629624,0.07466087187013332,confounded,0.0,0.2,0.0909747454861531,reward_population_mae,logger1_heavy,3,78,0.09832591700006121,0.08701108202705125,0.006372815761705766,True
minus,anchor_id,0.13815597501263108,0.09894755445970814,confounded,0.0,0.2,0.11825108744488048,reward_population_rmse,logger1_heavy,3,78,0.12521953834346516,0.11184134075971597,0.006706575537935012,True
plus,anchor_id,0.09814518105591612,0.07279105983334642,confounded,0.0,0.2,0.08513380396147803,paired_increment_absolute_error,logger1_heavy,3,78,0.08822465282129187,0.08083517467828008,0.003839941011245448,True
plus,anchor_id,0.10081512137584399,0.06644817767213289,confounded,0.0,0.2,0.0837966539885795,paired_prediction_increment,logger1_heavy,3,78,0.08999521836263352,0.07698989781640063,0.006523956895554002,True
plus,anchor_id,0.1008724188021658,0.07447179850578567,confounded,0.0,0.2,0.08742216078344404,reward_population_mae,logger1_heavy,3,78,0.09126299819301345,0.08223662390412445,0.004661010694982247,True
plus,anchor_id,0.11851757509887328,0.09086296806743065,confounded,0.0,0.2,0.10484876206781428,reward_population_rmse,logger1_heavy,3,78,0.10748951028440276,0.09971236336072402,0.004448843343631893,True
base,anchor_id,0.03443131592728086,0.024403826668875722,confounded,0.0,0.2,0.02917497877196169,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.036894089768687646,0.023198667542287502,0.007012072501113387,True
base,anchor_id,0.007991494024476426,-0.008028078906945959,confounded,0.0,0.2,-0.00014129014394347853,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.00641606906934803,-0.008420624509117501,0.007566754119376133,True
base,anchor_id,0.007971676142864632,-0.007794874992508704,confounded,0.0,0.2,-0.00014129014394347853,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.00641606906934803,-0.008420624509117501,0.007566754119376133,True
base,anchor_id,0.0,0.0,confounded,0.0,0.2,0.0,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.04698400964375684,0.03324498440190649,confounded,0.0,0.2,0.04003347377448708,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.04539190359035013,0.034063208683218084,0.005689076276329329,True
minus,anchor_id,-0.020896757360011616,-0.038632543147354974,confounded,0.0,0.2,-0.029931400763406085,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,-0.02824701298417375,-0.03318134998491161,0.0028151656046069592,True
minus,anchor_id,-0.020815943152469027,-0.0387304777488087,confounded,0.0,0.2,-0.029931400763406085,signed_heavy_neural_drift,logger1_minus_logger2,3,78,-0.02824701298417375,-0.03318134998491161,0.0028151656046069592,True
minus,anchor_id,-0.062222222222222144,-0.06222222222222227,confounded,0.0,0.2,-0.0622222222222222,signed_heavy_population_drift,logger1_minus_logger2,3,78,-0.0622222222222222,-0.0622222222222222,0.0,True
plus,anchor_id,0.046991493262264615,0.0347200320483334,confounded,0.0,0.2,0.04091028268167189,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.05596246240983774,0.031629782536715535,0.013153100066539048,True
plus,anchor_id,0.036818834290516,0.020789426892697156,confounded,0.0,0.2,0.028894377567459644,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.039194682690232026,0.01179336387824474,0.014912923788221597,True
plus,anchor_id,0.036885526996315865,0.020787284287044936,confounded,0.0,0.2,0.028894377567459644,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.039194682690232026,0.01179336387824474,0.014912923788221597,True
plus,anchor_id,0.062222222222222436,0.06222222222222226,confounded,0.0,0.2,0.06222222222222235,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.06222222222222235,0.06222222222222235,0.0,True
base,anchor_id,0.042812774511938136,0.029066182153939524,confounded,0.0,0.2,0.0356869463796314,base_prediction_absolute_increment,logger2_heavy,3,78,0.037472237134884775,0.03280179348113442,0.00252200981983012,True
base,anchor_id,0.042639964856973966,0.029074827625024096,confounded,0.0,0.2,0.0356869463796314,paired_increment_absolute_error,logger2_heavy,3,78,0.037472237134884775,0.03280179348113442,0.00252200981983012,True
base,anchor_id,0.017651256518944322,-0.0025248507252266235,confounded,0.0,0.2,0.0075187695224363865,paired_prediction_increment,logger2_heavy,3,78,0.014918829578320213,0.0033761906032115643,0.006423901940735961,True
base,anchor_id,0.049051168949564294,0.03314557372364579,confounded,0.0,0.2,0.04080887378580731,reward_population_mae,logger2_heavy,3,78,0.042338698554270054,0.039801102820118436,0.0013469421506653965,True
base,anchor_id,0.06480950005164204,0.04452131568682876,confounded,0.0,0.2,0.054681976437849854,reward_population_rmse,logger2_heavy,3,78,0.056479196513934724,0.05330405002190229,0.0016285712116883239,True
minus,anchor_id,0.06551331293802876,0.0467117902451283,confounded,0.0,0.2,0.05591433146746238,paired_increment_absolute_error,logger2_heavy,3,78,0.05999586258604618,0.053727434473254565,0.003537729017356553,True
minus,anchor_id,-0.02820569417573059,-0.0499614175642499,confounded,0.0,0.2,-0.039214655186874864,paired_prediction_increment,logger2_heavy,3,78,-0.03477348113482254,-0.04355180948564789,0.004390088523085867,True
minus,anchor_id,0.06839728188691745,0.047257869862682884,confounded,0.0,0.2,0.0576145225742191,reward_population_mae,logger2_heavy,3,78,0.060933637711919245,0.053293985329587276,0.003917040567559424,True
minus,anchor_id,0.08687435871516541,0.061391279172471495,confounded,0.0,0.2,0.07480554982319812,reward_population_rmse,logger2_heavy,3,78,0.07628318478524325,0.07281966170319062,0.0017868237152589713,True
plus,anchor_id,0.05420823883443978,0.038870119469379405,confounded,0.0,0.2,0.046335182385045616,paired_increment_absolute_error,logger2_heavy,3,78,0.05215252044351709,0.03656296016944812,0.008514072404373962,True
plus,anchor_id,0.06497431988280497,0.044394824987115035,confounded,0.0,0.2,0.054902276421119854,paired_prediction_increment,logger2_heavy,3,78,0.06519653393815589,0.04870975965280218,0.008976170645733214,True
plus,anchor_id,0.061306197619531155,0.043766182548690226,confounded,0.0,0.2,0.05213298339851127,reward_population_mae,logger2_heavy,3,78,0.05849819224237534,0.04307075543934434,0.008059583466849303,True
plus,anchor_id,0.07632117589327563,0.05440500281306849,confounded,0.0,0.2,0.0655201622658974,reward_population_rmse,logger2_heavy,3,78,0.07068480293826303,0.05737476531629423,0.007138133955227683,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,base_leakage_over_balanced_direct_signal,all_primary,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_range_across_mixtures,all_primary,3,78,0.0,0.0,0.0,True
all,anchor_id,0.0026432656711482282,0.0012682555969289726,independent_latents,0.0,0.2,0.001929088886059896,neural_decision_regret,logger12_balanced,3,78,0.002072192888340616,0.0016667066270727776,0.00022754176300501518,True
all,anchor_id,0.525747863247863,0.30758547008547005,independent_latents,0.0,0.2,0.41452991452991456,neural_do_ranking_disagreement,logger12_balanced,3,78,0.46153846153846156,0.3333333333333333,0.0706098788113603,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger12_balanced,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,3,78,0.0,0.0,0.0,True
base,anchor_id,0.031201897377278586,0.017697482573847283,independent_latents,0.0,0.2,0.02396851385174519,reward_population_mae,logger12_balanced,3,78,0.02725270910171651,0.018635047566479192,0.004660006053220371,True
base,anchor_id,0.050446146547176766,0.02700211034635357,independent_latents,0.0,0.2,0.03897645853951758,reward_population_rmse,logger12_balanced,3,78,0.04775122971447319,0.026133884955587015,0.011368274316490727,True
base,anchor_id,0.006661570468266909,-0.010533650086243322,independent_latents,0.0,0.2,-0.0016386824747942723,signed_balanced_neural_bias,logger12_balanced,3,78,-0.0008052667439280726,-0.003067968799365115,0.0012434836031292075,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_balanced_population_bias,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0325701258905201,0.01839060258630874,independent_latents,0.0,0.2,0.025302649660671084,reward_population_mae,logger12_balanced,3,78,0.028473932549760175,0.020107321470433873,0.004535704440767857,True
minus,anchor_id,0.05367014294607173,0.027603901283050746,independent_latents,0.0,0.2,0.04116132746317152,reward_population_rmse,logger12_balanced,3,78,0.04902272911144933,0.027615753118164017,0.011781214696666844,True
minus,anchor_id,0.00605169446731884,-0.011357561316191587,independent_latents,0.0,0.2,-0.002551168089008712,signed_balanced_neural_bias,logger12_balanced,3,78,-0.0022382220044507325,-0.00306777963214073,0.00045072295113161723,True
minus,anchor_id,2.642828975606102e-16,1.6699604662070063e-16,independent_latents,0.0,0.2,2.1635115351669717e-16,signed_balanced_population_bias,logger12_balanced,3,78,2.1635115351669717e-16,2.1635115351669717e-16,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.031123734340437942,0.017848816173719525,independent_latents,0.0,0.2,0.023987527850737267,reward_population_mae,logger12_balanced,3,78,0.027072883844374635,0.019420304331075878,0.004035770288972526,True
plus,anchor_id,0.04827449110773805,0.02630687390611003,independent_latents,0.0,0.2,0.03756205277187899,reward_population_rmse,logger12_balanced,3,78,0.046449636302160736,0.026377410726526503,0.010231369324583612,True
plus,anchor_id,0.008342834911934974,-0.008185918570649993,independent_latents,0.0,0.2,-0.00014780414703503296,signed_balanced_neural_bias,logger12_balanced,3,78,0.0010484318077254241,-0.0021772276857950413,0.0017668817036329662,True
plus,anchor_id,3.2075481871702434e-16,2.1539038359154079e-16,independent_latents,0.0,0.2,2.6616885333962085e-16,signed_balanced_population_bias,logger12_balanced,3,78,2.6616885333962085e-16,2.6616885333962085e-16,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger1_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.03113888793866129,0.017634677790246057,independent_latents,0.0,0.2,0.02396851385174519,reward_population_mae,logger1_heavy,3,78,0.02725270910171651,0.018635047566479192,0.004660006053220371,True
base,anchor_id,0.050590732189148786,0.02642108988916894,independent_latents,0.0,0.2,0.03897645853951758,reward_population_rmse,logger1_heavy,3,78,0.04775122971447319,0.026133884955587015,0.011368274316490727,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.03305976385939325,0.018621580405911373,independent_latents,0.0,0.2,0.025302649660671087,reward_population_mae,logger1_heavy,3,78,0.02847393254976021,0.02010732147043384,0.004535704440767891,True
minus,anchor_id,0.05372047996728305,0.02778042335147739,independent_latents,0.0,0.2,0.04116132746317152,reward_population_rmse,logger1_heavy,3,78,0.04902272911144933,0.027615753118164027,0.011781214696666839,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.030945113969054642,0.01801691052139703,independent_latents,0.0,0.2,0.023987527850737256,reward_population_mae,logger1_heavy,3,78,0.027072883844374635,0.01942030433107585,0.004035770288972541,True
plus,anchor_id,0.048532708467007295,0.026258710088064102,independent_latents,0.0,0.2,0.037562052771878955,reward_population_rmse,logger1_heavy,3,78,0.04644963630216069,0.02637741072652648,0.010231369324583598,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_population_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
minus,anchor_id,1.157787066598948e-16,-2.3959941343406144e-18,independent_latents,0.0,0.2,5.551115123125783e-17,signed_heavy_population_drift,logger1_minus_logger2,3,78,5.551115123125783e-17,5.551115123125783e-17,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,3,78,0.0,0.0,0.0,True
plus,anchor_id,1.2242106663628463e-16,1.2323950027623266e-17,independent_latents,0.0,0.2,6.68980540479261e-17,signed_heavy_population_drift,logger1_minus_logger2,3,78,6.68980540479261e-17,6.68980540479261e-17,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
base,anchor_id,0.031579395599266626,0.017770503618046187,independent_latents,0.0,0.2,0.02396851385174519,reward_population_mae,logger2_heavy,3,78,0.02725270910171651,0.018635047566479192,0.004660006053220371,True
base,anchor_id,0.05060108786770449,0.027032595922861415,independent_latents,0.0,0.2,0.03897645853951758,reward_population_rmse,logger2_heavy,3,78,0.04775122971447319,0.026133884955587015,0.011368274316490727,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
minus,anchor_id,0.033124633818671416,0.018956540791389944,independent_latents,0.0,0.2,0.025302649660671087,reward_population_mae,logger2_heavy,3,78,0.028473932549760165,0.02010732147043388,0.004535704440767851,True
minus,anchor_id,0.05413841597103162,0.028274424213917983,independent_latents,0.0,0.2,0.041161327463171506,reward_population_rmse,logger2_heavy,3,78,0.0490227291114493,0.027615753118164034,0.011781214696666821,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,3,78,0.0,0.0,0.0,True
plus,anchor_id,0.030473238050083794,0.017879410990116366,independent_latents,0.0,0.2,0.023987527850737277,reward_population_mae,logger2_heavy,3,78,0.027072883844374642,0.01942030433107587,0.004035770288972538,True
plus,anchor_id,0.04856449581509184,0.026460953708503116,independent_latents,0.0,0.2,0.03756205277187897,reward_population_rmse,logger2_heavy,3,78,0.04644963630216071,0.026377410726526503,0.010231369324583597,True
base,anchor_id,0.07860870378099159,0.058449999646048544,confounded,0.0,all,0.0677346189761119,base_prediction_range_across_mixture_and_lambda,all_primary,3,78,0.07363071500863329,0.06181916536590369,0.0059057986147113785,True
base,anchor_id,0.0,0.0,independent_latents,0.0,all,0.0,base_prediction_range_across_mixture_and_lambda,all_primary,3,78,0.0,0.0,0.0,True
base,anchor_id,0.010312313981013703,0.007949934491315066,confounded,0.3,0.0,0.009097835576935005,base_prediction_range_across_mixtures,all_primary,3,78,0.012095859100164922,0.006787856096257758,0.002720069378846987,True
all,anchor_id,0.0019813797683072023,0.0009702714125993367,confounded,0.3,0.0,0.0014429804872990394,neural_decision_regret,logger12_balanced,3,78,0.0020085176823516414,0.0008727992333964798,0.0005678734667918822,True
all,anchor_id,0.47873931623931615,0.2691239316239316,confounded,0.3,0.0,0.3717948717948718,neural_do_ranking_disagreement,logger12_balanced,3,78,0.48717948717948717,0.2692307692307692,0.10953850955535296,True
