action,bootstrap_repetitions,bootstrap_unit,ci_high,ci_low,component,condition,family,kappa,lambda_reward,max,max_abs,mean,median,mixture,n_anchors,p10,p25,p75,p90,std
plus,2000,anchor_id,2.697495005143935e-16,2.200930410145574e-16,total_bias,independent_latents,observational_do,0.0,0.1,8.881784197001252e-16,8.881784197001252e-16,2.454633718507182e-16,2.220446049250313e-16,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.8609199672069084e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.447762908503904e-17,4.7704895589362195e-18,physical_bias,independent_latents,observational_do,0.0,0.1,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger2_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.469446951953614e-17,5.204170427930421e-18,total_bias,independent_latents,observational_do,0.0,0.1,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger2_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.23821309108707e-16,8.153200337090993e-17,physical_bias,independent_latents,observational_do,0.0,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0169816377914032e-16,0.0,logger2_heavy,512,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,2.4247232338423557e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.227316859253591e-16,8.109832250191573e-17,total_bias,independent_latents,observational_do,0.0,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0169816377914032e-16,0.0,logger2_heavy,512,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,2.4247232338423557e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3856103764364747e-16,9.259086553026208e-17,physical_bias,independent_latents,observational_do,0.0,0.1,8.881784197001252e-16,8.881784197001252e-16,1.1557595158695477e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.6540036611084333e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3899471851264167e-16,9.432016799537646e-17,total_bias,independent_latents,observational_do,0.0,0.1,8.881784197001252e-16,8.881784197001252e-16,1.1557595158695477e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.6540036611084333e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.469446951953614e-17,4.553649124439119e-18,physical_bias,confounded,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger12_balanced,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.447762908503904e-17,4.765068548073792e-18,total_bias,confounded,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger12_balanced,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,6.505213034913027e-17,2.0160739397367954e-17,physical_bias,confounded,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,4.336808689942018e-17,0.0,logger12_balanced,512,-9.992007221626393e-17,0.0,0.0,4.440892098500626e-16,2.582016293704281e-16
minus,2000,anchor_id,-0.12000000000000005,-0.12000000000000005,direct_bias,confounded,observational_do,0.0,0.2,-0.12,0.12,-0.12000000000000005,-0.12,logger12_balanced,512,-0.12,-0.12,-0.12,-0.12,5.556544087868914e-17
minus,2000,anchor_id,-0.12000000000000004,-0.12000000000000008,total_bias,confounded,observational_do,0.0,0.2,-0.11999999999999922,0.120000000000001,-0.12000000000000005,-0.1200000000000001,logger12_balanced,512,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,-0.11999999999999966,2.596049568996676e-16
minus,2000,anchor_id,-9.996344030316351e-17,-1.0560129160008813e-16,decomposition_residual,confounded,observational_do,0.0,0.2,1.1102230246251565e-16,1.1102230246251565e-16,-1.0299920638612292e-16,-1.1102230246251565e-16,logger12_balanced,512,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,3.195245819582224e-17
plus,2000,anchor_id,4.436609499919308e-16,3.9486101020835827e-16,physical_bias,confounded,observational_do,0.0,0.2,1.7763568394002505e-15,1.7763568394002505e-15,4.19152559882896e-16,4.440892098500626e-16,logger12_balanced,512,0.0,2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16,2.8055604092706573e-16
plus,2000,anchor_id,0.12000000000000005,0.12000000000000005,direct_bias,confounded,observational_do,0.0,0.2,0.12000000000000002,0.12000000000000002,0.12000000000000005,0.12000000000000002,logger12_balanced,512,0.12000000000000002,0.12000000000000002,0.12000000000000002,0.12000000000000002,2.778272043934457e-17
plus,2000,anchor_id,0.12000000000000055,0.1200000000000005,total_bias,confounded,observational_do,0.0,0.2,0.12000000000000188,0.12000000000000188,0.12000000000000052,0.12000000000000055,logger12_balanced,512,0.1200000000000001,0.12000000000000033,0.12000000000000055,0.120000000000001,2.849634034586598e-16
plus,2000,anchor_id,8.109832250191573e-17,7.546047120499111e-17,decomposition_residual,confounded,observational_do,0.0,0.2,8.326672684688674e-17,3.608224830031759e-16,7.849623728795052e-17,8.326672684688674e-17,logger12_balanced,512,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,3.369001671891795e-17
base,2000,anchor_id,3.404394821604484e-17,4.336808689942018e-18,physical_bias,confounded,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger1_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.404394821604484e-17,4.9873299934333204e-18,total_bias,confounded,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger1_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.654235338461763e-16,2.0534247045789212e-16,physical_bias,confounded,observational_do,0.0,0.2,1.7763568394002505e-15,1.7763568394002505e-15,2.3527187142935446e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.376248027996863e-16
minus,2000,anchor_id,-0.15111111111111117,-0.15111111111111117,direct_bias,confounded,observational_do,0.0,0.2,-0.15111111111111117,0.15111111111111117,-0.15111111111111117,-0.15111111111111117,logger1_heavy,512,-0.15111111111111117,-0.15111111111111117,-0.15111111111111117,-0.15111111111111117,0.0
minus,2000,anchor_id,-0.1511111111111109,-0.15111111111111097,total_bias,confounded,observational_do,0.0,0.2,-0.15111111111110898,0.15111111111111164,-0.15111111111111092,-0.15111111111111086,logger1_heavy,512,-0.1511111111111112,-0.1511111111111112,-0.15111111111111075,-0.1511111111111103,3.717074660898388e-16
minus,2000,anchor_id,1.8214596497756474e-17,-2.6020852139652106e-18,decomposition_residual,confounded,observational_do,0.0,0.2,4.163336342344337e-16,4.163336342344337e-16,6.938893903907228e-18,-2.7755575615628914e-17,logger1_heavy,512,-2.7755575615628914e-17,-2.7755575615628914e-17,-2.7755575615628914e-17,-2.7755575615628914e-17,1.192959735092143e-16
plus,2000,anchor_id,2.634611279139776e-16,2.0968470015869656e-16,physical_bias,confounded,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,2.3635607360183997e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.070073966380726e-16
plus,2000,anchor_id,0.15111111111111117,0.15111111111111117,direct_bias,confounded,observational_do,0.0,0.2,0.15111111111111117,0.15111111111111117,0.15111111111111117,0.15111111111111117,logger1_heavy,512,0.15111111111111117,0.15111111111111117,0.15111111111111117,0.15111111111111117,0.0
plus,2000,anchor_id,0.15111111111111142,0.15111111111111136,total_bias,confounded,observational_do,0.0,0.2,0.15111111111111208,0.15111111111111208,0.1511111111111114,0.1511111111111112,logger1_heavy,512,0.1511111111111112,0.1511111111111112,0.15111111111111164,0.15111111111111164,3.212517838527126e-16
plus,2000,anchor_id,-8.456776945386935e-18,-3.165870343657673e-17,decomposition_residual,confounded,observational_do,0.0,0.2,2.7755575615628914e-17,4.163336342344337e-16,-1.973247953923618e-17,2.7755575615628914e-17,logger1_heavy,512,-3.9412917374193026e-16,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.348004393451721e-16
base,2000,anchor_id,3.513357139939274e-17,5.204170427930421e-18,physical_bias,confounded,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger2_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.404394821604484e-17,4.336808689942018e-18,total_bias,confounded,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger2_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.2641797331180982e-16,8.391724815037804e-17,physical_bias,confounded,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.0516761073109393e-16,0.0,logger2_heavy,512,0.0,0.0,1.3877787807814457e-16,4.440892098500626e-16,2.3490245832047814e-16
minus,2000,anchor_id,-0.08888888888888893,-0.08888888888888893,direct_bias,confounded,observational_do,0.0,0.2,-0.0888888888888889,0.0888888888888889,-0.08888888888888893,-0.0888888888888889,logger2_heavy,512,-0.0888888888888889,-0.0888888888888889,-0.0888888888888889,-0.0888888888888889,2.778272043934457e-17
minus,2000,anchor_id,-0.08888888888888885,-0.08888888888888889,total_bias,confounded,observational_do,0.0,0.2,-0.08888888888888768,0.0888888888888899,-0.08888888888888886,-0.08888888888888902,logger2_heavy,512,-0.08888888888888902,-0.08888888888888902,-0.08888888888888857,-0.08888888888888857,2.6658430531860455e-16
minus,2000,anchor_id,-5.377100674441862e-17,-7.546047120499111e-17,decomposition_residual,confounded,observational_do,0.0,0.2,3.3306690738754696e-16,3.3306690738754696e-16,-6.505213034913027e-17,-1.1102230246251565e-16,logger2_heavy,512,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,1.248502904969612e-16
plus,2000,anchor_id,1.2816353880951142e-16,8.738669510233166e-17,physical_bias,confounded,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.0776969594505914e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.343361995801226e-16
plus,2000,anchor_id,0.08888888888888893,0.08888888888888893,direct_bias,confounded,observational_do,0.0,0.2,0.0888888888888889,0.0888888888888889,0.08888888888888893,0.0888888888888889,logger2_heavy,512,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.0888888888888889,2.778272043934457e-17
plus,2000,anchor_id,0.0888888888888891,0.08888888888888904,total_bias,confounded,observational_do,0.0,0.2,0.08888888888888946,0.08888888888888946,0.08888888888888907,0.08888888888888902,logger2_heavy,512,0.08888888888888857,0.08888888888888902,0.0888888888888893,0.08888888888888946,2.6274508121233434e-16
plus,2000,anchor_id,7.177960482940279e-17,4.921735761997947e-17,decomposition_residual,confounded,observational_do,0.0,0.2,1.1102230246251565e-16,3.3306690738754696e-16,6.093216209368535e-17,1.1102230246251565e-16,logger2_heavy,512,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.342134111409808e-16
base,2000,anchor_id,2.1467203015212988e-17,-1.0408340855860843e-17,physical_bias,independent_latents,observational_do,0.0,0.2,4.440892098500626e-16,4.440892098500626e-16,5.854691731421724e-18,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,1.7773180926606006e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,2.1038943157081184e-17,-9.107298248878237e-18,total_bias,independent_latents,observational_do,0.0,0.2,4.440892098500626e-16,4.440892098500626e-16,5.854691731421724e-18,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,1.7773180926606006e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.1055748290754736e-16,1.6479873021779667e-16,physical_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.8756697583999227e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.661937246989535e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.1077432334204446e-16,1.6392594746894585e-16,total_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.8756697583999227e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.661937246989535e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.1033522146218786e-16,1.6219122399296904e-16,physical_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.8648277366750676e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.7944900798889553e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.1076890233118206e-16,1.6132928326584306e-16,total_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.8648277366750676e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.7944900798889553e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.469446951953614e-17,4.9873299934333204e-18,physical_bias,independent_latents,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger1_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.404394821604484e-17,5.637851296924623e-18,total_bias,independent_latents,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger1_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.439454888092385e-16,1.9450044873303707e-16,physical_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,2.200930410145574e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.86413176898445e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.445960101127298e-16,1.9623517220901388e-16,total_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,2.200930410145574e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.86413176898445e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.706168622523819e-16,2.216109240560371e-16,physical_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,2.454633718507182e-16,2.220446049250313e-16,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.8609199672069084e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.699663409488906e-16,2.2182234347967178e-16,total_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,2.454633718507182e-16,2.220446049250313e-16,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.8609199672069084e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.469446951953614e-17,4.336808689942018e-18,physical_bias,independent_latents,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger2_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.5344990823027445e-17,3.903127820947816e-18,total_bias,independent_latents,observational_do,0.0,0.2,4.440892098500626e-16,8.881784197001252e-16,1.973247953923618e-17,0.0,logger2_heavy,512,0.0,0.0,0.0,1.1102230246251565e-16,1.7146309763167347e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.227371069362215e-16,8.130974192555041e-17,physical_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.0169816377914032e-16,0.0,logger2_heavy,512,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,2.4247232338423557e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.233822072288504e-16,8.065922062205911e-17,total_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.0169816377914032e-16,0.0,logger2_heavy,512,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,2.4247232338423557e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3834419720915037e-16,9.085614205428527e-17,physical_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.1557595158695477e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.6540036611084333e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.3834419720915037e-16,9.280770596475918e-17,total_bias,independent_latents,observational_do,0.0,0.2,8.881784197001252e-16,8.881784197001252e-16,1.1557595158695477e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.6540036611084333e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.5561831257524545e-17,-1.3232687515185581e-17,physical_bias,confounded,observational_do,0.3,0.0,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.686829487536955e-17,-1.713039432527097e-17,total_bias,confounded,observational_do,0.3,0.0,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.002163246566108159,0.0017382827625320575,physical_bias,confounded,observational_do,0.3,0.0,0.006801735204513548,0.009544950639019056,0.0019527288369649164,0.002128506662784524,logger12_balanced,512,-0.0005031954926787207,0.0011579359388343147,0.0029296503071869484,0.005157181924679,0.002442632531948511
minus,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.0,-0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,-0.0,0.0,-0.0,0.0
minus,2000,anchor_id,0.00214672510070876,0.0017398158737300241,total_bias,confounded,observational_do,0.3,0.0,0.006801735204513548,0.009544950639019056,0.0019527288369649164,0.002128506662784524,logger12_balanced,512,-0.0005031954926787207,0.0011579359388343147,0.0029296503071869484,0.005157181924679,0.002442632531948511
minus,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,-0.0023604890410523693,-0.0027685479271457726,physical_bias,confounded,observational_do,0.3,0.0,0.00941801684090482,0.00941801684090482,-0.0025692645132955384,-0.002397947098107478,logger12_balanced,512,-0.005823081199574842,-0.003543198733142572,-0.0016713411948822143,-0.0006236000212049397,0.0023962001505431945
plus,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,-0.002359819776146286,-0.002779216158331482,total_bias,confounded,observational_do,0.3,0.0,0.00941801684090482,0.00941801684090482,-0.0025692645132955384,-0.002397947098107478,logger12_balanced,512,-0.005823081199574842,-0.003543198733142572,-0.0016713411948822143,-0.0006236000212049397,0.0023962001505431945
plus,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.5784092702884044e-17,-1.3444106938820255e-17,physical_bias,confounded,observational_do,0.3,0.0,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.6000933137381145e-17,-1.5829351718288365e-17,total_bias,confounded,observational_do,0.3,0.0,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.002724543378431821,0.002199813018272591,physical_bias,confounded,observational_do,0.3,0.0,0.008565148035313719,0.012019567471357462,0.0024589918687707504,0.0026803417235066185,logger1_heavy,512,-0.0006336535833725953,0.0014581415526061514,0.003689189275717375,0.006494229090336391,0.003075907632824069
minus,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.0,-0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,-0.0,0.0,-0.0,0.0
minus,2000,anchor_id,0.002724363374692982,0.0021964372559739186,total_bias,confounded,observational_do,0.3,0.0,0.008565148035313719,0.012019567471357462,0.0024589918687707504,0.0026803417235066185,logger1_heavy,512,-0.0006336535833725953,0.0014581415526061514,0.003689189275717375,0.006494229090336391,0.003075907632824069
minus,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,-0.002947094001743217,-0.0034857469754325816,physical_bias,confounded,observational_do,0.3,0.0,0.011859724910768144,0.011859724910768144,-0.0032353701278539596,-0.0030196370865060995,logger1_heavy,512,-0.0073327689179826456,-0.0044618058121063675,-0.002104651875037722,-0.0007852741007761121,0.003017437226609972
plus,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,-0.0029731691944672118,-0.0034857521883141216,total_bias,confounded,observational_do,0.3,0.0,0.011859724910768144,0.011859724910768144,-0.0032353701278539596,-0.0030196370865060995,logger1_heavy,512,-0.0073327689179826456,-0.0044618058121063675,-0.002104651875037722,-0.0007852741007761121,0.003017437226609972
